segmentnr	original	analyzed	translated
['PA_mnd_2:0.1']	Mahāniddesa	mahāniddesa 	The Great Analysis
['PA_mnd_2:0.2']	Aṭṭhakavagga	aṭṭhaka vagga 	The Chapter on the Eight
['PA_mnd_2:0.3']	2. Guhaṭṭhakasuttaniddesa	guha aṭṭhaka sutta niddesa 	The Analysis of the Discourse on the Cave
['PA_mnd_2:1.1']	Atha guhaṭṭhakasuttaniddesaṁ vakkhati—	atha guhaṭṭhaka sutta niddesam vakkhati 	Now, he is going to speak the analysis of the Discourse on the Cave:
['PA_mnd_2:2.1']	Satto guhāyaṁ bahunābhichanno,	sattaḥ guhā ayam bahunā abhichannaḥ 	A being, in a cave, much concealed,
['PA_mnd_2:2.2']	Tiṭṭhaṁ naro mohanasmiṁ pagāḷho;	tiṭṭham naraḥ mohanasmin pagāḷhaḥ 	A man standing, deeply fallen into delusion,
['PA_mnd_2:2.3']	Dūre vivekā hi tathāvidho so,	dūre hi tathāvidhaḥ 	Far from seclusion, such as he is,
['PA_mnd_2:2.4']	Kāmā hi loke na hi suppahāyā.	kāmāḥ hi loke na hi su ppahāyā 	For sensual desires in the world are not easily abandoned.
['PA_mnd_2:3.1']	Satto guhāyaṁ bahunābhichannoti.	sattaḥ guhā ayam bahunā abhichannaḥ uti 	A being, in a cave, much concealed:
['PA_mnd_2:3.2']	Sattoti hi kho vuttaṁ, api ca guhā tāva vattabbā.	sattaḥ iti hi kho vutta api ca guhā tāva vattabbā 	Now, although “being” has already been said, still the cave should be spoken of.
['PA_mnd_2:3.3']	Guhā vuccati kāyo.	guhā vuccati kāyo 	A cave is said to be the body.
['PA_mnd_2:3.4', 'PA_mnd_2:3.5']	Kāyoti vā guhāti vā dehoti vā sandehoti vā nāvāti vā rathoti vā dhajoti vā vammikoti vā nagaranti vā nīḷanti vā kuṭīti vā gaṇḍoti vā kumbhoti vā nāgoti vā kāyassetaṁ adhivacanaṁ.🔽Satto guhāyanti guhāyaṁ satto visatto āsatto laggo laggito palibuddho.	vā guhāti vā dehoti vā sandehoti vā nāvāti vā rathoti vā dhajoti vā vammikoti vā nagaranti vā nīḍanti vā kuṭīti vā gaṇḍoti vā kumbhoti vā nāgoti vā kāyassa etam adhivacana  sattaḥ guhāyanti guhā ayam sattaḥ visattaḥ āsattaḥ laggaḥ laggitaḥ palibuddhaḥ 	“Body,” “cave,” “corpse,” “mass,” “ship,” “chariot,” “banner,” “ant-hill,” “town,” “nest,” “hut,” “goiter,” “pot,” “snake,” is a designation for the body.
['PA_mnd_2:3.6']	Yathā bhittikhile vā nāgadante vā gaṇḍaṁ sattaṁ visattaṁ āsattaṁ laggaṁ laggitaṁ palibuddhaṁ;	yathā bhitti khile vā nāga dante vā gaṇḍam sattam visattam āsattam laggam laggitam palibuddha 	A being in a cave: a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a being in a cave, a
['PA_mnd_2:3.7']	evamevaṁ guhāyaṁ satto visatto āsatto laggo laggito palibuddho.	evam evam guhā ayam sattaḥ visattaḥ āsattaḥ laggaḥ laggitaḥ palibuddhaḥ 	In the same way, a being is stuck, stuck to, stuck in, stuck on, attached, attached to, attached in, attached on, fastened, fastened to, fastened in, fastened on, bound, bound to, bound in, bound on, hindered, hindered to, hindered in, hindered on, in this cave.
['PA_mnd_2:3.8']	Vuttañhetaṁ bhagavatā—	vuttam ha etam bhagavatā 	This is said:
['PA_mnd_2:4.1']	“Rūpe kho, rādha, yo chando yo rāgo yā nandī yā taṇhā ye upayūpādānā cetaso adhiṭṭhānābhinivesānusayā, tatra satto tatra visatto;	rūpe kho chandaḥ yaḥ rāgaḥ yā nandī yā taṇhā ye cetasaḥ adhiṭṭhāna abhinivesa anusayā tatra satto tatra visatto 	“Rādha, the will, the desire, the desire and lust, the craving, the attachment, the clinging, the holding, the misapprehending, the misconceiving, the obsession, the obsession of misapprehending, the underlying tendency in regard to form, that is called a being.
['PA_mnd_2:4.2']	tasmā sattoti vuccati.	tasmā sattā iti vuccati 	That is why it is said: ‘a being.’🔽In regard to feeling …
['PA_mnd_2:4.3', 'PA_mnd_2:4.4']	Vedanāya kho, rādha …pe…🔽saññāya kho, rādha …	vedanāya khaḥ rādha pe  saññāya kho rādha 	In regard to perception …
['PA_mnd_2:4.5']	saṅkhāresu kho, rādha …	saṅkhāresu khalu rādha 	In regard to volitions …
['PA_mnd_2:4.6']	viññāṇe kho, rādha, yo chando yo rāgo yā nandī yā taṇhā ye upayūpādānā cetaso adhiṭṭhānābhinivesānusayā, tatra satto tatra visatto;	viññāṇe kho rādha yā chandaḥ yaḥ rāgaḥ yā nandī yā taṇhā ye upayu upādānā cetasaḥ adhiṭṭhāna abhinivesa anusayā tatra satto tatra visatto 	In regard to consciousness, the will, the desire, the desire and lust, the craving, the attachment, the clinging, the holding, the misapprehending, the misconceiving, the obsession, the obsession of misapprehending, the underlying tendency, that is called a being.
['PA_mnd_2:4.7']	tasmā sattoti vuccati.	tasmā sattā iti vuccati 	That is why it is said: ‘a being.’
['PA_mnd_2:4.8']	Sattoti lagganādhivacanan”ti—	sattā iti laggana adhivacanam ti 	‘Being’ is a term for misapprehending.”
['PA_mnd_2:4.9']	satto guhāyaṁ.	sattaḥ guhāya 	A being in this cave.
['PA_mnd_2:4.10_0']	Bahunābhichannoti bahukehi kilesehi channo, rāgena channo dosena channo mohena channo	bahunā abhichannaḥ iti bahukehi kilesehi channaḥ rāgena channaḥ dosena channaḥ mohena channaḥ 	Covered with many things: covered with many defilements, covered with greed, covered with hate, covered with delusion,
['PA_mnd_2:4.10_1']	kodhena channo upanāhena channo makkhena channo paḷāsena channo issāya channo macchariyena	kodhena channaḥ upanāhena channaḥ makkhena channaḥ paḷāsena channaḥ issāya channaḥ macchariyena 	covered with anger, covered with hostility, covered with denigration, covered with domineering, covered with envy, covered with stinginess,
['PA_mnd_2:4.10_2']	channo māyāya channo sāṭheyyena channo thambhena channo sārambhena channo mānena	channaḥ māyāya channaḥ sāṭheyyena channaḥ thambhena channaḥ u sa ārambhena channaḥ mānena 	He’s covered by deceit, fraud, hypocrisy, obstinacy, and violence.
['PA_mnd_2:4.10_3']	channo atimānena channo madena channo pamādena channo—	channaḥ atimānena channaḥ madena channaḥ u pamādena channaḥ 	He’s covered by conceit, overweening conceit, pride, and haughtiness.
['PA_mnd_2:4.11']	sabbakilesehi …	sabba kilesehi 	He’s covered by all the defilements …
['PA_mnd_2:4.12', 'PA_mnd_2:4.13']	sabbaduccaritehi …🔽sabbadarathehi …	sabba duccaritehi  sabbadarathehi 	by all bad conduct …🔽by all the bonds …
['PA_mnd_2:4.14']	sabbapariḷāhehi …	sabba pariḷāhehi 	by all fevers …
['PA_mnd_2:4.15']	sabbasantāpehi …	sabba santāpehi 	by all the unwholesome things.
['PA_mnd_2:4.16']	sabbākusalābhisaṅkhārehi channo vichanno ucchanno āvuto nivuto ovuto pihito paṭicchanno paṭikujjitoti—	sabba akusala abhisaṅkhārehi channaḥ vichannaḥ ucchannaḥ āvutaḥ nivutaḥ ovutaḥ pihitaḥ paṭicchanno paṭikujjito ti 	He’s covered, completely covered, wrapped, completely wrapped, enveloped, completely enveloped, hidden, completely hidden, shut away, and concealed.
['PA_mnd_2:4.17']	satto guhāyaṁ bahunābhichanno.	sattaḥ guhā ayam bahunā abhichannaḥ 	He’s a being covered by many in a cave.
['PA_mnd_2:5.1_0']	Tiṭṭhaṁ naro mohanasmiṁ pagāḷhoti tiṭṭhanto naro ratto rāgavasena tiṭṭhati, duṭṭho	naraḥ mohanasmin tiṭṭhantaḥ naraḥ rattaḥ rāga vasena tiṭṭhati duṭṭho 	A person standing, deeply fallen into delusion: A person standing is passionate, standing because of sensual desire. He’s hateful,
['PA_mnd_2:5.1_1', 'PA_mnd_2:5.1_2']	dosavasena tiṭṭhati, mūḷho mohavasena tiṭṭhati, vinibaddho mānavasena tiṭṭhati, parāmaṭṭho🔽diṭṭhivasena tiṭṭhati, vikkhepagato uddhaccavasena tiṭṭhati, aniṭṭhaṅgato vicikicchāvasena	dosa vasena tiṭṭhati mūḷhaḥ moha vasena tiṭṭhati vinibaddhaḥ māna vasena tiṭṭhati parāmaṭṭhaḥ  diṭṭhi vasena tiṭṭhati vikkhepa gataḥ uddhacca vasena tiṭṭhati aniṭṭhaṅgataḥ vicikicchā vasena 	standing because of ill will. He’s ignorant, standing because of delusion. He’s bound, standing because of conceit. He’s attached,
['PA_mnd_2:5.1_3']	tiṭṭhati, thāmagato anusayavasena tiṭṭhati.	tiṭṭhati thāma gataḥ anusaya vasena tiṭṭhati 	standing because of views. He’s distracted, standing because of restlessness. He’s undecided, standing because of doubt. He’s on a track, standing because of the underlying tendencies.
['PA_mnd_2:5.2']	Evampi tiṭṭhaṁ naro.	evam pi tiṭṭham naro 	In this way, a person is standing.
['PA_mnd_2:6.1']	Vuttañhetaṁ bhagavatā—	vuttam ha etam bhagavatā 	For this is said by the Blessed One:
['PA_mnd_2:6.2', 'PA_mnd_2:6.3', 'PA_mnd_2:6.4']	“santi, bhikkhave, cakkhuviññeyyā rūpā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā, tañce bhikkhu abhinandati abhivadati ajjhosāya tiṭṭhati.🔽Santi, bhikkhave, sotaviññeyyā saddā …🔽ghānaviññeyyā gandhā …	santi bhikkhave cakkhu viññeyyā rūpā iṭṭhā kantā manāpā piya rūpā kāma upasahitā rajanīyā tat ce bhikkhu abhinandati abhivadati ajjhosāya tiṭṭhati  santi bhikkhave sota viññeyyāḥ saddāḥ  ghāna viññeyyāḥ gandhāḥ 	“There are, bhikkhus, forms cognizable by the eye, objects of desire, alluring, attractive, likeable, pleasing, associated with lust, and exciting. If a bhikkhu delights in them, welcomes them, and remains holding to them,🔽there are sounds cognizable by the ear…🔽odours cognizable by the nose…
['PA_mnd_2:6.5']	jivhāviññeyyā rasā …	jivhā viññeyyāḥ rasāḥ 	flavours cognizable by the tongue…
['PA_mnd_2:6.6']	kāyaviññeyyā phoṭṭhabbā …	kāya viññeyyā phoṭṭhabbā 	tangibles cognizable by the body…
['PA_mnd_2:6.7']	manoviññeyyā dhammā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā, tañce bhikkhu abhinandati abhivadati ajjhosāya tiṭṭhatī”ti.	manaḥ viññeyyāḥ dhammāḥ iṭṭhā kantā manāpā piya rūpā kāma upasahitā rajanīyā tat ce bhikkhu abhinandati abhivadati ajjhosāya tiṭṭhati iti 	mind-objects cognizable by the mind, objects of desire, alluring, attractive, likeable, pleasing, associated with lust, and exciting. If a bhikkhu delights in them, welcomes them, and remains holding to them.”
