segmentnr	original	analyzed	folio	translated
['PA_ud_6.9:0.1']	Udāna 6.9	udāna 	0	The Exalted One’s Exclamations
['PA_ud_6.9:0.2']	Upātidhāvantisutta	upātidhāvantisutta 	0	The Sutta on Running Up
['PA_ud_6.9:1.1']	Evaṁ me sutaṁ—	evam me suta 	1	Thus have I heard.
['PA_ud_6.9:1.2']	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	ekam samayam bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	Once the Exalted One was staying at Savatthi, in Jeta’s Grove, Anathapindika’s Park.
['PA_ud_6.9:1.3']	Tena kho pana samayena bhagavā rattandhakāratimisāyaṁ abbhokāse nisinno hoti telappadīpesu jhāyamānesu.	tena kho pana samayena bhagavā ratta ndhakāra timi sāyam abbhokāse nisinnaḥ hoti tela ppadīpesu jhāyamānesu 	1	Now on that occasion the Exalted One was seated in the open air in the thick darkness of the night, while oil lamps were burning.
['PA_ud_6.9:2.1']	Tena kho pana samayena sambahulā adhipātakā tesu telappadīpesu āpātaparipātaṁ anayaṁ āpajjanti, byasanaṁ āpajjanti, anayabyasanaṁ āpajjanti.	tena kho pana samayena sambahulā adhipātakā tesu telappadīpesu āpāta paripātam anayam āpajjanti byasanam āpajjanti anaya byasanam āpajjanti 	2	And on that occasion a number of moths ran into and out of those oil lamps, ran up and down, ran around and about, and met their downfall and destruction by fire.
['PA_ud_6.9:2.2']	Addasā kho bhagavā te sambahule adhipātake tesu telappadīpesu āpātaparipātaṁ anayaṁ āpajjante, byasanaṁ āpajjante, anayabyasanaṁ āpajjante.	addasā khalu bhagavā te sambahule adhipātake tesu telappadīpesu āpāta paripātam anayam āpajjante byasanam āpajjante anaya byasanam āpajjante 	2	The Exalted One saw those moths running into and out of those oil lamps, running up and down, running around and about, and meeting their downfall and destruction by fire.
['PA_ud_6.9:3.1']	Atha kho bhagavā etamatthaṁ viditvā tāyaṁ velāyaṁ imaṁ udānaṁ udānesi:	atha kho bhagavā etam attham viditvā tāyam velāyam imam udānam udānesi 	3	Then, knowing the significance of this, the Exalted One on that occasion exclaimed:
['PA_ud_6.9:4.1']	“Upātidhāvanti na sāramenti,	upātidhāvanti na sāramenti 	4	“They run up and down, but do not escape;
['PA_ud_6.9:4.2']	Navaṁ navaṁ bandhanaṁ brūhayanti;	navam navam bandhanam brūhayanti 	4	They only increase their bondage, new and fresh.
['PA_ud_6.9:4.3']	Patanti pajjotamivādhipātakā,	patanti pajjotam iva adhipātakā 	4	Like moths they fall into the flame,
['PA_ud_6.9:4.4']	Diṭṭhe sute itiheke niviṭṭhā”ti.	diṭṭhe sute iti ha eke niviṭṭhāti 	4	Those who are attached to what is seen and heard.”
['PA_ud_6.9:4.5']	Navamaṁ.	navama 	4	The ninth.
