segmentnr	original	analyzed	folio	translated
['PA_ya_10.3.4:0.1']	10 Indriyayamaka	indriya yamaka 	0	The Twin Verses on Faculties
['PA_ya_10.3.4:0.2', 'PA_ya_10.3.4:0.3']	10.3 Pariññāvāra🔽10.3.4. Paccuppannātītavāra	pariññāvāra        	0	The Chapter on Full Understanding🔽… The Chapter on the Present and Past
['PA_ya_10.3.4:1.0', 'PA_ya_10.3.4:1.1']	10.3.4.1. Anuloma🔽Yo cakkhundriyaṁ parijānāti so domanassindriyaṁ pajahitthāti? Āmantā.	anuloma  yaḥ cakkhu indriyam parijānāti saḥ domanassindriyam pajahittha ati āmantā 	1	… The Direct Way🔽“Does anyone who fully understands the eye faculty abandon the faculty of grief?” Yes.
['PA_ya_10.3.4:2.1']	Yo vā pana domanassindriyaṁ pajahittha so cakkhundriyaṁ parijānātīti?	yaḥ vā pana domanassa indriyam pajahittha so cakkhu indriyam parijānāti iti 	2	“Or does anyone who abandons the faculty of grief fully understand the eye faculty?”
['PA_ya_10.3.4:3.1']	Dve puggalā domanassindriyaṁ pajahittha, no ca cakkhundriyaṁ parijānanti. Aggamaggasamaṅgī domanassindriyañca pajahittha cakkhundriyañca parijānāti.	dve puggalā domanassindriyam pajahittha no ca cakkhundriyam parijānanti aggamagga samaṅgī domanassindriyam ca pajahittha cakkhundriyam ca parijānāti 	3	Two persons abandon the faculty of grief but do not fully understand the eye faculty. One in higher training abandons the faculty of grief and fully understands the eye faculty.
['PA_ya_10.3.4:4.1']	Yo cakkhundriyaṁ parijānāti so anaññātaññassāmītindriyaṁ bhāvitthāti? Āmantā.	yaḥ cakkhu indriyam parijānāti saḥ anaññātaññassāmi itindriyam bhāvittha ati āmantā 	4	“Does anyone who fully understands the eye faculty develop the faculty of final knowledge?” Yes.
['PA_ya_10.3.4:5.1']	Yo vā pana anaññātaññassāmītindriyaṁ bhāvittha so cakkhundriyaṁ parijānātīti?	yaḥ vā pana anaññātaññassāmi itindriyam bhāvittha so cakkhu indriyam parijānāti iti 	5	“Or does anyone who develops the faculty of final knowledge fully understand the eye faculty?”
['PA_ya_10.3.4:6.1']	Cha puggalā anaññātaññassāmītindriyaṁ bhāvittha, no ca cakkhundriyaṁ parijānanti. Aggamaggasamaṅgī anaññātaññassāmītindriyañca bhāvittha cakkhundriyañca parijānāti.	cha puggalāḥ anaññātaññassāmīti indriyam bhāvittha no ca cakkhundriyam parijānanti aggamagga samaṅgī anaññātaññassāmīti indriyam ca bhāvittha cakkhundriyam ca parijānāti 	6	Six persons develop the faculty of final knowledge but do not fully understand the eye faculty. One in higher training develops the faculty of final knowledge and fully understands the eye faculty.
['PA_ya_10.3.4:7.1']	Yo cakkhundriyaṁ parijānāti so aññindriyaṁ bhāvitthāti? No.	yaḥ cakkhu indriyam parijānāti so aññindriyam bhāvittha ati no 	7	“Does anyone who has fully understood the eye faculty also develop the other faculty?” No.
['PA_ya_10.3.4:8.1', 'PA_ya_10.3.4:9.1']	Yo vā pana aññindriyaṁ bhāvittha so cakkhundriyaṁ parijānātīti? No.🔽Yo cakkhundriyaṁ parijānāti so aññātāvindriyaṁ sacchikaritthāti? No.	yaḥ vā pana aññindriyam bhāvittha so cakkhu indriyam parijānāti iti no  yaḥ cakkhu indriyam parijānāti saḥ aññātāvindriyam sacchikarittha ati no 	8	“Or does anyone who develops the other faculty also fully understand the eye faculty?” No.🔽“Does anyone who has fully understood the eye faculty also realize the final knowledge of an arahant?” No.
['PA_ya_10.3.4:10.1', 'PA_ya_10.3.4:11.1']	Yo vā pana aññātāvindriyaṁ sacchikarittha so cakkhundriyaṁ parijānātīti? No. (Cakkhundriyamūlakaṁ.)🔽Yo domanassindriyaṁ pajahati so anaññātaññassāmītindriyaṁ bhāvitthāti? Āmantā.	yaḥ vā pana aññātāvindriyam sacchikarittha saḥ cakkhu indriyam parijānāti iti no cakkhu indriya mūlaka  yaḥ domanassa indriyam pajahati saḥ anaññātaññassāmi itindriyam bhāvittha ati āmantā 	10	“Or does anyone who realizes the final knowledge of an arahant also fully understand the eye faculty?” No.🔽“Does anyone who abandons the sorrow faculty also develop the final-knowledge faculty?” Yes.
['PA_ya_10.3.4:12.1']	Yo vā pana anaññātaññassāmītindriyaṁ bhāvittha so domanassindriyaṁ pajahatīti?	yaḥ vā pana anaññātaññassāmi itindriyam bhāvittha saḥ domanassindriyam pajahati iti 	12	“Or does anyone who develops the final-knowledge faculty also abandon the sorrow faculty?”
['PA_ya_10.3.4:13.1']	Cha puggalā anaññātaññassāmītindriyaṁ bhāvittha, no ca domanassindriyaṁ pajahanti. Anāgāmimaggasamaṅgī anaññātaññassāmītindriyañca bhāvittha domanassindriyañca pajahati.	cha puggalāḥ anaññātaññassāmīti indriyam bhāvittha no ca domanassindriyam pajahanti anāgāmi magga samaṅgī anaññātaññassāmīti indriyam ca bhāvittha domanassindriyam ca pajahati 	13	Six individuals develop the final-knowledge faculty but do not abandon the sorrow faculty. The one who is possessed of the path of non-return both develops the final-knowledge faculty and abandons the sorrow faculty.
['PA_ya_10.3.4:14.1']	Yo domanassindriyaṁ pajahati so aññindriyaṁ bhāvitthāti? No.	yaḥ domanassindriyam pajahati saḥ aññindriyam bhāvittha ati no 	14	“Does anyone who abandons the sorrow faculty also develop the other faculty?” No.
['PA_ya_10.3.4:15.1', 'PA_ya_10.3.4:16.1']	Yo vā pana aññindriyaṁ bhāvittha so domanassindriyaṁ pajahatīti? No.🔽Yo domanassindriyaṁ pajahati so aññātāvindriyaṁ sacchikaritthāti? No.	yaḥ vā pana aññindriyam bhāvittha saḥ domanassindriyam pajahati iti no  yaḥ domanassa indriyam pajahati saḥ aññātāvindriyam sacchikarittha ati no 	15	Or does anyone who develops any other faculty abandon the faculty of grief? No.🔽Does anyone who abandons the faculty of grief realize the faculty of final knowledge? No.
['PA_ya_10.3.4:17.1', 'PA_ya_10.3.4:18.1']	Yo vā pana aññātāvindriyaṁ sacchikarittha so domanassindriyaṁ pajahatīti? No. (Domanassindriyamūlakaṁ.)🔽Yo anaññātaññassāmītindriyaṁ bhāveti so aññindriyaṁ bhāvitthāti? No.	yaḥ vā pana aññātau indriyam sacchikarittha saḥ domanassa indriyam pajahati iti no domanassa indriya mūlaka  yaḥ anaññātaññassāmi itindriyam bhāveti saḥ aññindriyam bhāvittha ati no 	17	Or does anyone who realizes the faculty of final knowledge abandon the faculty of grief? No.🔽(The triad based on the faculty of grief.)🔽Does anyone who develops the faculty of final knowledge as non-final realize the faculty of final knowledge? No.
['PA_ya_10.3.4:19.1', 'PA_ya_10.3.4:20.1']	Yo vā pana aññindriyaṁ bhāvittha so anaññātaññassāmītindriyaṁ bhāvetīti? No.🔽Yo anaññātaññassāmītindriyaṁ bhāveti so aññātāvindriyaṁ sacchikaritthāti? No.	yaḥ vā pana aññindriyam bhāvittha saḥ anaññātaññassāmītindriyam bhāveti iti no  yaḥ an aññāta ñassāmi iti indriyam bhāveti saḥ aññātau indriyam sacchikarittha ati no 	19	Or does anyone who realizes the faculty of final knowledge develop the faculty of final knowledge as non-final? No.🔽Does anyone who develops the faculty of final knowledge as non-final realize the faculty of final knowledge? No.
['PA_ya_10.3.4:21.1']	Yo vā pana aññātāvindriyaṁ sacchikarittha so anaññātaññassāmītindriyaṁ bhāvetīti? No. (Anaññātaññassāmītindriyamūlakaṁ.)	yaḥ vā pana aññātau indriyam sacchikarittha saḥ an aññātaññassāmi iti indriyam bhāveti iti no an aññātaññassāmi iti indriya mūlaka 	21	Or does anyone who realizes the faculty of final knowledge develop the faculty of final knowledge as non-final? No.🔽(The triad based on the faculty of final knowledge as non-final.)
['PA_ya_10.3.4:22.1']	Yo aññindriyaṁ bhāveti so aññātāvindriyaṁ sacchikaritthāti? No.	yaḥ aññindriyam bhāveti saḥ aññātāvindriyam sacchikarittha ati no 	22	Does anyone who develops the faculty of final knowledge realize the faculty of final knowledge? No.
['PA_ya_10.3.4:23.1', 'PA_ya_10.3.4:24.0']	Yo vā pana aññātāvindriyaṁ sacchikarittha so aññindriyaṁ bhāvetīti? No. (Aññindriyamūlakaṁ.)🔽10.3.4.2. Paccanīka	yaḥ vā pana aññātāvindriyam sacchikarittha saḥ aññindriyam bhāveti iti no aññindriya mūlaka  paccanīka 	23	Or does anyone who has realized the final-knower faculty also develop the final-knower faculty? No. (The section based on the final-knower faculty.)🔽… the opposite
['PA_ya_10.3.4:24.1']	Yo cakkhundriyaṁ na parijānāti so domanassindriyaṁ nappajahitthāti?	yaḥ cakkhu indriyam na parijānāti saḥ domanassindriyam na ppajahittha ati 	24	Does anyone who does not fully understand the eye faculty also not abandon the joy faculty?
['PA_ya_10.3.4:25.1']	Dve puggalā cakkhundriyaṁ na parijānanti, no ca domanassindriyaṁ nappajahittha. Cha puggalā cakkhundriyañca na parijānanti domanassindriyañca nappajahittha.	dve puggalā cakkhu indriyam na parijānanti no ca domanassindriyam na pajahittha cha puggalā cakkhu indriyam ca na parijānanti domanassindriyam ca na pajahittha 	25	Two persons do not fully understand the eye faculty but do not abandon the joy faculty. Six persons do not fully understand the eye faculty and do not abandon the joy faculty.
['PA_ya_10.3.4:26.1']	Yo vā pana domanassindriyaṁ nappajahittha so cakkhundriyaṁ na parijānātīti? Āmantā.	yaḥ vā pana domanassindriyam na pajahittha saḥ cakkhu indriyam na parijānāti iti āmantā 	26	Or does anyone who does not abandon the joy faculty also not fully understand the eye faculty? Yes.
['PA_ya_10.3.4:27.1']	Yo cakkhundriyaṁ na parijānāti so anaññātaññassāmītindriyaṁ na bhāvitthāti?	yaḥ cakkhu indriyam na parijānāti saḥ anaññātaññassāmītindriyam na bhāvittha ati 	27	Does anyone who does not fully understand the eye faculty also not develop the final-knower faculty?
