segmentnr	original	analyzed	translated
['PA_patthana_2.1:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna Book
['PA_patthana_2.1:0.2']	Dhammānuloma (1), Dukapaṭṭhānapāḷi (2)	dhamma anuloma 	The Numerical Series in Decades
['PA_patthana_2.1:0.3']	2.1. Hetugocchaka	hetu ga ucchaka 	The Section on Causes
['PA_patthana_2.1:1.1']	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	Homage to the Blessed One, the Arahant, the Perfectly Enlightened One.🔽The Section on Causes
['PA_patthana_2.1:2.0.1', 'PA_patthana_2.1:2.0.2']	2.1.1. Hetuduka🔽2.1.1.1. Paṭiccavāra	hetu duka  paṭiccavāra 	The Section on Conditions🔽The Section on Conditions in Direct Order
['PA_patthana_2.1:2.0.3', 'PA_patthana_2.1:2.0.4']	2.1.1.1.1. Paccayānuloma🔽Vibhaṅgavāra	paccaya anuloma  vibhaṅgavāra 	The Exposition
['PA_patthana_2.1:2.0.5', 'PA_patthana_2.1:2.1_0', 'PA_patthana_2.1:2.1_1', 'PA_patthana_2.1:2.1_2', 'PA_patthana_2.1:3.1']	Hetu🔽Hetuṁ dhammaṁ paṭicca hetu dhammo uppajjati hetupaccayā—alobhaṁ paṭicca adoso amoho,🔽adosaṁ paṭicca alobho amoho, amohaṁ paṭicca alobho adoso, lobhaṁ paṭicca moho, mohaṁ🔽paṭicca lobho, dosaṁ paṭicca moho, mohaṁ paṭicca doso; paṭisandhikkhaṇe …pe….🔽Hetuṁ dhammaṁ paṭicca nahetu dhammo uppajjati hetupaccayā—hetuṁ dhammaṁ paṭicca sampayuttakā khandhā cittasamuṭṭhānañca rūpaṁ; paṭisandhikkhaṇe …pe….	hetu  hetum dhammam paṭicca hetu dhammo uppajjati hetu paccayā a lobham paṭicca a dosaḥ a mohaḥ  adosam paṭicca alobhaḥ amohaḥ amoham paṭicca alobhaḥ adosaḥ lobham paṭicca mohaḥ moha  paṭicca lobho dosam paṭicca mohaḥ moham paṭicca doso paṭisandhi khaṇe pe  hetum dhammam paṭicca na hetu dhammaḥ uppajjati hetu paccayā a hetum dhammam paṭicca sampayuttakāḥ khandhāḥ citta samuṭṭhānañca rūpa paṭisandhi khaṇe pe 	Causes
['PA_patthana_2.1:4.1_0']	Hetuṁ dhammaṁ paṭicca hetu ca nahetu ca dhammā uppajjanti hetupaccayā—alobhaṁ paṭicca	hetum dhammam paṭicca hetu ca na hetu ca dhammāḥ uppajjanti hetu paccayā a lobham paṭicca 	With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise, and with the wholesome roots as condition, the cause arises. With a cause as condition, a cause arises: with a cause as condition, the wholesome roots arise,
['PA_patthana_2.1:4.1_1']	adoso amoho sampayuttakā ca khandhā cittasamuṭṭhānañca rūpaṁ (cakkaṁ). Lobhaṁ paṭicca	adosaḥ amohaḥ sampayuttakā ca khandhāḥ citta samuṭṭhānam ca rūpam lobham paṭicca 	and the states associated with it, and also bodily and mental processes born of mind.
['PA_patthana_2.1:4.1_2', 'PA_patthana_2.1:5.1_0', 'PA_patthana_2.1:5.1_1']	moho sampayuttakā ca khandhā cittasamuṭṭhānañca rūpaṁ …pe… paṭisandhikkhaṇe …pe….🔽Nahetuṁ dhammaṁ paṭicca nahetu dhammo uppajjati hetupaccayā—nahetuṁ ekaṁ khandhaṁ🔽paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṁ …pe… dve khandhe paṭicca dve khandhā	mohaḥ sampayuttakā ca khandhā citta samuṭṭhānam ca rūpam pe paṭisandhi khaṇe pe  na hetum dhammam paṭicca na hetu dhammaḥ uppajjati hetu paccayā na hetum ekam khandha  paṭicca tayaḥ khandhāḥ citta samuṭṭhānañca rūpam pe dve khandhe paṭicca dve khandhāḥ 	With ignorance as condition, formations and the states associated with them, and also bodily and mental processes born of mind. … At the stage of rebirth-linking …🔽With a non-cause as condition, a non-cause … With one aggregate as condition, the three aggregates and bodily and mental processes born of mind. … With two aggregates as condition, two aggregates …
