segmentnr	original	analyzed	folio	translated
['PA_bi-vb_ss4:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Theravāda Vinaya
['PA_bi-vb_ss4:0.2', 'PA_bi-vb_ss4:0.3']	Bhikkhunivibhaṅga🔽Saṅghādisesakaṇḍa	bhikkhuni vibhaṅga  saṅgha ādi sesa kaṇḍa 	0	The Nuns’ Analysis🔽The chapter on the most serious offenses
['PA_bi-vb_ss4:0.4']	4. Ukkhittakaosāraṇasikkhāpada	ukkhittaka osāraṇa sikkhāpada 	0	The training rule on readmitting one who has been ejected
['PA_bi-vb_ss4:1.1']	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	At one time the Buddha was staying at Sāvatthī in the Jeta Grove, Anāthapiṇḍika’s Monastery.
['PA_bi-vb_ss4:1.2', 'PA_bi-vb_ss4:1.3']	Tena kho pana samayena caṇḍakāḷī bhikkhunī bhaṇḍanakārikā hoti kalahakārikā vivādakārikā bhassakārikā saṅghe adhikaraṇakārikā.🔽Thullanandā bhikkhunī tassā kamme karīyamāne paṭikkosati.	tena kho pana samayena caṇḍakāḷī bhikkhunī bhaṇḍana kārikā hoti kalaha kārikā vivāda kārikā bhassa kārikā saṅghe adhikaraṇa kārikā  thullanandā bhikkhunī tassā kamme karīyamāne paṭikkosati 	1	At that time the nun Caṇḍakāḷī was quarrelsome and argumentative, and she created legal issues in the Sangha.🔽When the Sangha was dealing with her, the nun Thullanandā objected.
['PA_bi-vb_ss4:1.4']	Tena kho pana samayena thullanandā bhikkhunī gāmakaṁ agamāsi kenacideva karaṇīyena.	tena kho pana samayena thullanandā bhikkhunī gāmakam agamāsi kenacid eva karaṇīyena 	1	On one occasion the nun Thullanandā went to a village on some business.
['PA_bi-vb_ss4:1.5']	Atha kho bhikkhunisaṅgho—	atha kho bhikkhuni saṅghaḥ 	1	The Sangha of nuns
['PA_bi-vb_ss4:1.6']	“thullanandā bhikkhunī pakkantā”ti, caṇḍakāḷiṁ bhikkhuniṁ āpattiyā adassane ukkhipi.	thullanandā bhikkhunī pakkantā ati caṇḍakāḷim bhikkhunim āpattiyāḥ adassane ukkhipi 	1	“Thullanandā has left,” ejected the nun Caṇḍakāḷī for not recognizing her offense.
['PA_bi-vb_ss4:1.7']	Thullanandā bhikkhunī gāmake taṁ karaṇīyaṁ tīretvā punadeva sāvatthiṁ paccāgacchi.	thullanandā bhikkhunī gāmake tam karaṇīyam tīretvā punadeva sāvatthim paccāgacchi 	1	When Thullanandā had completed that business in the village, she returned to Sāvatthī.
['PA_bi-vb_ss4:1.8_0']	Caṇḍakāḷī bhikkhunī thullanandāya bhikkhuniyā āgacchantiyā neva āsanaṁ paññapesi	caṇḍakāḷī bhikkhunī thullanandāya bhikkhuniyā āgacchantiyā na eva āsanam paññapesi 	1	When the nun Caṇḍakāḷī saw the nun Thullanandā coming, she didn’t prepare a seat,
['PA_bi-vb_ss4:1.8_1']	na pādodakaṁ pādapīṭhaṁ pādakaṭhalikaṁ upanikkhipi na paccuggantvā pattacīvaraṁ paṭiggahesi	na pāda udakam pāda pīṭham pāda kaṭhalikam upanikkhipi na paccuggantvā patta cīvaram paṭiggahesi 	1	she didn’t put out water for washing the feet, a foot stool, or a foot scraper, she didn’t go out to meet her to receive her bowl and robe,
['PA_bi-vb_ss4:1.8_2']	na pānīyena āpucchi.	na pānīyena āpucchi 	1	and she didn’t ask whether she wanted water to drink.
['PA_bi-vb_ss4:1.9']	Thullanandā bhikkhunī caṇḍakāḷiṁ bhikkhuniṁ etadavoca—	thullanandā bhikkhunī caṇḍakāḷim bhikkhunim etat avoca 	1	Thullanandā said to Caṇḍakāḷī,
['PA_bi-vb_ss4:1.10']	“kissa tvaṁ, ayye, mayi āgacchantiyā neva āsanaṁ paññapesi na pādodakaṁ pādapīṭhaṁ pādakaṭhalikaṁ upanikkhipi na paccuggantvā pattacīvaraṁ paṭiggahesi na pānīyena āpucchī”ti?	kissa tva ayye mayi āgacchantiyā na iva āsanam paññapesi na pāda udakam pāda pīṭham pāda kaṭhalikam upanikkhipi na paccuggantvā patta cīvaram paṭiggahesi na pānīyena āpucchi iti 	1	“Why didn’t you prepare a seat for me when I came? Why didn’t you put out water for washing the feet, a foot stool, or a foot scraper? Why didn’t you go out to meet me to receive my bowl and robe? And why didn’t you ask whether I wanted water to drink?”
['PA_bi-vb_ss4:1.11']	“Evañhetaṁ, ayye, hoti yathā taṁ anāthāyā”ti.	evam ha ita ayye yathā tam anāthāya ati 	1	“It’s because you’re helpless.”
['PA_bi-vb_ss4:1.12']	“Kissa pana tvaṁ, ayye, anāthā”ti?	kissa pana tva ayye anātha ati 	1	“But why are you helpless?”
['PA_bi-vb_ss4:1.13']	“Imā maṁ, ayye, bhikkhuniyo—	imāḥ ma ayye bhikkhuniyo 	1	“Because these nuns
['PA_bi-vb_ss4:1.14']	‘ayaṁ anāthā appaññātā, natthi imissā kāci paṭivattā’ti, āpattiyā adassane ukkhipiṁsū”ti.	ayam anāthā appaññātā natthi imissā kāci paṭivattā ati āpattiyāḥ adassane ukkhipisu uti 	1	have ejected me for not recognizing an offense.”
['PA_bi-vb_ss4:1.15']	Thullanandā bhikkhunī—	thullanandā bhikkhunī 	1	The nun Thullanandā said to Caṇḍakāḷī,🔽“But, Venerable, you’re not helpless.
['PA_bi-vb_ss4:1.16']	“bālā etā abyattā etā, neva jānanti kammaṁ vā kammadosaṁ vā kammavipattiṁ vā kammasampattiṁ vā.	bālāḥ etāḥ abyattāḥ etāḥ na iva jānanti kammam vā kamma dosam vā kamma vipattim vā kamma sampattim vā 	1	“These nuns are ignorant and incompetent. They don’t know what’s right or wrong, what’s been poorly or well done.
['PA_bi-vb_ss4:1.17']	Mayaṁ kho jānāma kammampi kammadosampi kammavipattimpi kammasampattimpi.	mayam kho jānāma kammam pi kamma dosam pi kamma vipattim pi kamma sampattim pi 	1	But we know what’s right and wrong, what’s been poorly or well done.
['PA_bi-vb_ss4:1.18']	Mayaṁ kho akataṁ vā kammaṁ kāreyyāma kataṁ vā kammaṁ kopeyyāmā”ti, lahuṁ lahuṁ bhikkhunisaṅghaṁ sannipātetvā caṇḍakāḷiṁ bhikkhuniṁ osāresi.	mayam kho akatam vā kammam kāreyyāma katam vā kammam kopeyyāma ati lahum lahum bhikkhuni saṅgham sannipātetvā caṇḍakāḷim bhikkhunim osāresi 	1	We’ll either have work done that hasn’t been done or have work done again that’s been done.” And they repeatedly gathered a gathering of nuns and reinstated Caṇḍakāḷī.
['PA_bi-vb_ss4:1.19']	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—	yāḥ tāḥ bhikkhuniyaḥ appicchāḥ pe tāḥ ujjhāyanti khiyyanti vipācenti 	1	Those nuns who were modest … criticized her,
['PA_bi-vb_ss4:1.20']	“kathañhi nāma ayyā thullanandā samaggena saṅghena ukkhittaṁ bhikkhuniṁ dhammena vinayena satthusāsanena anapaloketvā kārakasaṅghaṁ anaññāya gaṇassa chandaṁ osāressatī”ti …pe…	katham hi nāma ayyā thullanandā samaggena saṅghena ukkhittam bhikkhunim dhammena vinayena satthu sāsanena an apaloketvā kāraka saṅgham an aññāya gaṇassa chandam osāressati iti pe 	1	“How could Venerable Thullanandā reinstate a nun who’s been ejected by a unanimous Sangha in accordance with the rule, the Monastic Law, and the Teacher’s instruction, without getting permission from the Sangha that did the legal procedure and without the consent of the group?” …🔽“Is it true, monks, that the nun Thullanandā did this?” …
['PA_bi-vb_ss4:1.21_0']	“saccaṁ kira, bhikkhave, thullanandā bhikkhunī samaggena saṅghena ukkhittaṁ bhikkhuniṁ	saccam kira bhikkhave thullanandā bhikkhunī samaggena saṅghena ukkhittam bhikkhuni 	1	“Foolish woman, this causes disharmony in the Sangha,
