segmentnr	original	analyzed	folio	translated
['PA_mil_4.5:0.1']	Milindapañha	milindapañha 	0	The Questions of King Milinda
['PA_mil_4.5:0.2', 'PA_mil_4.5:0.3']	Meṇḍakapañhārambhakathā🔽Upāsakaguṇavagga	meṇḍaka pañha ārambha kathā  upāsaka guṇa vagga 	0	The Introduction to the Questions of Menandros
['PA_mil_4.5:0.4']	5. Ācariyaguṇa	ācariya guṇa 	0	The Chapter on the Qualities of a Lay Follower🔽The Qualities of a Teacher
['PA_mil_4.5:1.1_0', 'PA_mil_4.5:1.1_1']	“Bhante nāgasena, ayaṁ bhūmibhāgo aṭṭha mantadosavivajjito, ahañca loke paramo mantisahāyo,🔽guyhamanurakkhī cāhaṁ yāvāhaṁ jīvissāmi tāva guyhamanurakkhissāmi, aṭṭhahi ca me	bhante nāgasena ayam bhūmi bhāgaḥ manta dosa vivajjitaḥ aham ca loke paramaḥ manti sahāyaḥ  guyham anurakkhī ca aham yāva aham jīvissāmi tāva guyham anurakkhissāmi aṭṭhahi ca me 	1	“Venerable Nāgasena, this piece of ground is free from the eight drawbacks, and I am the foremost friend of the wise in the world.
['PA_mil_4.5:1.1_2']	kāraṇehi buddhi pariṇāmaṁ gatā, dullabho etarahi mādiso antevāsī, sammā paṭipanne	kāraṇehi buddhi pariṇāmam gatā dullabhaḥ etarahi mādisaḥ antevāsī sammā paṭipanne 	1	I am a guardian of secrets, and as long as I live I will guard secrets. And my understanding has come to maturity for eight reasons. A pupil like me is hard to find nowadays.
['PA_mil_4.5:1.1_3']	antevāsike ye ācariyānaṁ pañcavīsati ācariyaguṇā, tehi guṇehi ācariyena sammā paṭipajjitabbaṁ.	antevāsike ye ācariyānam pañcavīsati ācariya guṇā tehi guṇehi ācariyena sammā 	1	If the pupil is practising rightly, the teacher should behave towards him in accordance with the twenty-five qualities of a teacher.
['PA_mil_4.5:1.2']	Katame pañcavīsati guṇā?	katame pañcavīsati guṇā 	1	What are the twenty-five qualities?
['PA_mil_4.5:2.1_0']	Idha, bhante nāgasena, ācariyena antevāsimhi satataṁ samitaṁ ārakkhā upaṭṭhapetabbā,	idha bhante nāgasena ācariyena antevāsimhi satatam samitam ārakkhā upaṭṭhapetabbā 	2	Here, venerable Nāgasena, the teacher should always and continuously keep watch over the pupil,
['PA_mil_4.5:2.1_1']	asevanasevanā jānitabbā, pamattāppamattā jānitabbā, seyyāvakāso jānitabbo, gelaññaṁ	asevana sevanā jānitabbā pamattā appamattā jānitabbā seyyā avakāsaḥ jānitabbaḥ gelañña 	2	he should know who he associates with and who he avoids, he should know who is heedless and who is heedful, he should know who is a suitable person and who is not, he should know who is sick🔽and who is not.
['PA_mil_4.5:2.1_2', 'PA_mil_4.5:2.1_3', 'PA_mil_4.5:2.1_4']	jānitabbaṁ, bhojanassa laddhāladdhaṁ jānitabbaṁ, viseso jānitabbo, pattagataṁ saṁvibhajitabbaṁ,🔽assāsitabbo ‘mā bhāyi, attho te abhikkamatī’ti, ‘iminā puggalena paṭicaratī’ti paṭicāro🔽jānitabbo, gāme paṭicāro jānitabbo, vihāre paṭicāro jānitabbo, na tena hāso davo	bhojanassa laddha aladdham visesaḥ jānitabbaḥ patta gatam  assāsitabbaḥ mā bhāyi atthaḥ te abhikkamati iti iminā puggalena paṭicarati iti paṭicāraḥ  jānitabbaḥ gāme paṭicāraḥ jānitabbaḥ vihāre paṭicāraḥ jānitabbaḥ na tena hāsaḥ davaḥ 	2	what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known, what has been received should be known, what has been eaten should be known,
