segmentnr	original	analyzed	translated
['PA_patthana_24.19:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna Treatise
['PA_patthana_24.19:0.2']	Dhammapaccanīyānuloma (4), Dukadukapaṭṭhānapāḷi (6)	dhamma paccanīya anuloma duka duka paṭṭhāna pāḷi 	The reverse order of the dependent origination, the two-and-two method of exposition, the two-and-two method of exposition in brief
['PA_patthana_24.19:0.3', 'PA_patthana_24.19:1.1', 'PA_patthana_24.19:2.1']	24.19. Saraṇaduka, Cūḷantaraduka🔽Nasaraṇo nasappaccayo dhammo araṇassa sappaccayassa dhammassa ārammaṇapaccayena paccayo. (Saṅkhittaṁ.) Ārammaṇe ekaṁ, adhipatiyā upanissaye ekaṁ.🔽Nasaraṇo nasaṅkhato dhammo. (Saṅkhittaṁ.)	saraṇaduka cūḍantaraduka  na saraṇaḥ na sappaccayaḥ dhammaḥ araṇassa sappaccayassa dhammassa ārammaṇa paccayena paccayaḥ saṅkhitta ārammaṇe eka adhipatiyā upanissaye eka  na saraṇaḥ na saṅkhataḥ dhammo 	The two-and-two method of exposition in brief with the non-clans🔽A state that is not a clan and has a condition is related to a state that is a clan and has a condition as object condition. (In brief.) As object, one; as dominant, one; as support, one.🔽A state that is not a clan and is not an element is related to a state that is a clan and is an element as object condition. (In brief.)
['PA_patthana_24.19:3.1', 'PA_patthana_24.19:4.1_0']	Nasaraṇaṁ nasanidassanaṁ dhammaṁ paṭicca araṇo sanidassano dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi, adhipatiyā tīṇi …pe… vipāke ekaṁ …pe… avigate tīṇi.🔽Nasaraṇo naanidassano dhammo saraṇassa anidassanassa dhammassa ārammaṇapaccayena	na saraṇam na sanidassanam dhammam paṭicca araṇaḥ sanidassanaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi adhipatiyā tīṇi pe vipāke ekam pe avigate tīṇi  na saraṇaḥ na anidassanaḥ dhammaḥ saraṇassa anidassanassa dhammassa ārammaṇa paccayena 	A state that is not a clan and is not an appearance is related to a state that is a clan and is an appearance as object condition. (In brief.) As object, three; as dominant, three; as support, three; as proximity, three; as contiguity, three; as repetition, three; as association, three; as non-disappearance, three.🔽A state that is not a clan and is not an appearance is related to a state that is a clan and is an appearance as object condition.
['PA_patthana_24.19:4.1_1']	paccayo. Nasaraṇo naanidassano dhammo araṇassa anidassanassa dhammassa ārammaṇapaccayena	paccayaḥ na saraṇaḥ na anidassanaḥ dhammaḥ araṇassa anidassanassa dhammassa ārammaṇa paccayena 	A state that is not a clan and is not an appearance is related to a state that is a clan and is not an appearance as object condition.
['PA_patthana_24.19:4.1_2']	paccayo. (Saṅkhittaṁ.) Ārammaṇe dve, adhipatiyā ekaṁ, upanissaye purejāte atthiyā avigate dve.	paccayo saṅkhitta ārammaṇe dve adhipatiyā eka upanissaye purejāte atthiyā avigate dve 	Condition. (In brief.) In the two regarding object, in one regarding predominance, in the two regarding support, in the two regarding presence, in the two regarding non-disappearance.
['PA_patthana_24.19:5.1_0']	Nasaraṇaṁ nasappaṭighaṁ dhammaṁ paṭicca araṇo sappaṭigho dhammo uppajjati hetupaccayā.	na saraṇam na sappaṭigham dhammam paṭicca araṇaḥ sappaṭighaḥ dhammo uppajjati hetu paccayā 	With a condition that is not a destination, that is not without resistance, there arises a state that is a destination, that is with resistance, with a condition by way of root.
['PA_patthana_24.19:5.1_1', 'PA_patthana_24.19:6.1', 'PA_patthana_24.19:7.1_0']	(Saṅkhittaṁ.) Hetuyā tīṇi, adhipatiyā tīṇi …pe… aññamaññe ekaṁ …pe… vipāke ekaṁ …pe… avigate tīṇi.🔽Nasaraṇaṁ naappaṭighaṁ dhammaṁ paṭicca araṇo appaṭigho dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā ekaṁ, adhipatiyā ekaṁ …pe… avigate ekaṁ.🔽Nasaraṇaṁ narūpiṁ dhammaṁ paṭicca araṇo rūpī dhammo uppajjati hetupaccayā. Naaraṇaṁ	saṅkhitta hetuyā tīṇi adhipatiyā tīṇi pe aññamaññe ekam pe vipāke ekam pe avigate tīṇi  na saraṇam na appaṭigham dhammam paṭicca araṇaḥ appaṭighaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā eka adhipatiyā ekam pe avigate eka  na saraṇam na rūpim dhammam paṭicca araṇaḥ rūpī dhammo uppajjati hetu paccayā na araṇa 	(In brief.) In the three regarding root, in the three regarding predominance, in the one regarding kamma, in the one regarding nutriment, in the one regarding faculty, in the one regarding path, in the one regarding association, in the one regarding presence, in the one regarding non-disappearance.🔽With a condition that is not a destination, that is without resistance, there arises a state that is a destination, that is without resistance, with a condition by way of root. (In brief.) In the one regarding root, in the one regarding predominance, in the one regarding kamma, in the one regarding nutriment, in the one regarding faculty, in the one regarding path, in the one regarding association, in the one regarding presence, in the one regarding non-disappearance.
['PA_patthana_24.19:7.1_1']	narūpiṁ dhammaṁ paṭicca araṇo rūpī dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā	na rūpim dhammam paṭicca araṇaḥ rūpī dhammo uppajjati hetu paccayā saṅkhitta hetuyā 	With a condition that is not a destination, that is not formless, there arises a state that is a destination, that is form, with a condition by way of root. With a condition that is not a destination, that is formless, there arises a state that is a destination, that is form, with a condition by way of root. (In brief.)
['PA_patthana_24.19:7.1_2']	dve, adhipatiyā dve …pe… aññamaññe ekaṁ …pe… vipāke ekaṁ …pe… avigate dve.	dve adhipatiyā dve pe aññamaññe ekam pe vipāke ekam pe avigate dve 	In the two regarding root, in the two regarding predominance, in the one regarding kamma, in the one regarding nutriment, in the one regarding faculty, in the one regarding path, in the one regarding association, in the one regarding presence, in the one regarding non-disappearance.
