segmentnr	original	analyzed	translated
['PA_patthana_4.6:0.1', 'PA_patthana_4.6:0.2']	Paṭṭhānapakaraṇa🔽Dhammānuloma (1), Tikadukapaṭṭhānapāḷi (4)	paṭṭhāna pakaraṇa  dhamma anuloma tika duka paṭṭhāna pāḷi 	The Paṭṭhāna Treatise🔽The Triad-duka Paṭṭhāna Text🔽… the wholesome triad, the defilement column
['PA_patthana_4.6:0.3', 'PA_patthana_4.6:1.0']	4.6. Kusalattika, Kilesagocchaka🔽4.6.1. Kusalattika, Kilesaduka	kusalattika kilesagocchaka  kusalattika kilesaduka 	… the wholesome triad, the defilement duka
['PA_patthana_4.6:1.1']	Akusalaṁ kilesaṁ dhammaṁ paṭicca akusalo kileso dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	akusalam kilesam dhammam paṭicca akusalaḥ kilesaḥ dhammo uppajjati hetu paccayā 	With an unwholesome, a defilement, phenomenon as condition, an unwholesome, a defilement, phenomenon arises, a condition being a condition by way of root condition. (Abbreviated.)
['PA_patthana_4.6:2.1']	Hetuyā ekaṁ, ārammaṇe ekaṁ …pe… avigate ekaṁ. (Saṅkhittaṁ.)	hetuyā eka ārammaṇe ekaṃ pe avigate eka saṅkhitta 	In the root cause, one; in the object, one; … in the unobscured, one. (Abbreviated.)
['PA_patthana_4.6:3.1', 'PA_patthana_4.6:4.1']	(Sahajātavārepi …pe… pañhāvārepi sabbattha ekaṁ.)🔽Kusalaṁ nokilesaṁ dhammaṁ paṭicca kusalo nokileso dhammo uppajjati hetupaccayā … tīṇi.	sahajāta vāre pi pe pañhā vāre pi sabbattha eka  kusalam no kilesam dhammam paṭicca kusalaḥ no kilesaḥ dhammo uppajjati hetu paccayā tīṇi 	(In the section on conascence, etc., and in the question section, in each case one.)🔽With a wholesome, not a defilement, phenomenon as condition, a wholesome, not a defilement, phenomenon arises, a condition being a condition by way of root condition … three.
['PA_patthana_4.6:5.1']	Akusalaṁ nokilesaṁ dhammaṁ paṭicca akusalo nokileso dhammo uppajjati hetupaccayā … tīṇi.	akusalam no kilesam dhammam paṭicca akusalaḥ no kilesaḥ dhammo uppajjati hetu paccayā tīṇi 	With an unwholesome, not a defilement, phenomenon as condition, an unwholesome, not a defilement, phenomenon arises, a condition being a condition by way of root condition … three.
['PA_patthana_4.6:6.1']	Abyākataṁ nokilesaṁ dhammaṁ paṭicca abyākato nokileso dhammo uppajjati hetupaccayā.	abyākatam no kilesam dhammam paṭicca abyākataḥ no kilesaḥ dhammo uppajjati hetu paccayā 	With an indeterminate, not a defilement, phenomenon as condition, an indeterminate, not a defilement, phenomenon arises, a condition being a condition by way of root condition.
['PA_patthana_4.6:7.1']	Kusalaṁ nokilesañca abyākataṁ nokilesañca dhammaṁ paṭicca abyākato nokileso dhammo uppajjati hetupaccayā.	kusalam no kilesañca abyākatam no kilesañca dhammam paṭicca abyākataḥ no kilesaḥ dhammo uppajjati hetu paccayā 	With a wholesome, not a defilement, and an indeterminate, not a defilement, phenomenon as condition, an indeterminate, not a defilement, phenomenon arises, a condition being a condition by way of root condition.
['PA_patthana_4.6:8.1']	Akusalaṁ nokilesañca abyākataṁ nokilesañca dhammaṁ paṭicca abyākato nokileso dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	akusalam no kilesam ca abyākatam no kilesañca dhammam paṭicca abyākataḥ no kilesaḥ dhammo uppajjati hetu paccayā 	With unwholesome and with indeterminate unadhesive …🔽(In brief as above.)
['PA_patthana_4.6:9.1']	Hetuyā nava, ārammaṇe tīṇi, adhipatiyā nava …pe… vipāke ekaṁ, avigate nava.	hetuyā nava ārammaṇe tīṇi adhipatiyā nava pe vipāke eka avigate nava 	With cause nine, with object three, with predominance nine … with nutriment one, with absence nine.
