segmentnr	original	analyzed	folio	translated
['PA_cnd_8:0.1']	Cūḷaniddesa	cūḷa niddesa 	0	The Shorter Expositions
['PA_cnd_8:0.2']	Pārāyanavagganiddesa	pārāyana vagga niddesa 	0	The Exposition of the Pārāyanavagga
['PA_cnd_8:0.3']	Pucchāniddesa	pucchā niddesa 	0	The Exposition of the Questions
['PA_cnd_8:0.4']	4. Mettagūmāṇavapucchāniddesa	      	0	The Exposition of the Questions of the Householder Mettagū
['PA_cnd_8:1.1']	Pucchāmi taṁ bhagavā brūhi metaṁ,	pucchāmi tam bhagavā brūhi mā ita 	1	I ask you, Blessed One, please tell me this:
['PA_cnd_8:1.2']	(iccāyasmā mettagū)	it ca ayasmā met tagū 	1	(so said the venerable Mettagū)
['PA_cnd_8:1.3']	Maññāmi taṁ vedaguṁ bhāvitattaṁ;	maññāmi tam vedagum bhāvitatta 	1	I think you are a knower of the past, one who is developed.
['PA_cnd_8:1.4']	Kuto nu dukkhā samudāgatā ime,	kutas nu dukkhā samudāgatāḥ ime 	1	From where do these many kinds of suffering arise
['PA_cnd_8:1.5']	Ye keci lokasmimanekarūpā.	ye lokasmin aneka rūpā 	1	in the world?
['PA_cnd_8:2.1']	Pucchāmi taṁ bhagavā brūhi metanti.	pucchāmi tam bhagavā brūhi mā itanti 	2	I ask you, Blessed One, please tell me this.
['PA_cnd_8:2.2']	Pucchāmīti tisso pucchā—	pucchāmi iti tisso pucchā 	2	“I ask you”: there are three kinds of questions:
['PA_cnd_8:2.3']	adiṭṭhajotanā pucchā, diṭṭhasaṁsandanā pucchā, vimaticchedanā pucchā.	a diṭṭha jotanā pucchā diṭṭha sasandanā pucchā vimati chedanā pucchā 	2	the question for the sake of information, the question for the sake of confirmation, and the question for the sake of deciding a doubt.
['PA_cnd_8:2.4', 'PA_cnd_8:2.5']	Katamā adiṭṭhajotanā pucchā?🔽Pakatiyā lakkhaṇaṁ aññātaṁ hoti adiṭṭhaṁ atulitaṁ atīritaṁ avibhūtaṁ avibhāvitaṁ.	katamā adiṭṭha jotanā pucchā  pakatiyā lakkhaṇam aññātam hoti a diṭṭham a tulitam ati īritam a vibhūtam a vibhāvita 	2	What is the question for the sake of information?🔽The characteristic is unknown, unseen, untried, untasted, uninvestigated, unanalyzed.
['PA_cnd_8:2.6']	Tassa ñāṇāya dassanāya tulanāya tīraṇāya vibhūtatthāya vibhāvanatthāya pañhaṁ pucchati—	tassa ñāṇāya dassanāya tulanāya tīraṇāya vibhūta tthāya vibhāvana tthāya pañham pucchati 	2	He asks a question for the sake of knowing it, for the sake of seeing it, for the sake of trying it, for the sake of tasting it, for the sake of investigating it, for the sake of analyzing it.
['PA_cnd_8:2.7']	ayaṁ adiṭṭhajotanā pucchā.	ayam adiṭṭha jotanā pucchā 	2	This is the question for the sake of information.
['PA_cnd_8:3.1']	Katamā diṭṭhasaṁsandanā pucchā?	katamā diṭṭhasasandanā pucchā 	3	What is the question for the sake of confirmation?
['PA_cnd_8:3.2']	Pakatiyā lakkhaṇaṁ ñātaṁ hoti diṭṭhaṁ tulitaṁ tīritaṁ vibhūtaṁ vibhāvitaṁ.	pakatiyā lakkhaṇam ñātam hoti diṭṭham tulitam tīritam vibhūtam vibhāvita 	3	The characteristic is known, seen, tried, tasted, investigated, analyzed.
['PA_cnd_8:3.3']	Aññehi paṇḍitehi saddhiṁ saṁsandanatthāya pañhaṁ pucchati—	aññehi paṇḍitehi saddhim sa sandana tthāya pañham pucchati 	3	He asks a question in order to discuss with other wise people.
['PA_cnd_8:3.4']	ayaṁ diṭṭhasaṁsandanā pucchā.	ayam diṭṭha sasandanā pucchā 	3	This is the kind of question for discussion.
['PA_cnd_8:4.1']	Katamā vimaticchedanā pucchā?	katamā vimati chedanā pucchā 	4	What is the kind of question for making a decision?
['PA_cnd_8:4.2']	Pakatiyā saṁsayapakkhando hoti vimatipakkhando dveḷhakajāto—	pakatiyā sa saya pakkhandaḥ hoti vimati pakkhandaḥ dveḷhaka jāto 	4	He is by nature doubtful, uncertain, and undecided.
['PA_cnd_8:4.3', 'PA_cnd_8:4.4']	“evaṁ nu kho, na nu kho, kiṁ nu kho, kathaṁ nu kho”ti?🔽So vimaticchedanatthāya pañhaṁ pucchati—	evam nu khalu na nu khalu kim nu khalu katham nu khalu iti  saḥ vimati chedana tthāya pañham pucchati 	4	He thinks, “Is it like this or like that? What is it? How is it?”🔽He asks a question in order to make a decision.
['PA_cnd_8:4.5']	ayaṁ vimaticchedanā pucchā.	ayam vimati chedanā pucchā 	4	This is the kind of question for making a decision.
['PA_cnd_8:4.6']	Imā tisso pucchā.	imāḥ tissaḥ pucchā 	4	These are the three kinds of questions.
['PA_cnd_8:5.1']	Aparāpi tisso pucchā—	aparā api pucchā 	5	There are also these three kinds of questions:
['PA_cnd_8:5.2']	manussapucchā, amanussapucchā, nimmitapucchā.	manussa pucchā amanussa pucchā nimmita pucchā 	5	questions from human beings, questions from non-human beings, and questions from a spirit conjured up by the Buddha.
['PA_cnd_8:5.3']	Katamā manussapucchā?	katamā manussapucchā 	5	What is the kind of question from human beings?
['PA_cnd_8:5.4_0']	Manussā buddhaṁ bhagavantaṁ upasaṅkamitvā pañhaṁ pucchanti, bhikkhū pucchanti, bhikkhuniyo	manussāḥ buddham bhagavantam upasaṅkamitvā pañham pucchanti bhikkhū pucchanti bhikkhuniyaḥ 	5	Human beings approach the Buddha, the Blessed One, and ask a question. Monks, nuns,
['PA_cnd_8:5.4_1']	pucchanti, upāsakā pucchanti, upāsikāyo pucchanti, rājāno pucchanti khattiyā pucchanti,	pucchanti upāsakā pucchanti upāsikāyo pucchanti rājāno pucchanti khattiyā pucchanti 	5	lay followers, kings, royal ministers,
['PA_cnd_8:5.4_2']	brāhmaṇā pucchanti, vessā pucchanti, suddā pucchanti, gahaṭṭhā pucchanti, pabbajitā pucchanti—	brāhmaṇā pucchanti vessā pucchanti suddā pucchanti gahaṭṭhā pucchanti pabbajitā pucchanti 	5	Brahmins, farmers, workers, householders, and those gone forth ask a question.
['PA_cnd_8:5.5']	ayaṁ manussapucchā.	ayam manussa pucchā 	5	This is a question about humans.
