segmentnr	original	analyzed	translated
['PA_patthana_21.16:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna Treatise🔽The reverse order of the law of conditionality, the triplets, the Paṭṭhāna text in brief
['PA_patthana_21.16:0.2', 'PA_patthana_21.16:0.3', 'PA_patthana_21.16:1.1', 'PA_patthana_21.16:2.1_0', 'PA_patthana_21.16:2.1_1', 'PA_patthana_21.16:2.1_2']	Dhammapaccanīyānuloma (4), Dukatikapaṭṭhānapāḷi (3)🔽21.16. Piṭṭhiduka, Kusalattika🔽Nadassanena pahātabbaṁ nakusalaṁ dhammaṁ paccayā nadassanena pahātabbo kusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā ekaṁ …pe… avigate ekaṁ.🔽Nadassanena pahātabbaṁ naakusalaṁ dhammaṁ paccayā dassanena pahātabbo akusalo dhammo🔽uppajjati hetupaccayā. Nadassanena pahātabbaṁ naakusalaṁ dhammaṁ paccayā nadassanena🔽pahātabbo akusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā dve …pe… avigate dve.	dhamma paccanīya anuloma duka tika paṭṭhāna pāḷi  piṭṭhiduka kusalattika  na dassanena pahātabbam na kusalam dhammam paccayā na dassanena pahātabbaḥ kusalaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā ekam pe avigate eka  na dassanena pahātabbam na akusalam dhammam paccayā dassanena pahātabbaḥ akusalaḥ dhammo  uppajjati hetu paccayā na dassanena pahātabbam na akusalam dhammam paccayā na dassanena  pahātabbaḥ akusalaḥ dhammo uppajjati hetu paccayā saṅkhitta hetuyā dve pe avigate dve 	The back-triplet, the wholesome
['PA_patthana_21.16:3.1_0', 'PA_patthana_21.16:3.1_1']	Nadassanena pahātabbaṁ naabyākataṁ dhammaṁ paṭicca nadassanena pahātabbo abyākato🔽dhammo uppajjati hetupaccayā. Nanadassanena pahātabbaṁ naabyākataṁ dhammaṁ paṭicca	na dassanena pahātabbam na abyākatam dhammam paṭicca na dassanena pahātabbaḥ abyākataḥ 🔽dhammaḥ uppajjati hetu paccayā na na dassanena pahātabbam na abyākatam dhammam paṭicca 	A wholesome state that should be abandoned by vision is a condition, as a root-cause condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a wholesome state that should be abandoned by vision. (In brief:) … as a non-adverting condition, for a
['PA_patthana_21.16:3.1_2']	nadassanena pahātabbo abyākato dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā	na dassanena pahātabbaḥ abyākataḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā 	A neutral state that is to be abandoned by seeing is related to an unwholesome state as a root-cause condition. (Abbreviated.)
['PA_patthana_21.16:3.1_3']	dve, adhipatiyā dve …pe… avigate dve.	dve adhipatiyā dve pe a vigate dve 	As root-cause conditions, as object conditions, and as non-hindrance conditions, there are two.
['PA_patthana_21.16:4.1']	Nabhāvanāya pahātabbaṁ nakusalaṁ dhammaṁ paccayā nabhāvanāya pahātabbo kusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	na bhāvanāya pahātabbam na kusalam dhammam paccayā na bhāvanāya pahātabbaḥ kusalaḥ dhammo uppajjati hetu paccayā 	A wholesome state that is not to be abandoned by development is related to an unwholesome state as a condition being a root-cause. (Abbreviated.)
['PA_patthana_21.16:5.1']	Hetuyā ekaṁ …pe… avigate ekaṁ.	ekam pe avigate eka 	As root-cause conditions, there is one. As object conditions, as non-hindrance conditions, there is one.
['PA_patthana_21.16:6.1']	Nadassanena pahātabbahetukaṁ nakusalaṁ dhammaṁ paccayā nadassanena pahātabbahetuko kusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	na dassanena pahātabba hetukam na kusalam dhammam paccayā na dassanena pahātabba hetukaḥ kusalaḥ dhammo uppajjati hetu paccayā 	A wholesome state that is related to an unwholesome state as a condition being a root-cause that is to be abandoned by seeing is related to a wholesome state that is to be abandoned by seeing as a condition being a root-cause. (Abbreviated.)
['PA_patthana_21.16:7.1']	Hetuyā ekaṁ …pe… avigate ekaṁ.	ekam pe avigate eka 	As root-cause conditions, there is one. As object conditions, as non-hindrance conditions, there is one.
['PA_patthana_21.16:8.1']	Nabhāvanāya pahātabbahetukaṁ nakusalaṁ dhammaṁ paccayā nabhāvanāya pahātabbahetuko kusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	na bhāvanāya pahātabba hetukam na kusalam dhammam paccayā na bhāvanāya pahātabba hetukaḥ kusalaḥ dhammaḥ uppajjati hetu paccayā 	A wholesome state that is related to an unwholesome state as a condition being a root-cause that is to be abandoned by development is related to a wholesome state that is to be abandoned by development as a condition being a root-cause. (Abbreviated.)
