segmentnr	original	analyzed	folio	translated
['PA_pvr_2.4:0.1']	Parivāra	parivāra 	0	The chapter on miscellaneous rules
['PA_pvr_2.4:0.2']	Bhikkhunivibhaṅga	bhikkhuni vibhaṅga 	0	The nuns’ rules and their analysis
['PA_pvr_2.4:0.3', 'PA_pvr_2.4:0.4']	Paṭhamabhāga🔽2.4 Saṅgahavāra	paṭhama bhāga  saṅgahavāra 	0	The first section🔽The collection
['PA_pvr_2.4:1.1']	Avassutāya bhikkhuniyā avassutassa purisapuggalassa kāyasaṁsaggaṁ sādiyantiyā āpattiyo sattannaṁ āpattikkhandhānaṁ katihi āpattikkhandhehi saṅgahitā?	avassutāya bhikkhuniyā avassutassa purisa puggalassa kāya sasaggam sādiyantiyā āpattiyaḥ sattannam āpatti khandhānam katihi āpatti khandhehi saṅgahitā 	1	When it comes to the offenses for a lustful nun consenting to a lustful man making physical contact with her, in how many of the seven classes of offenses are they found?
['PA_pvr_2.4:1.2']	Avassutāya bhikkhuniyā avassutassa purisapuggalassa kāyasaṁsaggaṁ sādiyantiyā āpattiyo sattannaṁ āpattikkhandhānaṁ tīhi āpattikkhandhehi saṅgahitā—	avassutāya bhikkhuniyā avassutassa purisa puggalassa kāya sasaggam sādiyantiyā āpattiyaḥ sattannam āpatti khandhānam tīhi āpatti khandhehi saṅgahitā 	1	They are found in three:
['PA_pvr_2.4:1.3']	siyā pārājikāpattikkhandhena, siyā thullaccayāpattikkhandhena, siyā dukkaṭāpattikkhandhena …pe….	siyā pārājika āpatti kkhandhena siyā thullaccaya āpatti kkhandhena siyā dukkaṭa āpatti kkhandhena pe 	1	in the class of offenses entailing expulsion; in the class of serious offenses; and in the class of offenses of wrong conduct. …
['PA_pvr_2.4:2.1']	Dadhiṁ viññāpetvā bhuñjantiyā āpattiyo sattannaṁ āpattikkhandhānaṁ katihi āpattikkhandhehi saṅgahitā?	dadhim viññāpetvā bhuñjantiyāḥ āpattiyaḥ sattannam āpatti khandhānam katihi āpatti khandhehi saṅgahitā 	2	When it comes to the offenses for asking for curd and then eating it, in how many of the seven classes of offenses are they found?
['PA_pvr_2.4:2.2']	Dadhiṁ viññāpetvā bhuñjantiyā āpattiyo sattannaṁ āpattikkhandhānaṁ dvīhi āpattikkhandhehi saṅgahitā—	dadhim viññāpetvā bhuñjantiyāḥ āpattiyaḥ sattannam āpatti kkhandhānam dvīhi āpatti kkhandhehi saṅgahitā 	2	They are found in two:
['PA_pvr_2.4:2.3']	siyā pāṭidesanīyāpattikkhandhena, siyā dukkaṭāpattikkhandhena.	siyā pāṭidesanīya āpatti khandhena siyā dukkaṭa āpatti khandhena 	2	it may be in the class of offenses entailing acknowledgment; it may be in the class of offenses of wrong conduct.
['PA_pvr_2.4:3.1']	Saṅgahavāro niṭṭhito catuttho.	saṅgaha vāro niṭṭhitaḥ catuttho 	3	The fourth section on inclusion is finished.
