segmentnr	original	analyzed	folio	translated
['PA_pe_7:0.1']	Peṭakopadesa	peṭaka upadesa 	0	The Basket of Conduct
['PA_pe_7:0.2']	Pakiṇṇakaniddesa	pakiṇṇaka niddesa 	0	The Commentary on the Minor Books
['PA_pe_7:1.1']	Jhānaṁ virāgo.	jhānam virāgaḥ 	1	Jhana and fading away.
['PA_pe_7:1.2']	Cattāri jhānāni vitthārena kātabbāni.	cattāri jhānāni vitthārena kātabbāni 	1	The four jhanas should be given in detail.
['PA_pe_7:1.3']	Tāni duvidhāni;	tāni duvidhāni 	1	They are of two kinds:
['PA_pe_7:1.4']	bojjhaṅgavippayuttāni ca bojjhaṅgasampayuttāni ca.	bojjhaṅga vippayuttāni ca bojjhaṅga sampayuttāni ca 	1	unassociated with the enlightenment factors and associated with the enlightenment factors.
['PA_pe_7:1.5']	Tattha bojjhaṅgavippayuttāni bāhirakāni, bojjhaṅgasampayuttāni ariyapuggalāni.	tattha bojjhaṅga vippayuttāni bāhirakāni bojjhaṅga sampayuttāni ariya puggalāni 	1	Herein, those unassociated with the enlightenment factors are the external jhanas, and those associated with the enlightenment factors are the noble persons’ jhanas.🔽Herein, the jhanas of the six persons beginning with the one of faith should be demonstrated by substituting the six types of persons for the one of faith.
['PA_pe_7:1.6_0']	Tattha yena cha puggalamūlāni tesaṁ nikkhipetvā rāgacarito, dosacarito, mohacarito,	tattha yena cha puggala mūlāni tesam nikkhipetvā rāga caritaḥ dosa caritaḥ moha caritaḥ 	1	Herein, when those persons who are of lustful temperament, of hate temperament, of delusion temperament,
['PA_pe_7:1.6_1']	rāgadosacarito, rāgamohacarito, dosamohacarito, samabhāgacarito, iti imesaṁ puggalānaṁ	rāga dosa caritaḥ rāga moha caritaḥ dosa moha caritaḥ sama bhāga caritaḥ iti imesam puggalāna 	1	of lust and delusion temperament, of lust and hate temperament, of hate and delusion temperament, of balanced temperament,
['PA_pe_7:1.6_2']	jhānaṁ samāpajjitānaṁ pañca nīvaraṇāni paṭipakkho tesaṁ paṭighātāya yathā asamattho	jhānam samāpajjitānam pañca nīvaraṇāni paṭipakkhaḥ tesam paṭighātāya yathā asamatthaḥ 	1	enter upon jhana, the five hindrances are their opponents, and in order to ward them off they
['PA_pe_7:1.6_3']	tīṇi akusalamūlāni niggaṇhāti.	tīṇi akusala mūlāni niggaṇhāti 	1	suppress the three unprofitable roots.
['PA_pe_7:1.7']	Lobhena akusalamūlena abhijjhā ca uddhaccañca uppilavataṁ alobhena kusalamūlena niggaṇhāti, kukkuccañca vicikicchā ca mohapakkho, taṁ amohena niggaṇhāti.	lobhena akusala mūlena abhijjhā ca uddhaccam ca uppilavatam alobhena kusala mūlena niggaṇhāti kukkuccam ca vicikicchā ca moha pakkhaḥ tam amohena niggaṇhāti 	1	With the unprofitable root greed he suppresses covetousness and agitation and restlessness with the profitable root non-greed. He suppresses worry and uncertainty, which are on the side of delusion, with non-delusion.
['PA_pe_7:1.8']	Doso ca thinamiddhañca dosapakkho, taṁ adosena niggaṇhāti.	doso ca thinam iddham ca dosa pakkhaḥ tam adosena niggaṇhāti 	1	and anger and stiffness-and-torpor are the dark side, which he suppresses with non-hate.
['PA_pe_7:2.1', 'PA_pe_7:2.2']	Tattha alobhassa pāripūriyā nekkhammavitakkaṁ vitakketi.🔽Tattha adosassa pāripūriyā abyāpādavitakkaṁ vitakketi.	tattha alobhassa pāripūriyā nekkhamma vitakkam vitakketi  tattha a dosassa pāripūriyai a byāpāda vitakkam vitakketi 	2	Herein, he thinks thoughts of renunciation for the fulfilment of non-greed.🔽Herein, he thinks thoughts of non-ill-will for the fulfilment of non-hate.
['PA_pe_7:2.3']	Tattha amohassa pāripūriyā avihiṁsāvitakkaṁ vitakketi.	tattha amohassa pāripūriyai a vihisā vitakkam vitakketi 	2	Herein, he thinks thoughts of non-cruelty for the fulfilment of non-delusion.
['PA_pe_7:2.4']	Tattha alobhassa pāripūriyā vivitto hoti kāmehi.	tattha alobhassa pāripūriyā vivittaḥ hoti kāmehi 	2	Herein, he is secluded from sense desires through the fulfilment of non-greed.
['PA_pe_7:2.5']	Tattha adosassa pāripūriyā amohassa pāripūriyā ca vivitto hoti pāpakehi akusalehi dhammehi, savitakkaṁ savicāraṁ vivekajaṁ pītisukhaṁ paṭhamaṁ jhānaṁ upasampajja viharati.	tattha adosassa pāripūriyā amohassa pāripūriyā ca vivittaḥ hoti pāpakehi akusalehi dhammehi sa vitakkam sa vicāram viveka jam pīti sukham paṭhamam jhānam upasampajja viharati 	2	Herein, he is secluded from unprofitable unprofitable states through the fulfilment of non-hate and non-delusion. He enters upon and dwells in the first jhana, which is … with thinking and exploring …
['PA_pe_7:3.1']	Vitakkāti tayo vitakkā—	vitakkā ati tayaḥ vitakkā 	3	“Thinking” : there are three kinds of thinking :
['PA_pe_7:3.2']	nekkhammavitakko abyāpādavitakko avihiṁsāvitakko.	nekkhamma vitakko a byāpāda vitakko a vihisā vitakko 	3	thinking of renunciation, thinking of non-ill-will, thinking of non-cruelty.
['PA_pe_7:3.3']	Tattha paṭhamābhinipāto vitakko, paṭiladdhassa vicaraṇaṁ vicāro.	tattha paṭhama abhinipātaḥ vitakko paṭiladdhassa vicaraṇam vicāro 	3	Herein, the first impact is thinking, and the exploring is exploring.
['PA_pe_7:3.4_0']	Yathā puriso dūrato purisaṁ passati āgacchantaṁ, na ca tāva jānāti eso itthīti vā	yathā purisaḥ dūratas purisam passati āgacchanta na ca tāva jānāti eso itthī iti vā 	3	Just as a man sees a man coming from far away, and he does not yet know whether he is a khattiya, a brahmin, a merchant, or a worker, but he knows only that he is a man, so too, the bhikkhu does not yet know the diversity of the states of thinking, but he knows only that there is thinking.
['PA_pe_7:3.4_1', 'PA_pe_7:3.4_2', 'PA_pe_7:3.5']	purisoti vā yadā tu paṭilabhati itthīti vā purisoti vā evaṁ vaṇṇoti vā evaṁ saṇṭhānoti🔽vā ime vitakkayanto uttari upaparikkhanti kiṁ nu kho ayaṁ sīlavā udāhu dussīlo aḍḍho vā duggatoti vā.🔽Evaṁ vicāro vitakke appeti, vicāro cariyati ca anuvattati ca.	puriso ti vā yadā tu paṭilabhati itthī iti vā purisaḥ iti vā evam vaṇṇo ti vā evam  vā ime vitakkayantaḥ uttari upaparikkhanti kim nu kho ayam sīlavā udāhu dussīlaḥ aḍḍhaḥ vā duggataḥ iti vā  evam vicāraḥ vitakke appeti vicāro cariyati ca anuvattati ca 	3	Or when he has attained it, he thinks, “It is a woman,” or “It is a man,” or “It is a neuter,” or “It is a visible form,” or “It is a sound,” or “It is a smell,” or “It is a taste,” or “It is a tangible datum,” or “It is a mental datum.”🔽While he is thinking thus, he investigates further: “What is this that is called ‘virtue’ or ‘vice,’ ‘prosperity’ or ‘decline’?”🔽Thus applied thought is followed by sustained thought, which is concerned with and keeps to the same object.
