segmentnr	original	analyzed	translated
['PA_patthana_1.5:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna🔽The Triads🔽The Triad on the Apprehended
['PA_patthana_1.5:0.2', 'PA_patthana_1.5:0.3', 'PA_patthana_1.5:1.0.1']	Dhammānuloma (1), Tikapaṭṭhānapāḷi (1)🔽1.5. Upādinnattika🔽Vibhaṅgavāra	dhamma anuloma tika paṭṭhāna pāḷi  upādinnattika  vibhaṅgavāra 	The Exposition
['PA_patthana_1.5:1.0.2']	Hetu	hetu 	Cause
['PA_patthana_1.5:1.1_0', 'PA_patthana_1.5:1.1_1', 'PA_patthana_1.5:1.1_2']	Upādinnupādāniyaṁ dhammaṁ paṭicca upādinnupādāniyo dhammo uppajjati hetupaccayā—upādinnupādāniyaṁ🔽ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhe paṭicca dve khandhā; paṭisandhikkhaṇe🔽upādinnupādāniyaṁ ekaṁ khandhaṁ paṭicca tayo khandhā kaṭattā ca rūpaṁ …pe… dve khandhe	upādinnupādāniyam dhammam paṭicca upādinnupādāniyaḥ dhammaḥ uppajjati hetu paccayā a upādinnupādāniya  ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhe paṭicca dve khandhāḥ paṭisandhi kkhaṇe  upādinnupādāniyam ekam khandham paṭicca tayo khandhā kaṭattā ca rūpam pe dve khandhe 	With an object that is clung to as condition, a condition by way of cause condition is a condition for an object that is clung to.🔽With one aggregate as condition, three aggregates. … With two aggregates as condition, two aggregates. At the time of rebirth-linking
['PA_patthana_1.5:1.1_3', 'PA_patthana_1.5:1.1_4']	paṭicca dve khandhā kaṭattā ca rūpaṁ; khandhe paṭicca vatthu, vatthuṁ paṭicca khandhā;🔽upādinnupādāniyaṁ ekaṁ mahābhūtaṁ paṭicca tayo mahābhūtā …pe… dve mahābhūte paṭicca	paṭicca dve khandhā kaṭattā ca rūpa khandhe paṭicca vatthu vatthum paṭicca khandhā  upādinnupādāniyam ekam mahābhūtam paṭicca tayaḥ mahābhūtā pe dve mahābhūte paṭicca 	With one aggregate as condition, three aggregates and materiality derived by clinging. … With two aggregates as condition, two aggregates and materiality derived by clinging.🔽With the aggregates as condition, the physical basis. With the physical basis as condition, the aggregates.🔽With one great primary as condition, three great primaries. … With two great primaries as condition, two great primaries.
['PA_patthana_1.5:1.1_5']	dve mahābhūtā, mahābhūte paṭicca kaṭattārūpaṁ upādārūpaṁ.	dve mahābhūtā mahābhūte paṭicca kaṭattā rūpam 	With the great primaries as condition, the materiality derived from the great primaries.
['PA_patthana_1.5:2.1', 'PA_patthana_1.5:3.1_0', 'PA_patthana_1.5:3.1_1', 'PA_patthana_1.5:3.1_2']	Upādinnupādāniyaṁ dhammaṁ paṭicca anupādinnupādāniyo dhammo uppajjati hetupaccayā—upādinnupādāniye khandhe paṭicca cittasamuṭṭhānaṁ rūpaṁ.🔽Upādinnupādāniyaṁ dhammaṁ paṭicca upādinnupādāniyo ca anupādinnupādāniyo ca dhammā🔽uppajjanti hetupaccayā—upādinnupādāniyaṁ ekaṁ khandhaṁ paṭicca tayo khandhā cittasamuṭṭhānañca🔽rūpaṁ …pe… dve khandhe paṭicca dve khandhā cittasamuṭṭhānañca rūpaṁ.	upādinnupādāniyam dhammam paṭicca anupādinnupādāniyaḥ dhammaḥ uppajjati hetu paccayā a upādinnupādāniye khandhe paṭicca citta samuṭṭhānam rūpa  upādinnupādāniyam dhammam paṭicca upādinnupādāniyaḥ ca anupādinnupādāniyaḥ ca dhammā  uppajjanti hetu paccayā a upādinnupādāniyam ekam khandham paṭicca tayo khandhāḥ citta samuṭṭhānañca  rūpam pe dve khandhe paṭicca dve khandhā citta samuṭṭhānañca rūpa 	Dependent on an clung-to and a clinging-aggregate, a non-clung-to and a clinging-aggregate arise, with ignorance as condition, with craving as condition, with karma as condition, with nutriment as condition, with a faculty as condition, with an object as condition, with contact as condition, with feeling as condition, with perception as condition, with volition as condition, with consciousness as condition, with formations as condition.🔽Dependent on a clung-to and a clinging-aggregate, a clung-to and a non-clung-to and a clinging-aggregate arise, with ignorance as condition … with formations as condition.🔽Dependent on a clung-to and a clinging-aggregate, a non-clung-to and a non-clung-to and a clinging-aggregate arise, with ignorance as condition … with formations as condition.🔽Dependent on a clung-to and a clinging-aggregate, a clung-to and a non-clung-to and a non-clung-to and a clinging-aggregate arise, with ignorance as condition … with formations as condition.
['PA_patthana_1.5:4.1_0', 'PA_patthana_1.5:4.1_1']	Anupādinnupādāniyaṁ dhammaṁ paṭicca anupādinnupādāniyo dhammo uppajjati hetupaccayā—anupādinnupādāniyaṁ🔽ekaṁ khandhaṁ paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṁ …pe… dve khandhe paṭicca	anupādinnupādāniyam dhammam paṭicca anupādinnupādāniyaḥ dhammaḥ uppajjati hetu paccayā anupādinnupādāniya  ekam khandham paṭicca tayaḥ khandhāḥ citta samuṭṭhānañca rūpam pe dve khandhe paṭicca 	With an object that is clung to and subject to clinging, a state subject to clinging arises that is not clung to. With the five aggregates that are clung to and subject to clinging, the form that is not clung to and subject to clinging and is derived from the four great elements arises.
['PA_patthana_1.5:4.1_2']	dve khandhā cittasamuṭṭhānañca rūpaṁ; anupādinnupādāniyaṁ ekaṁ mahābhūtaṁ paṭicca	dve khandhā citta samuṭṭhānam ca rūpa anupādinnupādāniyam ekam mahābhūtam paṭicca 	With an object that is clung to and subject to clinging, a state subject to clinging arises that is both clung to and not clung to. With one of the five aggregates that are clung to and subject to clinging, the three aggregates that are not clung to and subject to clinging, and the form that is not clung to and subject to clinging and is derived from the four great elements arise. With two of the five aggregates that are clung to and subject to clinging, the two aggregates that are not clung to and subject to clinging, and the form that is not clung to and subject to clinging and is derived from the four great elements arise.🔽With an object that is not clung to and subject to clinging, a state subject to clinging arises that is not clung to. With one of the three aggregates that are not clung to and subject to clinging, the two aggregates that are not clung to and subject to clinging, and the form that is not clung to and subject to clinging and is derived from the four great elements arise. With two of the three aggregates that are not clung to and subject to clinging, the two aggregates that are not clung to and subject to clinging, and the form that is not clung to and subject to clinging and is derived from the four great elements arise. With one of the four great elements that are not clung to and subject to clinging, the three aggregates that are not clung to and subject to clinging, and the form that is not clung to and subject to clinging and is derived from the four great elements arise. With two of the four great elements that are not clung to and subject to clinging, the two aggregates that are not clung to and subject to clinging, and the form that is not clung to and subject to clinging and is derived from the four great elements arise.
['PA_patthana_1.5:4.1_3']	tayo mahābhūtā …pe… mahābhūte paṭicca cittasamuṭṭhānaṁ rūpaṁ upādārūpaṁ.	tayo mahābhūtā pe mahābhūte paṭicca citta samuṭṭhānam rūpam 	The three properties … The form that is derived from mind-consciousness element and is related to mind-consciousness element.
['PA_patthana_1.5:5.1_0']	Anupādinnaanupādāniyaṁ dhammaṁ paṭicca anupādinnaanupādāniyo dhammo uppajjati hetupaccayā—anupādinnaanupādāniyaṁ	anupādinna anupādāniyam dhammam paṭicca anupādinna anupādāniyaḥ dhammaḥ uppajjati hetu paccayā anupādinna anupādāniya 	A non-causally acquired and not causally unacquired state … A non-causally acquired and not causally unacquired state arises …
['PA_patthana_1.5:5.1_1', 'PA_patthana_1.5:6.1', 'PA_patthana_1.5:7.1_0']	ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhe paṭicca dve khandhā.🔽Anupādinnaanupādāniyaṁ dhammaṁ paṭicca anupādinnupādāniyo dhammo uppajjati hetupaccayā—anupādinnaanupādāniye khandhe paṭicca cittasamuṭṭhānaṁ rūpaṁ.🔽Anupādinnaanupādāniyaṁ dhammaṁ paṭicca anupādinnupādāniyo ca anupādinnaanupādāniyo	ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhe paṭicca dve khandhāḥ  anupādinna anupādāniyam dhammam paṭicca anupādinnupādāniyaḥ dhammaḥ uppajjati hetu paccayā anupādinna anupādāniye khandhe paṭicca citta samuṭṭhānam rūpa  anupādinna anupādāniyam dhammam paṭicca anupādinna upādāniyaḥ ca anupādinna anupādāniyaḥ 	One aggregate … Two aggregates …🔽A non-causally acquired and not causally unacquired state … The form that is derived from the causally acquired and not causally unacquired aggregates and is related to the mind element.
['PA_patthana_1.5:7.1_1']	ca dhammā uppajjanti hetupaccayā—anupādinnaanupādāniyaṁ ekaṁ khandhaṁ paṭicca tayo	ca dhammā uppajjanti hetu paccayā anupādinna anupādāniyam ekam khandham paṭicca tayo 	A non-causally acquired and not causally unacquired state … A causally acquired and not causally unacquired state and a non-causally acquired and not causally unacquired state arise …
['PA_patthana_1.5:7.1_2']	khandhā cittasamuṭṭhānañca rūpaṁ …pe… dve khandhe paṭicca dve khandhā cittasamuṭṭhānañca rūpaṁ.	khandhā citta samuṭṭhānañca rūpam pe dve khandhe paṭicca dve khandhā citta samuṭṭhānañca rūpa 	One aggregate … Two aggregates …
['PA_patthana_1.5:8.1_0']	Anupādinnupādāniyañca anupādinnaanupādāniyañca dhammaṁ paṭicca anupādinnupādāniyo	anupādinnupādāniyam ca anupādinna anupādāniyam ca dhammam paṭicca anupādinnupādāniyaḥ 	With an object that is clung to and that is a condition for what is clung to, and with an object that is not clung to and that is a condition for what is not clung to, there arises an object that is not clung to and that is a condition for what is not clung to. 
['PA_patthana_1.5:8.1_1', 'PA_patthana_1.5:8.1_2']	dhammo uppajjati hetupaccayā—anupādinnaanupādāniye khandhe ca mahābhūte ca paṭicca🔽cittasamuṭṭhānaṁ rūpaṁ.	dhammaḥ uppajjati hetu paccayā anupādinna anupādāniye khandhe ca mahābhūte ca paṭicca  citta samuṭṭhānam 	With the aggregates that are not clung to and the great primaries that are not clung to as condition, the form that is not clung to and is a condition for what is not clung to arises. 🔽With the aggregates that are not clung to and the great primaries that are not clung to as condition, the form that is not clung to and is a condition for what is not clung to arises. 🔽With the aggregates that are not clung to and the great primaries that are not clung to as condition, the form that is not clung to and is a condition for what is not clung to arises. 
['PA_patthana_1.5:9.1', 'PA_patthana_1.5:10.0', 'PA_patthana_1.5:10.1']	Upādinnupādāniyañca anupādinnupādāniyañca dhammaṁ paṭicca anupādinnupādāniyo dhammo uppajjati hetupaccayā—upādinnupādāniye khandhe ca mahābhūte ca paṭicca cittasamuṭṭhānaṁ rūpaṁ.🔽Ārammaṇa🔽Upādinnupādāniyaṁ dhammaṁ paṭicca upādinnupādāniyo dhammo uppajjati ārammaṇapaccayā—upādinnupādāniyaṁ ekaṁ khandhaṁ paṭicca …pe… paṭisandhikkhaṇe …pe….	upādinnupādāniyam ca anupādinnupādāniyam ca dhammam paṭicca anupādinnupādāniyaḥ dhammaḥ uppajjati hetu paccayā upādinnupādāniye khandhe ca mahābhūte ca paṭicca citta samuṭṭhānam rūpa  ārammaṇa  upādinnupādāniyam dhammam paṭicca upādinnupādāniyaḥ dhammaḥ uppajjati ārammaṇa paccayā upādinnupādāniyam ekam khandham paṭicca pe paṭisandhikkhaṇe pe 	With the aggregates that are not clung to and the great primaries that are not clung to as condition, the form that is not clung to and is a condition for what is not clung to arises. 🔽With the aggregates that are not clung to and the great primaries that are not clung to as condition, the form that is not clung to and is a condition for what is not clung to arises. 🔽With the aggregates that are not clung to and the great primaries that are not clung to as condition, the form that is not clung to and is a condition for what is not clung to arises. 🔽With the aggregates that are not clung to and the great primaries that are not clung to as condition, the form that is not clung to and is a condition for what is not clung to arises. 
['PA_patthana_1.5:11.1', 'PA_patthana_1.5:12.1']	Anupādinnupādāniyaṁ dhammaṁ paṭicca …pe….🔽Anupādinnaanupādāniyaṁ dhammaṁ paṭicca …pe… ārammaṇapaccayā … tīṇi.	an upādinn upādāniyam dhammam paṭicca pe  anupādinna anupādāniyam dhammam paṭicca pe ārammaṇa paccayā tīṇi 	With the aggregates that are not clung to and the great primaries that are not clung to as condition, the form that is not clung to and is a condition for what is not clung to arises. 🔽With the aggregates that are not clung to and the great primaries that are not clung to as condition, the form that is not clung to and is a condition for what is not clung to arises. 🔽With the aggregates that are not clung to and the great primaries that are not clung to as condition, the form that is not clung to and is a condition for what is not clung to arises. 
['PA_patthana_1.5:13.0']	Adhipati	adhipati 	With the aggregates that are not clung to and the great primaries that are not clung to as condition, the form that is not clung to and is a condition for what is not clung to arises.
['PA_patthana_1.5:13.1_0', 'PA_patthana_1.5:13.1_1', 'PA_patthana_1.5:13.1_2', 'PA_patthana_1.5:14.1', 'PA_patthana_1.5:15.1_0', 'PA_patthana_1.5:15.1_1', 'PA_patthana_1.5:15.1_2', 'PA_patthana_1.5:16.0']	Anupādinnupādāniyaṁ dhammaṁ paṭicca anupādinnupādāniyo dhammo uppajjati adhipatipaccayā—anupādinnupādāniyaṁ🔽ekaṁ khandhaṁ paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṁ …pe… ekaṁ mahābhūtaṁ🔽paṭicca …pe… mahābhūte paṭicca cittasamuṭṭhānaṁ rūpaṁ upādārūpaṁ.🔽Anupādinnaanupādāniyaṁ dhammaṁ paṭicca … tīṇi.🔽Anupādinnupādāniyañca anupādinnaanupādāniyañca dhammaṁ paṭicca anupādinnupādāniyo🔽dhammo uppajjati adhipatipaccayā—anupādinnaanupādāniye khandhe ca mahābhūte ca paṭicca🔽cittasamuṭṭhānaṁ rūpaṁ.🔽Anantarādi	anupādinnupādāniyam dhammam paṭicca anupādinnupādāniyaḥ dhammaḥ uppajjati adhipati paccayā anupādinnupādāniya  ekam khandham paṭicca tayo khandhāḥ citta samuṭṭhānañca rūpam pe ekam mahābhūta  paṭicca pe mahābhūte paṭicca citta samuṭṭhānam rūpam  anupādinna anupādāniyam dhammam paṭicca tīṇi  anupādinnupādāniyam ca anupādinna anupādāniyam ca dhammam paṭicca anupādinnupādāniyaḥ  dhammaḥ uppajjati adhipati paccayā anupādinna anupādāniye khandhe ca mahābhūte ca paṭicca  citta samuṭṭhānam  anantara ādi 	With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is not clung to and that is a condition for what is clung to, there arises an element that is not clung to and that is a condition for what is clung to. With an object that is
