segmentnr	original	analyzed	folio	translated
['PA_pp_1.2:0.1']	Puggalapaññatti	puggala paññatti 	0	Description of Persons
['PA_pp_1.2:0.2']	Mātikā	mātikā 	0	The mātikā
['PA_pp_1.2:0.3']	2. Dukauddesa	duka uddesa 	0	The two brief expositions
['PA_pp_1.2:1.1', 'PA_pp_1.2:2.1', 'PA_pp_1.2:3.1']	Dve puggalā—🔽Kodhano ca, upanāhī ca.🔽Makkhī ca, paḷāsī ca.	dve puggalā  kodhanaḥ ca upanāhī ca  makkhī ca paḷāsī ca 	1	Two kinds of persons:🔽angry and malicious;🔽contemptuous and domineering;
['PA_pp_1.2:4.1']	Issukī ca, maccharī ca.	issukī ca maccharī ca 	4	envious and stingy;
['PA_pp_1.2:5.1']	Saṭho ca, māyāvī ca.	ca māyāvī ca 	5	deceitful and fraudulent;
['PA_pp_1.2:6.1']	Ahiriko ca, anottappī ca.	ahirikaḥ ca anottappī ca 	6	conscienceless and shameless;
['PA_pp_1.2:7.1', 'PA_pp_1.2:8.1']	Dubbaco ca, pāpamitto ca.🔽Indriyesu aguttadvāro ca, bhojane amattaññū ca.	dubbacaḥ ca pāpa mitto ca  indriyesu agutta dvāraḥ ca bhojane amattaññū ca 	7	bad-natured and bad-company;🔽unrestrained in the sense faculties and not moderate in eating;
['PA_pp_1.2:9.1']	Muṭṭhassati ca, asampajāno ca.	muṭṭhaḥ sati ca asampajāno ca 	9	unmindful and not fully understanding;
['PA_pp_1.2:10.1']	Sīlavipanno ca, diṭṭhivipanno ca.	sīla vipanno ca diṭṭhi vipanno ca 	10	deficient in virtue and deficient in view;
['PA_pp_1.2:11.1', 'PA_pp_1.2:12.1']	Ajjhattasaṁyojano ca, bahiddhāsaṁyojano ca.🔽Akkodhano ca, anupanāhī ca.	ajjhatta sayojanaḥ ca bahiddhā sayojanaḥ ca  akkodhanaḥ ca anupanāhī ca 	11	fettered within and fettered without.🔽Not angry and not malicious;
['PA_pp_1.2:13.1', 'PA_pp_1.2:14.1', 'PA_pp_1.2:15.1']	Amakkhī ca, apaḷāsī ca.🔽Anissukī ca, amaccharī ca.🔽Asaṭho ca, amāyāvī ca.	a makkhī ca a paḷāsī ca  a nissukī ca a maccharī ca  a saṭhaḥ ca a māyāvī ca 	13	not contemptuous and not domineering;🔽not envious and not stingy;🔽not deceitful and not fraudulent;
['PA_pp_1.2:16.1']	Hirimā ca, ottappī ca.	hirimā ca ottappī ca 	16	conscientious and full of moral dread;
['PA_pp_1.2:17.1']	Suvaco ca, kalyāṇamitto ca.	su vacaḥ ca kalyāṇa mitto ca 	17	well-tempered and having good friends;
['PA_pp_1.2:18.1']	Indriyesu guttadvāro ca, bhojane mattaññū ca.	indriyesu ca bhojane mattaññū ca 	18	restrained in the sense faculties and moderate in eating;
['PA_pp_1.2:19.1']	Upaṭṭhitassati ca, sampajāno ca.	upaṭṭhitaḥ sati ca sampajānaḥ ca 	19	mindful and fully understanding;
['PA_pp_1.2:20.1', 'PA_pp_1.2:21.1', 'PA_pp_1.2:22.1']	Sīlasampanno ca, diṭṭhisampanno ca.🔽Dve puggalā dullabhā lokasmiṁ.🔽Dve puggalā duttappayā.	sīla sampanno ca diṭṭhi sampanno ca  dve puggalā dullabhā  dve puggalāḥ duttappayā 	20	perfect in virtue and perfect in view.🔽Two kinds of persons are rare in the world.🔽Two kinds of persons are difficult to satisfy.
['PA_pp_1.2:23.1']	Dve puggalā sutappayā.	dve puggalā su tappayā 	23	Two kinds of persons are easy to satisfy.
['PA_pp_1.2:24.1']	Dvinnaṁ puggalānaṁ āsavā vaḍḍhanti.	dvinnam puggalānam āsavāḥ vaḍḍhanti 	24	The effluents of two kinds of persons increase.
['PA_pp_1.2:25.1', 'PA_pp_1.2:26.1', 'PA_pp_1.2:27.1']	Dvinnaṁ puggalānaṁ āsavā na vaḍḍhanti.🔽Hīnādhimutto ca, paṇītādhimutto ca.🔽Titto ca, tappetā ca.	dvinnam puggalānam āsavāḥ na vaḍḍhanti  hīna adhimuttaḥ ca paṇīta adhimuttaḥ ca  tittaḥ ca tappetā ca 	25	The effluents of two kinds of persons do not increase.🔽One of low resolve and one of noble resolve.
['PA_pp_1.2:28.1']	Dukaṁ.	duka 	28	One who is content and one who is discontent.
