segmentnr	original	analyzed	translated
['PA_patthana_14.3:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Book of Conditional Relations🔽The Chapter on the Pairs of Doctrinal Terms
['PA_patthana_14.3:0.2', 'PA_patthana_14.3:0.3']	Dhammānulomapaccanīya (3), Dukapaṭṭhānapāḷi (2)🔽14.3. Hetusampayuttaduka	dhamma anuloma paccanīya  hetu sampayutta duka 	The Dyads on Root-Causes
['PA_patthana_14.3:1.1_0']	Hetusampayuttaṁ dhammaṁ paṭicca nahetusampayutto dhammo uppajjati hetupaccayā. Hetusampayuttaṁ	hetu sampayuttam dhammam paṭicca na hetu sampayuttaḥ dhammaḥ uppajjati hetu paccayā hetu sampayutta 	With root-cause as condition, a state without root-cause arises. With root-cause as condition, a state without root-cause and with root-cause arises.
['PA_patthana_14.3:1.1_1']	dhammaṁ paṭicca nahetuvippayutto dhammo uppajjati hetupaccayā. Hetusampayuttaṁ dhammaṁ	dhammam paṭicca na hetu vippayuttaḥ dhammaḥ uppajjati hetu paccayā hetu sampayuttam dhamma 	With a state without root-cause as condition, a state without root-cause arises. With a state without root-cause as condition, a state with root-cause arises.
['PA_patthana_14.3:1.1_2', 'PA_patthana_14.3:2.1_0']	paṭicca nahetusampayutto ca nahetuvippayutto ca dhammā uppajjanti hetupaccayā.🔽Hetuvippayuttaṁ dhammaṁ paṭicca nahetuvippayutto dhammo uppajjati hetupaccayā. Hetuvippayuttaṁ	paṭicca na hetu sampayutto ca na hetu vippayutto ca dhammā uppajjanti hetu paccayā  hetu vippayuttam dhammam paṭicca na hetu vippayuttaḥ dhammaḥ uppajjati hetu paccayā hetu vippayutta 	With a state without root-cause as condition, a state with root-cause and a state without root-cause arise.
['PA_patthana_14.3:2.1_1']	dhammaṁ paṭicca nahetusampayutto dhammo uppajjati hetupaccayā. Hetuvippayuttaṁ dhammaṁ	dhammam paṭicca na hetu sampayuttaḥ dhammaḥ uppajjati hetu paccayā hetu vippayuttam dhamma 	With a state with root-cause as condition, a state without root-cause arises. With a state with root-cause as condition, a state with root-cause arises.
['PA_patthana_14.3:2.1_2']	paṭicca nahetusampayutto ca nahetuvippayutto ca dhammā uppajjanti hetupaccayā.	paṭicca na hetu sampayutto ca na hetu vippayutto ca dhammā uppajjanti hetu paccayā 	With a state with root-cause as condition, a state with root-cause and a state without root-cause arise.
['PA_patthana_14.3:3.1_0']	Hetusampayuttañca hetuvippayuttañca dhammaṁ paṭicca nahetusampayutto dhammo uppajjati	hetu sampayuttañca hetu vippayuttañca dhammam paṭicca na hetu sampayuttaḥ dhammaḥ uppajjati 	With a state with root-cause and a state without root-cause as condition, a state without root-cause arises.
['PA_patthana_14.3:3.1_1']	hetupaccayā. Hetusampayuttañca hetuvippayuttañca dhammaṁ paṭicca nahetuvippayutto	hetu paccayā hetu sampayuttañca hetu vippayuttañca dhammam paṭicca na hetu vippayuttaḥ 	Dependent on a cause as condition, a causally related and a causally unrelated🔽state arises. Dependent on a cause as condition, a causally related and a causally unrelated
['PA_patthana_14.3:3.1_2', 'PA_patthana_14.3:3.1_3']	dhammo uppajjati hetupaccayā. Hetusampayuttañca hetuvippayuttañca dhammaṁ paṭicca🔽nahetusampayutto ca nahetuvippayutto ca dhammā uppajjanti hetupaccayā. (Saṅkhittaṁ.)	dhammaḥ uppajjati hetu paccayā hetu sampayuttañca hetu vippayuttañca dhammam paṭicca  na hetu sampayutto ca na hetu vippayutto ca dhammā uppajjanti hetu paccayā 	state arises. (Abbreviated.)🔽Nine in the causal, six in the object, five in the predominance, …
['PA_patthana_14.3:4.1']	Hetuyā nava, ārammaṇe cha, adhipatiyā pañca …pe… avigate nava. (Sahajātavārampi …pe… pañhāvārampi vitthāretabbaṁ.)	hetuyā nava ārammaṇe cha adhipatiyā pañca pe avigate nava sahajāta vārampi pe pañhā vārampi vitthāretabba 	unobscured-indeterminate dhammas. (The section headed) “in association” should be elaborated in the same way as the section on the root-causeless. (The remaining sections are to be elaborated in the same way as in §1.)
