segmentnr	original	analyzed	folio	translated
['PA_pvr_1.2:0.1']	Parivāra	parivāra 	0	The chapter on miscellaneous rules
['PA_pvr_1.2:0.2']	Bhikkhuvibhaṅga	bhikkhu vibhaṅga 	0	The monks’ rules and their analysis
['PA_pvr_1.2:0.3', 'PA_pvr_1.2:0.4']	Paṭhamabhāga🔽1.2 Katāpattivāra	paṭhama bhāga      	0	The first section🔽The permutation series on offenses
['PA_pvr_1.2:0.5']	1. Pārājikakaṇḍa	pārājika kaṇḍa 	0	The chapter on offenses entailing expulsion
['PA_pvr_1.2:1.1']	Methunaṁ dhammaṁ paṭisevanto kati āpattiyo āpajjati?	methunam dhammam paṭisevantaḥ kati āpattiyaḥ āpajjati 	1	When having sexual intercourse, how many kinds of offenses does one commit?
['PA_pvr_1.2:1.2', 'PA_pvr_1.2:1.3']	Methunaṁ dhammaṁ paṭisevanto tisso āpattiyo āpajjati.🔽Akkhāyite sarīre methunaṁ dhammaṁ paṭisevati, āpatti pārājikassa;	methunam dhammam paṭisevantaḥ tissaḥ āpattiyaḥ āpajjati  akkhāyite sarīre methunam dhammam paṭisevati āpatti pārājikassa 	1	When having sexual intercourse, one commits three kinds of offenses:🔽when one has sexual intercourse with a visible genitals, one commits an offense entailing expulsion;
['PA_pvr_1.2:1.4']	yebhuyyena khāyite sarīre methunaṁ dhammaṁ paṭisevati, āpatti thullaccayassa;	yebhuyyena khāyite sarīre methunam dhammam paṭisevati āpatti thullaccayassa 	1	when one has sexual intercourse with genitals that are mostly visible, one commits a serious offense;
['PA_pvr_1.2:1.5']	vaṭṭakate mukhe acchupantaṁ aṅgajātaṁ paveseti, āpatti dukkaṭassa—	mukhe acchupantam aṅga jātam paveseti āpatti dukkaṭassa 	1	when one inserts the penis into a mouth that has been made into a vagina, one commits an offense of wrong conduct.
['PA_pvr_1.2:1.6']	methunaṁ dhammaṁ paṭisevanto imā tisso āpattiyo āpajjati.	methunam dhammam paṭisevantaḥ imāḥ tissaḥ āpattiyaḥ āpajjati 	1	When having sexual intercourse, one commits these three kinds of offenses.
['PA_pvr_1.2:2.1']	Adinnaṁ ādiyanto kati āpattiyo āpajjati?	adinnam ādiyantaḥ kati āpattiyaḥ āpajjati 	2	When stealing, how many kinds of offenses does one commit?
['PA_pvr_1.2:2.2']	Adinnaṁ ādiyanto tisso āpattiyo āpajjati.	adinnam ādiyantaḥ tissaḥ āpattiyaḥ āpajjati 	2	When stealing, one commits three kinds of offenses:
['PA_pvr_1.2:2.3']	Pañcamāsakaṁ vā atirekapañcamāsakaṁ vā agghanakaṁ adinnaṁ theyyasaṅkhātaṁ ādiyati, āpatti pārājikassa;	pañca māsakam vā atireka pañca māsakam vā agghanakam adinnam theyya saṅkhātam ādiyati āpatti pārājikassa 	2	when stealing what is worth five māsaka coins or more, what is not given, and what has not been declared as such, one commits an offense entailing expulsion;
['PA_pvr_1.2:2.4']	atirekamāsakaṁ vā ūnapañcamāsakaṁ vā agghanakaṁ adinnaṁ theyyasaṅkhātaṁ ādiyati, āpatti thullaccayassa;	atireka māsakam vā ūna pañca māsakam vā agghanakam adinnam theyya saṅkhātam ādiyati āpatti thullaccayassa 	2	If he steals more than one māsaka coin but less than five māsaka coins in value, he commits a serious offense.
['PA_pvr_1.2:2.5']	māsakaṁ vā ūnamāsakaṁ vā agghanakaṁ adinnaṁ theyyasaṅkhātaṁ ādiyati, āpatti dukkaṭassa—	māsakam vā ūna māsakam vā agghanakam adinnam theyya saṅkhātam ādiyati āpatti dukkaṭassa 	2	If he steals one māsaka coin or less than one māsaka coin in value, he commits an offense of wrong conduct.
['PA_pvr_1.2:2.6']	adinnaṁ ādiyanto imā tisso āpattiyo āpajjati.	adinnam ādiyantaḥ imāḥ tissaḥ āpattiyaḥ āpajjati 	2	When stealing, one commits these three kinds of offenses.
['PA_pvr_1.2:3.1']	Sañcicca manussaviggahaṁ jīvitā voropento kati āpattiyo āpajjati?	sañcicca manussa viggaham jīvitā voropento kati āpattiyaḥ āpajjati 	3	When intentionally killing a human being, how many kinds of offenses does one commit?
['PA_pvr_1.2:3.2']	Sañcicca manussaviggahaṁ jīvitā voropento tisso āpattiyo āpajjati.	sañcicca manussa viggaham jīvitā voropento tissaḥ āpattiyaḥ āpajjati 	3	When intentionally killing a human being, one commits three kinds of offenses:
['PA_pvr_1.2:3.3']	Manussaṁ odissa opātaṁ khaṇati “papatitvā marissatī”ti, āpatti dukkaṭassa;	manussam odissa opātam khaṇati papatitvā marissati iti āpatti dukkaṭassa 	3	If, aiming at a human being, one digs a pit, thinking, “They will fall in and die,” one commits an offense of wrong conduct.
['PA_pvr_1.2:3.4']	papatite dukkhā vedanā uppajjati, āpatti thullaccayassa;	papatite dukkhā vedanā uppajjati āpatti thullaccayassa 	3	If, after falling in, the person experiences pain, one commits a serious offense.
