segmentnr	original	analyzed	translated
['PA_patthana_16.6:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna Treatise🔽The forward and reverse order of the three-factored table of contents
['PA_patthana_16.6:0.2', 'PA_patthana_16.6:0.3', 'PA_patthana_16.6:1.1_0', 'PA_patthana_16.6:1.1_1']	Dhammānulomapaccanīya (3), Tikadukapaṭṭhānapāḷi (4)🔽16.6. Kusalattika, Hetusahetukaduka🔽Kusalaṁ nahetuṁ sahetukaṁ dhammaṁ paṭicca nakusalo nahetu nasahetuko dhammo uppajjati🔽hetupaccayā. Kusalaṁ nahetuṁ sahetukaṁ dhammaṁ paṭicca naakusalo nahetu nasahetuko	dhamma anuloma paccanīya tika duka paṭṭhāna pāḷi  kusala ttika hetu sa hetuka duka  kusalam na hetum sa hetukam dhammam paṭicca na kusalaḥ na hetu na sa hetukaḥ dhammaḥ uppajjati  hetu paccayā kusalam na hetum sa hetukam dhammam paṭicca na akusalaḥ na hetu na sa hetukaḥ 	The three-factored table of contents for the profitable🔽A profitable, root-cause-less, root-cause-possessing state is a condition, as root-cause condition, for a profitable, root-cause-less, root-cause-possessing state.
['PA_patthana_16.6:1.1_2']	dhammo uppajjati hetupaccayā. Kusalaṁ nahetuṁ sahetukaṁ dhammaṁ paṭicca nakusalo	dhammaḥ uppajjati hetu paccayā kusalam na hetum sa hetukam dhammam paṭicca na kusalaḥ 	A profitable, root-cause-less, root-cause-possessing state is a condition, as root-cause condition, for a unprofitable, root-cause-less, root-cause-possessing state.
['PA_patthana_16.6:1.1_3', 'PA_patthana_16.6:2.1']	nahetu nasahetuko ca naakusalo nahetu nasahetuko ca dhammā uppajjanti hetupaccayā … tīṇi.🔽Akusalaṁ nahetuṁ sahetukaṁ … tīṇi.	na hetu na sahetukaḥ ca na akusalaḥ na hetu na sahetukaḥ ca dhammā uppajjanti hetu paccayā tīṇi  akusalam na hetum sa hetukam tīṇi 	A profitable, root-cause-less, root-cause-possessing state is a condition, as root-cause condition, for a indeterminate, root-cause-less, root-cause-possessing state.🔽Three.🔽An unprofitable, root-cause-less, root-cause-possessing state … Three.🔽An indeterminate, root-cause-less, root-cause-possessing state is a condition, as root-cause condition, for a profitable … for an unprofitable … for a profitable, root-cause-less, root-cause-possessing and an unprofitable, root-cause-less, root-cause-possessing state.
['PA_patthana_16.6:3.1']	Abyākataṁ nahetuṁ sahetukaṁ dhammaṁ paṭicca nakusalo …pe… naakusalo …pe… nakusalo nahetu nasahetuko ca naakusalo nahetu nasahetuko ca dhammā uppajjanti hetupaccayā … tīṇi.	abyākatam na hetum sa hetukam dhammam paṭicca na kusalaḥ pe na akusalaḥ pe na kusalaḥ na hetu na sa hetuko ca na akusalaḥ na hetu na sa hetuko ca dhammā uppajjanti hetu paccayā tīṇi 	Three.
['PA_patthana_16.6:4.1']	Hetuyā nava …pe… aññamaññe tīṇi …pe… vipāke tīṇi …pe… avigate nava.	hetuyā nava pe aññamaññe tīṇi pe vipāke tīṇi pe avigate nava 	With nine as condition … With three as condition … With three as condition … With three as condition … With nine as condition …
['PA_patthana_16.6:5.1_0', 'PA_patthana_16.6:5.1_1']	Abyākataṁ nahetuṁ ahetukaṁ dhammaṁ paṭicca nakusalo nahetu naahetuko dhammo uppajjati🔽hetupaccayā. Abyākataṁ nahetuṁ ahetukaṁ dhammaṁ paṭicca naakusalo nahetu naahetuko	abyākatam na hetum ahetukam dhammam paṭicca na kusalaḥ na hetu na ahetukaḥ dhammaḥ uppajjati  hetu paccayā abyākatam na hetum ahetukam dhammam paṭicca na akusalaḥ na hetu na ahetukaḥ 	With an unwholesome root as condition there arises what is unwholesome that is not a root.🔽With an unwholesome root as condition there arises what is unwholesome that is not a root.
['PA_patthana_16.6:5.1_2', 'PA_patthana_16.6:5.1_3']	dhammo uppajjati hetupaccayā. Abyākataṁ nahetuṁ ahetukaṁ dhammaṁ paṭicca nakusalo🔽nahetu naahetuko ca naakusalo nahetu naahetuko ca dhammā uppajjanti hetupaccayā.	dhammaḥ uppajjati hetu paccayā abyākatam na hetum ahetukam dhammam paṭicca na kusalaḥ  na hetu na ahetukaḥ ca na akusalaḥ na hetu na ahetukaḥ ca dhammā uppajjanti hetu paccayā 	With an unwholesome root as condition there arises what is unwholesome that is not a root and what is unwholesome that is a root.
['PA_patthana_16.6:6.1']	Hetuyā tīṇi …pe… avigate tīṇi.	hetuyā tīṇi pe avigate tīṇi 	With three as condition … With three as condition … With three as condition … With three as condition … With nine as condition …
['PA_patthana_16.6:7.1']	Hetugocchakaṁ niṭṭhitaṁ.	hetu gocchakam niṭṭhita 	The section on roots is finished.
