segmentnr	original	analyzed	translated
['PA_patthana_1.1:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Book of Conditional Relations
['PA_patthana_1.1:0.2']	Dhammānuloma (1), Tikapaṭṭhānapāḷi (1)	dhamma anuloma tika paṭṭhāna pāḷi 	The Triad-based Reversal Series
['PA_patthana_1.1:0.3']	1.1. Nikkhepavāra	nikkhepavāra 	The Reversal Series
['PA_patthana_1.1:1.1']	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	Homage to the Blessed One, the Worthy One, the Rightly Self-awakened One.
['PA_patthana_1.1:2.0']	1.1.1. Paccayuddesa	paccayuddesa 	The Description of Conditions
['PA_patthana_1.1:2.1_0']	Hetupaccayo, ārammaṇapaccayo, adhipatipaccayo, anantarapaccayo, samanantarapaccayo,	hetu paccayaḥ ārammaṇa paccayaḥ adhipati paccayaḥ anantara paccayaḥ samanantara paccayaḥ 	Root condition, object condition, predominance condition, contiguity condition, immediate contiguity condition,
['PA_patthana_1.1:2.1_1']	sahajātapaccayo, aññamaññapaccayo, nissayapaccayo, upanissayapaccayo, purejātapaccayo,	sahajāta paccayaḥ aññamañña paccayaḥ nissaya paccayaḥ upanissaya paccayaḥ purejāta paccayaḥ 	co-nascence condition, mutuality condition, support condition, decisive support condition, prenascence condition,
['PA_patthana_1.1:2.1_2']	pacchājātapaccayo, āsevanapaccayo, kammapaccayo, vipākapaccayo, āhārapaccayo, indriyapaccayo,	pacchājāta paccayaḥ āsevana paccayaḥ kamma paccayaḥ vipāka paccayaḥ āhāra paccayaḥ indriya paccayaḥ 	postnascence condition, repetition condition, kamma condition, resultant condition, nutriment condition, faculty condition,
['PA_patthana_1.1:2.1_3']	jhānapaccayo, maggapaccayo, sampayuttapaccayo, vippayuttapaccayo, atthipaccayo, natthipaccayo,	jhāna paccayaḥ magga paccayaḥ sampayutta paccayaḥ vippayutta paccayaḥ atthi paccayaḥ natthi paccayaḥ 	absorption condition, path condition, association condition, dissociation condition, presence condition, absence condition,
['PA_patthana_1.1:2.1_4']	vigatapaccayo, avigatapaccayoti.	vigata paccayaḥ avigata paccayaḥ ti 	disappearance condition, non-disappearance condition.
['PA_patthana_1.1:3.1']	Paccayuddeso.	paccayuddeso 	The Description of Conditions is finished.
['PA_patthana_1.1:4.0']	1.1.2. Paccayaniddesa	paccaya niddesa 	The Description of the Conditions
['PA_patthana_1.1:4.1']	Hetupaccayoti—hetū hetusampayuttakānaṁ dhammānaṁ taṁsamuṭṭhānānañca rūpānaṁ hetupaccayena paccayo.	hetu paccayo ti hetū hetu sampayuttakānam dhammānam ta samuṭṭhānānam ca rūpānam hetu paccayena paccayaḥ 	Root condition: roots are a condition, as root condition, for the states associated therewith and for the kinds of materiality originated thereby.
['PA_patthana_1.1:5.1_0']	Ārammaṇapaccayoti—rūpāyatanaṁ cakkhuviññāṇadhātuyā taṁsampayuttakānañca dhammānaṁ	ārammaṇa paccayaḥ tirūpa āyatanam cakkhu viññāṇa dhātuyā ta sampayuttakānaṃ ca dhammānaṃ 	Object condition: The visible-form base is a condition, as object condition, for the eye-consciousness element and for the states associated therewith.
['PA_patthana_1.1:5.1_1']	ārammaṇapaccayena paccayo. Saddāyatanaṁ sotaviññāṇadhātuyā taṁsampayuttakānañca dhammānaṁ	ārammaṇa paccayena paccayaḥ sadda āyatanam sota viññāṇa dhātuyā ta sampayuttakānaṃ ca dhammānaṃ 	The sound base is a condition, as object condition, for the ear-consciousness element and for the states associated therewith.
['PA_patthana_1.1:5.1_2', 'PA_patthana_1.1:5.1_3', 'PA_patthana_1.1:5.1_4']	ārammaṇapaccayena paccayo. Gandhāyatanaṁ ghānaviññāṇadhātuyā taṁsampayuttakānañca🔽dhammānaṁ ārammaṇapaccayena paccayo. Rasāyatanaṁ jivhāviññāṇadhātuyā taṁsampayuttakānañca🔽dhammānaṁ ārammaṇapaccayena paccayo. Phoṭṭhabbāyatanaṁ kāyaviññāṇadhātuyā taṁsampayuttakānañca	ārammaṇa paccayena paccayaḥ gandha āyatanam ghāna viññāṇa dhātuyā ta sampayuttakānaṃ ca  dhammānaṃ ārammaṇa paccayena paccayaḥ rasa āyatanam jivhā viññāṇa dhātuyā tad sampayuttakānaṃ ca  dhammānam ārammaṇa paccayena paccayaḥ phoṭṭhabba āyatanam kāya viññāṇa dhātuyā ta sampayuttakānaṃ ca 	The odour base is a condition, as object condition, for the nose-consciousness element and for the states associated therewith.🔽The flavour base is a condition, as object condition, for the tongue-consciousness element and for the states associated therewith.🔽The tangible-data base is a condition, as object condition, for the body-consciousness element and for the states associated therewith.
['PA_patthana_1.1:5.1_5']	dhammānaṁ ārammaṇapaccayena paccayo. Rūpāyatanaṁ saddāyatanaṁ gandhāyatanaṁ rasāyatanaṁ	dhammānam ārammaṇa paccayena paccayaḥ rūpa āyatanam sadda āyatanam gandha āyatanam rasa āyatana 	The visible-form base, the sound base, the odour base, the flavour base,
['PA_patthana_1.1:5.1_6']	phoṭṭhabbāyatanaṁ manodhātuyā taṁsampayuttakānañca dhammānaṁ ārammaṇapaccayena paccayo.	phoṭṭhabba āyatanam manaḥ dhātuyā tad sampayuttakānaṃ ca dhammānaṃ ārammaṇa paccayena paccayaḥ 	and the tangible-data base are a condition, as object condition, for the mind element and for the states associated therewith.
['PA_patthana_1.1:5.1_7']	Sabbe dhammā manoviññāṇadhātuyā taṁsampayuttakānañca dhammānaṁ ārammaṇapaccayena paccayo.	sabbe dhammā manaḥ viññāṇa dhātuyā tad sampayuttakānaṃ ca dhammānam ārammaṇa paccayena paccayaḥ 	All states are a condition, as object condition, for the mind element and for the states associated therewith.
['PA_patthana_1.1:6.1', 'PA_patthana_1.1:7.1_0']	Yaṁ yaṁ dhammaṁ ārabbha ye ye dhammā uppajjanti cittacetasikā dhammā, te te dhammā tesaṁ tesaṁ dhammānaṁ ārammaṇapaccayena paccayo.🔽Adhipatipaccayoti—chandādhipati chandasampayuttakānaṁ dhammānaṁ taṁsamuṭṭhānānañca	yam yam dhammaṃ ārabbha ye ye dhammāḥ uppajjanti citta cetasikāḥ dhammāḥ te te dhammā tesam tesam dhammānam ārammaṇa paccayena paccayaḥ  adhipati paccayaḥ ti chanda adhipati chanda sampayuttakānam dhammānam ta samuṭṭhānānam ca 	Whatever states arise in dependence on any given states, these are a condition, as object condition, for those states.🔽Dominant condition means: zeal is a dominant condition for the states associated with it and for the kinds of materiality originated by them.
['PA_patthana_1.1:7.1_1', 'PA_patthana_1.1:7.1_2']	rūpānaṁ adhipatipaccayena paccayo. Vīriyādhipati vīriyasampayuttakānaṁ dhammānaṁ🔽taṁsamuṭṭhānānañca rūpānaṁ adhipatipaccayena paccayo. Cittādhipati cittasampayuttakānaṁ	rūpānaṃ adhipati paccayena paccayaḥ vīriya adhipati vīriya sampayuttakānam dhammānaṃ  rūpānaṃ adhipati paccayena paccayaḥ citta adhipati citta sampayuttakānaṃ 	Energy is a dominant condition for the states associated with it and for the kinds of materiality originated by them.🔽Mind is a dominant condition for the states associated with it and for the kinds of materiality originated by them.
['PA_patthana_1.1:7.1_3', 'PA_patthana_1.1:7.1_4']	dhammānaṁ taṁsamuṭṭhānānañca rūpānaṁ adhipatipaccayena paccayo. Vīmaṁsādhipati vīmaṁsasampayuttakānaṁ🔽dhammānaṁ taṁsamuṭṭhānānañca rūpānaṁ adhipatipaccayena paccayo.	dhammānaṃ ta samuṭṭhānānaṃ ca rūpānaṃ adhipati paccayena paccayaḥ vīmasa adhipati vīmasa sampayuttakānaṃ 🔽dhammānam tad samuṭṭhānānaṃ ca rūpānaṃ adhipati paccayena paccayaḥ 	Investigation is a dominant condition for the states associated with it and for the kinds of materiality originated by them.
['PA_patthana_1.1:8.1']	Yaṁ yaṁ dhammaṁ garuṁ katvā ye ye dhammā uppajjanti cittacetasikā dhammā, te te dhammā tesaṁ tesaṁ dhammānaṁ adhipatipaccayena paccayo.	yam yam dhammam garum katvā ye ye dhammāḥ uppajjanti citta cetasikāḥ dhammāḥ te te dhammāḥ tesam tesam dhammānam adhipati paccayena paccayaḥ 	Whatever states are weighty, and whatever states arise in dependence on them, these states are a condition, as a dominant condition, for those states.
['PA_patthana_1.1:9.1_0']	Anantarapaccayoti—cakkhuviññāṇadhātu taṁsampayuttakā ca dhammā manodhātuyā taṁsampayuttakānañca	anantara paccayo ti cakkhu viññāṇa dhātu ta sampayuttakā ca dhammā manas dhātuyā ta sampayuttakānaṃ ca 	As an immediately preceding condition: The eye-consciousness element and the states associated with it are a condition, as an immediately preceding condition, for the mind element and for the states associated with it.
['PA_patthana_1.1:9.1_1', 'PA_patthana_1.1:9.1_2', 'PA_patthana_1.1:10.1_0']	dhammānaṁ anantarapaccayena paccayo. Manodhātu taṁsampayuttakā ca dhammā manoviññāṇadhātuyā🔽taṁsampayuttakānañca dhammānaṁ anantarapaccayena paccayo.🔽Sotaviññāṇadhātu taṁsampayuttakā ca dhammā manodhātuyā taṁsampayuttakānañca dhammānaṁ	dhammānam anantara paccayena paccayaḥ manaḥ dhātu ta sampayuttakā ca dhammā manas viññāṇa dhātuyā  ta sampayuttakānaṃ ca dhammānaṃ anantara paccayena paccayaḥ  sota viññāṇa dhātu ta sampayuttakā ca dhammā manas dhātuyā ta sampayuttakānaṃ ca dhammānaṃ 	The mind element and the states associated with it are a condition, as an immediately preceding condition, for the mind-consciousness element and for the states associated with it.🔽The ear-consciousness element and the states associated with it are a condition, as an immediately preceding condition, for the mind element and for the states associated with it.
['PA_patthana_1.1:10.1_1', 'PA_patthana_1.1:10.1_2']	anantarapaccayena paccayo. Manodhātu taṁsampayuttakā ca dhammā manoviññāṇadhātuyā🔽taṁsampayuttakānañca dhammānaṁ anantarapaccayena paccayo.	anantara paccayena paccayaḥ manas dhātu ta sampayuttakā ca dhammā manas viññāṇa dhātuyā  ta sampayuttakānaṃ ca dhammānaṃ anantara paccayena paccayaḥ 	The mind element and the states associated with it are a condition, as an immediately preceding condition, for the mind-consciousness element and for the states associated with it.
['PA_patthana_1.1:11.1_0']	Ghānaviññāṇadhātu taṁsampayuttakā ca dhammā manodhātuyā taṁsampayuttakānañca dhammānaṁ	ghāna viññāṇa dhātu ta sampayuttakā ca dhammā manas dhātuyā ta sampayuttakānaṃ ca dhammānaṃ 	The nose-consciousness element and the states associated with it are a condition, as an immediately preceding condition, for the mind element and for the states associated with it.
['PA_patthana_1.1:11.1_1']	anantarapaccayena paccayo. Manodhātu taṁsampayuttakā ca dhammā manoviññāṇadhātuyā	anantara paccayena paccayaḥ manas dhātu ta sampayuttakā ca dhammā manas viññāṇa dhātuyā 	is a condition, as proximate condition. The mind element and the thoughts associated with it are a condition, as proximate condition, for the mind-consciousness element
['PA_patthana_1.1:11.1_2', 'PA_patthana_1.1:12.1_0']	taṁsampayuttakānañca dhammānaṁ anantarapaccayena paccayo.🔽Jivhāviññāṇadhātu taṁsampayuttakā ca dhammā manodhātuyā taṁsampayuttakānañca dhammānaṁ	ta sampayuttakānaṃ ca dhammānaṃ anantara paccayena paccayaḥ  jivhā viññāṇa dhātu ta sampayuttakā ca dhammā manas dhātuyā ta sampayuttakānaṃ ca dhammānaṃ 	and for the thoughts associated with it.🔽The tongue-consciousness element and the thoughts associated with it are a condition, as proximate condition, for the mind element and for the thoughts associated with it.
['PA_patthana_1.1:12.1_1']	anantarapaccayena paccayo. Manodhātu taṁsampayuttakā ca dhammā manoviññāṇadhātuyā	anantara paccayena paccayaḥ manas dhātu ta sampayuttakā ca dhammā manas viññāṇa dhātuyā 	The mind element and the thoughts associated with it are a condition, as proximate condition, for the mind-consciousness element
