segmentnr	original	analyzed	translated
['PA_patthana_8.16:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna Treatise
['PA_patthana_8.16:0.2']	Dhammapaccanīya (2), Dukapaṭṭhānapāḷi (2)	dhamma paccanīya duka paṭṭhāna pāḷi 	The Dhamma Section in Pairs (Dhammapaccanīya)
['PA_patthana_8.16:0.3']	8.16. Āsavasampayuttaduka	    	The Pairs Section🔽With-canker-related dyad
['PA_patthana_8.16:1.1_0', 'PA_patthana_8.16:1.1_1']	Naāsavasampayuttaṁ dhammaṁ paṭicca naāsavasampayutto dhammo uppajjati hetupaccayā.🔽Naāsavasampayuttaṁ dhammaṁ paṭicca naāsavavippayutto dhammo uppajjati hetupaccayā.	na āsava sampayuttam dhammam paṭicca na āsava sampayuttaḥ dhammaḥ uppajjati hetu paccayā  na āsava sampayuttam dhammam paṭicca na āsava vippayuttaḥ dhammaḥ uppajjati hetu paccayā 	With-canker-related dhammas are related to with-canker-related dhammas as root-cause condition.🔽With-canker-related dhammas are related to without-canker-related dhammas as root-cause condition.
['PA_patthana_8.16:1.1_2', 'PA_patthana_8.16:1.1_3', 'PA_patthana_8.16:2.1_0']	Naāsavasampayuttaṁ dhammaṁ paṭicca naāsavasampayutto ca naāsavavippayutto ca dhammā🔽uppajjanti hetupaccayā.🔽Naāsavavippayuttaṁ dhammaṁ paṭicca naāsavavippayutto dhammo uppajjati hetupaccayā.	na āsava sampayuttam dhammam paṭicca na āsava sampayuttaḥ ca na āsava vippayuttaḥ ca dhammā  uppajjanti hetu paccayā  na āsava vippayuttam dhammam paṭicca na āsava vippayuttaḥ dhammaḥ uppajjati hetu paccayā 	With-canker-related dhammas are related to with-canker-related and without-canker-related dhammas as root-cause condition.🔽Without-canker-related dhammas are related to without-canker-related dhammas as root-cause condition.
['PA_patthana_8.16:2.1_1']	Naāsavavippayuttaṁ dhammaṁ paṭicca naāsavasampayutto dhammo uppajjati hetupaccayā.	na āsava vippayuttam dhammam paṭicca na āsava sampayuttaḥ dhammaḥ uppajjati hetu paccayā 	Without-canker-related dhammas are related to with-canker-related dhammas as root-cause condition.
['PA_patthana_8.16:2.1_2', 'PA_patthana_8.16:2.1_3']	Naāsavavippayuttaṁ dhammaṁ paṭicca naāsavasampayutto ca naāsavavippayutto ca dhammā🔽uppajjanti hetupaccayā.	na āsava vippayuttam dhammam paṭicca na āsava sampayuttaḥ ca na āsava vippayuttaḥ ca dhammā 🔽uppajjanti hetu paccayā 	Without-canker-related dhammas are related to with-canker-related and without-canker-related dhammas as root-cause condition.
['PA_patthana_8.16:3.1_0', 'PA_patthana_8.16:3.1_1']	Naāsavasampayuttañca naāsavavippayuttañca dhammaṁ paṭicca naāsavasampayutto dhammo🔽uppajjati hetupaccayā. Naāsavasampayuttañca naāsavavippayuttañca dhammaṁ paṭicca	na āsava sampayuttañca na āsava vippayuttañca dhammam paṭicca na āsava sampayuttaḥ dhammaḥ  uppajjati hetu paccayā na āsava sampayuttañca na āsava vippayuttañca dhammam paṭicca 	Dependent on a state that is associated with taints and also dependent on a state that is not associated with taints, a state that is not associated with taints …🔽Dependent on a state that is not associated with taints and also dependent on a state that is associated with taints, a state that is associated with taints …
['PA_patthana_8.16:3.1_2', 'PA_patthana_8.16:3.1_3']	naāsavavippayutto dhammo uppajjati hetupaccayā. Naāsavasampayuttañca naāsavavippayuttañca🔽dhammaṁ paṭicca naāsavasampayutto ca naāsavavippayutto ca dhammā uppajjanti hetupaccayā. (Saṅkhittaṁ.)	na āsava vippayuttaḥ dhammaḥ uppajjati hetu paccayā na āsava sampayuttañca na āsava vippayuttañca  dhammam paṭicca na āsava sampayutto ca na āsava vippayutto ca dhammā uppajjanti hetu paccayā saṅkhitta 	Dependent on a state that is not associated with taints and also dependent on a state that is associated with taints, a state that is associated with taints and also a state that is not associated with taints …
['PA_patthana_8.16:4.1']	Hetuyā nava, ārammaṇe cha …pe… vipāke ekaṁ …pe… avigate nava. (Sabbattha vitthāro.)	hetuyā nava ārammaṇe cha pe vipāke ekam pe avigate nava sabbattha vitthāro 	(In brief:) Nine in the case of cause; six in the case of object … one in the case of kamma result … nine in the case of non-hindrance.
