segmentnr	original	analyzed	translated
['PA_patthana_3.13:0.1', 'PA_patthana_3.13:0.2']	Paṭṭhānapakaraṇa🔽Dhammānuloma (1), Dukatikapaṭṭhānapāḷi (3)	paṭṭhāna pakaraṇa  dhamma anuloma 	The Book of Conditional Relations🔽In conformity with the ideas, The Numerical Dictionary of Conditionality
['PA_patthana_3.13:0.3']	3.13. Piṭṭhiduka, Kusalattika	piṭṭhiduka kusalattika 	The back-and-forth, the profitable triad🔽…
['PA_patthana_3.13:1.0.1']	3.13.1.1–7. Paṭiccādivāra	    	The section on conditionality, etc.
['PA_patthana_3.13:1.0.2']	Paccayacatukka	paccaya catukka 	The fourfold condition
['PA_patthana_3.13:1.1']	Nadassanena pahātabbaṁ kusalaṁ dhammaṁ paṭicca nadassanena pahātabbo kusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	na dassanena pahātabbam kusalam dhammam paṭicca na dassanena pahātabbaḥ kusalaḥ dhammo uppajjati hetu paccayā 	With the profitable idea that is to be given up through vision as condition there arises an unprofitable idea that is to be given up through vision, by way of root condition. (Abbreviated.)
['PA_patthana_3.13:2.1']	Hetuyā ekaṁ, ārammaṇe ekaṁ, adhipatiyā ekaṁ …pe… avigate ekaṁ.	hetuyā eka ārammaṇe eka adhipatiyā ekaṃ pe avigate eka 	In the root, one; in the object, one; in the predominance, one; … in the unities, one.
['PA_patthana_3.13:3.1']	Dassanena pahātabbaṁ akusalaṁ dhammaṁ paṭicca dassanena pahātabbo akusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	dassanena pahātabbam akusalam dhammam paṭicca dassanena pahātabbaḥ akusalaḥ dhammaḥ uppajjati hetu paccayā 	With the unprofitable idea that is to be given up through vision as condition there arises an unprofitable idea that is to be given up through vision, by way of root condition. (Abbreviated.)
['PA_patthana_3.13:4.1']	Hetuyā dve, ārammaṇe dve, adhipatiyā dve …pe… avigate dve. (Saṅkhittaṁ.)	hetuyā dve ārammaṇe dve adhipatiyā dve pe avigate dve 	In the root, two; in the object, two; in the predominance, two; … in the unities, two. (Abbreviated.)🔽With the unprofitable idea that is to be given up through vision as condition there arises an unprofitable idea that is to be given up through vision, by way of non-root condition—with the aggregates that are conjoined with uncertainty as condition there arises uncertainty that is conjoined with uncertainty.
['PA_patthana_3.13:5.1']	Dassanena pahātabbaṁ akusalaṁ dhammaṁ paṭicca dassanena pahātabbo akusalo dhammo uppajjati nahetupaccayā—vicikicchāsahagate khandhe paṭicca vicikicchāsahagato moho.	dassanena pahātabbam akusalam dhammam paṭicca dassanena pahātabbaḥ akusalaḥ dhammo uppajjati na hetu paccayā vicikicchā sahagate khandhe paṭicca vicikicchā sahagataḥ moho 	A unwholesome thought that should be given up by seeing is related to a unwholesome thought that should be given up by seeing as a condition being a condition being a condition that is not a root. … (as in §10) … 🔽… with doubt as condition: a state of bewilderment that is associated with doubt.
['PA_patthana_3.13:6.1']	Nadassanena pahātabbaṁ akusalaṁ dhammaṁ paṭicca nadassanena pahātabbo akusalo dhammo uppajjati nahetupaccayā. (Saṅkhittaṁ.)	na dassanena pahātabbam akusalam dhammam paṭicca na dassanena pahātabbaḥ akusalaḥ dhammaḥ uppajjati na hetu paccayā 	A causally arisen unprofitable state that is to be abandoned by seeing is a condition, as non-root-cause condition, for a causally arisen unprofitable state that is to be abandoned by seeing. (Abbreviated.)
