segmentnr	original	analyzed	folio	translated
['PA_bi-vb_pj7:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Theravāda Vinaya
['PA_bi-vb_pj7:0.2', 'PA_bi-vb_pj7:0.3']	Bhikkhunivibhaṅga🔽Pārājikakaṇḍa	bhikkhuni vibhaṅga  pārājika kaṇḍa 	0	The Nuns’ Analysis
['PA_bi-vb_pj7:0.4']	7. Ukkhittānuvattikāsikkhāpada	ukkhittānuvattikā sikkhāpada 	0	The chapter on offenses entailing expulsion🔽The training rule on siding with one who has been ejected
['PA_bi-vb_pj7:1.1']	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	At one time when the Buddha was staying at Sāvatthī in Anāthapiṇḍika’s Monastery,
['PA_bi-vb_pj7:1.2']	Tena kho pana samayena thullanandā bhikkhunī samaggena saṅghena ukkhittaṁ ariṭṭhaṁ bhikkhuṁ gaddhabādhipubbaṁ anuvattati.	tena kho pana samayena thullanandā bhikkhunī samaggena saṅghena ukkhittam ariṭṭham bhikkhum gaddha bādhipubbam anuvattati 	1	the nun Thullanandā sided with the monk Ariṭṭha, who had been ejected by a unanimous Sangha and who had previously misconducted himself sexually.
['PA_bi-vb_pj7:1.3', 'PA_bi-vb_pj7:1.4']	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—🔽“kathañhi nāma ayyā thullanandā samaggena saṅghena ukkhittaṁ ariṭṭhaṁ bhikkhuṁ gaddhabādhipubbaṁ anuvattissatī”ti …pe…	yāḥ tāḥ bhikkhuniyaḥ appicchāḥ pe tāḥ ujjhāyanti khiyyanti vipācenti  katham hi nāma ayyā thullanandā samaggena saṅghena ukkhittam ariṭṭham bhikkhum gaddha bādhi pubbam anuvattissati iti pe 	1	The nuns of few desires complained and criticized her,🔽“How could Venerable Thullanandā side with the monk Ariṭṭha, who has been ejected by a unanimous Sangha and who has previously misconducted himself sexually?” …
['PA_bi-vb_pj7:1.5']	“saccaṁ kira, bhikkhave, thullanandā bhikkhunī samaggena saṅghena ukkhittaṁ ariṭṭhaṁ bhikkhuṁ gaddhabādhipubbaṁ anuvattatī”ti?	saccam kira bhikkhave thullanandā bhikkhunī samaggena saṅghena ukkhittam ariṭṭham bhikkhum gaddha bādhipubbam anuvattati iti 	1	“Is it true, monks, that the nun Thullanandā is doing this?”
['PA_bi-vb_pj7:1.6']	“Saccaṁ, bhagavā”ti.	sat ca bhagavān ati 	1	“It’s true, Sir.”
['PA_bi-vb_pj7:1.7']	Vigarahi buddho bhagavā …pe…	vigarahi buddhaḥ bhagavān pe 	1	The Buddha rebuked her …🔽“How could the nun Thullanandā do this?
['PA_bi-vb_pj7:1.8']	kathañhi nāma, bhikkhave, thullanandā bhikkhunī samaggena saṅghena ukkhittaṁ ariṭṭhaṁ bhikkhuṁ gaddhabādhipubbaṁ anuvattissati.	katham hi nāma bhikkhave thullanandā bhikkhunī samaggena saṅghena ukkhittam ariṭṭham bhikkhum gaddha bādhipubbam anuvattissati 	1	How could the nun Thullanandā act like this?
['PA_bi-vb_pj7:1.9']	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	na ita bhikkhave appasannānam vā pasādāya pe 	1	This won’t give rise to confidence in those without it …
['PA_bi-vb_pj7:1.10', 'PA_bi-vb_pj7:1.11.1_0', 'PA_bi-vb_pj7:1.11.1_1']	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—🔽“Yā pana bhikkhunī samaggena saṅghena ukkhittaṁ bhikkhuṁ dhammena vinayena satthusāsanena🔽anādaraṁ appaṭikāraṁ akatasahāyaṁ tamanuvatteyya, sā bhikkhunī bhikkhunīhi evamassa vacanīyā—	evam ca pana bhikkhave bhikkhuniyaḥ imam sikkhāpadam uddisantu  yā pana bhikkhunī samaggena saṅghena ukkhittam bhikkhum dhammena vinayena satthu sāsanena  an ādaram ap paṭikāram a kata sahāyam tam anuvatteyya sā bhikkhunī bhikkhunīhi evam assa vacanīyā 	1	And, monks, the nuns should recite this training rule like this:🔽‘If a nun acts like this toward a monk who has been ejected by a unanimous Sangha in accordance with the rule, the Monastic Law, and the Teacher’s instruction, and who does not show any respect or deference, then that nun should be told,
['PA_bi-vb_pj7:1.12']	‘eso kho, ayye, bhikkhu samaggena saṅghena ukkhitto dhammena vinayena satthusāsanena anādaro appaṭikāro akatasahāyo, māyye, etaṁ bhikkhuṁ anuvattī’ti.	esaḥ kho ayye bhikkhu samaggena saṅghena ukkhittaḥ dhammena vinayena satthu sāsanena anādaraḥ appaṭikāraḥ a kata sahāyaḥ mā āyye etam bhikkhum anuvattī ti 	1	“Venerable, this monk has been ejected by a unanimous Sangha in accordance with the rule, the Monastic Law, and the Teacher’s instruction. He does not show any respect or deference. Don’t act like this toward him.”🔽If that nun continues as before, she commits an offense entailing confession.’”
['PA_bi-vb_pj7:1.13', 'PA_bi-vb_pj7:1.14']	Evañca sā bhikkhunī bhikkhunīhi vuccamānā tatheva paggaṇheyya, sā bhikkhunī bhikkhunīhi yāvatatiyaṁ samanubhāsitabbā tassa paṭinissaggāya.🔽Yāvatatiyañce samanubhāsiyamānā taṁ paṭinissajjeyya, iccetaṁ kusalaṁ.	evam ca sā bhikkhunī bhikkhunīhi vuccamānā tathā iva paggaṇheyya sā bhikkhunī bhikkhunīhi yāvatatiyam samanubhāsitabbā tassa paṭinissaggāya  tam paṭinissajjeyya icca etam kusala 	1	If she then relinquishes it, all is well.
['PA_bi-vb_pj7:1.15']	No ce paṭinissajjeyya, ayampi pārājikā hoti asaṁvāsā ukkhittānuvattikā”ti.	no ce paṭinissajjeyya ayam pi pārājikā hoti a sa vāsā ukkhitta anuvattikā ti 	1	If she does not relinquish it, she too is expelled and excluded from the community, and she is not to be in communion. The trainee nun who trains in the six rules for two years is to be fully admitted.’
['PA_bi-vb_pj7:2.1.1']	Yā panāti	yā panāti 	2	‘The trainee nun’:
['PA_bi-vb_pj7:2.1.2']	yā yādisā …pe…	yā yā disā pe 	2	the one who is being spoken about.
['PA_bi-vb_pj7:2.1.3', 'PA_bi-vb_pj7:2.1.4', 'PA_bi-vb_pj7:2.1.5']	bhikkhunīti🔽…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.🔽Samaggo nāma saṅgho	bhikkhunī iti  pe ayam imasmin atthe adhippetā bhikkhunī iti  samaggaḥ nāma saṅghaḥ 	2	‘A nun’:🔽the one who is fully admitted.🔽‘A unanimous Sangha’:
['PA_bi-vb_pj7:2.1.6']	samānasaṁvāsako samānasīmāyaṁ ṭhito.	samāna sa vāsakaḥ samāna sīmāyam ṭhitaḥ 	2	a complete Sangha.
['PA_bi-vb_pj7:2.1.7']	Ukkhitto nāma	ukkhittaḥ nāma 	2	‘Expelled’:
['PA_bi-vb_pj7:2.1.8', 'PA_bi-vb_pj7:2.1.9']	āpattiyā adassane vā appaṭikamme vā appaṭinissagge vā ukkhitto.🔽Dhammena vinayenāti	āpattiyāḥ a dassane vā appaṭikamme vā appaṭinissagge vā ukkhittaḥ  dhammena vinayena ati 	2	she has been ejected for not recognizing an offense, for not making amends for an offense, or for not giving up a bad view.🔽‘In accordance with the Teaching, in accordance with the Monastic Law’:
['PA_bi-vb_pj7:2.1.10', 'PA_bi-vb_pj7:2.1.11']	yena dhammena yena vinayena.🔽Satthusāsanenāti	yena dhammena yena vinayena  satthu sāsanena ati 	2	in accordance with the Teaching, in accordance with the Monastic Law.🔽‘In accordance with the Teacher’s instruction’:
['PA_bi-vb_pj7:2.1.12']	jinasāsanena buddhasāsanena.	jina sāsanena buddha sāsanena 	2	in accordance with the Victor’s instruction, in accordance with the Buddha’s instruction.
['PA_bi-vb_pj7:2.1.13']	Anādaro nāma	anādaraḥ nāma 	2	‘Disrespect’:
['PA_bi-vb_pj7:2.1.14']	saṅghaṁ vā gaṇaṁ vā puggalaṁ vā kammaṁ vā nādiyati.	saṅgham vā gaṇam vā puggalam vā kammam vā na ādiyati 	2	she does not respect the Sangha, a group, an individual, or the legal procedure.
['PA_bi-vb_pj7:2.1.15']	Appaṭikāro nāma	appaṭikāraḥ nāma 	2	‘No longer a trainee’:
['PA_bi-vb_pj7:2.1.16']	ukkhitto anosārito.	ukkhittaḥ anosārito 	2	she has been ejected and has not been rehabilitated.
['PA_bi-vb_pj7:2.1.17']	Akatasahāyo nāma	akatasahāyaḥ nāma 	2	Not having companions:
['PA_bi-vb_pj7:2.1.18']	samānasaṁvāsakā bhikkhū vuccanti sahāyā.	samāna savāsakāḥ bhikkhū vuccanti sahāyā 	2	companions are the monks who live in the same monastery.
['PA_bi-vb_pj7:2.1.19']	So tehi saddhiṁ natthi, tena vuccati akatasahāyoti.	so tehi saddhim na atthi tena vuccati a kata sahāyaḥ ti 	2	She does not have them, and so it is said that she does not have companions.
['PA_bi-vb_pj7:2.1.20']	Tamanuvatteyyāti	tam anuvattā iyā ati 	2	To follow her:
