segmentnr	original	analyzed	translated
['PA_patthana_2.8:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna Pāli🔽The Dhamma-by-Dhamma List
['PA_patthana_2.8:0.2', 'PA_patthana_2.8:0.3']	Dhammānuloma (1), Dukapaṭṭhānapāḷi (2)🔽2.8. Nīvaraṇagocchaka	dhamma anuloma  nīvaraṇa gocchaka 	The Pericope on Hindrances
['PA_patthana_2.8:1.0.1']	Vibhaṅgavāra	vibhaṅgavāra 	The Vibhaṅga Section
['PA_patthana_2.8:1.0.2', 'PA_patthana_2.8:1.1_0', 'PA_patthana_2.8:1.1_1']	Hetu🔽Nīvaraṇaṁ dhammaṁ paṭicca nīvaraṇo dhammo uppajjati hetupaccayā— kāmacchandanīvaraṇaṁ🔽paṭicca thinamiddhanīvaraṇaṁ uddhaccanīvaraṇaṁ avijjānīvaraṇaṁ, kāmacchandanīvaraṇaṁ	hetu  nīvaraṇam dhammam paṭicca nīvaraṇaḥ dhammo uppajjati hetu paccayā kāmacchanda nīvaraṇa  paṭicca thinamiddha nīvaraṇam uddhacca nīvaraṇam avijjā nīvaraṇa kāmacchanda nīvaraṇa 	Cause🔽With a hindrance as condition, a hindrance arises: with the hindrance of sensual desire as condition, the hindrance of torpor-sleepiness arises, the hindrance of restlessness arises, the hindrance of ignorance arises.
['PA_patthana_2.8:1.1_2', 'PA_patthana_2.8:1.1_3']	paṭicca uddhaccanīvaraṇaṁ avijjānīvaraṇaṁ, byāpādanīvaraṇaṁ paṭicca thinamiddhanīvaraṇaṁ🔽uddhaccanīvaraṇaṁ avijjānīvaraṇaṁ, byāpādanīvaraṇaṁ paṭicca uddhaccanīvaraṇaṁ avijjānīvaraṇaṁ,	paṭicca uddhacca nīvaraṇam avijjā nīvaraṇa byāpāda nīvaraṇam paṭicca thinamiddha nīvaraṇa  uddhacca nīvaraṇam avijjā nīvaraṇa byāpāda nīvaraṇam paṭicca uddhacca nīvaraṇam avijjā nīvaraṇa 	With the hindrance of sensual desire as condition, the hindrance of restlessness arises, the hindrance of ignorance arises. With the hindrance of ill will as condition, the hindrance of torpor-sleepiness arises,
['PA_patthana_2.8:1.1_4']	byāpādanīvaraṇaṁ paṭicca thinamiddhanīvaraṇaṁ uddhaccanīvaraṇaṁ kukkuccanīvaraṇaṁ	byāpāda nīvaraṇam paṭicca thinamiddha nīvaraṇam uddhacca nīvaraṇam kukkucca nīvaraṇa 	the hindrance of restlessness arises, the hindrance of ignorance arises. With the hindrance of ill will as condition, the hindrance of restlessness arises, the hindrance of ignorance arises.
['PA_patthana_2.8:1.1_5']	avijjānīvaraṇaṁ, byāpādanīvaraṇaṁ paṭicca uddhaccanīvaraṇaṁ kukkuccanīvaraṇaṁ avijjānīvaraṇaṁ,	avijjā nīvaraṇa byāpāda nīvaraṇam paṭicca uddhacca nīvaraṇam kukkucca nīvaraṇam avijjā nīvaraṇa 	With the hindrance of ill will as condition, the hindrance of torpor-sleepiness arises, the hindrance of restlessness arises, the hindrance of worry arises,🔽the hindrance of ignorance arises. With the hindrance of ill will as condition, the hindrance of restlessness arises, the hindrance of worry arises, the hindrance of ignorance arises.
['PA_patthana_2.8:1.1_6', 'PA_patthana_2.8:2.1', 'PA_patthana_2.8:3.1_0']	vicikicchānīvaraṇaṁ paṭicca uddhaccanīvaraṇaṁ, uddhaccanīvaraṇaṁ paṭicca avijjānīvaraṇaṁ.🔽Nīvaraṇaṁ dhammaṁ paṭicca nonīvaraṇo dhammo uppajjati hetupaccayā—nīvaraṇe paṭicca sampayuttakā khandhā cittasamuṭṭhānañca rūpaṁ.🔽Nīvaraṇaṁ dhammaṁ paṭicca nīvaraṇo ca nonīvaraṇo ca dhammā uppajjanti hetupaccayā—kāmacchandanīvaraṇaṁ	vicikicchā nīvaraṇam paṭicca uddhacca nīvaraṇaḥ uddhacca nīvaraṇam paṭicca avijjā nīvaraṇa  nīvaraṇam dhammam paṭicca no nīvaraṇaḥ dhammaḥ uppajjati hetu paccayā nīvaraṇe paṭicca sampayuttakāḥ khandhāḥ citta samuṭṭhānañca rūpa  nīvaraṇam dhammam paṭicca nīvaraṇaḥ ca no nīvaraṇaḥ ca dhammā uppajjanti hetu paccayā a kāmacchanda nīvaraṇa 	The fetter of uncertainty is a condition, by way of decisive support condition, for the fetter of restlessness. The fetter of restlessness is a condition, by way of decisive support condition, for the fetter of ignorance.🔽A fetter-dhamma is a condition, by way of decisive support condition, for a non-fetter-dhamma: the fetters are a condition, by way of decisive support condition, for the aggregates that are associated with them and for form that is derived from the four great elements.
['PA_patthana_2.8:3.1_1']	paṭicca thinamiddhanīvaraṇaṁ uddhaccanīvaraṇaṁ avijjānīvaraṇaṁ sampayuttakā ca khandhā	paṭicca thinamiddha nīvaraṇam uddhacca nīvaraṇam avijjā nīvaraṇam sampayuttakā ca khandhāḥ 	A fetter-dhamma is a condition, by way of decisive support condition, for a fetter-dhamma and for a non-fetter-dhamma: the fetter of sensual desire is a condition, by way of decisive support condition, for the fetter of restlessness and for the fetter of ignorance and for the aggregates that are associated with them and for form that is derived from the four great elements.
['PA_patthana_2.8:3.1_2', 'PA_patthana_2.8:4.1_0']	cittasamuṭṭhānañca rūpaṁ. (Cakkaṁ.)🔽Nonīvaraṇaṁ dhammaṁ paṭicca nonīvaraṇo dhammo uppajjati hetupaccayā— nonīvaraṇaṁ	citta samuṭṭhānam ca  no nīvaraṇam dhammam paṭicca no nīvaraṇaḥ dhammo uppajjati hetu paccayā no nīvaraṇa 	(The wheel should be turned in the same way as above.)
