segmentnr	original	analyzed	folio	translated
['PA_ps_1.9:0.1', 'PA_ps_1.9:0.2', 'PA_ps_1.9:0.3']	Paṭisambhidāmagga🔽1Mahāvagga🔽1.9. Maggakathā	paṭisambhidā magga  mahāvagga  magga kathā 	0	.. The Chapter on the Path
['PA_ps_1.9:1.1', 'PA_ps_1.9:1.2_0', 'PA_ps_1.9:1.2_1']	Maggoti kenaṭṭhena maggo?🔽Sotāpattimaggakkhaṇe dassanaṭṭhena sammādiṭṭhi micchādiṭṭhiyā pahānāya maggo ceva🔽hetu ca, sahajātānaṁ dhammānaṁ upatthambhanāya maggo ceva hetu ca, kilesānaṁ pariyādānāya	maggo ti kenaṭṭhena maggo  sotāpatti magga kkhaṇe dassana ṭṭhena sammādiṭṭhi micchādiṭṭhiyāḥ pahānāya maggo ca eva  hetu ca sahajātānam dhammānam upatthambhanāya maggo ca iva hetu ca kilesānam pariyādānāya 	1	What is the meaning of the word “path”?
['PA_ps_1.9:1.2_2', 'PA_ps_1.9:1.2_3', 'PA_ps_1.9:1.2_4', 'PA_ps_1.9:1.2_5']	maggo ceva hetu ca, paṭivedhādivisodhanāya maggo ceva hetu ca, cittassa adhiṭṭhānāya🔽maggo ceva hetu ca, cittassa vodānāya maggo ceva hetu ca, visesādhigamāya maggo ceva🔽hetu ca, uttaripaṭivedhāya maggo ceva hetu ca, saccābhisamayāya maggo ceva hetu ca,🔽nirodhe patiṭṭhāpanāya maggo ceva hetu ca.	maggo ca iva hetu ca paṭivedha ādi visodhanāya maggo ca iva hetu ca cittassa adhiṭṭhānāya  maggo ca iva hetu ca cittassa vodānāya maggo ca iva hetu ca visesa adhigamāya maggo ca iva  hetu ca uttari paṭivedhāya maggo ca iva hetu ca sacca abhisamayāya maggo ca iva hetu ca  nirodhe patiṭṭhāpanāya maggo ca iva hetu ca 	1	At the moment of the path of stream-entry, right view is the path and the root of the wholesome for the abandoning of wrong view by seeing. It is the path and the root of the wholesome for the consolidation of associated states. It is the path and the root of the wholesome for the exhaustion of defilements. It is the path and the root of the wholesome for the purification by overcom-ing doubt. It is the path and the root of the wholesome for the determining of consciousness. It is the path and the root of the wholesome for the tranquilizing of mental concomitants. It is the path and the root of the wholesome for the attainment of distinction. It is the path and the root of the wholesome for the penetration of higher understanding. It is the path and the root of the wholesome for the realization of the truths. It is the path and the root of the wholesome for the establishment in cessation.
['PA_ps_1.9:2.1_0']	Abhiniropanaṭṭhena sammāsaṅkappo micchāsaṅkappassa pahānāya maggo ceva hetu ca, sahajātānaṁ	abhiniropana ṭṭhena sammāsaṅkappo micchāsaṅkappassa pahānāya maggo ca iva hetu ca 	2	By the meaning of “directing” right thought is the path and the root of the wholesome for the abandoning of wrong thought by overcoming. It is the path and the root of the wholesome for the consolidation of associated states. It is the path and the root of the wholesome for the exhaustion of defilements. It is the path and the root of the wholesome for the purification by overcom-ing doubt. It is the path and the root of the wholesome for the determining of consciousness. It is the path and the root of the wholesome for the tranquilizing of mental concomitants. It is the path and the root of the wholesome for the attainment of distinction. It is the path and the root of the wholesome for the penetration of higher understanding. It is the path and the root of the wholesome for the realization of the truths. It is the path and the root of the wholesome for the establishment in cessation.
['PA_ps_1.9:2.1_1']	dhammānaṁ upatthambhanāya maggo ceva hetu ca, kilesānaṁ pariyādānāya maggo ceva hetu	dhammānam upatthambhanāya maggo ca iva hetu ca kilesānam pariyādānāya maggo ca iva hetu 	2	The path is both the cause and the support for the maintenance of dhammas. The path is the cause for the exhaustion of defilements.
['PA_ps_1.9:2.1_2', 'PA_ps_1.9:2.1_3', 'PA_ps_1.9:2.1_4', 'PA_ps_1.9:3.1_0']	ca, paṭivedhādivisodhanāya maggo ceva hetu ca, cittassa adhiṭṭhānāya maggo ceva hetu🔽ca, cittassa vodānāya maggo ceva hetu ca, visesādhigamāya maggo ceva hetu ca, uttaripaṭivedhāya🔽maggo ceva hetu ca, saccābhisamayāya maggo ceva hetu ca, nirodhe patiṭṭhāpanāya maggo ceva hetu ca.🔽Pariggahaṭṭhena sammāvācā micchāvācāya pahānāya maggo ceva hetu ca, sahajātānaṁ dhammānaṁ	ca paṭivedha ādi visodhanāya maggo ca iva hetu ca cittassa adhiṭṭhānāya maggo ca iva hetu  ca cittassa vodānāya maggo ca iva hetu ca visesa adhigamāya maggo ca iva hetu ca uttari paṭivedhāya  maggo ca iva hetu ca sacca abhisamayāya maggo ca iva hetu ca nirodhe patiṭṭhāpanāya maggo ca iva hetu ca  pariggaha ṭṭhena sammāvācā micchāvācāya pahānāya maggo ca iva hetu ca sahajātānam dhammānam 	2	The path is the cause for the establishment of ideas, for the exhaustion of defilements, for the penetration of the truths, for the purification of the way, for the establishment of cognizance, for the cleansing of cognizance, for the attainment of distinction, for the penetration of what is higher, for the realization of the truths, for the establishment in cessation.🔽In the sense of embracing, right speech is the path and the cause for the abandoning of wrong speech, for the establishment of conascent ideas,
['PA_ps_1.9:3.1_1', 'PA_ps_1.9:3.1_2']	upatthambhanāya maggo ceva hetu ca, kilesānaṁ pariyādānāya maggo ceva hetu ca, paṭivedhādivisodhanāya🔽maggo ceva hetu ca, cittassa adhiṭṭhānāya maggo ceva hetu ca, cittassa vodānāya maggo	upatthambhanāya maggo ca iva hetu ca kilesānam pariyādānāya maggo ca iva hetu ca paṭivedha ādi visodhanāya 🔽maggo ca iva hetu ca cittassa adhiṭṭhānāya maggo ca iva hetu ca cittassa vodānāya maggo 	3	for the exhaustion of defilements, for the penetration of the truths, for the purification of the way, for the establishment of cognizance, for the cleansing of cognizance, for the attainment of distinction, for the penetration of what is higher, for the realization of the truths, for the establishment in cessation.
['PA_ps_1.9:3.1_3', 'PA_ps_1.9:3.1_4']	ceva hetu ca, visesādhigamāya maggo ceva hetu ca, uttaripaṭivedhāya maggo ceva hetu🔽ca, saccābhisamayāya maggo ceva hetu ca, nirodhe patiṭṭhāpanāya maggo ceva hetu ca.	ca iva hetu ca visesa adhigamāya maggo ca iva hetu ca uttari paṭivedhāya maggo ca iva hetu  ca sacca abhisamayāya maggo ca iva hetu ca nirodhe patiṭṭhāpanāya maggo ca iva hetu ca 	3	and a cause for the attainment of distinction. The path is a way to the penetration of what is beyond,🔽and a cause for the realization of the Truths, and a cause for the establishment in cessation.🔽Right action is a way to abandon wrong action, and a cause for the support of conascent states,
['PA_ps_1.9:4.1_0', 'PA_ps_1.9:4.1_1']	Samuṭṭhānaṭṭhena sammākammanto micchākammantassa pahānāya maggo ceva hetu ca, sahajātānaṁ🔽dhammānaṁ upatthambhanāya maggo ceva hetu ca, kilesānaṁ pariyādānāya maggo ceva hetu	samuṭṭhāna ṭṭhena sammākammanto micchākammantassa pahānāya maggo ca iva hetu ca  dhammānam upatthambhanāya maggo ca iva hetu ca kilesānam pariyādānāya maggo ca iva hetu 	4	and a cause for the exhaustion of the defilements, and a cause for the purification by overcom ing, and a cause for the resolution of the mind,🔽and a cause for the cleansing of the mind, and a cause for the attainment of distinction, and a cause for the penetration of what is beyond,
['PA_ps_1.9:4.1_2', 'PA_ps_1.9:4.1_3']	ca paṭivedhādivisodhanāya maggo ceva hetu ca, cittassa adhiṭṭhānāya maggo ceva hetu🔽ca, cittassa vodānāya maggo ceva hetu ca, visesādhigamāya maggo ceva hetu ca, uttaripaṭivedhāya	ca paṭivedha ādi visodhanāya maggo ca iva hetu ca cittassa adhiṭṭhānāya maggo ca iva hetu  ca cittassa vodānāya maggo ca iva hetu ca visesa adhigamāya maggo ca iva hetu ca uttari paṭivedhāya 	4	and a cause for the realization of the Truths, and a cause for the establishment in cessation.🔽Right livelihood is a way to abandon wrong livelihood, and a cause for the support of conascent states,🔽and a cause for the exhaustion of the defilements, and a cause for the purification by overcom ing, and a cause for the resolution of the mind,🔽and a cause for the cleansing of the mind, and a cause for the attainment of distinction, and a cause for the penetration of what is beyond,
