segmentnr	original	analyzed	folio	translated
['PA_mil_6.2.10:0.1', 'PA_mil_6.2.10:0.2', 'PA_mil_6.2.10:0.3']	Milindapañha🔽Anumānapañha🔽Nippapañcavagga	milindapañha  anumāna pañha  nippa pañca vagga 	0	The Questions of King Milinda🔽The Chapter on Inference🔽The Chapter on Non-Affliction
['PA_mil_6.2.10:0.4']	10. Kaṭhinatapanapañha	    	0	The Questions about the Heat of the Sun
['PA_mil_6.2.10:1.1']	“Bhante nāgasena, kissa hemante sūriyo kaṭhinaṁ tapati, no tathā gimhe”ti?	bhante nāgasena kissa hemante sūriyaḥ kaṭhinam tapati no tathā gimha iti 	1	“Why, revered sir, is the sun’s heat intense in winter and not so in summer?”
['PA_mil_6.2.10:1.2_0']	“Gimhe, mahārāja, anupahataṁ hoti rajojallaṁ, vātakkhubhitā reṇū gaganānugatā honti,	gimhe mahā rāja anupahatam hoti vāta kkhubhitāḥ reṇū gagana anugatāḥ honti 	1	“In summer, sire, the dust and the mist are not dispersed, the dust and the mist raised by the wind are in the sky,
['PA_mil_6.2.10:1.2_1']	ākāsepi abbhā subahalā honti, mahāvāto ca adhimattaṁ vāyati, te sabbe nānākulā samāyutā	ākāse pi su bahalāḥ honti mahā vāto ca adhimattam vāyati te sabbe nānā kulā samāyutā 	1	and the sky is covered with a thick canopy of clouds. And a very strong wind blows excessively. All these things combined
['PA_mil_6.2.10:1.2_2']	sūriyaraṁsiyo pidahanti, tena gimhe sūriyo mandaṁ tapati.	sūriya rasiyaḥ pidahanti tena gimhe sūriyaḥ mandam tapati 	1	obscure the sun’s rays. That is why the sun’s heat is less in summer.
['PA_mil_6.2.10:2.1_0', 'PA_mil_6.2.10:2.1_1']	Hemante pana, mahārāja, heṭṭhā pathavī nibbutā hoti, upari mahāmegho upaṭṭhito hoti,🔽upasantaṁ hoti rajojallaṁ, reṇu ca santasantaṁ gagane carati, vigatavalāhako ca hoti	hemante pana mahā rāja heṭṭhā pathavī nibbutā hoti upari mahā meghaḥ upaṭṭhitaḥ hoti  upasantam hoti rajaḥ jalla reṇu ca santasantam gagane carati ca hoti 	2	But in winter, sire, the earth is heated below and a great cloud stands above it,🔽the dust and the mist are quiet, the mist moves gently in the sky,
['PA_mil_6.2.10:2.1_2']	ākāso, vāto ca mandamandaṁ vāyati, etesaṁ uparatiyā visuddhā honti sūriyaraṁsiyo,	ākāsaḥ vāto ca manda mandam vāyati etesam uparatiyā visuddhāḥ honti sūriya rasiyo 	2	and the sky is clear of clouds. And the wind blows gently. Because of the absence of these things the sun’s rays are pure,
['PA_mil_6.2.10:2.1_3']	upaghātavimuttassa sūriyassa tāpo ativiya tapati.	upaghāta vimuttassa sūriyassa tāpaḥ ativiya tapati 	2	and the sun’s heat, being free from obstruction, is very intense.”🔽“But why, revered sir, is the sun’s heat less in the middle of the day in summer and more in the morning and in the evening?”
['PA_mil_6.2.10:2.2']	Idamettha, mahārāja, kāraṇaṁ, yena kāraṇena sūriyo hemante kaṭhinaṁ tapati, no tathā gimhe”ti.	idam ettha mahā rāja kāraṇa yena kāraṇena sūriyaḥ hemante kaṭhinam tapati no tathā iti 	2	That, sire, is the reason why the sun shines hot in winter and not so much in summer.”
['PA_mil_6.2.10:2.3']	“Sabbītimutto, bhante, sūriyo kaṭhinaṁ tapati, meghādisahagato kaṭhinaṁ na tapatī”ti.	sa bīti muttaḥ bhante sūriyaḥ kaṭhinam tapati megha ādi sahagataḥ kaṭhinam na tapati iti 	2	“The sun, revered sir, is free from all obscuration and shines hot; but when it is accompanied by clouds and so on, it does not shine hot.”
['PA_mil_6.2.10:3.1']	Kaṭhinatapanapañho dasamo.	kaṭhinatapana pañhaḥ dasamo 	3	The tenth question and answer about the sun’s heat.
['PA_mil_6.2.10:4.1']	Nippapañcavaggo dutiyo.	nippa pañca vaggaḥ dutiyaḥ 	4	The second chapter on the non-development of consciousness is finished.
['PA_mil_6.2.10:5.1']	Imasmiṁ vagge dasa pañhā.	imasmin vagge dasa pañhā 	5	In this chapter there are ten questions and answers.
