segmentnr	original	analyzed	folio	translated
['PA_bi-vb_np2:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Monastic Code of the Theravāda Vinaya
['PA_bi-vb_np2:0.2', 'PA_bi-vb_np2:0.3']	Bhikkhunivibhaṅga🔽Nissaggiyakaṇḍa	bhikkhuni vibhaṅga  nissaggiya kaṇḍa 	0	The Nuns’ Analysis🔽The chapter on relinquishment
['PA_bi-vb_np2:0.4']	Pattavagga	patta vagga 	0	The sub-chapter on almsbowls
['PA_bi-vb_np2:0.5']	2. Akālacīvarabhājanasikkhāpada	akāla cīvara bhājana sikkhāpada 	0	1. The training rule on robes out of season
['PA_bi-vb_np2:1.1']	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	At one time when the Buddha was staying at Sāvatthī in Anāthapiṇḍika’s Monastery,
['PA_bi-vb_np2:1.2']	Tena kho pana samayena sambahulā bhikkhuniyo gāmakāvāse vassaṁvuṭṭhā sāvatthiṁ agamaṁsu vattasampannā iriyāpathasampannā duccoḷā lūkhacīvarā.	tena kho pana samayena sambahulāḥ bhikkhuniyaḥ gāmaka āvāse vassa vuṭṭhāḥ sāvatthim agamasu vatta sampannāḥ iriyāpatha sampannāḥ duccoḷāḥ lūkha cīvarāḥ 	1	a number of nuns who had completed the rainy-season residence in a certain village went to Sāvatthī. They were well-organized and well-behaved, but they had poor and unattractive robes.
['PA_bi-vb_np2:1.3']	Upāsakā tā bhikkhuniyo passitvā—	upāsakā tāḥ bhikkhuniyaḥ passitvā 	1	Seeing them,
['PA_bi-vb_np2:1.4']	“imā bhikkhuniyo vattasampannā iriyāpathasampannā duccoḷā lūkhacīvarā, imā bhikkhuniyo acchinnā bhavissantī”ti bhikkhunisaṅghassa akālacīvaraṁ adaṁsu.	imāḥ bhikkhuniyaḥ vatta sampannāḥ iriyāpatha sampannāḥ duccoḷāḥ lūkha cīvarāḥ imāḥ bhikkhuniyaḥ acchinnāḥ bhavissanti iti bhikkhuni saṅghassa akāla cīvaram adasu 	1	“These nuns are well-organized and well-behaved, but they have poor and unattractive robes. They must be short of robes.” And they gave out-of-season robe-cloth to the Sangha of nuns.
['PA_bi-vb_np2:1.5']	Thullanandā bhikkhunī—	thullanandā bhikkhunī 	1	The nun Thullanandā
['PA_bi-vb_np2:1.6']	“amhākaṁ kathinaṁ atthataṁ kālacīvaran”ti adhiṭṭhahitvā bhājāpesi.	amhākam kathinam atthatam kālacīvaranti adhiṭṭhahitvā bhājāpesi 	1	“Our robe-making ceremony is finished. This is our robe-cloth out of season.” And she had it distributed.
['PA_bi-vb_np2:1.7']	Upāsakā tā bhikkhuniyo passitvā etadavocuṁ—	upāsakāḥ tāḥ bhikkhuniyaḥ passitvā etat avocuḥ 	1	When the lay followers saw those nuns,
['PA_bi-vb_np2:1.8']	“apayyāhi cīvaraṁ laddhan”ti?	apayyāhi cīvaram 	1	“Have you received robe-cloth?”
['PA_bi-vb_np2:1.9']	“Na mayaṁ, āvuso, cīvaraṁ labhāma.	na mayaḥ āvuso cīvaram labhāma 	1	“We haven’t received any robe-cloth.
['PA_bi-vb_np2:1.10']	Ayyā thullanandā—	ayyā thullanandā 	1	Venerable Thullanandā
['PA_bi-vb_np2:1.11']	‘amhākaṁ kathinaṁ atthataṁ kālacīvaran’ti adhiṭṭhahitvā bhājāpesī”ti.	amhākam kathinam atthatam kālacīvaranti adhiṭṭhahitvā bhājāpesi iti 	1	has designated it as robe-cloth from the robe season and then distributed it.”
['PA_bi-vb_np2:1.12']	Upāsakā ujjhāyanti khiyyanti vipācenti—	upāsakāḥ ujjhāyanti khiyyanti vipācenti 	1	The lay followers complained and criticized her,
['PA_bi-vb_np2:1.13']	“kathañhi nāma ayyā thullanandā akālacīvaraṁ ‘kālacīvaran’ti adhiṭṭhahitvā bhājāpessatī”ti.	katham hi nāma ayyā thullanandā akālacīvaram adhiṭṭhahitvā bhājāpessati iti 	1	“How could Venerable Thullanandā designate robe-cloth that’s not from the robe season as robe-cloth from the robe season and then distribute it?”
