segmentnr	original	analyzed	folio	translated
['PA_bu-vb_sk34:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Monastic Code of the Elders
['PA_bu-vb_sk34:0.2', 'PA_bu-vb_sk34:0.3', 'PA_bu-vb_sk34:0.4']	Mahāvibhaṅga🔽Sekhiyakaṇḍa🔽Sakkaccavagga	mahāvibhaṅga  sekhiya kaṇḍa  sak kacca vagga 	0	The Great Analysis🔽The chapter on training rules🔽The sub-chapter on respectfully
['PA_bu-vb_sk34:0.5']	34. Samasūpakasikkhāpada	     	0	The training rule on equal portions of bean curry
['PA_bu-vb_sk34:1.1']	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	At one time when the Buddha was staying at Sāvatthī in Anāthapiṇḍika’s Monastery,
['PA_bu-vb_sk34:1.2']	Tena kho pana samayena chabbaggiyā bhikkhū piṇḍapātaṁ bhuñjantā sūpaññeva bahuṁ bhuñjanti …pe….	tena kho pana samayena chabbaggiyāḥ bhikkhū piṇḍapātam bhuñjantā bahum bhuñjanti pe 	1	the monks from the group of six were eating bean curry from the almsbowl, taking a lot of curry and just a little rice.
['PA_bu-vb_sk34:1.3.1', 'PA_bu-vb_sk34:1.4.1']	“Samasūpakaṁ piṇḍapātaṁ bhuñjissāmīti sikkhā karaṇīyā”ti.🔽Sūpo nāma	sama sūpakam piṇḍapātam bhuñjissāmi iti sikkhā karaṇīyā ati  sūpaḥ nāma 	1	“‘I will eat almsfood with equal portions of curry,’ this is how you should train.”🔽Bean curry:
['PA_bu-vb_sk34:1.5']	dve sūpā—	dve sūpā 	1	there are two kinds of bean curry:
['PA_bu-vb_sk34:1.6']	muggasūpo, māsasūpo hatthahāriyo.	mugga sūpaḥ māsa sūpaḥ hattha hāriyaḥ 	1	mung-bean curry and black-gram curry.
['PA_bu-vb_sk34:1.7']	Samasūpako piṇḍapāto bhuñjitabbo.	sama sūpakaḥ piṇḍapātaḥ bhuñjitabbo 	1	You should eat almsfood with equal portions of curry.
['PA_bu-vb_sk34:1.8', 'PA_bu-vb_sk34:1.9.1']	Yo anādariyaṁ paṭicca sūpaññeva bahuṁ bhuñjati, āpatti dukkaṭassa.🔽Anāpatti—	yaḥ anādariyam paṭicca su upaññā iva bahum bhuñjati āpatti dukkaṭassa  anāpatti 	1	If a monk, out of disrespect, eats almsfood with too much curry, he commits an offense of wrong conduct.
['PA_bu-vb_sk34:1.10', 'PA_bu-vb_sk34:1.11']	asañcicca,🔽assatiyā,	a san cit ca  assatiyā 	1	There is no offense if it is unintentional,
['PA_bu-vb_sk34:1.12']	ajānantassa,	a jānantassa 	1	if he is not thinking,🔽if he does not know,
['PA_bu-vb_sk34:1.13']	gilānassa,	gilānassa 	1	if he is sick,🔽if it is a special occasion,🔽if the relatives provide it,
['PA_bu-vb_sk34:1.14', 'PA_bu-vb_sk34:1.15', 'PA_bu-vb_sk34:1.16']	rasarase,🔽ñātakānaṁ,🔽pavāritānaṁ,	rasa rase  ñātakāna  pavāritāna 	1	if they are invited,
['PA_bu-vb_sk34:1.17', 'PA_bu-vb_sk34:1.18']	attano dhanena,🔽āpadāsu,	attanaḥ dhanena  āpadāsu 	1	if it is with his own property,🔽if it is an emergency,
['PA_bu-vb_sk34:1.19']	ummattakassa,	ummattakassa 	1	if he is insane,
['PA_bu-vb_sk34:1.20', 'PA_bu-vb_sk34:1.21']	ādikammikassāti.🔽Catutthasikkhāpadaṁ niṭṭhitaṁ.	ādikammikassa ati 🔽catuttha sikkhāpadam niṭṭhita 	1	if he is the first offender.🔽The fourth training rule is finished.
