segmentnr	original	analyzed	folio	translated
['PA_bi-vb_pj6:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Theravāda Vinaya
['PA_bi-vb_pj6:0.2', 'PA_bi-vb_pj6:0.3']	Bhikkhunivibhaṅga🔽Pārājikakaṇḍa	bhikkhuni vibhaṅga  pārājika kaṇḍa 	0	The Nuns’ Analysis🔽The chapter on offenses entailing expulsion
['PA_bi-vb_pj6:0.4']	6. Vajjappaṭicchādikāsikkhāpada	vajjappaṭicchādikā sikkhāpada 	0	The training rule on concealing a serious offense
['PA_bi-vb_pj6:1.1']	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	At one time the Buddha was staying at Sāvatthī in the Jeta Grove, Anāthapiṇḍika’s Monastery.
['PA_bi-vb_pj6:1.2']	Tena kho pana samayena sundarīnandā bhikkhunī sāḷhena migāranattunā gabbhinī hoti.	tena kho pana samayena sundarīnandā bhikkhunī sāḷhena migāranattunā gabbhinī hoti 	1	At that time the nun Sundarīnandā was pregnant by Sāḷha, the son of Migāra’s sister.
['PA_bi-vb_pj6:1.3']	Yāva gabbho taruṇo ahosi tāva chādesi.	yāva gabbhaḥ taruṇaḥ ahosi tāva chādesi 	1	She concealed her pregnancy as long as she could.
['PA_bi-vb_pj6:1.4']	Paripakke gabbhe vibbhamitvā vijāyi.	paripakke gabbhe vibbhamitvā vijāyi 	1	When the baby was fully developed, she gave birth.
['PA_bi-vb_pj6:1.5']	Bhikkhuniyo thullanandaṁ bhikkhuniṁ etadavocuṁ—	bhikkhuniyaḥ thullanandam bhikkhunim etat avocuḥ 	1	The nuns said to her,
['PA_bi-vb_pj6:1.6']	“sundarīnandā kho, ayye, aciravibbhantā vijātā.	sundarīnandā kho ayye aciravibbhantā vijātā 	1	“Venerable, Sundarīnandā has recently given birth.
['PA_bi-vb_pj6:1.7']	Kacci no sā bhikkhunīyeva samānā gabbhinī”ti?	kacci no sā bhikkhunīyā iva samānā gabbhinī ti 	1	How is it that she became pregnant while being a nun?”
['PA_bi-vb_pj6:1.8']	“Evaṁ, ayye”ti.	eva ayyā iti 	1	“Yes, Venerables.”
['PA_bi-vb_pj6:1.9']	“Kissa pana tvaṁ, ayye, jānaṁ pārājikaṁ dhammaṁ ajjhāpannaṁ bhikkhuniṁ nevattanā paṭicodesi na gaṇassa ārocesī”ti?	kissa pana tva ayye jānam pārājikam dhammam ajjhāpannam bhikkhunim na iva attanā paṭicodesi na gaṇassa ārocesi iti 	1	“But why didn’t you tell the Sangha about her offense entailing expulsion?”
['PA_bi-vb_pj6:1.10']	“Yo etissā avaṇṇo mayheso avaṇṇo, yā etissā akitti mayhesā akitti, yo etissā ayaso mayheso ayaso, yo etissā alābho mayheso alābho.	yaḥ etissā avaṇṇaḥ mayha esaḥ avaṇṇaḥ yā etissā akitti mayha esā akitti yaḥ etissāḥ ayasaḥ mayha esaḥ ayasaḥ yaḥ etissāḥ alābhaḥ mayha esaḥ alābhaḥ 	1	‘Whatever disrepute, dispraise, and lack of confidence there is in her, that’s what I’d be disrepute, dispraise, and lack of confidence for.
