segmentnr	original	analyzed	folio	translated
['PA_mil_3.2.7:0.1']	Milindapañha	milindapañha 	0	The Questions of King Milinda
['PA_mil_3.2.7:0.2']	Addhānavagga	addhā anavagga 	0	The Chapter about the Future
['PA_mil_3.2.7:0.3']	7. Therapaṭisandahanāpaṭisandahanapañha	thera paṭisandahana apaṭisandahana pañha 	0	The Question about the Rebirths of the Elders
['PA_mil_3.2.7:1.1']	Rājā āha—	rājā āha 	1	The King said:
['PA_mil_3.2.7:1.2']	“bhante nāgasena, tvaṁ pana paṭisandahissasī”ti?	bhante nāgasena tvam pana paṭisandahissasi iti 	1	“Revered Nāgasena, will you be reborn?”
['PA_mil_3.2.7:1.3']	“Alaṁ, mahārāja, kiṁ te tena pucchitena, nanu mayā paṭikacceva akkhātaṁ ‘sace, mahārāja, saupādāno bhavissāmi, paṭisandahissāmi, sace anupādāno bhavissāmi, na paṭisandahissāmī’”ti.	ala mahā rāja kim te tena pucchitena nanu mayā paṭikaccā iva akkhātam sace mahā rāja sa upādānaḥ bhavissāmi paṭisandahissāmi sace anupādānaḥ bhavissāmi na paṭisandahissāmi iti 	1	“Enough, sire, what is the use of asking that? Have I not already told you that if I have clinging I shall be reborn, but if I have no clinging I shall not be reborn?”
['PA_mil_3.2.7:2.1']	“Opammaṁ karohī”ti.	opammam karohi iti 	2	“Give an illustration.”
['PA_mil_3.2.7:2.2']	“Yathā, mahārāja, kocideva puriso rañño adhikāraṁ kareyya.	yathā mahā rāja kocid eva purisaḥ raññaḥ adhikāram kareyya 	2	“Suppose, sire, some man were to do a service for the king.
['PA_mil_3.2.7:2.3']	Rājā tuṭṭho adhikāraṁ dadeyya, so tena adhikārena pañcahi kāmaguṇehi samappito samaṅgibhūto paricareyya, so ce janassa āroceyya ‘na me rājā kiñci paṭikarotī’ti.	rājā tuṭṭhaḥ adhikāram dadeyya saḥ tena adhikārena pañcahi kāmaguṇehi samappitaḥ samaṅgi bhūtaḥ paricareyya saḥ ce janassa āroceyya na me rājā kiñci paṭikaroti iti 	2	The king, being pleased, were to give him a reward, and he, having received the reward, were to enjoy himself with the fivefold objects of sensual pleasure, and were then to tell people: ‘The king does not reward me at all.’
['PA_mil_3.2.7:2.4']	Kiṁ nu kho so, mahārāja, puriso yuttakārī bhaveyyā”ti?	kim nu kho saḥ mahā rāja purisaḥ yutta kārī bhaveyya ati 	2	Would that man, sire, be speaking rightly?”
['PA_mil_3.2.7:2.5']	“Na hi, bhante”ti.	na hi bhantā iti 	2	“No, revered sir.”
['PA_mil_3.2.7:2.6']	“Evameva kho, mahārāja, kiṁ te tena pucchitena, nanu mayā paṭikacceva akkhātaṁ ‘sace saupādāno bhavissāmi, paṭisandahissāmi, sace anupādāno bhavissāmi, na paṭisandahissāmī’”ti.	evam eva kho mahā rāja kim te tena pucchitena nanu mayā akkhātam sace sa upādānaḥ bhavissāmi paṭisandahissāmi sace anupādānaḥ bhavissāmi na paṭisandahissāmi iti 	2	“So too, sire, what is the use of your asking me that question? Was it not stated by me at the very outset that if I should be with clinging I should be reborn, and if I should be without clinging I should not be reborn?”
['PA_mil_3.2.7:3.1']	“Kallosi, bhante nāgasenā”ti.	kallosi bhante nāgasena ati 	3	“You are dexterous, revered Nāgasena.”
['PA_mil_3.2.7:4.1']	Therapaṭisandahanāpaṭisandahanapañho sattamo.	therapaṭisandahanāpaṭisandahanapañhaḥ sattamaḥ 	4	Question and answer about the elder’s rebirth-linking and non-rebirth-linking, the seventh.
