segmentnr	original	analyzed	translated
['PA_patthana_3.4:0.1', 'PA_patthana_3.4:0.2', 'PA_patthana_3.4:0.3']	Paṭṭhānapakaraṇa🔽Dhammānuloma (1), Dukatikapaṭṭhānapāḷi (3)🔽3.4. Āsavagocchaka, Kusalattika	paṭṭhāna pakaraṇa  dhamma anuloma  āsavagocchaka kusalattika 	The Book of Conditional Relations🔽In conformity with the ideas, The exposition in triplets,🔽The section on the effluents, The exposition in triplets,
['PA_patthana_3.4:1.0.1']	Paccayacatukka	paccaya catukka 	The section on conditions in fours,
['PA_patthana_3.4:1.0.2']	Hetu	hetu 	Cause
['PA_patthana_3.4:1.1']	Noāsavaṁ kusalaṁ dhammaṁ paṭicca noāsavo kusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	noāsavam kusalam dhammam paṭicca noāsavaḥ kusalaḥ dhammo uppajjati hetu paccayā 	With an object that is not an effluent, a wholesome consciousness arises in conformity with the object. (Abbreviated.)
['PA_patthana_3.4:2.1']	Hetuyā ekaṁ, ārammaṇe ekaṁ …pe… kamme ekaṁ …pe… avigate ekaṁ. (Saṅkhittaṁ.)	hetuyā eka ārammaṇe ekaṃ pe kamme ekaṃ pe avigate eka saṅkhitta 	With cause as condition, one. With object as condition, one. (Abbreviated.) … With kamma as condition, one. (Abbreviated.) … With the inconstant as condition, one. (Abbreviated.)
['PA_patthana_3.4:3.1']	(Sahajātavārepi …pe… pañhāvārepi sabbattha ekaṁ.)	sahajāta vāre pi pe pañhā vāre pi sabbattha eka 	(In the section on conascence, etc., and in the questions, there is one in each case.)
['PA_patthana_3.4:4.0.1']	3.4.1.2. Akusalapada	akusalapada 	… The unwholesome root
['PA_patthana_3.4:4.0.2']	Hetu	hetu 	Cause
['PA_patthana_3.4:4.1']	Āsavaṁ akusalaṁ dhammaṁ paṭicca āsavo akusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	āsavam akusalam dhammam paṭicca āsavaḥ akusalaḥ dhammo uppajjati hetu paccayā 	With an object that is an effluent, an unwholesome consciousness arises in conformity with the object. (Abbreviated.)
['PA_patthana_3.4:5.1']	Hetuyā nava, ārammaṇe nava …pe… avigate nava. (Saṅkhittaṁ.)	hetuyā nava ārammaṇe nava pe avigate nava saṅkhitta 	With cause as condition, nine. With object as condition, nine. (Abbreviated.) … With the inconstant as condition, nine. (Abbreviated.)
['PA_patthana_3.4:6.1']	Nahetuyā ekaṁ, naadhipatiyā nava …pe… nakamme tīṇi, navipāke nava, navippayutte nava. (Saṅkhittaṁ.)	na hetuyā eka na adhipatiyā nava pe na kamme tīṇi na vipāke nava na vippayutte nava saṅkhitta 	With non-cause as condition, one. With non-predominance as condition, nine. (Abbreviated.) … With non-kamma as condition, three. With non-result as condition, nine. With non-object as condition, nine. (Abbreviated.)
['PA_patthana_3.4:7.1']	(Sahajātavāropi …pe… sampayuttavāropi sabbattha vitthāretabbo.)	sahajāta vāraḥ pi pe sampayutta vāraḥ pi sabbattha vitthāretabbaḥ 	(In the section on conascence, etc., and in the section on “with the disjoined as condition,” there is one in each case.)
['PA_patthana_3.4:8.1']	Āsavo akusalo dhammo āsavassa akusalassa dhammassa hetupaccayena paccayo.	āsavaḥ akusalaḥ dhammaḥ āsavassa akusalassa dhammassa hetu paccayena paccayaḥ 	A cankerous indeterminate dhammas is related to a cankerous indeterminate dhammas as root-cause condition.
['PA_patthana_3.4:9.1_0', 'PA_patthana_3.4:9.1_1']	Hetuyā satta, ārammaṇe nava, adhipatiyā nava (majjhe tiṇṇaṁ sahajātādhipati labbhati),🔽anantare nava …pe… upanissaye nava, āsevane nava, kamme tīṇi …pe… jhāne tīṇi, magge	hetuyā satta ārammaṇe nava adhipatiyā nava majjhe tiṇṇam sahajāta adhipati labbhati  anantare nava pe upanissaye nava āsevane nava kamme tīṇi pe jhāne tīṇi magge 	As root-cause, seven; as object, nine; as predominance, nine.
['PA_patthana_3.4:9.1_2']	nava …pe… avigate nava. (Saṅkhittaṁ.)	nava pe avigate nava saṅkhitta 	In the section on the immediate antecedent, nine; in the section on decisive support, nine; in the section on nutriment, nine; in the section on faculty, nine; in the section on path, nine.🔽(The rest in brief.)
['PA_patthana_3.4:10.0.1']	3.4.1.3. Abyākatapada	a byākata pada 	... Indeterminate dhammas
['PA_patthana_3.4:10.0.2']	Hetu	hetu 	Root-cause
['PA_patthana_3.4:10.1']	Noāsavaṁ abyākataṁ dhammaṁ paṭicca noāsavo abyākato dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	noāsavam abyākatam dhammam paṭicca noāsavaḥ abyākataḥ dhammo uppajjati hetu paccayā 	A root-cause that is indeterminate is related to an indeterminate dhammas as root-cause condition. (In brief.)
['PA_patthana_3.4:11.1']	Hetuyā ekaṁ, ārammaṇe ekaṁ …pe… avigate ekaṁ. (Saṅkhittaṁ.)	hetuyā eka ārammaṇe ekaṃ pe avigate eka saṅkhitta 	As root-cause, one; as object, one; as decisive support, one. (In brief.)
['PA_patthana_3.4:12.1', 'PA_patthana_3.4:13.1', 'PA_patthana_3.4:14.0.1']	(Sahajātavārepi paccayavārepi …pe… pañhāvārepi sabbattha ekaṁ.)🔽Āsavadukakusalattikaṁ niṭṭhitaṁ.🔽3.4.2. Sāsavaduka, Kusalattika	sahajāta vāre pi paccaya vāre pi pe pañhā vāre pi sabbattha eka  āsava duka kusala ttikam  sāsavaduka kusalattika 	(In the section on conascence, in the section on conditions, in the question on the past, etc., in all cases one.)🔽The dyad of the cankerous and the triad of the wholesome is finished.🔽... The dyad of the fetters and the triad of the wholesome
['PA_patthana_3.4:14.0.2', 'PA_patthana_3.4:14.0.3', 'PA_patthana_3.4:14.0.4']	3.4.2.1. Kusalapada🔽3.4.2.1.1–6 Paṭiccādivāra🔽Paccayacatukka	kusalapada       paccaya catukka 	... The wholesome dhammas🔽... The section on conditionality🔽The four on conditions
['PA_patthana_3.4:14.0.5']	Hetu	hetu 	Root-cause
['PA_patthana_3.4:14.1']	Sāsavaṁ kusalaṁ dhammaṁ paṭicca sāsavo kusalo dhammo uppajjati hetupaccayā.	sa āsavam kusalam dhammam paṭicca sa āsavaḥ kusalaḥ dhammo uppajjati hetu paccayā 	With a sense-sphere wholesome state as condition, a sense-sphere wholesome state arises, by way of root condition.
