segmentnr	original	analyzed	folio	translated
['PA_mn_148:0.1']	Majjhima Nikāya 148	majjhima nikāya 	0	Middle Length Discourses 
['PA_mn_148:0.2']	Chachakkasutta	chachakkasutta 	0	The Six Chakkas 
['PA_mn_148:1.1']	Evaṁ me sutaṁ—	evam me suta 	1	Thus have I heard. 
['PA_mn_148:1.2']	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	ekam samayam bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	On one occasion the Blessed One was dwelling at Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s Park. 
['PA_mn_148:1.3']	Tatra kho bhagavā bhikkhū āmantesi:	tatra kho bhagavā bhikkhū āmantesi 	1	There the Blessed One addressed the bhikkhus thus: 
['PA_mn_148:1.4']	“bhikkhavo”ti.	bhikkhavaḥ ti 	1	“Bhikkhus!” 
['PA_mn_148:1.5']	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	bhadanta iti te bhikkhū bhagavataḥ 	1	“Venerable sir!” those bhikkhus replied. 
['PA_mn_148:1.6', 'PA_mn_148:2.1', 'PA_mn_148:2.2']	Bhagavā etadavoca:🔽“dhammaṁ vo, bhikkhave, desessāmi ādikalyāṇaṁ majjhekalyāṇaṁ pariyosānakalyāṇaṁ sātthaṁ sabyañjanaṁ, kevalaparipuṇṇaṁ parisuddhaṁ brahmacariyaṁ pakāsessāmi, yadidaṁ—🔽cha chakkāni.	bhagavān etat avoca  dhammam vaḥ bhikkhave desessāmi ādi kalyāṇam majjhe kalyāṇam pariyosāna kalyāṇam sa attham sa byañjana kevala paripuṇṇam parisuddham brahmacariyam pakāsessāmi yat idam  cha chakkāni 	1	The Blessed One said this: 
['PA_mn_148:2.3']	Taṁ suṇātha, sādhukaṁ manasi karotha, bhāsissāmī”ti.	tam suṇātha sādhukam manasi karotha bhāsissāmi iti 	2	“Bhikkhus, I will teach you a Dhamma discourse that is wholesome in the beginning, wholesome in the middle, and wholesome in the end, with the right meaning and phrasing, and which is entirely complete, pure, and noble. Listen and attend closely to what I shall say.” 
['PA_mn_148:2.4']	“Evaṁ, bhante”ti kho te bhikkhū bhagavato paccassosuṁ.	eva bhante iti kho te bhikkhū bhagavato 	2	“Yes, venerable sir,” the bhikkhus replied. 
['PA_mn_148:2.5']	Bhagavā etadavoca:	bhagavān etat avoca 	2	The Blessed One said this: 
