segmentnr	original	analyzed	folio	translated
['PA_cp_11:0.1']	Cariyāpiṭaka	cariyāpiṭaka 	0	Basket of Conduct
['PA_cp_11:0.2']	Hatthināgavagga	hatthi nāga vagga 	0	The Chapter on the Elephant
['PA_cp_11:0.3']	Sīlapāramī 1	sīla pāramī 	0	The Perfection of Morality
['PA_cp_11:0.4']	Mātuposakacariya	mātu posaka cariya 	0	The Story of the Mother’s Keeper
['PA_cp_11:1.1']	“Yadā ahosiṁ pavane,	yadā ahosim pavane 	1	“When I was a forest elephant,
['PA_cp_11:1.2']	kuñjaro mātuposako;	kuñjaraḥ mātuposakaḥ 	1	a mother’s keeper,
['PA_cp_11:1.3']	Na tadā atthi mahiyā,	na tadā atthi mahiyā 	1	There was no one on earth
['PA_cp_11:1.4']	guṇena mama sādiso.	guṇena mama sādisaḥ 	1	equal to me in virtue.
['PA_cp_11:2.1']	Pavane disvā vanacaro,	pavane disvā vana caro 	2	A forest ranger saw me in the forest
['PA_cp_11:2.2']	rañño maṁ paṭivedayi;	raññaḥ mama paṭivedayi 	2	and reported me to the king:
['PA_cp_11:2.3']	‘Tavānucchavo mahārāja,	tava anucchavaḥ mahā rāja 	2	‘Your Majesty, in the forest
['PA_cp_11:2.4']	gajo vasati kānane.	gajaḥ vasati kānane 	2	lives a young elephant.
['PA_cp_11:3.1']	Na tassa parikkhāyattho,	na tassa parikkhāyatthaḥ 	3	He has no need of a keeper
['PA_cp_11:3.2']	napi āḷakakāsuyā;	napi āḷakakāsuyā 	3	or of a goad.
['PA_cp_11:3.3']	Saha gahite soṇḍāya,	saha gahite sa uṇḍāya 	3	As soon as he is caught by the trunk,
['PA_cp_11:3.4']	sayameva idhehi’ti.	sayam eva idha ihi iti 	3	he will come here of his own accord.’
['PA_cp_11:4.1']	Tassa taṁ vacanaṁ sutvā,	tassa tam vacanam sutvā 	4	Having heard his words,
['PA_cp_11:4.2']	rājāpi tuṭṭhamānaso;	rājā api tuṭṭha mānasaḥ 	4	the king was delighted.
['PA_cp_11:4.3']	Pesesi hatthidamakaṁ,	pesesi hatthidamaka 	4	He sent for a trainer,
['PA_cp_11:4.4']	chekācariyaṁ susikkhitaṁ.	cheka ācariyam susikkhita 	4	a skilled teacher.
['PA_cp_11:5.1', 'PA_cp_11:5.2']	Gantvā so hatthidamako,🔽addasa padumassare;	gantvā saḥ hatthi damakaḥ  addasa padumassare 	5	The trainer went🔽and saw me in a lotus pond
['PA_cp_11:5.3']	Bhisamuḷālaṁ uddharantaṁ,	bhisa muḷālam uddharanta 	5	pulling out lotus roots
['PA_cp_11:5.4']	yāpanatthāya mātuyā.	yāpana tthāya mātuyā 	5	to feed my mother.
['PA_cp_11:6.1', 'PA_cp_11:6.2']	Viññāya me sīlaguṇaṁ,🔽lakkhaṇaṁ upadhārayi;	viññāya me sīla guṇa  lakkhaṇam 	6	Recognizing my virtue and virtue,🔽he considered my characteristics
['PA_cp_11:6.3']	‘Ehi puttā’ti vatvāna,	ehi putta ati vatvāna 	6	and said, ‘Come, son,’
['PA_cp_11:6.4']	mama soṇḍāya aggahi.	mama soṇḍāya aggahi 	6	and caught me with his trunk.
['PA_cp_11:7.1', 'PA_cp_11:7.2']	Yaṁ me tadā pākatikaṁ,🔽sarīrānugataṁ balaṁ;	yam me tadā pākatika  sarīra anugatam bala 	7	The strength that I then had,
['PA_cp_11:7.3']	Ajja nāgasahassānaṁ,	ajja nāga sahassāna 	7	which was in my body,🔽is today equal to the strength
['PA_cp_11:7.4']	balena samasādisaṁ.	balena samasādisa 	7	of a thousand elephants.
['PA_cp_11:8.1']	Yadihaṁ tesaṁ pakuppeyyaṁ,	yat iham tesam pakuppeyya 	8	If I were to get angry with them,
['PA_cp_11:8.2']	upetānaṁ gahaṇāya maṁ;	upetānam gahaṇāya ma 	8	to seize me when I am near;
['PA_cp_11:8.3']	Paṭibalo bhave tesaṁ,	paṭibalaḥ bhave tesa 	8	I am able to endure them,
['PA_cp_11:8.4']	yāva rajjampi mānusaṁ.	yāva rajjampi mānusa 	8	as long as it is only human ropes.
['PA_cp_11:9.1']	Api cāhaṁ sīlarakkhāya,	api ca aham sīla rakkhāya 	9	But even though I am protecting my virtue,
['PA_cp_11:9.2']	Sīlapāramipūriyā;	sīla pārami pūriyā 	9	and fulfilling the perfection of virtue,
['PA_cp_11:9.3']	Na karomi citte aññathattaṁ,	na karomi citte aññathatta 	9	I do not have a change of heart
['PA_cp_11:9.4']	Pakkhipantaṁ mamāḷake.	pakkhipantam mama āḷake 	9	when he puts me in the cage.
['PA_cp_11:10.1']	Yadi te maṁ tattha koṭṭeyyuṁ,	yadi te mama tattha 	10	If they were to beat me there
['PA_cp_11:10.2']	pharasūhi tomarehi ca;	phara sūhi tomarehi ca 	10	with axes and spears,
['PA_cp_11:10.3']	Neva tesaṁ pakuppeyyaṁ,	na iva tesam pakuppeyya 	10	I would not be angry with them,
['PA_cp_11:10.4']	sīlakhaṇḍabhayā mamā”ti.	sīla khaṇḍa bhayā mama ati 	10	for fear of breaking my virtue.”
['PA_cp_11:11.1']	Mātuposakacariyaṁ paṭhamaṁ.	mātuposaka cariyam 	11	The Story of Mātāposaka, the First.
