segmentnr	original	analyzed	translated
['PA_ps_2.2:0.1', 'PA_ps_2.2:0.2']	Paṭisambhidāmagga🔽2 Yuganaddhavagga	paṭisambhidā magga  yuga naddha vagga 	The Path of Discrimination🔽The Pair🔽The Discussion of the Truths
['PA_ps_2.2:0.3', 'PA_ps_2.2:1.1']	2.2. Saccakathā🔽Purimanidānaṁ.	saccakathā  purima nidāna 	The Introduction
['PA_ps_2.2:1.2']	“Cattārimāni, bhikkhave, tathāni avitathāni anaññathāni.	cattāri imāni bhikkhave tathāni avitathāni anaññathāni 	“Bhikkhus, there are these four things that are real, not unreal, not otherwise,
['PA_ps_2.2:1.3']	Katamāni cattāri?	katamāni cattāri 	What are the four?
['PA_ps_2.2:1.4', 'PA_ps_2.2:1.5_0']	‘Idaṁ dukkhan’ti, bhikkhave, tathametaṁ avitathametaṁ anaññathametaṁ;🔽‘ayaṁ dukkhasamudayo’ti tathametaṁ avitathametaṁ anaññathametaṁ, ‘ayaṁ dukkhanirodho’ti	idam dukkhanti bhikkhave tatham etam a vitatham etam an aññatham etam  ayam dukkha samudayo ti tatham etam avitatham etam anaññatham eta ayam dukkha nirodho ti 	‘This is suffering’ is real, not unreal, not otherwise;🔽‘This is the origin of suffering’ is real, not unreal, not otherwise; ‘This is the cessation of suffering’ is real, not unreal, not otherwise;
['PA_ps_2.2:1.5_1', 'PA_ps_2.2:1.5_2']	tathametaṁ avitathametaṁ anaññathametaṁ, ‘ayaṁ dukkhanirodhagāminī paṭipadā’ti tathametaṁ🔽avitathametaṁ anaññathametaṁ.	tatham etam avitatham etam anaññatham eta ayam dukkha nirodha gāminī paṭipadā ati tatham eta  avitatham etam anaññatham eta 	‘This is the way leading to the cessation of suffering’ is real, not unreal, not otherwise.
['PA_ps_2.2:1.6']	Imāni kho, bhikkhave, cattāri tathāni avitathāni anaññathāni”.	imāni kho bhikkhave cattāri tathāni avitathāni anaññathāni 	These are the four things that are real, not unreal, not otherwise.”
['PA_ps_2.2:2.0']	2.2.1. Paṭhamasuttantaniddesa	      	… The First Section for Repeating
['PA_ps_2.2:2.1']	Kathaṁ dukkhaṁ tathaṭṭhena saccaṁ?	katham dukkham tathaṭṭhena sat ca 	How is suffering the truth in the sense of being a fact?
['PA_ps_2.2:2.2']	Cattāro dukkhassa dukkhaṭṭhā tathā avitathā anaññathā.	cattāro dukkhassa dukkhaṭṭhāḥ tathā avitathāḥ anaññathā 	There are four facts about suffering that are real, not unreal, not otherwise.
['PA_ps_2.2:2.3']	Dukkhassa pīḷanaṭṭho, saṅkhataṭṭho, santāpaṭṭho, vipariṇāmaṭṭho—	dukkhassa pīḷana ṭho saṅkhata ṭṭho santāpa ṭṭho vipariṇāma ṭho 	The fact of suffering’s being a thorn, the fact of its being formed, the fact of its being a fever, the fact of its being subject to cankers—
['PA_ps_2.2:2.4']	ime cattāro dukkhassa dukkhaṭṭhā tathā avitathā anaññathā.	ime cattāro dukkhassa dukkhaṭṭhāḥ tathā avitathāḥ anaññathā 	These are the four aspects of suffering that are real, not unreal, not otherwise.
['PA_ps_2.2:2.5']	Evaṁ dukkhaṁ tathaṭṭhena saccaṁ.	evam dukkham tathaṭṭhena sat ca 	So suffering is the truth in the sense of being real.
['PA_ps_2.2:3.1']	Kathaṁ samudayo tathaṭṭhena saccaṁ?	katham samudayaḥ tathaṭṭhena sat ca 	How is the origin the truth in the sense of being real?
['PA_ps_2.2:3.2']	Cattāro samudayassa samudayaṭṭhā tathā avitathā anaññathā.	cattāro samudayassa samudaya ṭṭhā tathā avitathā anaññathā 	There are four aspects of the origin that are real, not unreal, not otherwise.
['PA_ps_2.2:3.3']	Samudayassa āyūhanaṭṭho, nidānaṭṭho, saṁyogaṭṭho palibodhaṭṭho—	samudayassa āyūhana ṭho nidāna ṭho sayoga ṭṭho palibodha ṭho 	The origin is the cause, the origination, the source, and the condition.
['PA_ps_2.2:3.4']	ime cattāro samudayassa samudayaṭṭhā tathā avitathā anaññathā.	ime cattāro samudayassa samudaya ṭṭhā tathā avitathā anaññathā 	These are the four aspects of the origin that are real, not unreal, not otherwise.
['PA_ps_2.2:3.5']	Evaṁ samudayo tathaṭṭhena saccaṁ.	evam samudayaḥ tathaṭṭhena sat ca 	So the origin is the truth in the sense of being real.
['PA_ps_2.2:4.1']	Kathaṁ nirodho tathaṭṭhena saccaṁ?	katham nirodhaḥ tathaṭṭhena sat ca 	How is the cessation the truth in the sense of being real?
['PA_ps_2.2:4.2']	Cattāro nirodhassa nirodhaṭṭhā tathā avitathā anaññathā.	cattāro nirodhassa nirodha ṭṭhā tathā avitathā anaññathā 	There are four aspects of the cessation that are real, not unreal, not otherwise.
['PA_ps_2.2:4.3']	Nirodhassa nissaraṇaṭṭho, vivekaṭṭho, asaṅkhataṭṭho, amataṭṭho—	nirodhassa nissaraṇa ṭhaḥ viveka ṭṭhaḥ asaṅkhata ṭṭhaḥ amata ṭṭhaḥ 	Cessation is the escape, the seclusion, the unconditioned, and the deathless.
['PA_ps_2.2:4.4']	ime cattāro nirodhassa nirodhaṭṭhā tathā avitathā anaññathā.	ime cattāro nirodhassa nirodha ṭṭhā tathā avitathā anaññathā 	These are the four aspects of the cessation that are real, not unreal, not otherwise.
['PA_ps_2.2:4.5']	Evaṁ nirodho tathaṭṭhena saccaṁ.	evam nirodhaḥ tathaṭṭhena sat ca 	So the cessation is the truth in the sense of being real.
['PA_ps_2.2:5.1']	Kathaṁ maggo tathaṭṭhena saccaṁ?	katham maggaḥ tathaṭṭhena sacca 	How is the path the truth in the sense of being real?
['PA_ps_2.2:5.2']	Cattāro maggassa maggaṭṭhā tathā avitathā anaññathā.	cattāro maggassa maggaṭṭhā tathā avitathā anaññathā 	There are four aspects of the path that are real, not unreal, not otherwise.
['PA_ps_2.2:5.3']	Maggassa niyyānaṭṭho, hetuṭṭho, dassanaṭṭho, ādhipateyyaṭṭho—	maggassa niyyāna ṭhaḥ hetu ṭhaḥ dassana ṭhaḥ ādhipateyya ṭṭhaḥ 	The path has the meaning of outlet, the meaning of cause, the meaning of seeing, the meaning of predominance.
['PA_ps_2.2:5.4']	ime cattāro maggassa maggaṭṭhā tathā avitathā anaññathā.	ime cattāro maggassa maggaṭṭhā tathā avitathā anaññathā 	These four meanings of the path are real, not unreal, not otherwise than they seem.
['PA_ps_2.2:5.5']	Evaṁ maggo tathaṭṭhena saccaṁ.	evam maggo tathaṭṭhena sacca 	So the path is a truth in the sense of realness.
['PA_ps_2.2:6.1']	Katihākārehi cattāri saccāni ekappaṭivedhāni?	kati hākārehi cattāri saccāni eka ppaṭivedhāni 	In how many ways are the four truths penetrated to in one penetration?
['PA_ps_2.2:6.2']	Catūhākārehi cattāri saccāni ekappaṭivedhāni.	catūhākārehi cattāri saccāni eka ppaṭivedhāni 	In four ways are the four truths penetrated to in one penetration.
['PA_ps_2.2:6.3']	Tathaṭṭhena, anattaṭṭhena, saccaṭṭhena, paṭivedhaṭṭhena—	tathaṭṭhena anatta ṭṭhena sacca ṭṭhena paṭivedha ṭṭhena 	In the sense of realness, in the sense of not self, in the sense of truth, in the sense of penetration.
['PA_ps_2.2:6.4']	imehi catūhākārehi cattāri saccāni ekasaṅgahitāni.	imehi catūhākārehi cattāri saccāni eka saṅgahitāni 	In these four ways the four truths are included in one.
['PA_ps_2.2:6.5', 'PA_ps_2.2:6.6']	Yaṁ ekasaṅgahitaṁ taṁ ekattaṁ.🔽Ekattaṁ ekena ñāṇena paṭivijjhatīti—	yam eka saṅgahitam tam  ekattam ekena ñāṇena paṭivijjhati iti 	What is included in one is one thing.🔽One thing is penetrated to by one knowledge.
['PA_ps_2.2:6.7']	cattāri saccāni ekappaṭivedhāni.	cattāri saccāni eka paṭivedhāni 	So the four truths are penetrated to in one penetration.
['PA_ps_2.2:7.1']	Kathaṁ tathaṭṭhena cattāri saccāni ekappaṭivedhāni?	katham tathaṭṭhena cattāri saccāni eka ppaṭivedhāni 	How are the four truths penetrated to in one penetration in the sense of realness?
['PA_ps_2.2:7.2']	Catūhākārehi tathaṭṭhena cattāri saccāni ekappaṭivedhāni.	catūhākārehi tathaṭṭhena cattāri saccāni eka paṭivedhāni 	In four ways are the four truths penetrated to in one penetration in the sense of realness.
['PA_ps_2.2:7.3']	Dukkhassa dukkhaṭṭho tathaṭṭho, samudayassa samudayaṭṭho tathaṭṭho, nirodhassa nirodhaṭṭho tathaṭṭho, maggassa maggaṭṭho tathaṭṭho—	dukkhassa dukkha ṭṭho tathaṭṭhaḥ samudayassa samudaya ṭṭho tathaṭṭhaḥ nirodhassa nirodha ṭṭho tathaṭṭhaḥ maggassa magga ṭṭho tathaṭṭhaḥ 	The meaning of pain as pain is real, the meaning of uprising as uprising is real, the meaning of cessation as cessation is real, the meaning of the path as the path is real.
