segmentnr	original	analyzed	folio	translated
['PA_pv_28:0.1']	Petavatthu	petavatthu 	0	Stories of the past 
['PA_pv_28:0.2']	Cūḷavagga	cūḷa vagga 	0	The Shorter Division 
['PA_pv_28:0.3']	3. Rathakārapetivatthu	rathakāra petivatthu 	0	The Story of the Female Ghost Rathakāra 
['PA_pv_28:1.1']	“Veḷuriyathambhaṁ ruciraṁ pabhassaraṁ,	ruciram pabhassara 	1	“A beautiful, shining, coral-tree flower, 
['PA_pv_28:1.2']	Vimānamāruyha anekacittaṁ;	vimānam āruyha anekacitta 	1	Having ascended a mansion with many rooms, 
['PA_pv_28:1.3']	Tatthacchasi devi mahānubhāve,	devi mahā anubhāve 	1	There you shine, goddess of great splendor, 
['PA_pv_28:1.4', 'PA_pv_28:2.1']	Pathaddhani pannaraseva cando.🔽Vaṇṇo ca te kanakassa sannibho,	cando  vaṇṇaḥ ca te kanakassa sannibhaḥ 	1	Like the moon on the fifteenth night. 🔽Your complexion is like gold, 
['PA_pv_28:2.2']	Uttattarūpo bhusa dassaneyyo;	uttatta rūpaḥ bhusa dassaneyyaḥ 	2	Your form is radiant and lovely to behold. 
['PA_pv_28:2.3']	Pallaṅkaseṭṭhe atule nisinnā,	pallaṅka seṭṭhe atule nisinnā 	2	Seated on an incomparable, excellent couch, 
['PA_pv_28:2.4']	Ekā tuvaṁ natthi ca tuyha sāmiko.	ekā tuvam natthi ca tuyha sāmiko 	2	You are alone, and you have no husband. 
['PA_pv_28:3.1', 'PA_pv_28:3.2']	Imā ca te pokkharaṇī samantā,🔽Pahūtamalyā bahupuṇḍarīkā;	imā ca te pokkharaṇī samantā  bahu puṇḍarīkā 	3	And all around you are these lotus ponds, 🔽With abundant garlands and many lotuses, 
['PA_pv_28:3.3']	Suvaṇṇacuṇṇehi samantamotthatā,	suvaṇṇa cuṇṇehi samantama uttha tā 	3	Surrounded by gold dust, 
['PA_pv_28:3.4']	Na tattha paṅko paṇako ca vijjati.	na tattha paṅko paṇako ca vijjati 	3	And no mud or mire is found there. 
['PA_pv_28:4.1', 'PA_pv_28:4.2']	Haṁsā cime dassanīyā manoramā,🔽Udakasmimanupariyanti sabbadā;	hasā cime dassanīyā manoramā  udakasmim anupariyanti sabbadā 	4	These geese are lovely to behold, 🔽Always gliding on the water. 
['PA_pv_28:4.3']	Samayya vaggūpanadanti sabbe,	samayya vaggū upanadanti sabbe 	4	All of them sound their lovely, melodious calls, 
['PA_pv_28:4.4']	Bindussarā dundubhīnaṁva ghoso.	bindu ssarā dundubhī nava ghosaḥ 	4	Like the sound of a drum. 
['PA_pv_28:5.1']	Daddallamānā yasasā yasassinī,	daddallamānā yasasā yasassinī 	5	Shining with glory, you shine, 
['PA_pv_28:5.2']	Nāvāya ca tvaṁ avalamba tiṭṭhasi;	nāvāya ca tvam avalamba tiṭṭhasi 	5	And you stand holding onto a ship. 
['PA_pv_28:5.3']	Āḷārapamhe hasite piyaṁvade,	āḷārapamhe hasite piyavade 	5	Laughing and speaking affectionately to Āḷāra, 
['PA_pv_28:5.4']	Sabbaṅgakalyāṇi bhusaṁ virocasi.	sabbaṅga kalyāṇi bhusam virocasi 	5	You shine forth, all-beautiful one. 
['PA_pv_28:6.1']	Idaṁ vimānaṁ virajaṁ same ṭhitaṁ,	idam vimānam virajam same 	6	This spotless mansion stands firm and level,
['PA_pv_28:6.2']	Uyyānavantaṁ ratinandivaḍḍhanaṁ;	uyyānavantam rati nandi vaḍḍhana 	6	With a park, a pleasure garden, and a lake.
['PA_pv_28:6.3']	Icchāmahaṁ nāri anomadassane,	icchāmaham nāri anomadassane 	6	I wish to see a woman of unusual beauty,
['PA_pv_28:6.4']	Tayā saha nandane idha moditun”ti.	tayā saha nandane idha 	6	To enjoy with you in Nandana.”
['PA_pv_28:7.1']	“Karohi kammaṁ idha vedanīyaṁ,	karohi kammam idha vedanīya 	7	“Do a deed here that will bring you a reward here,
['PA_pv_28:7.2']	Cittañca te idha nihitaṁ bhavatu;	cittam ca te idha nihitam bhavatu 	7	And let your mind be set on this place.
['PA_pv_28:7.3']	Katvāna kammaṁ idha vedanīyaṁ,	katvāna kammam idha vedanīya 	7	Having done a deed here that will bring you a reward here,
['PA_pv_28:7.4']	Evaṁ mamaṁ lacchasi kāmakāminin”ti.	evam lacchasi kāma kāminin ti 	7	Then you can get me, a woman who desires you.”
['PA_pv_28:8.1', 'PA_pv_28:8.2']	“Sādhū”ti so tassā paṭissuṇitvā,🔽Akāsi kammaṁ tahiṁ vedanīyaṁ;	sādhu iti saḥ tassā paṭissuṇitvā  kammam tahim vedanīya 	8	“Very well,” he agreed,🔽And he did a deed that would bring him a reward there.
['PA_pv_28:8.3']	Katvāna kammaṁ tahiṁ vedanīyaṁ,	katvāna kammam tahim 	8	Having done a deed that would bring him a reward there,
['PA_pv_28:8.4']	Upapajji so māṇavo tassā sahabyatanti.	upapajji saḥ māṇavaḥ tassā 	8	That student was reborn in her company.
['PA_pv_28:9.1']	Rathakārapetivatthu tatiyaṁ.	rathakāra petivatthu 	9	The Story of Rathakāra’s Father is the third.
['PA_pv_28:9.2']	Bhāṇavāraṁ dutiyaṁ.	bhāṇa vāram 	9	The second recitation-section.
