segmentnr	original	analyzed	folio	translated
['PA_bu-vb_ss10:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Pāṭimokkha of the Theravāda Vinaya
['PA_bu-vb_ss10:0.2', 'PA_bu-vb_ss10:0.3']	Mahāvibhaṅga🔽Saṅghādisesakaṇḍa	mahāvibhaṅga  saṅgha ādi sesa kaṇḍa 	0	The Great Analysis🔽The Chapter on the Thrice-Ten
['PA_bu-vb_ss10:0.4']	10. Saṅghabhedasikkhāpada	saṅgha bheda sikkhāpada 	0	The training rule on schism in the Sangha
['PA_bu-vb_ss10:1.1.1']	Tena samayena buddho bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	tena samayena buddhaḥ bhagavā rājagahe viharati veḷuvane kalandakanivāpe 	1	At one time the Buddha was staying at Rājagaha in the Bamboo Grove, the squirrel sanctuary.
['PA_bu-vb_ss10:1.1.2_0', 'PA_bu-vb_ss10:1.1.2_1']	Atha kho devadatto yena kokāliko kaṭamodakatissako khaṇḍadeviyā putto samuddadatto🔽tenupasaṅkami; upasaṅkamitvā kokālikaṁ kaṭamodakatissakaṁ khaṇḍadeviyā puttaṁ samuddadattaṁ etadavoca—	atha kho devadattaḥ yena kokālikaḥ kaṭamodaka tissakaḥ khaṇḍadeviyā putto samudda datto  tena upasaṅkami upasaṅkamitvā kokālikam kaṭamodaka tissakam khaṇḍadeviyā puttam samuddadattam etat avoca 	1	Devadatta went to Kokālika, Kaṭamodakatissaka, Khaṇḍadeviyā-putta, and Samuddadatta, and he said to them,
['PA_bu-vb_ss10:1.1.3']	“etha mayaṁ, āvuso, samaṇassa gotamassa saṅghabhedaṁ karissāma cakkabhedan”ti.	mayaḥ āvuso samaṇassa gotamassa saṅgha bhedam karissāma cakka bhedan ti 	1	“Come, let’s cause a schism in the Sangha of the ascetic Gotama, a schism in the Sangha of the ascetic Gotama.”
['PA_bu-vb_ss10:1.1.4']	Evaṁ vutte, kokāliko devadattaṁ etadavoca—	evam vutte kokālikaḥ devadattam etat avoca 	1	When that was said, Kokālika said to Devadatta,
['PA_bu-vb_ss10:1.1.5']	“samaṇo kho, āvuso, gotamo mahiddhiko mahānubhāvo.	samaṇaḥ kha āvuso gotamaḥ mahiddhikaḥ mahā anubhāvaḥ 	1	“The ascetic Gotama is powerful and has great supernormal powers.
['PA_bu-vb_ss10:1.1.6']	Kathaṁ mayaṁ samaṇassa gotamassa saṅghabhedaṁ karissāma cakkabhedan”ti?	katham mayam samaṇassa gotamassa saṅgha bhedam karissāma cakka bhedan ti 	1	How can we cause a schism in the Sangha of the ascetic Gotama, a schism in the Sangha of the ascetic Gotama?”
['PA_bu-vb_ss10:1.1.7']	“Etha mayaṁ, āvuso, samaṇaṁ gotamaṁ upasaṅkamitvā pañca vatthūni yācissāma—	mayaḥ āvuso samaṇam gotamam upasaṅkamitvā pañca vatthūni yācissāma 	1	“Come, let’s approach the ascetic Gotama and request five things from him:
['PA_bu-vb_ss10:1.1.8']	‘bhagavā, bhante, anekapariyāyena appicchassa santuṭṭhassa sallekhassa dhutassa pāsādikassa apacayassa vīriyārambhassa vaṇṇavādī.	bhagavā bhante aneka pariyāyena appicchassa santuṭṭhassa sallekhassa dhutassa pāsādikassa apacayassa vīriya ārambhassa vaṇṇa vādī 	1	‘In many ways, Lord, the Buddha has praised fewness of wishes, contentment, self-effacement, ascetic practices, being hard to support, and the arousal of energy.
['PA_bu-vb_ss10:1.1.9']	Imāni, bhante, pañca vatthūni anekapariyāyena appicchatāya santuṭṭhiyā sallekhāya dhutatāya pāsādikatāya apacayāya vīriyārambhāya saṁvattanti.	imāni bhante pañca vatthūni aneka pariyāyena appiccha tāya santuṭṭhiyā sallekhāya dhuta tāya pāsādika tāya apacayāya vīriya ārambhāya savattanti 	1	These five points lead to fewness of wishes, contentment, self-effacement, ascetic practices, being hard to support, and the arousal of energy.
['PA_bu-vb_ss10:1.1.10']	Sādhu, bhante, bhikkhū	sādhu bhante bhikkhū 	1	It would be good if the monks
['PA_bu-vb_ss10:1.1.11']	yāvajīvaṁ āraññikā assu;	yāvajīvam āraññikāḥ assu 	1	were forest-dwellers for life,
['PA_bu-vb_ss10:1.1.12']	yo gāmantaṁ osareyya, vajjaṁ naṁ phuseyya.	yaḥ gāmantam osareyya vajjam nam phuseyya 	1	and anyone who went to a village to beg for alms would be guilty of an offense.
['PA_bu-vb_ss10:1.1.13']	Yāvajīvaṁ piṇḍapātikā assu;	yāvajīvam piṇḍapātikāḥ assu 	1	They were bowl-food eaters for life,
['PA_bu-vb_ss10:1.1.14']	yo nimantanaṁ sādiyeyya, vajjaṁ naṁ phuseyya.	yaḥ nimantanam sādiyeyya vajjam nam phuseyya 	1	and anyone who accepted an invitation to a meal would be guilty of an offense.
['PA_bu-vb_ss10:1.1.15']	Yāvajīvaṁ paṁsukūlikā assu;	yāvajīvam pasu kūlikāḥ assu 	1	They were rag-robe wearers for life,
['PA_bu-vb_ss10:1.1.16']	yo gahapaticīvaraṁ sādiyeyya, vajjaṁ naṁ phuseyya.	yaḥ gahapati cīvaram sādiyeyya vajjam nam phuseyya 	1	and anyone who accepted a robe from a householder would be guilty of an offense.
['PA_bu-vb_ss10:1.1.17']	Yāvajīvaṁ rukkhamūlikā assu;	yāvajīvam rukkha mūlikāḥ assu 	1	They were tree-dwellers for life,
['PA_bu-vb_ss10:1.1.18']	yo channaṁ upagaccheyya, vajjaṁ naṁ phuseyya.	yaḥ channam upagaccheyya vajjam nam phuseyya 	1	and anyone who stayed under a roof would be guilty of an offense.
['PA_bu-vb_ss10:1.1.19']	Yāvajīvaṁ macchamaṁsaṁ na khādeyyuṁ;	yāvajīvam mat śamasam na khādeyyu 	1	They didn’t eat fish or meat for life,
['PA_bu-vb_ss10:1.1.20']	yo macchamaṁsaṁ khādeyya, vajjaṁ naṁ phuseyyā’ti.	yaḥ mat śamasam khādeyya vajjam nam phuseyya ati 	1	and anyone who ate fish or meat would be guilty of an offense.’
['PA_bu-vb_ss10:1.1.21']	Imāni samaṇo gotamo nānujānissati.	imāni samaṇaḥ gotamaḥ na anujānissati 	1	The ascetic Gotama won’t allow these things.
['PA_bu-vb_ss10:1.1.22']	Te mayaṁ imehi pañcahi vatthūhi janaṁ saññāpessāmāti.	te mayam imehi pañcahi vatthūhi janam saññāpessāma ati 	1	We’ll convince people with these five points.”
['PA_bu-vb_ss10:1.1.23']	Sakkā kho, āvuso, imehi pañcahi vatthūhi samaṇassa gotamassa saṅghabhedo kātuṁ cakkabhedo.	sakkā kho āvuso imehi pañcahi vatthūhi samaṇassa gotamassa saṅgha bhedaḥ kātum cakka bhedaḥ 	1	“It’s possible to cause a schism in the Sangha of the ascetic Gotama and to break its wheel.
['PA_bu-vb_ss10:1.1.24']	Lūkhapasannā hi, āvuso, manussā”ti.	lūkha pasannāḥ hi āvuso manussā ati 	1	People are easily satisfied.”
['PA_bu-vb_ss10:1.2.1', 'PA_bu-vb_ss10:1.2.2']	Atha kho devadatto sapariso yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi.🔽Ekamantaṁ nisinno kho devadatto bhagavantaṁ etadavoca—	atha khalu devadattaḥ sa parisaḥ yena bhagavā tena upasaṅkami upasaṅkamitvā bhagavantam abhivādetvā ekamantam nisīdi  ekamantam nisinnaḥ khalu devadattaḥ bhagavantam etat avoca 	1	Devadatta then went to the Buddha with his followers, bowed, sat down,
['PA_bu-vb_ss10:1.2.3']	“bhagavā, bhante, anekapariyāyena appicchassa …pe…	bhagavā bhante aneka pariyāyena appicchassa pe 	1	and said, “Venerable Sir, you praise fewness of wishes …
['PA_bu-vb_ss10:1.2.4']	vīriyārambhassa vaṇṇavādī.	vīriya ārambhassa vaṇṇa vādī 	1	and persistence.
['PA_bu-vb_ss10:1.2.5']	Imāni, bhante, pañca vatthūni anekapariyāyena appicchatāya …pe…	imāni bhante pañca vatthūni aneka pariyāyena appicchatāya pe 	1	These five points lead to fewness of wishes …
['PA_bu-vb_ss10:1.2.6']	vīriyārambhāya saṁvattanti.	vīriya ārambhāya savattanti 	1	and persistence.
['PA_bu-vb_ss10:1.2.7']	Sādhu, bhante, bhikkhū yāvajīvaṁ āraññikā assu;	sādhu bhante bhikkhū yāvajīvam āraññikāḥ assu 	1	It would be good, Venerable Sir, if the monks stayed in the wilderness for life,
['PA_bu-vb_ss10:1.2.8']	yo gāmantaṁ osareyya vajjaṁ naṁ phuseyya …pe…	yaḥ gāmantam osareyya vajjam nam phuseyya pe 	1	and anyone who went to a village would commit an offense. …
['PA_bu-vb_ss10:1.2.9']	yāvajīvaṁ macchamaṁsaṁ na khādeyyuṁ, yo macchamaṁsaṁ khādeyya vajjaṁ naṁ phuseyyā”ti.	yāvajīvam mat śamasam na khādeyyu yaḥ mat śamasam khādeyya vajjam nam phuseyya ati 	1	For as long as they live, they should not eat fish and meat. Anyone who eats fish and meat will be committing an offense.’
['PA_bu-vb_ss10:1.2.10']	“Alaṁ, devadatta,	ala devadatta 	1	“Enough, Devadatta.
['PA_bu-vb_ss10:1.2.11']	yo icchati āraññiko hotu, yo icchati gāmante viharatu;	yaḥ icchati āraññikaḥ hotu yaḥ icchati gāmante viharatu 	1	Anyone who wants to may live in the wilderness; anyone who wants to may live in the vicinity of a village.
['PA_bu-vb_ss10:1.2.12']	yo icchati piṇḍapātiko hotu, yo icchati nimantanaṁ sādiyatu;	yaḥ icchati piṇḍapātikaḥ hotu yaḥ icchati nimantanam sādiyatu 	1	Anyone who wants to may eat only almsfood; anyone who wants to may accept invitations.
['PA_bu-vb_ss10:1.2.13']	yo icchati paṁsukūliko hotu, yo icchati gahapaticīvaraṁ sādiyatu.	yaḥ icchati pasukūlikaḥ hotu yaḥ icchati gahapati cīvaram sādiyatu 	1	Anyone who wants to may wear rag-robes; anyone who wants to may accept robe-cloth from householders.
['PA_bu-vb_ss10:1.2.14']	Aṭṭhamāse kho mayā, devadatta, rukkhamūlasenāsanaṁ anuññātaṁ, tikoṭiparisuddhaṁ macchamaṁsaṁ—	aṭṭha māse kho mayā devadatta rukkha mūla senāsanam anuññāta ti koṭi parisuddham macchamasa 	1	For eight months I have allowed the wilderness and tree-root abodes, and fish and meat that are a pure substance in the three respects—
['PA_bu-vb_ss10:1.2.15']	adiṭṭhaṁ asutaṁ aparisaṅkitan”ti.	a diṭṭham a sutam a parisaṅkitam ti 	1	if they have not been seen, heard, or suspected.’
['PA_bu-vb_ss10:1.2.16']	Atha kho devadatto—	atha khalu devadattaḥ 	1	Devadatta then thought,
