segmentnr	original	analyzed	folio	translated
['PA_mnd_6:0.1']	Mahāniddesa	mahāniddesa 	0	The Great Analysis
['PA_mnd_6:0.2']	Aṭṭhakavagga	aṭṭhaka vagga 	0	The Chapter on the Eight
['PA_mnd_6:0.3']	6. Jarāsuttaniddesa	     	0	The Analysis of the Discourse on Aging
['PA_mnd_6:1.1']	Atha jarāsuttaniddesaṁ vakkhati—	atha jarā sutta niddesam vakkhati 	1	Now, he is going to explain the analysis of the discourse on aging:
['PA_mnd_6:2.1']	Appaṁ vata jīvitaṁ idaṁ,	appam vata jīvitam 	2	Life is short,
['PA_mnd_6:2.2']	Oraṁ vassasatāpi miyyati;	oram 	2	One dies before a hundred years are over;
['PA_mnd_6:2.3']	Yo cepi aticca jīvati,	yaḥ cepi aticca jīvati 	2	And even if one lives longer,
['PA_mnd_6:2.4', 'PA_mnd_6:3.1']	Atha kho so jarasāpi miyyati.🔽Appaṁ vata jīvitaṁ idanti.	atha khalu saḥ jarasā api miyyati  appam vata jīvitam idanti 	2	One still dies from aging.🔽“Life is short”:
['PA_mnd_6:3.2']	Jīvitanti āyu ṭhiti yapanā yāpanā iriyanā vattanā pālanā jīvitaṁ jīvitindriyaṁ.	āyu ṭhiti yapanā yāpanā iriyanā vattanā pālanā jīvitam jīvitindriya 	3	“Life” is life span, duration, continuity, preservation, maintenance, keeping-going, keeping-alive, the life faculty.
['PA_mnd_6:3.3']	Api ca dvīhi kāraṇehi appakaṁ jīvitaṁ thokaṁ jīvitaṁ—	api ca dvīhi kāraṇehi appakam jīvitam thokam 	3	Furthermore, for two reasons life is little, life is short:
['PA_mnd_6:3.4']	ṭhitiparittatāya vā appakaṁ jīvitaṁ, sarasaparittatāya vā appakaṁ jīvitaṁ.	ṭhiti paritta tāya vā appakam sarasa paritta tāya vā appakam 	3	either because of the shortness of the duration or because of the shortness of the life span.
['PA_mnd_6:3.5']	Kathaṁ ṭhitiparittatāya vā appakaṁ jīvitaṁ?	katham ṭhiti paritta tāya vā appakam 	3	How is it that life is little because of the shortness of the duration?
['PA_mnd_6:3.6', 'PA_mnd_6:3.7']	Atīte cittakkhaṇe jīvittha, na jīvati na jīvissati;🔽anāgate cittakkhaṇe jīvissati, na jīvati na jīvittha;	atīte cittakkhaṇe jīvittha na jīvati na jīvissati  anāgate cittakkhaṇe jīvissati na jīvati na jīvittha 	3	In the past moment of consciousness one lived; one does not live; one will not live.🔽In the future moment of consciousness one will live; one does not live; one did not live.
['PA_mnd_6:3.8']	paccuppanne cittakkhaṇe jīvati, na jīvittha na jīvissati.	paccuppanne cittakkhaṇe jīvati na jīvittha na jīvissati 	3	In the present moment of consciousness one lives; one did not live; one will not live.
['PA_mnd_6:4.1']	“Jīvitaṁ attabhāvo ca,	jīvitam ca 	4	Life and the body,
['PA_mnd_6:4.2']	sukhadukkhā ca kevalā;	sukha dukkhā ca kevalā 	4	and all pleasure and pain,
['PA_mnd_6:4.3']	Ekacittasamāyuttā,	eka citta samāyuttā 	4	are bound up with a single consciousness.
['PA_mnd_6:4.4']	lahuso vattate khaṇo.	lahusaḥ vattate khaṇaḥ 	4	The moment is passing.
['PA_mnd_6:5.1', 'PA_mnd_6:5.2']	Cullāsītisahassāni,🔽kappā tiṭṭhanti ye marū;	culla asīti sahassāni  kappā tiṭṭhanti ye marū 	5	The gods who live for 84,000 eons,
['PA_mnd_6:5.3']	Na tveva tepi jīvanti,	na tu eva te pi jīvanti 	5	even they do not live forever,
['PA_mnd_6:5.4']	dvīhi cittehi saṁyutā.	dvīhi cittehi sayutā 	5	being connected with two types of consciousness.
['PA_mnd_6:6.1']	Ye niruddhā marantassa,	ye niruddhāḥ marantassa 	6	Those that have ceased in one who is dying,
['PA_mnd_6:6.2']	tiṭṭhamānassa vā idha;	tiṭṭhamānassa vai idha 	6	or in one who is standing here,
['PA_mnd_6:6.3']	Sabbepi sadisā khandhā,	sabbe pi sadisāḥ khandhāḥ 	6	all the aggregates are similar,
['PA_mnd_6:6.4', 'PA_mnd_6:7.1', 'PA_mnd_6:7.2']	gatā appaṭisandhikā.🔽Anantarā ca ye bhaggā,🔽ye ca bhaggā anāgatā;	gatā appaṭisandhikā  anantarā ca ye  ye ca bhaggāḥ anāgatā 	6	gone without being reborn.🔽And those that have ceased in between,
['PA_mnd_6:7.3']	Tadantare niruddhānaṁ,	tad antare 	7	and those that will cease in the future,
['PA_mnd_6:7.4']	vesamaṁ natthi lakkhaṇe.	vesamam na atthi lakkhaṇe 	7	there is no difference in the characteristics🔽of those that have ceased in between.
['PA_mnd_6:8.1']	Anibbattena na jāto,	a nibbattena na jātaḥ 	8	One is not born by what is not arisen,
