segmentnr	original	analyzed	translated
['PA_patthana_10.2:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Paṭṭhāna Treatise
['PA_patthana_10.2:0.2']	Dhammapaccanīya (2), Tikadukapaṭṭhānapāḷi (4)	dhamma paccanīya tika duka paṭṭhāna pāḷi 	The Dhamma-reversal, the Triad-duad-based text
['PA_patthana_10.2:0.3', 'PA_patthana_10.2:1.1_0', 'PA_patthana_10.2:1.1_1']	10.2. Kusalattika, Sahetukaduka🔽Nakusalaṁ nasahetukaṁ dhammaṁ paṭicca nakusalo nasahetuko dhammo uppajjati hetupaccayā.🔽Nakusalaṁ nasahetukaṁ dhammaṁ paṭicca naakusalo nasahetuko dhammo uppajjati hetupaccayā.	kusala ttika sa hetuka duka  na kusalam na sa hetukam dhammam paṭicca na kusalaḥ na sa hetukaḥ dhammo uppajjati hetu paccayā  na kusalam na sa hetukam dhammam paṭicca na akusalaḥ na sa hetukaḥ dhammo uppajjati hetu paccayā 	The wholesome triad, the hetu-duka🔽With root-cause condition: A wholesome, root-cause-free, dhamma …🔽With root-cause condition: An unwholesome, root-cause-free, dhamma …
['PA_patthana_10.2:1.1_2', 'PA_patthana_10.2:1.1_3']	Nakusalaṁ nasahetukaṁ dhammaṁ paṭicca nakusalo nasahetuko ca naakusalo nasahetuko🔽ca dhammā uppajjanti hetupaccayā.	na kusalam na sa hetukam dhammam paṭicca na kusalaḥ na sa hetuko ca na akusalaḥ na sa hetuko  ca dhammā uppajjanti hetu paccayā 	With root-cause condition: A wholesome, root-cause-free, dhamma …🔽With root-cause condition: An unwholesome, root-cause-free, dhamma …
['PA_patthana_10.2:2.1_0', 'PA_patthana_10.2:2.1_1']	Naakusalaṁ nasahetukaṁ dhammaṁ paṭicca naakusalo nasahetuko dhammo uppajjati hetupaccayā.🔽Naakusalaṁ nasahetukaṁ dhammaṁ paṭicca nakusalo nasahetuko dhammo uppajjati hetupaccayā.	na akusalam na sa hetukam dhammam paṭicca na akusalaḥ na sa hetukaḥ dhammo uppajjati hetu paccayā  na akusalam na sa hetukam dhammam paṭicca na kusalaḥ na sa hetukaḥ dhammo uppajjati hetu paccayā 	With root-cause condition: A resultant, root-cause-free, dhamma …🔽With root-cause condition: An unwholesome, root-cause-free, dhamma …
['PA_patthana_10.2:2.1_2']	Naakusalaṁ nasahetukaṁ dhammaṁ paṭicca nakusalo nasahetuko ca naakusalo nasahetuko	na akusalam na sa hetukam dhammam paṭicca na kusalaḥ na sa hetuko ca na akusalaḥ na sa hetuko 	With root-cause condition: A wholesome, root-cause-free, dhamma …
['PA_patthana_10.2:2.1_3']	ca dhammā uppajjanti hetupaccayā.	ca dhammā uppajjanti hetu paccayā 	With root-cause condition: A wholesome, root-cause-free, dhamma …
['PA_patthana_10.2:3.1', 'PA_patthana_10.2:4.1', 'PA_patthana_10.2:5.1', 'PA_patthana_10.2:6.1', 'PA_patthana_10.2:7.1']	Naabyākataṁ nasahetukaṁ dhammaṁ paṭicca nakusalo nasahetuko dhammo uppajjati hetupaccayā … tīṇi.🔽Nakusalaṁ nasahetukañca naabyākataṁ nasahetukañca dhammaṁ paṭicca nakusalo nasahetuko dhammo uppajjati hetupaccayā … tīṇi.🔽Nakusalaṁ nasahetukañca naakusalaṁ nasahetukañca dhammaṁ paṭicca nakusalo nasahetuko dhammo uppajjati hetupaccayā … tīṇi. (Saṅkhittaṁ.)🔽Hetuyā pannarasa, ārammaṇe nava …pe… adhipatiyā nava …pe… vipāke nava …pe… avigate pannarasa. (Sabbattha vitthāro.)🔽Nakusalaṁ naahetukaṁ dhammaṁ paṭicca nakusalo naahetuko dhammo uppajjati hetupaccayā … pañca.	na abyākatam na sa hetukam dhammam paṭicca na kusalaḥ na sa hetukaḥ dhammaḥ uppajjati hetu paccayā tīṇi  na kusalam na sa hetukañca na abyākatam na sa hetukañca dhammam paṭicca na kusalaḥ na sa hetukaḥ dhammaḥ uppajjati hetu paccayā tīṇi  na kusalam na sa hetukam ca na akusalam na sa hetukañca dhammam paṭicca na kusalaḥ na sa hetukaḥ dhammaḥ uppajjati hetu paccayā tīṇi  hetuyā pannarasa ārammaṇe nava pe adhipatiyā nava pe vipāke nava pe avigate pannarasa sabbattha vitthāro  na kusalam na ahetukam dhammam paṭicca na kusalaḥ na ahetukaḥ dhammo uppajjati hetu paccayā pañca 	With an unwholesome root cause as condition, a wholesome root cause … With an unwholesome root cause as condition, an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause … With an unwholesome root cause as condition, an unwholesome root cause and a wholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With an unwholesome root cause as condition,
['PA_patthana_10.2:8.1']	Naakusalaṁ naahetukaṁ dhammaṁ paṭicca naakusalo naahetuko dhammo uppajjati hetupaccayā … pañca.	na akusalam na ahetukam dhammam paṭicca na akusalaḥ na ahetukaḥ dhammo uppajjati hetu paccayā pañca 	With an unwholesome root cause as condition, a wholesome root cause … With an unwholesome root cause as condition, an unwholesome root cause … With an unwholesome root cause as condition, a wholesome root cause … With an unwholesome root cause as condition, an unwholesome root cause and a wholesome root cause … With an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, an unwholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, an unwholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause and an unwholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause … With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause
['PA_patthana_10.2:9.1']	Naabyākataṁ naahetukaṁ dhammaṁ paṭicca naabyākato naahetuko dhammo uppajjati hetupaccayā … pañca.	na abyākatam na ahetukam dhammam paṭicca na abyākataḥ na ahetukaḥ dhammo uppajjati hetu paccayā pañca 	With an unwholesome root cause as condition, an unwholesome root cause … (five times … )🔽With a wholesome root cause and an unwholesome root cause as condition, an unwholesome root cause … (five times … )🔽With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause … (five times … )🔽With a wholesome root cause and an unwholesome root cause as condition, an unwholesome root cause … (five times … )🔽With a wholesome root cause and an unwholesome root cause as condition, a wholesome root cause … (five times … )🔽With a wholesome root cause and an unwholesome root cause as condition, a resultant-ineffective root cause … (five times … )
