segmentnr	original	analyzed	folio	translated
['PA_tika-s03_02t:0']	Namo tassa bhagavato arahato sammāsambuddhassa	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	0	Honour to that Blessed One, accomplished and fully enlightened.
['PA_tika-s03_02t:1', 'PA_tika-s03_02t:2']	Saṃyuttanikāye🔽Nidānavaggaṭīkā	saṃyutta nikāye         	0	In the Connected Discourses🔽The Nidāna Vagga Commentary
['PA_tika-s03_02t:3']	1. Nidānasaṃyuttaṃ	nidāna saṃyuttam 	0	The Nidāna Saṃyutta
['PA_tika-s03_02t:4']	1. Buddhavaggo	buddha vaggaḥ 	0	The Buddha Vagga
['PA_tika-s03_02t:5']	1. Paṭiccasamuppādasuttavaṇṇanā	paṭiccasamuppāda sutta vaṇṇanā 	0	The explanation of the Paṭiccasamuppāda Sutta
['PA_tika-s03_02t:6_0']	1. Dutiyasuttādīnipi paṭiccasamuppādavaseneva desitānīti āha “paṭhamaṃ paṭiccasamuppādasutta”nti.	dutiya sutta ādīni pi paṭiccasamuppāda vasena iva desitāni iti āha paṭhamam paṭiccasamuppāda suttam ti 	6	The second sutta and the rest are also taught by way of dependent origination. Therefore it is said: “The first sutta is the Paṭiccasamuppāda Sutta.”
['PA_tika-s03_02t:6_1']	Tatrāti padaṃ ye desakālā idha viharaṇakiriyāya visesanabhāvena vuttā, tesaṃ paridīpananti	tatra ati padam ye desa kālāḥ idha viharaṇa kiriyāya visesana bhāvena vuttā tesam paridīpanam ti 	6	The word “there” refers to the place and time mentioned in the sutta as the place of the Buddha’s dwelling.
['PA_tika-s03_02t:6_2', 'PA_tika-s03_02t:6_3', 'PA_tika-s03_02t:6_4']	dassento “yaṃ samayaṃ…pe… dīpetī”ti āha. Taṃ-saddo hi vuttassa atthassa paṭiniddeso,🔽tasmā idha desassa kālassa vā paṭiniddeso bhavituṃ arahati, na aññassa. Ayaṃ tāva🔽tatrasaddassa paṭiniddesabhāve atthavibhāvanā. Yasmā pana īdisesu ṭhānesu tatrasaddo	dassentaḥ yam dīpeti iti āha tad saddaḥ hi vuttassa atthassa paṭiniddesaḥ  tasmai idha desassa kālassa vā paṭiniddesaḥ bhavitum arahati na aññassa ayam tāva  tatra saddassa paṭiniddesa bhāve attha vibhāvanā yasmā pana īdisesu ṭhānesu tatra saddo 	6	The word “that” refers to what has been mentioned before.🔽Therefore it is proper to refer to the place and time mentioned in the sutta, and not to anything else. This is the explanation of the word “there” as a demonstrative pronoun.
['PA_tika-s03_02t:6_5']	dhammadesanāvisiṭṭhaṃ desaṃ kālañca vibhāveti, tasmā vuttaṃ “bhāsitabbayutte vā desakāle”ti.	dhamma desanā visiṭṭham desam kālañca vibhāveti tasmā vuttam bhāsitabba yutte vā desa kāle iti 	6	But in such passages as this, the word “there” refers to the place and time distinguished by the teaching of the Dhamma. Therefore it is said: “in the place and time suitable for teaching.”
['PA_tika-s03_02t:6_6']	Tena tatrāti yattha bhagavā dhammadesanatthaṃ bhikkhū ālapi abhāsi, tādise dese,	tena tatra ati yattha bhagavā dhamma desana attham bhikkhū ālapi abhāsi tādise dese 	6	“There” : in the place where the Blessed One spoke to the bhikkhus for the purpose of teaching the Dhamma.
['PA_tika-s03_02t:6_7', 'PA_tika-s03_02t:7_0']	kāle vāti attho. Na hītiādinā tamevatthaṃ samattheti.🔽Nanu ca yattha ṭhito bhagavā “akālo kho tāvā”tiādinā bāhiyassa dhammadesanaṃ paṭikkhipi,	kāle vā ati atthaḥ na hi itiādinā tam eva attham samattha iti  nanu ca yattha ṭhitaḥ bhagavā akālaḥ kho tāva āti ādinā bāhiyassa dhamma desanam paṭikkhipi 	6	“In time” : the meaning is, “in a suitable time.” “Not the time” : the meaning is, “not a suitable time.”
['PA_tika-s03_02t:7_1', 'PA_tika-s03_02t:7_2']	tattheva antaravīthiyaṃ ṭhitova tassa dhammaṃ desesīti? Saccametaṃ. Adesetabbakāle🔽adesanāya hi idaṃ udāharaṇaṃ. Tenāha “akālo kho tāvā”ti. Yaṃ pana tattha vuttaṃ “antaragharaṃ	tattha iva antara vīthiyam ṭhitaḥ uva tassa dhammam desesi iti saccam etam a desetabba kāle  adesanāya hi idam udāharaṇam tena āha akālaḥ kho tāva ti yam pana tattha vuttam antaragharam 	7	But didn’t the Blessed One, standing in the same place where he had refused to teach the Dhamma to Bāhiya with the words “The time is not yet ripe,” teach the Dhamma to Bāhiya right there in the middle of the road?🔽That is true, but the example is given in terms of the time when the Dhamma should not be taught.
