segmentnr	original	analyzed	folio	translated
['PA_bu-vb_np22:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Pāṭimokkha of the Theravāda Vinaya
['PA_bu-vb_np22:0.2', 'PA_bu-vb_np22:0.3', 'PA_bu-vb_np22:0.4']	Mahāvibhaṅga🔽Nissaggiyakaṇḍa🔽Pattavagga	mahāvibhaṅga  nissaggiya kaṇḍa  patta vagga 	0	The Great Analysis🔽The chapter on relinquishment🔽The sub-chapter on almsbowls
['PA_bu-vb_np22:0.5', 'PA_bu-vb_np22:1.1.1']	22. Ūnapañcabandhanasikkhāpada🔽Tena samayena buddho bhagavā sakkesu viharati kapilavatthusmiṁ nigrodhārāme.	ūna pañcabandhana sikkhāpada  tena samayena buddhaḥ bhagavā sakkesu viharati kapilavatthusmin nigrodha ārāme 	0	1. The training rule on less than five mends🔽At one time when the Buddha was staying in the Sakyan country in the Banyan Tree Monastery at Kapilavatthu,
['PA_bu-vb_np22:1.1.2']	Tena kho pana samayena aññatarena kumbhakārena bhikkhū pavāritā honti—	tena kho pana samayena aññatarena kumbhakārena bhikkhū pavāritāḥ honti 	1	a certain potter had invited the monks,
['PA_bu-vb_np22:1.1.3']	“yesaṁ ayyānaṁ pattena attho ahaṁ pattenā”ti.	yesam ayyānam pattena atthaḥ aham pattena ati 	1	saying, “I’ll give you bowls.”
['PA_bu-vb_np22:1.1.4', 'PA_bu-vb_np22:1.1.5']	Tena kho pana samayena bhikkhū na mattaṁ jānitvā bahū patte viññāpenti.🔽Yesaṁ khuddakā pattā te mahante patte viññāpenti.	tena kho pana samayena bhikkhū na mattam jānitvā bahū patte viññāpenti  yesam khuddakā pattā te mahante patte viññāpenti 	1	But the monks didn’t know moderation, and so they asked for many bowls.🔽Those who had small bowls asked for large ones,
['PA_bu-vb_np22:1.1.6', 'PA_bu-vb_np22:1.1.7']	Yesaṁ mahantā pattā te khuddake patte viññāpenti.🔽Atha kho so kumbhakāro bhikkhūnaṁ bahū patte karonto na sakkoti aññaṁ vikkāyikaṁ bhaṇḍaṁ kātuṁ,	yesam mahantā pattā te khuddake patte viññāpenti  atha kho so kumbhakāraḥ bhikkhūnam bahū patte karontaḥ na sakkoti aññam vikkāyikam bhaṇḍam kātu 	1	and those who had large bowls asked for small ones.🔽As a consequence, the potter was unable to make other salable goods,
['PA_bu-vb_np22:1.1.8']	attanāpi na yāpeti, puttadārāpissa kilamanti.	attanā api na yāpeti putta dārā apissa kilamanti 	1	and he and his family suffered.
['PA_bu-vb_np22:1.1.9']	Manussā ujjhāyanti khiyyanti vipācenti—	manussāḥ ujjhāyanti khiyyanti vipācenti 	1	People complained and criticized those monks,
['PA_bu-vb_np22:1.1.10']	“kathañhi nāma samaṇā sakyaputtiyā na mattaṁ jānitvā bahū patte viññāpessanti.	kathan hi nāma samaṇā sakyaputtiyāḥ na mattam jānitvā bahū patte viññāpessanti 	1	“How can the Sakyan monastics not know moderation and ask for many bowls?
['PA_bu-vb_np22:1.1.11']	Ayaṁ imesaṁ bahū patte karonto na sakkoti aññaṁ vikkāyikaṁ bhaṇḍaṁ kātuṁ,	ayam imesam bahū patte karontaḥ na sakkoti aññam vikkāyikam bhaṇḍam kātu 	1	Because of these many bowls, he can’t make anything else for sale,
['PA_bu-vb_np22:1.1.12']	attanāpi na yāpeti, puttadārāpissa kilamantī”ti.	attanā api na yāpeti putta dārā api sa kilamanti iti 	1	and he can’t support himself. His wife and children are even starving.”
['PA_bu-vb_np22:1.1.13']	Assosuṁ kho bhikkhū tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	assosum kho bhikkhū tesam manussānam ujjhāyantānam khiyyantānam vipācentāna 	1	The monks heard the complaints of those people,
['PA_bu-vb_np22:1.1.14']	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	ye te bhikkhū appicchā pe te ujjhāyanti khiyyanti vipācenti 	1	and the monks of few desires complained and criticized those monks,
['PA_bu-vb_np22:1.1.15', 'PA_bu-vb_np22:1.1.16']	“kathañhi nāma bhikkhū na mattaṁ jānitvā bahū patte viññāpessantī”ti.🔽Atha kho te bhikkhū te anekapariyāyena vigarahitvā bhagavato etamatthaṁ ārocesuṁ …pe…	kathan hi nāma bhikkhū na mattam jānitvā bahū patte viññāpessanti iti  atha kho te bhikkhū te aneka pariyāyena vigarahitvā bhagavato etam attham ārocesuṃ pe 	1	“How can monks not know moderation and ask for many bowls?”🔽After rebuking those monks in many ways, they told the Buddha. Soon afterwards he had the Sangha gathered and addressed the monks:
['PA_bu-vb_np22:1.1.17']	saccaṁ kira, bhikkhave, bhikkhū na mattaṁ jānitvā bahū patte viññāpentīti?	saccam kira bhikkhave bhikkhū na mattam jānitvā bahū patte viññāpenti iti 	1	“Is it true, monks, that monks did this?”
['PA_bu-vb_np22:1.1.18']	“Saccaṁ, bhagavā”ti.	sat ca bhagavān ati 	1	“It’s true, Sir.”
['PA_bu-vb_np22:1.1.19']	Vigarahi buddho bhagavā …pe…	vigarahi buddhaḥ bhagavān pe 	1	The Buddha rebuked them …🔽“How can those foolish men not know moderation and ask for many bowls?
['PA_bu-vb_np22:1.1.20']	kathañhi nāma te, bhikkhave, moghapurisā na mattaṁ jānitvā bahū patte viññāpessanti.	katham hi nāma te bhikkhave mogha purisāḥ na mattam jānitvā bahū patte viññāpessanti 	1	How could those foolish men not know moderation and ask for many bowls?
['PA_bu-vb_np22:1.1.21']	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	na ita bhikkhave appasannānam vā pasādāya pe 	1	This won’t create confidence in those without it …
['PA_bu-vb_np22:1.1.22']	vigarahitvā dhammiṁ kathaṁ katvā bhikkhū āmantesi—	vigarahitvā dhammim katham katvā bhikkhū āmantesi 	1	After rebuking them and giving a Dhamma talk, he addressed the monks:
['PA_bu-vb_np22:1.1.23']	“na, bhikkhave, patto viññāpetabbo. Yo viññāpeyya, āpatti dukkaṭassā”ti.	na bhikkhave pattaḥ viññāpetabbaḥ yaḥ viññāpeyya āpatti dukkaṭassa ati 	1	‘You should not ask for a bowl. If you do, you commit an offense of wrong conduct.’”
['PA_bu-vb_np22:1.2.1']	Tena kho pana samayena aññatarassa bhikkhuno patto bhinno hoti.	tena kho pana samayena aññatarassa bhikkhuno pattaḥ bhinnaḥ hoti 	1	On one occasion a monk’s bowl had been broken.
['PA_bu-vb_np22:1.2.2']	Atha kho so bhikkhu—“bhagavatā paṭikkhittaṁ pattaṁ viññāpetun”ti kukkuccāyanto na viññāpeti.	atha kho so bhikkhu bhagavatā paṭikkhittam pattam viññāpetunti kukkuccāyantaḥ na viññāpeti 	1	Because of the Buddha’s instruction not to ask for a bowl, he was hesitant to ask.
['PA_bu-vb_np22:1.2.3']	Hatthesu piṇḍāya carati.	hatthesu piṇḍāya carati 	1	He went for almsfood with his hands cupped together.
['PA_bu-vb_np22:1.2.4']	Manussā ujjhāyanti khiyyanti vipācenti—	manussāḥ ujjhāyanti khiyyanti vipācenti 	1	People complained and criticized him,
['PA_bu-vb_np22:1.2.5', 'PA_bu-vb_np22:1.2.6']	“kathañhi nāma samaṇā sakyaputtiyā hatthesu piṇḍāya carissanti, seyyathāpi titthiyā”ti.🔽Assosuṁ kho bhikkhū tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	katham hi nāma samaṇā sakyaputtiyāḥ hatthesu piṇḍāya carissanti sā iyyathā api titthiya ati  assosum kho bhikkhū tesam manussānam ujjhāyantānam khiyyantānam vipācentāna 	1	“How can the Sakyan monastics go for almsfood with their hands cupped together like the monastics of other religions?”🔽The monks heard the complaints of those people.
['PA_bu-vb_np22:1.2.7']	Atha kho te bhikkhū bhagavato etamatthaṁ ārocesuṁ.	atha kho te bhikkhū bhagavataḥ etam attham ārocesu 	1	They told the Buddha,
['PA_bu-vb_np22:1.2.8']	Atha kho bhagavā etasmiṁ nidāne etasmiṁ pakaraṇe dhammiṁ kathaṁ katvā bhikkhū āmantesi—	atha kho bhagavā etasmim nidāne etasmim pakaraṇe dhammim katham katvā bhikkhū āmantesi 	1	Soon afterwards, soon after giving a teaching on the Monastic Law, the Buddha said to the monks,
['PA_bu-vb_np22:1.2.9']	“anujānāmi, bhikkhave, naṭṭhapattassa vā bhinnapattassa vā pattaṁ viññāpetun”ti.	anujānāmi bhikkhave naṭṭha pattassa vā bhinna pattassa vā pattam viññāpetunti 	1	“If your bowl is lost or broken, I allow you to ask for a new one.”
['PA_bu-vb_np22:1.3.1_0', 'PA_bu-vb_np22:1.3.1_1']	Tena kho pana samayena chabbaggiyā bhikkhū—“bhagavatā anuññātaṁ naṭṭhapattassa vā🔽bhinnapattassa vā pattaṁ viññāpetun”ti appamattakenapi bhinnena appamattakenapi khaṇḍena	tena kho pana samayena chabbaggiyāḥ bhikkhū bhagavatā anuññātam naṭṭha pattassa vā  bhinna pattassa vā pattam viññāpetunti appamattakena api bhinnena appamattakena api khaṇḍena 	1	At that time the monks from the group of six thought, “The Buddha has allowed us to ask for a new bowl if our bowl is lost or broken.🔽But he hasn’t said anything about a small break or a small chip.”
['PA_bu-vb_np22:1.3.1_2', 'PA_bu-vb_np22:1.3.2']	vilikhitamattenapi bahū patte viññāpenti.🔽Atha kho so kumbhakāro bhikkhūnaṁ tatheva bahū patte karonto na sakkoti aññaṁ vikkāyikaṁ bhaṇḍaṁ kātuṁ,	vilikhita mattena api bahū patte viññāpenti  atha kho so kumbhakāraḥ bhikkhūnam tathā iva bahū patte karontaḥ na sakkoti aññam vikkāyikam bhaṇḍam kātu 	1	And they asked for many bowls because of a small break or a small chip, or even just a scratch.🔽As a consequence, the potter was so busy making bowls for the monks that he was unable to make other goods for sale.
['PA_bu-vb_np22:1.3.3']	attanāpi na yāpeti, puttadārāpissa kilamanti.	attanā api na yāpeti putta dārā apissa kilamanti 	1	He was unable to support himself, and his wife and children suffered.
['PA_bu-vb_np22:1.3.4']	Manussā tatheva ujjhāyanti khiyyanti vipācenti—	manussā tathā iva ujjhāyanti khiyyanti vipācenti 	1	People complained and criticized those monks in the same way as before.
['PA_bu-vb_np22:1.3.5']	“kathañhi nāma samaṇā sakyaputtiyā na mattaṁ jānitvā bahū patte viññāpessanti.	kathan hi nāma samaṇā sakyaputtiyāḥ na mattam jānitvā bahū patte viññāpessanti 	1	“How can the Sakyan monastics ask for so many bowls without moderation?
