segmentnr	original	analyzed	translated
['PA_patthana_24.3:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Book of Conditional Relations🔽The reverse order of the law of conditionality
['PA_patthana_24.3:0.2', 'PA_patthana_24.3:0.3']	Dhammapaccanīyānuloma (4), Dukadukapaṭṭhānapāḷi (6)🔽24.3. Hetuduka, Cūḷantaraduka	dhamma paccanīya anuloma duka duka paṭṭhāna pāḷi  hetu duka cūḍantara duka 	The Numerical Guide to the Conditions Guide
['PA_patthana_24.3:1.1']	Nahetu nasappaccayo dhammo hetussa sappaccayassa dhammassa ārammaṇapaccayena paccayo. (Saṅkhittaṁ.)	na hetu na sappaccayaḥ dhammaḥ hetussa sappaccayassa dhammassa ārammaṇa paccayena paccayaḥ 	A state that is not a root and is not a condition by way of decisive support is a condition for a state that is a root and is a condition by way of object condition. (Abbreviated.)
['PA_patthana_24.3:2.1', 'PA_patthana_24.3:3.1']	Ārammaṇe tīṇi, adhipatiyā upanissaye tīṇi. (Saṅkhataṁ sappaccayasadisaṁ.)🔽Nahetuṁ nasanidassanaṁ dhammaṁ paṭicca nahetu sanidassano dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi, adhipatiyā tīṇi …pe… avigate tīṇi.	ārammaṇe tīṇi adhipatiyā upanissaye tīṇi saṅkhatam sappaccaya sadisa  na hetum na sa nidassanam dhammam paṭicca na hetu sa nidassanaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi adhipatiyā tīṇi pe avigate tīṇi 	In the object, there are three; in the decisive support, three. (The abbreviated version is similar to the one with conditions.)🔽With respect to a state that is not a root and is not an object, a state that is not a root and is an object arises by way of root condition. (Abbreviated.) In the root, there are three; in the decisive support, there are three. … In the unobscured, there are three.
['PA_patthana_24.3:4.1']	Nahetu naanidassano dhammo hetussa anidassanassa dhammassa ārammaṇapaccayena paccayo. (Saṅkhittaṁ.) Ārammaṇe tīṇi, adhipatiyā upanissaye purejāte atthiyā avigate tīṇi.	na hetu na anidassanaḥ dhammaḥ hetussa anidassanassa dhammassa ārammaṇa paccayena paccayaḥ saṅkhitte ārammaṇe tīṇi adhipatiyā upanissaye purejāte atthiyāḥ avigate tīṇi 	A state that is not a root and is not an object is a condition for a state that is a root and is an object by way of object condition. (Abbreviated.) In the object, there are three; in the decisive support, in the proximity, in the prior, in the post, in the presence, and in the unobscured, there are three.
['PA_patthana_24.3:5.1']	Nahetuṁ nasappaṭighaṁ dhammaṁ paṭicca nahetu sappaṭigho dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi, adhipatiyā tīṇi …pe… aññamaññe ekaṁ …pe… avigate tīṇi.	na hetum na sappaṭigham dhammam paṭicca na hetu sappaṭighaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi adhipatiyā tīṇi pe aññamaññe ekam pe avigate tīṇi 	With a non-cause that is not a reaction as condition, a non-cause that is a reaction arises by way of root condition. (In brief.) With a cause as condition, three. With predominance as condition, three. … With mutual as condition, one. … With non-adversion as condition, three.
['PA_patthana_24.3:6.1', 'PA_patthana_24.3:7.1']	Nahetuṁ naappaṭighaṁ dhammaṁ paṭicca nahetu appaṭigho dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā ekaṁ, adhipatiyā ekaṁ …pe… avigate ekaṁ.🔽Nahetuṁ narūpiṁ dhammaṁ paṭicca hetu rūpī dhammo uppajjati hetupaccayā …. Hetuyā tīṇi, adhipatiyā tīṇi …pe… avigate tīṇi.	na hetum na appaṭigham dhammam paṭicca na hetu appaṭighaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā eka adhipatiyā ekam pe avigate eka  na hetum na rūpim dhammam paṭicca hetu rūpī dhammaḥ uppajjati hetu paccayā hetuyā tīṇi adhipatiyā tīṇi pe avigate tīṇi 	With a non-cause that is not a reaction as condition, a non-cause that is not a reaction arises by way of root condition. (In brief.) With a cause as condition, one. With predominance as condition, one. … With non-adversion as condition, one.🔽With a non-cause that is not a form as condition, a cause that is a form arises by way of root condition. (In brief.) With a cause as condition, three. With predominance as condition, three. … With non-adversion as condition, three.
['PA_patthana_24.3:8.1']	Nahetuṁ naarūpiṁ dhammaṁ paṭicca hetu arūpī dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.	na hetum na arūpim dhammam paṭicca hetu arūpī dhammo uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi 	With a non-cause that is not a formless as condition, a cause that is formless arises by way of root condition. (In brief.) With a cause as condition, three. … With non-adversion as condition, three.
['PA_patthana_24.3:9.1_0']	Nahetuṁ nalokiyaṁ dhammaṁ paṭicca nahetu lokiyo dhammo uppajjati hetupaccayā. Nanahetuṁ	na hetum na lokiyam dhammam paṭicca na hetu lokiyaḥ dhammo uppajjati hetu paccayā na na hetu 	With a non-cause that is not a worldly as condition, a non-cause that is worldly arises by way of root condition. With a non-cause that is not a worldly …
['PA_patthana_24.3:9.1_1', 'PA_patthana_24.3:9.1_2']	nalokiyaṁ dhammaṁ paṭicca nahetu lokiyo dhammo uppajjati hetupaccayā. (Gaṇitakena🔽tīṇi. Saṅkhittaṁ.) Hetuyā tīṇi, adhipatiyā tīṇi …pe… avigate tīṇi.	na lokiyam dhammam paṭicca na hetu lokiyaḥ dhammo uppajjati hetu paccayā gaṇitakena  tīṇi saṅkhitta hetuyā tīṇi adhipatiyā tīṇi pe avigate tīṇi 	A mundane object conditionally related to a supramundane object …🔽(The method of treatment is the same as in the preceding section.)🔽A supramundane object conditionally related to a mundane object …🔽A mundane object conditionally related to an object that is neither mundane nor supramundane …🔽A supramundane object conditionally related to an object that is neither mundane nor supramundane …🔽A mundane object conditionally related to a mundane object and to an object that is neither mundane nor supramundane …
