segmentnr	original	analyzed	translated
['PA_patthana_16.13:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	(The method of exposition in the Paṭṭhāna is as follows:🔽The first section is the exposition of the profitable triad.🔽The second section is the exposition of the unprofitable triad.🔽The third section is the exposition of the indeterminate triad.
['PA_patthana_16.13:0.2']	Dhammānulomapaccanīya (3), Tikadukapaṭṭhānapāḷi (4)	dhamma anuloma paccanīya tika duka paṭṭhāna pāḷi 	The fourth section is the exposition of the profitable dyad.🔽The fifth section is the exposition of the unprofitable dyad.
['PA_patthana_16.13:0.3']	16.13. Kusalattika, Āsavagocchaka	kusalattika āsavagocchaka 	The sixth section is the exposition of the indeterminate dyad.🔽The seventh section is the exposition of the profitable triad in reverse order.🔽The eighth section is the exposition of the unprofitable triad in reverse order.🔽The ninth section is the exposition of the indeterminate triad in reverse order.🔽The tenth section is the exposition of the profitable dyad in reverse order.🔽The eleventh section is the exposition of the unprofitable dyad in reverse order.
['PA_patthana_16.13:1.1_0']	Akusalaṁ āsavaṁ dhammaṁ paṭicca naakusalo naāsavo dhammo …pe… nakusalo naāsavo dhammo	akusalam āsavam dhammam paṭicca na akusalaḥ na āsavaḥ dhammo pe na kusalaḥ na āsavaḥ dhammo 	The twelfth section is the exposition of the indeterminate dyad in reverse order.🔽The thirteenth section is the exposition of the profitable triad in direct and reverse order.🔽The fourteenth section is the exposition of the unprofitable triad in direct and reverse order.
['PA_patthana_16.13:1.1_1']	…pe… naabyākato naāsavo dhammo …pe… nakusalo naāsavo ca naabyākato naāsavo ca dhammā	pe na abyākataḥ na āsavaḥ dhammo pe na kusalaḥ na āsavo ca na abyākataḥ na āsavo ca dhammā 	The fifteenth section is the exposition of the indeterminate triad in direct and reverse order.🔽The sixteenth section is the exposition of the profitable dyad in direct and reverse order.🔽The seventeenth section is the exposition of the unprofitable dyad in direct and reverse order.
['PA_patthana_16.13:1.1_2']	…pe… nakusalo naāsavo ca naakusalo naāsavo ca dhammā uppajjanti hetupaccayā. Hetuyā	pe na kusalaḥ na āsavaḥ ca na akusalaḥ na āsavaḥ ca dhammā uppajjanti hetu paccayā hetuyā 	The eighteenth section is the exposition of the indeterminate dyad in direct and reverse order.🔽The nineteenth section is the exposition of the profitable triad in direct and reverse order, omitting the middle term.🔽The twentieth section is the exposition of the unprofitable triad in direct and reverse order, omitting the middle term.
['PA_patthana_16.13:1.1_3', 'PA_patthana_16.13:2.1_0', 'PA_patthana_16.13:2.1_1']	pañca, ārammaṇe tīṇi …pe… avigate pañca.🔽Akusalaṁ noāsavaṁ dhammaṁ paṭicca nakusalo nanoāsavo dhammo uppajjati hetupaccayā.🔽Akusalaṁ noāsavaṁ dhammaṁ paṭicca naabyākato nanoāsavo dhammo …pe… nakusalo nanoāsavo	pañca ārammaṇe tīṇi pe avigate pañca  akusalam noāsavam dhammam paṭicca na kusalaḥ na noāsavaḥ dhammo uppajjati hetu paccayā  akusalam noāsavam dhammam paṭicca na abyākataḥ nanoāsavaḥ dhammaḥ pe na kusalaḥ nanoāsavaḥ 	The twenty-first section is the exposition of the indeterminate triad in direct and reverse order, omitting the middle term.🔽The twenty-second section is the exposition of the profitable dyad in direct and reverse order, omitting the middle term.🔽The twenty-third section is the exposition of the unprofitable dyad in direct and reverse order, omitting the middle term.🔽The twenty-fourth section is the exposition of the indeterminate dyad in direct and reverse order, omitting the middle term.🔽The twenty-fifth section is the exposition of the profitable triad in direct and reverse order, omitting the middle term, and in direct order again, omitting the middle term.
['PA_patthana_16.13:2.1_2']	ca naabyākato nanoāsavo ca dhammā uppajjanti hetupaccayā. Hetuyā tīṇi …pe… avigate tīṇi.	ca na abyākataḥ na noāsavaḥ ca dhammā uppajjanti hetu paccayā hetuyā tīṇi pe avigate tīṇi 	The twenty-sixth section is the exposition of the unprofitable triad in direct and reverse order, omitting the middle term, and in direct order again, omitting the middle term.🔽The
['PA_patthana_16.13:3.1', 'PA_patthana_16.13:4.1_0', 'PA_patthana_16.13:4.1_1', 'PA_patthana_16.13:4.1_2']	Abyākataṁ sāsavaṁ dhammaṁ paṭicca …pe…. (Lokiyadukasadisaṁ.)🔽Akusalaṁ āsavasampayuttaṁ dhammaṁ paṭicca naakusalo naāsavasampayutto dhammo …pe…🔽nakusalo naāsavasampayutto dhammo …pe… naabyākato naāsavasampayutto dhammo …pe… nakusalo🔽naāsavasampayutto ca naabyākato naāsavasampayutto ca dhammā …pe… nakusalo naāsavasampayutto	abyākatam sa āsavam dhammam paṭicca pe  akusalam āsava sampayuttam dhammam paṭicca na akusalaḥ na āsava sampayuttaḥ dhammaḥ pe  na kusalaḥ na āsava sampayutto dhammo pe na abyākataḥ na āsava sampayutto dhammo pe na kusalo  na āsava sampayutto ca na abyākato na āsava sampayutto ca dhammā pe na kusalo na āsava sampayutto 	With an unwholesome root as condition, a wholesome root … With an unwholesome root as condition, an unwholesome root … With an unwholesome root as condition, a formation that is not a root … With an unwholesome root as condition, a wholesome root and a formation that is not a root … With an unwholesome root as condition, an unwholesome root and a formation that is not a root … With an unwholesome root as condition, a wholesome root and an unwholesome root and a formation that is not a root … With an unwholesome root as condition, a wholesome root and a wholesome root and a formation that is not a root … With an unwholesome root as condition, an unwholesome root and an unwholesome root and a formation that is not a root … With an unwholesome root as condition, a wholesome root and an unwholesome root and a wholesome root and a formation that is not a root … With an unwholesome root as condition, a wholesome root and a wholesome root and a formation that is not a root … With an unwholesome root as condition, an unwholesome root and a wholesome root and a formation that is not a root … With an unwholesome root as condition, a wholesome root and an unwholesome root and an unwholesome root and a formation that is not a root … With an unwholesome root as condition, a wholesome root and a wholesome root and an unwholesome root and a formation that is not a root … With an unwholesome root as condition, an unwholesome root and a wholesome root and a wholesome root and a formation that is not a root … With an unwholesome root as condition, a wholesome root and an unwholesome root and an unwholesome root and a wholesome root and a formation that is not a root … With an unwholesome root as condition, a wholesome root and a wholesome root and an unwholesome root and an unwholesome root and a formation that is not a root … With an unwholesome root as condition, an unwholesome root and a wholesome root and a wholesome root and an unwholesome root and a formation that is not a root … With an unwholesome root as condition, a wholesome root and an unwholesome root and an unwholesome root and a wholesome root and a wholesome root and a formation that is not a root … With an unwholesome root as condition, an unwholesome root and a wholesome root and a wholesome root and an unwholesome root and an unwholesome root and a formation that is not a root … With an unwholesome root as condition, a wholesome
['PA_patthana_16.13:4.1_3', 'PA_patthana_16.13:4.1_4', 'PA_patthana_16.13:5.1_0', 'PA_patthana_16.13:5.1_1', 'PA_patthana_16.13:5.1_2']	ca naakusalo naāsavasampayutto ca dhammā uppajjanti hetupaccayā. Hetuyā pañca, ārammaṇe🔽tīṇi …pe… avigate pañca.🔽Akusalaṁ āsavavippayuttaṁ dhammaṁ paṭicca nakusalo naāsavavippayutto dhammo …pe…🔽naabyākato naāsavavippayutto dhammo …pe… nakusalo naāsavavippayutto ca naabyākato🔽naāsavavippayutto ca dhammā uppajjanti hetupaccayā. Hetuyā tīṇi …pe… avigate tīṇi.	ca na akusalaḥ na āsava sampayutto ca dhammā uppajjanti hetu paccayā hetuyā pañca ārammaṇe 🔽tīṇi pe avigate pañca 🔽akusalam āsava vippayuttam dhammam paṭicca na kusalaḥ na āsava vippayuttaḥ dhammo pe 🔽na abyākataḥ na āsava vippayutto dhammo pe na kusalaḥ na āsava vippayutto ca na abyākataḥ 🔽na āsava vippayuttaḥ ca dhammā uppajjanti hetu paccayā hetuyā tīṇi pe avigate tīṇi 	With an unwholesome root as condition, a wholesome root … With an unwholesome root as condition, an unwholesome root … With an unwholesome root as condition, a wholesome root and an unwholesome root … With an unwholesome root as condition, a wholesome root and an unwholesome root and an indeterminate root … With an unwholesome root as condition, an unwholesome root and an indeterminate root … With an unwholesome root as condition, an unwholesome root and an unwholesome root and an indeterminate root … With an unwholesome root as condition, an unwholesome root and an unwholesome root and a wholesome root and an indeterminate root … With an unwholesome root as condition, an unwholesome root and an unwholesome root and a wholesome root and a wholesome root and an indeterminate root … With an unwholesome root as condition, an unwholesome root and an unwholesome root and a wholesome root and a wholesome root and a wholesome root and an indeterminate root … With an unwholesome root as condition, an unwholesome root and an unwholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and an indeterminate root … With an unwholesome root as condition, an unwholesome root and an unwholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and an indeterminate root … With an unwholesome root as condition, an unwholesome root and an unwholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and an indeterminate root … With an unwholesome root as condition, an unwholesome root and an unwholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and an indeterminate root … With an unwholesome root as condition, an unwholesome root and an unwholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and an indeterminate root … With an unwholesome root as condition, an unwholesome root and an unwholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome root and an indeterminate root … With an unwholesome root as condition, an unwholesome root and an unwholesome root and a wholesome root and a wholesome root and a wholesome root and a wholesome
