segmentnr	original	analyzed	folio	translated
['PA_an_7:1.0.1', 'PA_an_7:1.0.2']	Aṅguttara Nikāya 7.1🔽1. Dhanavagga	aṅguttara nikāya  dhana vagga 	1	Numbered Discourses The Great Chapter🔽Wealth
['PA_an_7:1.0.3']	Paṭhamapiyasutta	paṭhama piya sutta 	1	Dear (1)
['PA_an_7:1.1.1']	Evaṁ me sutaṁ—	evam me suta 	1	Thus have I heard.
['PA_an_7:1.1.2']	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	ekam samayam bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	At one time the Buddha was staying at Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s Park.
['PA_an_7:1.1.3']	Tatra kho bhagavā bhikkhū āmantesi:	tatra kho bhagavā bhikkhū āmantesi 	1	There the Buddha addressed the mendicants:
['PA_an_7:1.1.4']	“bhikkhavo”ti.	bhikkhavaḥ ti 	1	“Mendicants!”
['PA_an_7:1.1.5']	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	bhadanta iti te bhikkhū bhagavataḥ 	1	“Venerable sir,” they replied.
['PA_an_7:1.1.6']	Bhagavā etadavoca:	bhagavān etat avoca 	1	The Buddha said this:
['PA_an_7:1.2.1']	“Sattahi, bhikkhave, dhammehi samannāgato bhikkhu sabrahmacārīnaṁ appiyo ca hoti amanāpo ca agaru ca abhāvanīyo ca.	sattahi bhikkhave dhammehi samannāgataḥ bhikkhu sabrahmacārīnam appiyaḥ ca hoti amanāpaḥ ca agaru ca a bhāvanīyaḥ ca 	1	“A mendicant with seven qualities is disliked and disapproved by their spiritual companions, not respected or admired.
['PA_an_7:1.2.2']	Katamehi sattahi?	katamehi sattahi 	1	What seven?
['PA_an_7:1.2.3']	Idha, bhikkhave, bhikkhu lābhakāmo ca hoti, sakkārakāmo ca hoti, anavaññattikāmo ca hoti, ahiriko ca hoti, anottappī ca, pāpiccho ca, micchādiṭṭhi ca.	idha bhikkhave bhikkhu lābha kāmaḥ ca hoti sakkāra kāmaḥ ca hoti anavaññatti kāmaḥ ca hoti ahirikaḥ ca hoti anottappī ca pāpicchaḥ ca micchādiṭṭhi ca 	1	A mendicant is greedy for gain, respect, and fame; they are shameless and without fear of wrongdoing; they have bad desires and wrong view.
['PA_an_7:1.2.4']	Imehi kho, bhikkhave, sattahi dhammehi samannāgato bhikkhu sabrahmacārīnaṁ appiyo ca hoti amanāpo ca agaru ca abhāvanīyo ca.	imehi kho bhikkhave sattahi dhammehi samannāgataḥ bhikkhu sabrahmacārīnam appiyaḥ ca hoti amanāpaḥ ca agaru ca a bhāvanīyaḥ ca 	1	A mendicant with these seven qualities is disliked and disapproved by their spiritual companions, not respected or admired.
['PA_an_7:1.3.1']	Sattahi, bhikkhave, dhammehi samannāgato bhikkhu sabrahmacārīnaṁ piyo ca hoti, manāpo ca garu ca bhāvanīyo ca.	sattahi bhikkhave dhammehi samannāgataḥ bhikkhu sabrahmacārīnam piyaḥ ca hoti manāpaḥ ca garu ca bhāvanīyaḥ ca 	1	A monk who has seven qualities is dear and beloved to his fellow monastics, respected and admired.
['PA_an_7:1.3.2']	Katamehi sattahi?	katamehi sattahi 	1	What seven?
['PA_an_7:1.3.3']	Idha, bhikkhave, bhikkhu na lābhakāmo ca hoti, na sakkārakāmo ca hoti, na anavaññattikāmo ca hoti, hirīmā ca hoti, ottappī ca, appiccho ca, sammādiṭṭhi ca.	idha bhikkhave bhikkhu na lābha kāmaḥ ca hoti na sakkāra kāmaḥ ca hoti na anavaññatti kāmaḥ ca hoti hirīmā ca hoti ottappī ca appicchaḥ ca sammādiṭṭhi ca 	1	Here, a monk is not greedy for gains, honors, or popularity; he has a sense of conscience and shame; he is content; and he has right view.
['PA_an_7:1.3.4', 'PA_an_7:1.3.5', 'PA_an_7:2.0.1']	Imehi kho, bhikkhave, sattahi dhammehi samannāgato bhikkhu sabrahmacārīnaṁ piyo ca hoti manāpo ca garu ca bhāvanīyo cā”ti.🔽Paṭhamaṁ.🔽Aṅguttara Nikāya 7.2	imehi kho bhikkhave sattahi dhammehi samannāgataḥ bhikkhu sabrahmacārīnam piyaḥ ca hoti manāpaḥ ca garu ca bhāvanīyaḥ ca ati  paṭhama  aṅguttara nikāya 	1	A monk who has these seven qualities is dear and beloved to his fellow monastics, respected and admired.”🔽The first section for recitation on the one dear and beloved is finished.🔽The Book of Elevens
['PA_an_7:2.0.2']	1. Dhanavagga	dhana vagga 	2	The Chapter on Wealth
['PA_an_7:2.0.3']	Dutiyapiyasutta	dutiya piya sutta 	2	Dear and beloved (2)
['PA_an_7:2.1.1']	“Sattahi, bhikkhave, dhammehi samannāgato bhikkhu sabrahmacārīnaṁ appiyo ca hoti amanāpo ca agaru ca abhāvanīyo ca.	sattahi bhikkhave dhammehi samannāgataḥ bhikkhu sabrahmacārīnam appiyaḥ ca hoti amanāpaḥ ca agaru ca a bhāvanīyaḥ ca 	2	“Monks, a monk with seven qualities is not dear or beloved or respected or esteemed by his fellow monastics.
['PA_an_7:2.1.2']	Katamehi sattahi?	katamehi sattahi 	2	What seven?
['PA_an_7:2.1.3']	Idha, bhikkhave, bhikkhu lābhakāmo ca hoti, sakkārakāmo ca hoti, anavaññattikāmo ca hoti, ahiriko ca hoti, anottappī ca, issukī ca, maccharī ca.	idha bhikkhave bhikkhu lābha kāmaḥ ca hoti sakkāra kāmaḥ ca hoti anavaññatti kāmaḥ ca hoti ahirikaḥ ca hoti anottappī ca issukī ca maccharī ca 	2	There is the case where a monk is desirous of gains, desirous of prestige, desirous of offerings, shameless, scrupulous, envious, stingy.
['PA_an_7:2.1.4']	Imehi kho, bhikkhave, sattahi dhammehi samannāgato bhikkhu sabrahmacārīnaṁ appiyo ca hoti amanāpo ca agaru ca abhāvanīyo ca.	imehi kho bhikkhave sattahi dhammehi samannāgataḥ bhikkhu sabrahmacārīnam appiyaḥ ca hoti amanāpaḥ ca agaru ca a bhāvanīyaḥ ca 	2	When a monk is endowed with these seven qualities, he is displeasing and disagreeable to his fellow monastics.
['PA_an_7:2.2.1']	Sattahi, bhikkhave, dhammehi samannāgato bhikkhu sabrahmacārīnaṁ piyo ca hoti manāpo ca garu ca bhāvanīyo ca.	sattahi bhikkhave dhammehi samannāgataḥ bhikkhu sabrahmacārīnam piyaḥ ca hoti manāpaḥ ca garu ca bhāvanīyaḥ ca 	2	“When a monk is endowed with seven qualities, he is pleasing and agreeable to his fellow monastics.
['PA_an_7:2.2.2']	Katamehi sattahi?	katamehi sattahi 	2	With what seven?
['PA_an_7:2.2.3']	Idha, bhikkhave, bhikkhu na lābhakāmo ca hoti, na sakkārakāmo ca hoti, na anavaññattikāmo ca hoti, hirīmā ca hoti, ottappī ca, anissukī ca, amaccharī ca.	idha bhikkhave bhikkhu na lābha kāmaḥ ca hoti na sakkāra kāmaḥ ca hoti na anavaññatti kāmaḥ ca hoti hirīmā ca hoti ottappī ca anissukī ca amaccharī ca 	2	There is the case where a monk is not desirous of gains, not desirous of prestige, not desirous of offerings, conscientious, scrupulous, not envious, not stingy.
['PA_an_7:2.2.4']	Imehi kho, bhikkhave, sattahi dhammehi samannāgato bhikkhu sabrahmacārīnaṁ piyo ca hoti manāpo ca garu ca bhāvanīyo cā”ti.	imehi kho bhikkhave sattahi dhammehi samannāgataḥ bhikkhu sabrahmacārīnam piyaḥ ca hoti manāpaḥ ca garu ca bhāvanīyaḥ ca ati 	2	When a monk is endowed with these seven qualities, he is pleasing and agreeable to his fellow monastics.”
['PA_an_7:2.2.5']	Dutiyaṁ.	dutiya 	2	The second section on the one displeasing and disagreeable to his fellow monastics is finished.
['PA_an_7:3.0.1']	Aṅguttara Nikāya 7.3	aṅguttara nikāya 	3	Numbered Discourses The Seven Powers 
['PA_an_7:3.0.2']	1. Dhanavagga	dhana vagga 	3	The Chapter on Wealth 
['PA_an_7:3.0.3']	Saṅkhittabalasutta	saṅkhittabalasutta 	3	The Powers in Brief 
['PA_an_7:3.1.1']	Evaṁ me sutaṁ—	evam me suta 	3	Thus have I heard. 
['PA_an_7:3.1.2']	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme …pe…	ekam samayam bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme pe 	3	On one occasion the Blessed One was dwelling at Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s Park. …
['PA_an_7:3.1.3']	sattimāni, bhikkhave, balāni.	sattimāni bhikkhave balāni 	3	“Bhikkhus, there are these seven powers.
['PA_an_7:3.1.4']	Katamāni satta?	katamāni satta 	3	What seven?
['PA_an_7:3.1.5']	Saddhābalaṁ, vīriyabalaṁ, hirībalaṁ, ottappabalaṁ, satibalaṁ, samādhibalaṁ, paññābalaṁ.	saddhā bala vīriya bala hirī bala ottappa bala sati bala samādhi bala paññā bala 	3	The power of faith, the power of energy, the power of conscience, the power of shame, the power of mindfulness, the power of concentration, and the power of wisdom.
