segmentnr	original	analyzed	translated
['PA_patthana_18.5:0.1', 'PA_patthana_18.5:0.2']	Paṭṭhānapakaraṇa🔽Dhammānulomapaccanīya (3), Dukadukapaṭṭhānapāḷi (6)	paṭṭhāna pakaraṇa  dhamma anuloma paccanīya 	The Book of Conditional Relations🔽The Chapter on the Conditions
['PA_patthana_18.5:0.3']	18.5. Hetuduka, Āsavagocchaka	hetuduka 	The Section on the Pairs of Pairs
['PA_patthana_18.5:1.1']	Hetuṁ āsavaṁ dhammaṁ paṭicca nahetu naāsavo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā pañca …pe… avigate pañca.	hetum āsavam dhammam paṭicca na hetu na āsavaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā pañca pe avigate pañca 	With a cause that is a effluent as condition, there is a state that is without a cause and is not a effluent. (In brief.) With a cause, five; … with an object, five; … with an absence, five.
['PA_patthana_18.5:2.1', 'PA_patthana_18.5:3.1']	Hetuṁ noāsavaṁ dhammaṁ paṭicca nanahetu nanoāsavo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā pañca …pe… avigate pañca.🔽Nahetuṁ sāsavaṁ dhammaṁ paccayā nanahetu nasāsavo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.	hetum noāsavam dhammam paṭicca na na hetu na noāsavaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā pañca pe avigate pañca  na hetum sa āsavam dhammam paccayā na na hetu na sa āsavaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi 	With a cause that is not a effluent as condition, there is a state that is without a cause and is not a effluent. (In brief.) With a cause, five; … with an absence, five.🔽With a cause that is a effluent as condition, there is a state that is without a cause and is not a effluent. (In brief.) With a cause, three; … with an absence, three.
['PA_patthana_18.5:4.1']	Hetuṁ anāsavaṁ dhammaṁ paṭicca nahetu naanāsavo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi, adhipatiyā tīṇi …pe… avigate tīṇi.	hetum anāsavam dhammam paṭicca na hetu na anāsavaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi adhipatiyā tīṇi pe avigate tīṇi 	With a cause that is not a effluent as condition, there is a state that is without a cause and is not a effluent. (In brief.) With a cause, three; … with an absence, three.
['PA_patthana_18.5:5.1', 'PA_patthana_18.5:6.1', 'PA_patthana_18.5:7.1']	Hetuṁ āsavasampayuttaṁ dhammaṁ paṭicca nahetu naāsavasampayutto dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā nava, ārammaṇe tīṇi …pe… avigate nava.🔽Hetuṁ āsavavippayuttaṁ dhammaṁ paṭicca nahetu naāsavavippayutto dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.🔽Hetuṁ āsavañceva sāsavañca dhammaṁ paṭicca nahetu naāsavo ceva naanāsavo ca dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā pañca …pe… avigate pañca.	hetum āsava sampayuttam dhammam paṭicca na hetu na āsava sampayuttaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā nava ārammaṇe tīṇi pe avigate nava  hetum āsava vippayuttam dhammam paṭicca na hetu na āsava vippayuttaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi  hetum āsavañca iva sa āsavañca dhammam paṭicca na hetu na āsavaḥ ca iva na anāsavaḥ ca dhammo uppajjati hetu paccayā saṅkhitta hetuyā pañca pe avigate pañca 	With a cause that is connected with the pollutants, there is a state that is without cause and not connected with the pollutants. (Abbreviated.) … With a cause that is not connected with the pollutants, there is a state that is without cause and not connected with the pollutants. (Abbreviated.) … With a cause that is both connected with the pollutants and not connected with the pollutants, there is a state that is without cause and not connected with the pollutants. (Abbreviated.) … With a cause that is both connected with the pollutants and not connected with the pollutants, there is a state that is without cause and not connected with the pollutants. (Abbreviated.) …
['PA_patthana_18.5:8.1']	Hetuṁ sāsavañceva no ca āsavaṁ dhammaṁ paṭicca nanahetu naanāsavo ceva nano ca āsavo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā pañca …pe… avigate pañca.	hetum sa āsavañca iva no ca āsavam dhammam paṭicca na na hetu na anāsavaḥ ca iva na no ca āsavaḥ dhammo uppajjati hetu paccayā saṅkhitta hetuyā pañca pe avigate pañca 	With a cause that is connected with the taints as condition, there arises a state that is without cause and is not connected with the taints. … (Abbreviated.) … With a cause that is not connected with the taints as condition, there arises a state that is without cause and is not connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition, there arises a state that is without cause and is connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition, there arises a state that is without cause and is not connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition, there arises a state that is without cause and is connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition, there arises a state that is without cause and is not connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition, there arises a state that is without cause and is connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition, there arises a state that is without cause and is not connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition, there arises a state that is without cause and is connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition, there arises a state that is without cause and is not connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition, there arises a state that is without cause and is connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition, there arises a state that is without cause and is not connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition, there arises a state that is without cause and is connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition, there arises a state that is without cause and is not connected with the taints. … (Abbreviated.) … With a cause that is connected with the taints as condition,
['PA_patthana_18.5:9.1', 'PA_patthana_18.5:10.1', 'PA_patthana_18.5:11.1', 'PA_patthana_18.5:12.1_0']	Hetuṁ āsavañceva āsavasampayuttañca dhammaṁ paṭicca nahetu naāsavo ceva naāsavavippayutto ca dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.🔽Nahetuṁ āsavasampayuttañceva no ca āsavaṁ dhammaṁ paṭicca nanahetu naāsavavippayutto ceva nanoāsavo ca dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.🔽Nahetuṁ āsavavippayuttaṁ sāsavaṁ dhammaṁ paccayā nanahetu āsavavippayutto nasāsavo dhammo uppajjati hetupaccayā. (Lokiyasadisaṁ.)🔽Hetuṁ āsavavippayuttaṁ anāsavaṁ dhammaṁ paṭicca nahetu āsavavippayutto naanāsavo	hetum āsavañca iva āsava sampayuttañca dhammam paṭicca na hetu na āsavaḥ ca iva na āsava vippayuttaḥ ca dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi  na hetum āsava sampayuttam ca iva no ca āsavam dhammam paṭicca na na hetu na āsava vippayuttaḥ ca iva na no āsavaḥ ca dhammo uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi  na hetum āsava vippayuttam sa asavam dhammam paccayā na na hetu āsava vippayuttaḥ na sa asavaḥ dhammaḥ uppajjati hetu paccayā lokiya sadisa  hetum āsava vippayuttam anāsavam dhammam paṭicca na hetu āsava vippayuttaḥ na anāsavaḥ 	With a cause that is both a pollutant and related to the pollutants as condition … (Abbreviated.) … with cause as condition, … (as in §11) … with ignorance as condition, … (as in §11) … with craving as condition, … (as in §11) … with ignorance as condition, … (as in §11) … with craving as condition, … (as in §11) … with clinging as condition, … (as in §11) … with becoming as condition, … (as in §11) … with ignorance as condition, … (as in §11) … with craving as condition, … (as in §11) … with clinging as condition, … (as in §11) … with becoming as condition, … (as in §11) … with ignorance as condition, … (as in §11) … with craving as condition, … (as in §11) … with clinging as condition, … (as in §11) … with becoming as condition, … (as in §11) … with ignorance as condition, … (as in §11) … with craving as condition, … (as in §11) … with clinging as condition, … (as in §11) … with becoming as condition, … (as in §11) … with ignorance as condition, … (as in §11) … with craving as condition, … (as in §11) … with clinging as condition, … (as in §11) … with becoming as condition, … (as in §11) … with ignorance as condition, … (as in §11) … with craving as condition, … (as in §11) … with clinging as condition, … (as in §11) … with becoming as condition, … (as in §11) … with ignorance as condition, … (as in §11) … with craving as condition, … (as in §11) … with clinging as condition, … (as in §11) … with becoming as condition, … (as in §11) … with ignorance as condition, … (as in §11) … with craving as condition, … (as in §11) … with clinging as condition, … (as in §11) … with becoming as condition, … (as in §11) … with
['PA_patthana_18.5:12.1_1']	dhammo uppajjati hetupaccayā. Nahetuṁ āsavavippayuttaṁ anāsavaṁ dhammaṁ paṭicca nahetu	dhammaḥ uppajjati hetu paccayā na hetum āsava vippayuttam anāsavam dhammam paṭicca na hetu 	With a cause that is both a pollutant and related to the pollutants as condition, there arises what is without cause and unrelated to the pollutants. (In brief.) … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a cause that is not a condition … With a
['PA_patthana_18.5:12.1_2']	āsavavippayutto naanāsavo dhammo uppajjati hetupaccayā. Hetuṁ āsavavippayuttaṁ anāsavañca	āsava vippayuttaḥ na anāsavaḥ dhammaḥ uppajjati hetu paccayā hetum āsava vippayuttam anāsavañca 	A sense-sphere functional thought with two doors of action …🔽A fine-material wholesome thought …🔽A fine-material resultant thought …🔽A fine-material functional thought …🔽An immaterial wholesome thought …🔽An immaterial resultant thought …🔽An immaterial functional thought …🔽A supramundane wholesome thought …🔽A supramundane resultant thought …🔽A supramundane functional thought …🔽A sense-sphere wholesome thought …🔽A sense-sphere resultant thought …🔽A sense-sphere functional thought …🔽A fine-material wholesome thought …🔽A fine-material resultant thought …🔽A fine-material functional thought …🔽An immaterial wholesome thought …🔽An immaterial resultant thought …🔽An immaterial functional thought …🔽A supramundane wholesome thought …
