segmentnr	original	analyzed	folio	translated
['PA_thig_2.4:0.1', 'PA_thig_2.4:0.2']	Therīgāthā 2.4🔽Dukanipāta	therīgāthā  duka nipāta 	0	Verses of the Elder Nuns🔽The Group of Dukanipāta
['PA_thig_2.4:0.3']	Aḍḍhakāsitherīgāthā	aḍḍhaka asitherī gāthā 	0	The Elder Nun Aḍḍhakāsī
['PA_thig_2.4:1.1']	“Yāva kāsijanapado,	kāsi janapadaḥ 	1	“As far as the land of Kāsi,
['PA_thig_2.4:1.2']	suṅko me tatthako ahu;	suṅkaḥ me tatthakaḥ ahu 	1	I was a prostitute there.
['PA_thig_2.4:1.3']	Taṁ katvā negamo agghaṁ,	tam katvā negamaḥ aggha 	1	Having made the village my price,
['PA_thig_2.4:1.4']	aḍḍhenagghaṁ ṭhapesi maṁ.	aḍḍhenaggham ṭhapesi ma 	1	they set my price at half.
['PA_thig_2.4:2.1']	Atha nibbindahaṁ rūpe,	atha nibbindaham rūpe 	2	Then I became disenchanted with form,
['PA_thig_2.4:2.2', 'PA_thig_2.4:2.3']	nibbindañca virajjahaṁ;🔽Mā puna jātisaṁsāraṁ,	nibbindan ca virajjaha  mā puna jātisasāra 	2	and through disenchantment I became dispassionate.🔽So that I might not wander in birth and becoming
['PA_thig_2.4:2.4']	sandhāveyyaṁ punappunaṁ;	sandhāveyyam punar punar 	2	again and again,
['PA_thig_2.4:2.5']	Tisso vijjā sacchikatā,	tissaḥ vijjā sacchikatā 	2	I have realized the three knowledges,
['PA_thig_2.4:2.6']	kataṁ buddhassa sāsanan”ti.	katam buddhassa sāsananti 	2	and fulfilled the Buddha’s instruction.”
['PA_thig_2.4:3.1']	… Aḍḍhakāsi therī ….	aḍḍhakā asi therī 	3	… the elder nun Aḍḍhakāsī …
