segmentnr	original	analyzed	translated
['PA_patthana_7.22:0.1']	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 	The Book of Conditional Relations
['PA_patthana_7.22:0.2', 'PA_patthana_7.22:0.3']	Dhammapaccanīya (2), Tikapaṭṭhānapāḷi (1)🔽7.22. Sanidassanattika	dhamma paccanīya tika paṭṭhāna pāḷi  sani dassana ttika 	The Chapter on the Conditions for Phenomena, the Text in Triads🔽.. The Section on the Visible
['PA_patthana_7.22:1.1_0', 'PA_patthana_7.22:1.1_1', 'PA_patthana_7.22:1.1_2', 'PA_patthana_7.22:1.1_3']	Nasanidassanasappaṭighaṁ dhammaṁ paṭicca nasanidassanasappaṭigho dhammo uppajjati🔽hetupaccayā. Nasanidassanasappaṭighaṁ dhammaṁ paṭicca naanidassanasappaṭigho dhammo🔽uppajjati hetupaccayā. Nasanidassanasappaṭighaṁ dhammaṁ paṭicca naanidassanaappaṭigho🔽dhammo uppajjati hetupaccayā. Nasanidassanasappaṭighaṁ dhammaṁ paṭicca nasanidassanasappaṭigho	na sa nidassana sa paṭigham dhammam paṭicca na sa nidassana sa paṭighaḥ dhammaḥ uppajjati  hetu paccayā na sa nidassana sa paṭigham dhammam paṭicca na a nidassana sa paṭighaḥ dhammaḥ  uppajjati hetu paccayā na sa nidassana sappaṭigham dhammam paṭicca na a nidassana appaṭighaḥ  dhammaḥ uppajjati hetu paccayā na sa nidassana sa paṭigham dhammam paṭicca na sa nidassana sa paṭighaḥ 	A visible phenomenon …🔽A visible phenomenon …🔽A visible phenomenon …
['PA_patthana_7.22:1.1_4', 'PA_patthana_7.22:1.1_5']	ca naanidassanaappaṭigho ca dhammā uppajjanti hetupaccayā. Nasanidassanasappaṭighaṁ🔽dhammaṁ paṭicca naanidassanasappaṭigho ca naanidassanaappaṭigho ca dhammā uppajjanti	ca na anidassana appaṭighaḥ ca dhammā uppajjanti hetu paccayā na sanidassana sappaṭigha  dhammam paṭicca na anidassana sappaṭighaḥ ca na anidassana appaṭighaḥ ca dhammā uppajjanti 	A visible phenomenon …🔽A visible phenomenon …
['PA_patthana_7.22:1.1_6']	hetupaccayā. Nasanidassanasappaṭighaṁ dhammaṁ paṭicca nasanidassanasappaṭigho ca	hetu paccayā na sa nidassana sappaṭigham dhammam paṭicca na sa nidassana sappaṭighaḥ ca 	A visible phenomenon …
['PA_patthana_7.22:1.1_7', 'PA_patthana_7.22:2.1_0']	naanidassanasappaṭigho ca dhammā uppajjanti hetupaccayā.🔽Naanidassanasappaṭighaṁ dhammaṁ paṭicca naanidassanasappaṭigho dhammo uppajjati hetupaccayā.	na anidassana sappaṭighaḥ ca dhammā uppajjanti hetu paccayā  na anidassana sappaṭigham dhammam paṭicca na anidassana sappaṭighaḥ dhammaḥ uppajjati hetu paccayā 	and non-visible-non-impinging dhammas.🔽From a non-visible-non-impinging dhamma arises a non-visible-non-impinging dhamma through a root-condition.
['PA_patthana_7.22:2.1_1', 'PA_patthana_7.22:2.1_2']	Naanidassanasappaṭighaṁ dhammaṁ paṭicca nasanidassanasappaṭigho dhammo uppajjati🔽hetupaccayā. Naanidassanasappaṭighaṁ dhammaṁ paṭicca naanidassanaappaṭigho dhammo	na a nidassana sa paṭigham dhammam paṭicca na sa nidassana sa paṭighaḥ dhammaḥ uppajjati  hetu paccayā na a nidassana sappaṭigham dhammam paṭicca na a nidassana appaṭighaḥ dhammaḥ 	From a non-visible-non-impinging dhamma arises a visible-impinging dhamma through a root-condition.🔽From a non-visible-non-impinging dhamma arises a non-visible-impinging dhamma through a root-condition.
['PA_patthana_7.22:2.1_3', 'PA_patthana_7.22:2.1_4', 'PA_patthana_7.22:2.1_5']	uppajjati hetupaccayā. Naanidassanasappaṭighaṁ dhammaṁ paṭicca nasanidassanasappaṭigho🔽ca naanidassanaappaṭigho ca dhammā uppajjanti hetupaccayā. Naanidassanasappaṭighaṁ🔽dhammaṁ paṭicca naanidassanasappaṭigho ca naanidassanaappaṭigho ca dhammā uppajjanti	uppajjati hetu paccayā na a nidassana sa paṭigham dhammam paṭicca na sa nidassana sa paṭighaḥ  ca na anidassana appaṭighaḥ ca dhammā uppajjanti hetu paccayā na anidassana sappaṭigha  dhammam paṭicca na anidassana sappaṭighaḥ ca na anidassana appaṭighaḥ ca dhammā uppajjanti 	From a non-visible-non-impinging dhamma arises a visible-impinging dhamma through a root-condition.🔽From a non-visible-non-impinging dhamma arises a visible-impinging dhamma and a non-visible-non-impinging dhamma through a root-condition.🔽From a non-visible-non-impinging dhamma arises a visible-impinging dhamma and a non-visible-impinging dhamma through a root-condition.
['PA_patthana_7.22:2.1_6']	hetupaccayā. Naanidassanasappaṭighaṁ dhammaṁ paṭicca nasanidassanasappaṭigho ca naanidassanasappaṭigho	hetu paccayā na a nidassana sappaṭigham dhammam paṭicca na sa nidassana sappaṭighaḥ ca na a nidassana sappaṭighaḥ 	From a non-visible-non-impinging dhamma arises a visible-impinging dhamma and a non-visible-non-impinging dhamma through a root-condition.
['PA_patthana_7.22:2.1_7', 'PA_patthana_7.22:3.1_0']	ca dhammā uppajjanti hetupaccayā.🔽Naanidassanaappaṭighaṁ dhammaṁ paṭicca naanidassanaappaṭigho dhammo uppajjati hetupaccayā.	ca dhammā uppajjanti hetu paccayā  na anidassana appaṭigham dhammam paṭicca na anidassana appaṭighaḥ dhammaḥ uppajjati hetu paccayā 	and three ideas.🔽With a non-visible non-impacting idea as condition, a non-visible non-impacting idea arises, by way of root-cause condition.
