segmentnr	original	analyzed	folio	translated
['PA_kp_9:0.1']	Khuddakapāṭha 9	khuddaka pāṭha 	0	Khuddakapāṭha
['PA_kp_9:0.2', 'PA_kp_9:1.1']	Mettasutta🔽Karaṇīyamatthakusalena,	mettasutta  karaṇīyam attha kusalena 	0	The Discourse on Loving-kindness
['PA_kp_9:1.2', 'PA_kp_9:1.3', 'PA_kp_9:1.4']	Yanta santaṁ padaṁ abhisamecca;🔽Sakko ujū ca suhujū ca,🔽Sūvaco cassa mudu anatimānī.	yanta santam padam abhisamet ca  sakkaḥ ujū ca suhujū ca  sūvacaḥ cassa mudu an atimānī 	1	One should do what is suitable for the one skilled in what is good,🔽Having attained the peaceful state;🔽One should be respectful, upright, and very upright,
['PA_kp_9:2.1', 'PA_kp_9:2.2', 'PA_kp_9:2.3']	Santussako ca subharo ca,🔽Appakicco ca sallahukavutti;🔽Santindriyo ca nipako ca,	santussakaḥ ca subharaḥ ca  appa kiccaḥ ca sallahuka vutti  santi indriyaḥ ca nipakaḥ ca 	2	Easy to speak with, gentle, and not puffed up.🔽One should be content and easy to support,🔽With few duties and simple living;🔽One should be of clear faculties and mindful,
['PA_kp_9:2.4']	Appagabbho kulesvananugiddho.	appa gabbhaḥ kulesu an anugiddhaḥ 	2	Not overbearing, and not greedy for families.
['PA_kp_9:3.1']	Na ca khuddamācare kiñci,	na ca kiñci 	3	One should not do even the slightest thing
['PA_kp_9:3.2', 'PA_kp_9:3.3']	Yena viññū pare upavadeyyuṁ;🔽Sukhino va khemino hontu,	yena viññū pare upavadeyyu  sukhinaḥ kheminaḥ hontu 	3	By which others who are wise might find fault;🔽May all beings be happy and secure,
['PA_kp_9:3.4']	Sabbasattā bhavantu sukhitattā.	sabba sattāḥ bhavantu 	3	May all beings be happy!
['PA_kp_9:4.1', 'PA_kp_9:4.2', 'PA_kp_9:4.3']	Ye keci pāṇabhūtatthi,🔽Tasā vā thāvarā vanavasesā;🔽Dīghā vā ye va mahantā,	ye keci  tasā vā thāvarā  dīghā vā ye va mahantā 	4	Whatever breathing beings there are,🔽No matter whether frail or solid,
['PA_kp_9:4.4']	Majjhimā rassakā aṇukathūlā.	majjhimā rassakā aṇuka thūlā 	4	Long or big, short or small,
