segmentnr	original	analyzed	folio	translated
['PA_anya-e08_02n:0']	Namo tassa bhagavato arahato sammāsambuddhassa	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	0	Homage to that Blessed One, perfected one, fully awakened Buddha.
['PA_anya-e08_02n:1']	Kaccāyanabyākaraṇaṃ	kaccāyana byākaraṇam 	0	The Explanation of Kaccāyana
['PA_anya-e08_02n:2']	1. Sandhi	sandhi 	0	Sandhi
['PA_anya-e08_02n:3']	1, 1. Attho akkharasaññāto.	atthaḥ akkhara saññāto 	0	The meaning is known from the letters.
['PA_anya-e08_02n:4']	2, 2. Akkharāpādayo ekacattālisaṃ.	akkharā pādayaḥ eka cattālisam 	0	There are thirty-one, beginning with the letters.
['PA_anya-e08_02n:5']	3, 3 Tatthodantā sarā aṭṭha.	tattha udantā sarāḥ aṭṭha 	0	The eight long vowels are those.
['PA_anya-e08_02n:6']	4, 4. Lahumattā tayo rassā.	lahu mattā tayoḥ rassā 	0	The three short vowels are short.
['PA_anya-e08_02n:7']	5, 5. Aññe dīghā.	aññe dīghā 	0	The others are long.
['PA_anya-e08_02n:8']	6, 8. Sesā byañjanā.	sā isā byañjanā 	0	The rest are consonants.
['PA_anya-e08_02n:9']	7, 9. Vaggā pañcapañcaso mantā.	vaggā pañca pañcasaḥ mantā 	0	There are five groups of five in the mantras.
['PA_anya-e08_02n:10']	8, 10. Aṃiti niggahitaṃ.	aṃ iti niggahitam 	1	The letter a is stopped.
['PA_anya-e08_02n:11']	9, 11. Parasamaññā payoge.	para samaññā payoge 	1	In the use of other names.
['PA_anya-e08_02n:12']	10, 12. Pubbamadhoṭhitamassaraṃ sarena viyojaye.	pubbam adhoṭhita massaram sarena viyojaye 	1	The previous is struck down, without sound, separated from the tone.
['PA_anya-e08_02n:13']	11, 14. Naye paraṃ yutte.	naye param yutte 	1	The other is connected in the method.
['PA_anya-e08_02n:14']	Iti sandhikappe paṭhamo kaṇḍo.	iti sandhi kappe paṭhamaḥ kaṇḍaḥ 	1	Thus in the chapter on sandhi, the first section.
['PA_anya-e08_02n:15']	12, 13. Sarā sare lopaṃ.	     	1	The long vowels are elided in the long vowels.
['PA_anya-e08_02n:16']	13, 15. Vā paro asarūpo.	vā paraḥ a sarūpaḥ 	1	The following is formless in the long vowels.
['PA_anya-e08_02n:17']	14, 16. Kvacāsavaṇṇaṃ lutte.	kvacā savaṇṇam lutte 	1	In some places the vowel is elided in the short vowels.
['PA_anya-e08_02n:18']	15, 17. Dīghaṃ.	dīgham 	1	The long.
['PA_anya-e08_02n:19', 'PA_anya-e08_02n:20']	16, 18. Pubbo ca.🔽17, 19. Yamedantassādeso.	pubbaḥ ca  ya m e t antaḥ sa ādesaḥ 	1	And the previous.🔽The place of the letter is the same.
['PA_anya-e08_02n:21']	18, 20. Vamodudantānaṃ.	vama ududantānam 	2	Of the letters va and u.
['PA_anya-e08_02n:22']	19. 22. Sabbo caṃ ti.	sabbaḥ cam ti 	2	And all are ca.
['PA_anya-e08_02n:23']	20, 27. Do dhassa ca.	 daḥ dhassa ca 	2	And do is of dha.
['PA_anya-e08_02n:24', 'PA_anya-e08_02n:25']	21, 22. Ivaṇṇo yaṃ navā.🔽22, 28. Evādissa ri pubbo ca rasso.	yam  eva ādissa ri pubbaḥ ca rasso 	2	The vowel i is the nine.🔽Thus the previous is short, like this.
['PA_anya-e08_02n:26', 'PA_anya-e08_02n:27']	Iti sandhikappe dutiyo kaṇḍo.🔽23, 36. Sarā pakati byañjane.	iti sandhi kappe dutiyaḥ kaṇḍaḥ      	2	Thus in the chapter on sandhi, the second section.🔽The long vowels are natural in the consonants.
['PA_anya-e08_02n:28']	24, 35. Sare kvaci.	sare kvaci 	2	In some places in the long vowels.
['PA_anya-e08_02n:29', 'PA_anya-e08_02n:30']	25, 37. Dīghaṃ.🔽26, 38. Rassaṃ.	dīgham  rassam 	2	Short.
['PA_anya-e08_02n:31']	27, 39. Lopañca tatrākāro.	lopaḥ ca tatra akāraḥ 	3	And the form there is lopa.
['PA_anya-e08_02n:32']	28, 40. Para dvebhāvo ṭhāne.	para dve bhāvaḥ ṭhāne 	3	And the two states are in the place.
['PA_anya-e08_02n:33']	29, 42. Vagge ghosāghosānaṃ tatiyapaṭhamā.	vagge ghosāghosānam tatiya paṭhamā 	3	In the vagga, the third and first of ghosā and aghosā.
['PA_anya-e08_02n:34', 'PA_anya-e08_02n:35']	Iti sandhikappe tatiyo kaṇḍo.🔽30, 58. Aṃ byañjane niggahitaṃ.	iti sandhi kappe tatiyaḥ kaṇḍaḥ  am byañjane niggahitam 	3	Thus ends the third chapter in the Sandhi Kanda.🔽Aṃ is niggahita in the byañjana.
['PA_anya-e08_02n:36']	31. 49. Vaggantaṃ vā vagge.	vagga antam vā vagge 	3	Vaggantaṃ is in the vagga.
['PA_anya-e08_02n:37']	32, 50. Ehe ñaṃ.	e he ñaṃ 	3	Ehe ñaṃ.
['PA_anya-e08_02n:38']	33. 51. Sa ye ca.	sa ye ca 	3	Sa ye ca.
['PA_anya-e08_02n:39']	34, 52. Madā sare.	madā sare 	3	Madā sare.
['PA_anya-e08_02n:40']	35, 34. Ya va ma da na ta ra lā cāgamā.	ya va ma da na ta ra lā ca āgamā 	4	Ya va ma da na ta ra lā are the āgamas.
['PA_anya-e08_02n:41']	36, 47. Kvaci o byañjane.	kvaci o byañjane 	4	Kvaci o is in the byañjana.
['PA_anya-e08_02n:42']	37, 57. Niggahitañca.	niggahitam ca 	4	And niggahita.
['PA_anya-e08_02n:43']	38, 53. Kvaci lopaṃ.	kvaci lopam 	4	And kvaci lopa.
['PA_anya-e08_02n:44']	39, 54. Byañjane ca.	byañjane ca 	4	And in the byañjana.
['PA_anya-e08_02n:45']	40, 55. Paro vā saro.	paras vā saro 	4	And paro is saro.
['PA_anya-e08_02n:46']	41, 56. Byañjano ca visaññogo.	byañjanaḥ ca visaññogaḥ 	4	And byañjana is visaññogo.
['PA_anya-e08_02n:47', 'PA_anya-e08_02n:48']	Iti sandhikappe catuttho kaṇḍo.🔽42, 32. Gosare puthassāgamo kvaci.	iti sandhi kappe catutthaḥ kaṇḍaḥ  gosare puthassa āgamaḥ kvaci 	4	Thus ends the fourth chapter in the Sandhi Kanda.🔽Gosare puthassā is the āgama in some places.
['PA_anya-e08_02n:49']	43, 33. Pāssa canto rasso.	pāssa cantaḥ rassaḥ 	4	Pāssa canto is short.
['PA_anya-e08_02n:50']	44, 24 Abbho abhi.	abbho abhi 	5	Abbho is abhi.
['PA_anya-e08_02n:51']	45, 25. Ajjho adhi.	ajjhaḥ adhi 	5	Ajjho is adhi.
['PA_anya-e08_02n:52']	46, 26. Te na vā ivaṇṇe.	te na vai ivaṇṇe 	5	Te na vā is in the iṇṇe.
['PA_anya-e08_02n:53']	47, 23. Atissa cantassa.	atissa ca ntassa 	5	Atissa canto.
['PA_anya-e08_02n:54']	48, 43. Kvaci paṭi patissa.	kvaci paṭi patissa 	5	Kvaci paṭi patissa.
['PA_anya-e08_02n:55']	49, 44. Puthassu byañjane.	 puthaḥsu byañjane 	5	Puthassu is in the byañjana.
['PA_anya-e08_02n:56']	50, 45. O avassa.	 o avassa 	5	O avassa.
['PA_anya-e08_02n:57']	51, 59. Anupadiṭṭhānaṃ vuttayogato.	      	5	Anupadiṭṭhānaṃ is by the method stated.
['PA_anya-e08_02n:58']	Iti sandhikappe pañcamo kaṇḍo.	iti sandhi kappe pañcamaḥ kaṇḍaḥ 	5	Thus ends the fifth chapter in the Sandhi Kanda.
['PA_anya-e08_02n:59']	Sandhisuttaṃ niṭṭhitaṃ.	sandhi suttam niṭṭhitam 	5	The Sandha Sutta is finished.
['PA_anya-e08_02n:60']	2. Nāma	nāma 	6	Nouns
['PA_anya-e08_02n:61', 'PA_anya-e08_02n:62']	52, 60. Jinavacanayuttaṃ hi.🔽53, 61. Liṅgañca nippajjate.	       liṅgam ca nippajjate 	6	Because it is connected with the Victor’s words.🔽And the gender is produced.
['PA_anya-e08_02n:63']	54, 62. Tato ca vibhattiyo.	tatas ca vibhattiyaḥ 	6	And then the case endings.
['PA_anya-e08_02n:64']	55, 63. Si yo aṃ yo nā hi sa naṃ smā hi sanaṃ smiṃ su.	si yaḥ aṃ yaḥ nā hi sa nam smā hi sa nam smim su 	6	Si yo aṃ yo nā hi sa naṃ smā hi sanaṃ smiṃ su.
['PA_anya-e08_02n:65']	56, 64. Tadanuparodhena.	tad an uparodhena 	6	In accordance with that.
['PA_anya-e08_02n:66']	57, 71. Ālapane si gasañño.	ālapane si ga saññaḥ 	6	In addressing, the idea of gas is known.
['PA_anya-e08_02n:67']	58, 29. Ivaṇṇuvaṇṇā jhalā.	iv aṇ u vaṇṇāḥ jha lā 	6	Ivaṇṇuvaṇṇā jhalā.
['PA_anya-e08_02n:68']	59, 182. Te itthidhyā po.	te itthidhyā 	6	Te itthidhyā po.
['PA_anya-e08_02n:69']	60, 177. Ā gho.	ā gho 	6	Ā gho.
['PA_anya-e08_02n:70']	61, 86. Sāgamo se.	sa āgamaḥ se 	7	Sāgamo se.
['PA_anya-e08_02n:71']	62, 206. Saṃsāsvekavacanesu ca.	sa sāsu ekavacanesu ca 	7	In saṃsās and ekavacanas.
['PA_anya-e08_02n:72']	63, 217. Etimāsami.	eti māsami 	7	Etimāsami.
['PA_anya-e08_02n:73']	64, 216. Tassā vā.	vā 	7	Tassā vā.
['PA_anya-e08_02n:74']	65, 215. Tato sassa ssāya.	tatas sassa ssāya 	7	Tato sassa ssāya.
['PA_anya-e08_02n:75']	66, 205. Gho rassaṃ.	ghoḥ rassam 	7	Gho rassaṃ.
['PA_anya-e08_02n:76']	67, 229. No ca dvādito naṃmhi.	na u ca dva ā t itaḥ naṃmhi 	7	No ca dvādito naṃmhi.
['PA_anya-e08_02n:77']	68, 184. Amā pato smiṃsmānaṃ vā.	amā patoḥ smiṃsmānam vā 	7	Amā pato smiṃsmānaṃ vā.
['PA_anya-e08_02n:78']	69, 186. Ādito o ca.	ā t itaḥ o ca 	7	Ādito o ca.
['PA_anya-e08_02n:79']	70, 30. Jhalānamiyuvā sare vā.	jha l ān ami yuvā sare vā 	7	Jhalānamiyuvā sare vā.
['PA_anya-e08_02n:80']	71, 489. Yavakārā ca.	yavakārā ca 	8	Yavakārā ca.
['PA_anya-e08_02n:81']	72, 185. Pasaññassa ca.	 pasaññassa ca 	8	Pasaññassa ca.
['PA_anya-e08_02n:82']	73, 174. Gāva se.	gāvaḥ se 	8	Gāva se.
['PA_anya-e08_02n:83']	74, 169. Yosu ca.	 yosu ca 	8	Yosu ca.
['PA_anya-e08_02n:84']	75, 170. Avaṃmhi ca.	avam mhi ca 	8	Avaṃmhi ca.
['PA_anya-e08_02n:85']	76, 171. Āvassu vā.	āvassu vā 	8	Āvassu vā.
['PA_anya-e08_02n:86']	77, 175, Tato namaṃ patimhālutte ca samāse.	tatas namam ca samāse 	8	Tato namaṃ patimhālutte ca samāse.
['PA_anya-e08_02n:87']	78, 31. O sare ca.	 o sare ca 	8	O sare ca.
['PA_anya-e08_02n:88']	79, 46. Tabbiparītūpapade byañjane ca.	tap biparī tu upapade byañjane ca 	8	Tabbiparītūpapade byañjane ca.
['PA_anya-e08_02n:89']	80, 173. Goṇa naṃmhi vā.	go ṇa naṃmhi vā 	8	Goṇa naṃmhi vā.
['PA_anya-e08_02n:90']	81, 172. Suhināsu ca.	suhināsu ca 	9	Suhināsu ca.
['PA_anya-e08_02n:91', 'PA_anya-e08_02n:92']	82, 149. Aṃmo niggahitaṃ jhalapehi.🔽83, 67. Saralopo mādesapaccayādimhi saralope tu pakati.	aṃmaḥ niggahitam jha l apehi  sa ra lopaḥ ma ādesa paccaya ādimhi sa ra lope tu pa kati 	9	The letter a is suppressed in the word ammo.🔽In the case of the elision of the letter s, the original form is used.
['PA_anya-e08_02n:93']	84, 144. Agho rassamekavacanayosvapi ca.	a ghaḥ ras sam ekavacanayoḥ api ca 	9	And in agho, and in the singular and dual forms of the words rassam and ekam.
['PA_anya-e08_02n:94', 'PA_anya-e08_02n:95']	85, 150. Na sismimanapuṃsakāni.🔽86, 227. Ubhādito naminnaṃ.	na sismima napuṃsakāni  ubh āditaḥ nam it nam 	9	The letters si, mi, and na are not elided.🔽The letters u and b are elided in the words ubha and ito.
['PA_anya-e08_02n:96']	87, 231. Iṇṇamiṇṇannaṃ tīhi saṅkhyāhi.	tīhi saṅkhyāhi 	9	The letters i and n are elided in the words iṇṇa and iṇṇan, when they are followed by a numeral.
['PA_anya-e08_02n:97']	88, 147. Yāsu katanikāralopesu dīghaṃ.	yāsu kata nikāra lopesu dīgham 	9	The long vowel is used in the words yāsu and katanikāra, when the letter s is elided.
['PA_anya-e08_02n:98']	89, 87. Sunaṃhisu ca.	su naṃhisu ca 	9	And in the words sunaṃhi and su.
['PA_anya-e08_02n:99']	90, 252. Pañcādīnamattaṃ.	     	9	The words pañca and so on are used as they are.
['PA_anya-e08_02n:100']	91, 194. Patissinīmhi.	ro 	10	The word patissini is used.
['PA_anya-e08_02n:101', 'PA_anya-e08_02n:102']	92, 100. Ntussanto yosu ca.🔽93, 106. Sabbassa vā aṃsesu.	ntus santaḥ yosu ca  sabbassa vā aṃsesu 	10	The words yosu and ntussanta are used.🔽The word sabba is used in the sense of all.
['PA_anya-e08_02n:103']	94, 105. Simhi vā.	simhi vā 	10	Or the word si is used.
