segmentnr	original	analyzed	translated
['PA_patthana_4.2:0.1', 'PA_patthana_4.2:0.2']	Paṭṭhānapakaraṇa🔽Dhammānuloma (1), Tikadukapaṭṭhānapāḷi (4)	paṭṭhāna pakaraṇa  dhamma anuloma tika duka paṭṭhāna pāḷi 	The Paṭṭhāna Treatise🔽The Triad-duad-based version of the Paṭṭhāna🔽… the wholesome triad, the section on causes
['PA_patthana_4.2:0.3', 'PA_patthana_4.2:1.0.1']	4.2. Kusalattika, Hetugocchaka🔽4.2.2. Kusalattika, Sahetukaduka	kusalattika hetu gocchaka  kusala ttika sa hetuka duka 	… the wholesome triad, the duad with causes
['PA_patthana_4.2:1.0.2']	Hetu	hetu 	Cause
['PA_patthana_4.2:1.1', 'PA_patthana_4.2:2.1']	Kusalaṁ sahetukaṁ dhammaṁ paṭicca kusalo sahetuko dhammo uppajjati hetupaccayā.🔽Akusalaṁ sahetukaṁ dhammaṁ paṭicca akusalo sahetuko dhammo uppajjati hetupaccayā.	kusalam sa hetukam dhammam paṭicca kusalaḥ sa hetukaḥ dhammaḥ uppajjati hetu paccayā  akusalam sa hetukam dhammam paṭicca akusalaḥ sa hetukaḥ dhammo uppajjati hetu paccayā 	A wholesome, causally-conditioned dhamma is related to a wholesome, causally-conditioned dhamma as cause condition.🔽An unwholesome, causally-conditioned dhamma is related to an unwholesome, causally-conditioned dhamma as cause condition.
['PA_patthana_4.2:3.1']	Abyākataṁ sahetukaṁ dhammaṁ paṭicca abyākato sahetuko dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	abyākatam sa hetukam dhammam paṭicca abyākataḥ sa hetukaḥ dhammaḥ uppajjati hetu paccayā 	An indeterminate, causally-conditioned dhamma is related to an indeterminate, causally-conditioned dhamma as cause condition. (Abbreviated.)
['PA_patthana_4.2:4.1']	Hetuyā tīṇi …pe… vipāke ekaṁ …pe… avigate tīṇi. (Saṅkhittaṁ.)	hetuyā tīṇi pe vipāke ekam pe avigate tīṇi 	In the section on cause there are three … In the section on result there is one … In the section on non-hindrance there are three. (Abbreviated.)
['PA_patthana_4.2:5.1', 'PA_patthana_4.2:6.1']	Naadhipatiyā tīṇi, napurejāte tīṇi, napacchājāte tīṇi, naāsevane tīṇi, nakamme tīṇi, navipāke tīṇi, navippayutte tīṇi.🔽Hetupaccayā naadhipatiyā tīṇi. (Saṅkhittaṁ.)	na adhipatiyā tīṇi na purejāte tīṇi na pacchājāte tīṇi na āsevane tīṇi na kamme tīṇi na vipāke tīṇi na vippayutte tīṇi  hetu paccayāḥ na adhipatiyā tīṇi 	In the section on non-predominance there are three … In the section on non-decisive support there are three … In the section on non-consecutive there are three … In the section on non-requital there are three … In the section on non-foundation there are three … In the section on non-nutriment there are three … In the section on non-consciousness there are three … In the section on non-kamma there are three … In the section on non-result there are three … In the section on non-association there are three.🔽In the section on cause condition, in the section on non-predominance there are three. (Abbreviated.)
['PA_patthana_4.2:7.1']	Naadhipatipaccayā hetuyā tīṇi. (Saṅkhittaṁ.)	na adhipati paccayā hetuyā tīṇi 	In the section on non-predominance condition, in the section on cause there are three. (Abbreviated.)
['PA_patthana_4.2:8.1']	(Sahajātavārampi …pe… sampayuttavārampi paṭiccavārasadisaṁ.)	sahajāta vārampi pe sampayutta vārampi paṭicca vāra sadisa 	(The section on origination should be treated in the same way as the section on condition.)
['PA_patthana_4.2:9.0']	Hetu-ārammaṇa	hetu ārammaṇa 	Root Cause and Object
