segmentnr	original	analyzed	folio	translated
['PA_bu-vb_pc66:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Monastic Code of the Elders
['PA_bu-vb_pc66:0.2', 'PA_bu-vb_pc66:0.3', 'PA_bu-vb_pc66:0.4']	Mahāvibhaṅga🔽Pācittiyakaṇḍa🔽Sappāṇakavagga	mahāvibhaṅga  pācittiyakaṇḍa  sappāṇaka vagga 	0	The Great Analysis🔽The chapter on offenses entailing confession🔽The sub-chapter on living beings
['PA_bu-vb_pc66:0.5']	66. Theyyasatthasikkhāpada	theyyasattha sikkhāpada 	0	The training rule on a group of thieves
['PA_bu-vb_pc66:1.1']	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	At one time the Buddha was staying at Sāvatthī in the Jeta Grove, Anāthapiṇḍika’s Monastery.
['PA_bu-vb_pc66:1.2']	Tena kho pana samayena aññataro sattho rājagahā paṭiyālokaṁ gantukāmo hoti.	tena kho pana samayena aññataraḥ satthaḥ rājagahā paṭiyālokam gantu kāmo hoti 	1	On one occasion a group of people wanted to travel from Rājagaha to Pāṭaliputta.
['PA_bu-vb_pc66:1.3']	Aññataro bhikkhu te manusse etadavoca—	aññataraḥ bhikkhu te manusse etat avoca 	1	A certain monk said to them,🔽“I’ll go with you.”
['PA_bu-vb_pc66:1.4', 'PA_bu-vb_pc66:1.5']	“ahampāyasmantehi saddhiṁ gamissāmī”ti.🔽“Mayaṁ kho, bhante, suṅkaṁ pariharissāmā”ti.	aham pāyasmantehi saddhim gamissāmi iti  mayam kho bhante suṅkam pariharissāma ati 	1	“But we’ll be carrying meat.”
['PA_bu-vb_pc66:1.6']	“Pajānāthāvuso”ti.	pajānātha avusaḥ iti 	1	“Then you should know.”
['PA_bu-vb_pc66:1.7']	Assosuṁ kho kammiyā—	assosum kho kammiyā 	1	The people who were to be employed on the journey heard
['PA_bu-vb_pc66:1.8']	“sattho kira suṅkaṁ pariharissatī”ti.	sattho kira suṅkam pariharissati iti 	1	that the group would be carrying meat.
['PA_bu-vb_pc66:1.9']	Te magge pariyuṭṭhiṁsu.	te magge pariyuṭṭhisu 	1	They blocked the road.
['PA_bu-vb_pc66:1.10']	Atha kho te kammiyā taṁ satthaṁ gahetvā acchinditvā taṁ bhikkhuṁ etadavocuṁ—	atha kho te kammiyāḥ tam sattham gahetvā a chinditvā tam bhikkhum etat avocu 	1	They seized that group, robbed them, and said to that monk,
['PA_bu-vb_pc66:1.11']	“kissa tvaṁ, bhante, jānaṁ theyyasatthena saddhiṁ gacchasī”ti?	kissa tva bhante jānam theyyasatthena saddhim gacchasi iti 	1	“How could you travel with a group of thieves?”
['PA_bu-vb_pc66:1.12']	Palibundhetvā muñciṁsu.	muñcisu 	1	They beat him and released him.
['PA_bu-vb_pc66:1.13']	Atha kho so bhikkhu sāvatthiṁ gantvā bhikkhūnaṁ etamatthaṁ ārocesi.	atha kho saḥ bhikkhu sāvatthim gantvā bhikkhūnam etam attham ārocesi 	1	The monk went to Sāvatthī and told the monks what had happened.
['PA_bu-vb_pc66:1.14']	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	ye te bhikkhū appicchā pe te ujjhāyanti khiyyanti vipācenti 	1	Those monks who were modest … criticized and complained and spread it about:
['PA_bu-vb_pc66:1.15']	“kathañhi nāma bhikkhu jānaṁ theyyasatthena saddhiṁ saṁvidhāya ekaddhānamaggaṁ paṭipajjissatī”ti …pe…	katham hi nāma bhikkhu jānam theyyasatthena saddhim savidhāya ekaddhāna maggam paṭipajjissati iti pe 	1	“How could a monk travel by appointment with a thief?” …
['PA_bu-vb_pc66:1.16']	“saccaṁ kira tvaṁ, bhikkhu, jānaṁ theyyasatthena saddhiṁ saṁvidhāya ekaddhānamaggaṁ paṭipajjasī”ti?	saccam kira tva bhikkhu jānam theyyasatthena saddhim savidhāya ekaddhāna maggam paṭipajjasi iti 	1	“Is it true, monk, that you did this?”
['PA_bu-vb_pc66:1.17']	“Saccaṁ, bhagavā”ti.	sat ca bhagavān ati 	1	“It’s true, Sir.”
['PA_bu-vb_pc66:1.18']	Vigarahi buddho bhagavā …pe…	vigarahi buddhaḥ bhagavān pe 	1	The Buddha rebuked him …
