segmentnr	original	analyzed	translated
['PA_patthana_1.13:0.1', 'PA_patthana_1.13:0.2']	Paṭṭhānapakaraṇa🔽Dhammānuloma (1), Tikapaṭṭhānapāḷi (1)	paṭṭhāna pakaraṇa  dhamma anuloma tika paṭṭhāna pāḷi 	The Book of Conditional Relations🔽The Triad-based Text on Conditions🔽The Short Section
['PA_patthana_1.13:0.3', 'PA_patthana_1.13:1.0.1']	1.13. Parittattika🔽Vibhaṅgavāra	parittattika  vibhaṅgavāra 	The Exposition
['PA_patthana_1.13:1.0.2', 'PA_patthana_1.13:1.1_0', 'PA_patthana_1.13:1.1_1', 'PA_patthana_1.13:1.1_2', 'PA_patthana_1.13:1.1_3']	Hetu🔽Parittaṁ dhammaṁ paṭicca paritto dhammo uppajjati hetupaccayā—parittaṁ ekaṁ khandhaṁ🔽paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṁ …pe… dve khandhe …pe… paṭisandhikkhaṇe🔽parittaṁ ekaṁ khandhaṁ paṭicca tayo khandhā kaṭattā ca rūpaṁ …pe… dve khandhe …pe…🔽khandhe paṭicca vatthu, vatthuṁ paṭicca khandhā, ekaṁ mahābhūtaṁ paṭicca tayo mahābhūtā	hetu  parittam dhammam paṭicca parittaḥ dhammaḥ uppajjati hetu paccayā parittam ekam khandha  paṭicca tayo khandhā citta samuṭṭhānam ca rūpam pe dve khandhe pe paṭisandhi kkhaṇe  parittam ekam khandham paṭicca tayaḥ khandhā kaṭattā ca rūpam pe dve khandhe pe  khandhe paṭicca vatthu vatthum paṭicca khandhāḥ ekam mahābhūtam paṭicca tayaḥ mahābhūtā 	Causes
['PA_patthana_1.13:1.1_4', 'PA_patthana_1.13:2.1']	…pe… dve mahābhūte paṭicca cittasamuṭṭhānaṁ rūpaṁ …pe….🔽Parittaṁ dhammaṁ paṭicca mahaggato dhammo uppajjati hetupaccayā— paṭisandhikkhaṇe vatthuṁ paṭicca mahaggatā khandhā.	pe dve mahābhūte paṭicca citta samuṭṭhānam rūpam pe 🔽parittam dhammam paṭicca mahaggataḥ dhammaḥ uppajjati hetu paccayā paṭisandhi kkhaṇe vatthum paṭicca mahaggatāḥ khandhāḥ 	A limited phenomenon is a condition, as cause, for a limited phenomenon: for one of the aggregates, for the three aggregates and for the form that is consciousness-born. … for two of the aggregates, for the three aggregates and for the form that is consciousness-born. … At the moment of rebirth-linking, for one of the aggregates, for the three aggregates and for the form that is kamma-born. … for two of the aggregates, for the three aggregates and for the form that is kamma-born. … for the three aggregates and for the form that is consciousness-born. … for the three aggregates and for the form that is kamma-born. … for the three aggregates and for the form that is temperature-born. … for the three aggregates and for the form that is consciousness-born and for the form that is temperature-born. … for the three aggregates and for the form that is kamma-born and for the form that is temperature-born. … for the three aggregates and for the four primary elements. … for two of the aggregates and for the form that is consciousness-born and for the form that is temperature-born. … for two of the aggregates and for the form that is kamma-born and for the form that is temperature-born. … for two of the aggregates and for the four primary elements. … for the three aggregates and for the four primary elements. … for the four primary elements and for the three aggregates. … for one of the primary elements and for the three other primary elements. … for two of the primary elements and for the two other primary elements. … for two of the primary elements and for the form derived from the two primary elements. … for one of the primary elements and for the form derived from the other primary element. … for the three aggregates and for the form derived from the four primary elements. … for the three aggregates and for the four primary elements. … for the four primary elements and for the three aggregates. … for one of the primary elements and for the three other primary elements. … for two of the primary elements and for the two other primary elements. … for two of the primary elements and for the form derived from the two primary elements. … for one of the primary elements and for the form derived from the other primary element. … for the three aggregates and for the form derived from the four
['PA_patthana_1.13:3.1']	Parittaṁ dhammaṁ paṭicca paritto ca mahaggato ca dhammā uppajjanti hetupaccayā—paṭisandhikkhaṇe vatthuṁ paṭicca mahaggatā khandhā, mahābhūte paṭicca kaṭattārūpaṁ.	parittam dhammam paṭicca parittaḥ ca mahaggataḥ ca dhammā uppajjanti hetu paccayā paṭisandhi kkhaṇe vatthum paṭicca mahaggatāḥ khandhāḥ mahābhūte paṭicca kaṭattā rūpa 	Dependent on a limited element, limited and exalted elements arise with root-cause condition …
['PA_patthana_1.13:4.1']	Mahaggataṁ dhammaṁ paṭicca mahaggato dhammo uppajjati hetupaccayā—mahaggataṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhe …pe… paṭisandhikkhaṇe …pe….	mahaggatam dhammam paṭicca mahaggataḥ dhammaḥ uppajjati hetu paccayā mahaggatam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhe pe paṭisandhi khaṇe pe 	Dependent on an exalted element, an exalted element arises with root-cause condition: dependent on one of the exalted aggregates, three aggregates … dependent on two aggregates …
['PA_patthana_1.13:5.1', 'PA_patthana_1.13:6.1_0']	Mahaggataṁ dhammaṁ paṭicca paritto dhammo uppajjati hetupaccayā—mahaggate khandhe paṭicca cittasamuṭṭhānaṁ rūpaṁ. Paṭisandhikkhaṇe mahaggate khandhe paṭicca kaṭattārūpaṁ.🔽Mahaggataṁ dhammaṁ paṭicca paritto ca mahaggato ca dhammā uppajjanti hetupaccayā—mahaggataṁ	mahaggatam dhammam paṭicca parittaḥ dhammaḥ uppajjati hetu paccayā mahaggate khandhe paṭicca citta samuṭṭhānam rūpa paṭisandhi khaṇe mahaggate khandhe paṭicca kaṭattā rūpa  mahaggatam dhammam paṭicca parittaḥ ca mahaggataḥ ca dhammā uppajjanti hetu paccayā a mahaggata 	Dependent on an exalted element, a limited element arises with root-cause condition: dependent on the exalted aggregates, form that is consciousness-originated. At the moment of rebirth-linking, dependent on the exalted aggregates, form that is kamma-originated.
['PA_patthana_1.13:6.1_1']	ekaṁ khandhaṁ paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṁ …pe… paṭisandhikkhaṇe	ekam khandham paṭicca tayo khandhāḥ citta samuṭṭhānam ca rūpam pe paṭisandhi kkhaṇe 	Dependent on an exalted element, a limited and an exalted element arise with root-cause condition: dependent on one of the exalted aggregates, three aggregates and form that is consciousness-originated … dependent on two aggregates and form that is consciousness-originated …
['PA_patthana_1.13:6.1_2']	mahaggataṁ ekaṁ khandhaṁ paṭicca tayo khandhā kaṭattā ca rūpaṁ …pe… dve khandhe …pe….	mahaggatam ekam khandham paṭicca tayaḥ khandhā kaṭattā ca rūpam pe dve khandhe pe 	… with a great object …
['PA_patthana_1.13:7.1', 'PA_patthana_1.13:8.1', 'PA_patthana_1.13:9.1']	Appamāṇaṁ dhammaṁ paṭicca appamāṇo dhammo uppajjati hetupaccayā—appamāṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā …pe… dve khandhe …pe….🔽Appamāṇaṁ dhammaṁ paṭicca paritto dhammo uppajjati hetupaccayā—appamāṇe khandhe paṭicca cittasamuṭṭhānaṁ rūpaṁ.🔽Appamāṇaṁ dhammaṁ paṭicca paritto ca appamāṇo ca dhammā uppajjanti hetupaccayā—appamāṇaṁ ekaṁ khandhaṁ paṭicca tayo khandhā cittasamuṭṭhānañca rūpaṁ …pe… dve khandhe …pe….	appamāṇam dhammam paṭicca appamāṇaḥ dhammaḥ uppajjati hetu paccayā appamāṇam ekam khandham paṭicca tayaḥ khandhāḥ pe dve khandhe pe  appamāṇam dhammam paṭicca parittaḥ dhammaḥ uppajjati hetu paccayā appamāṇe khandhe paṭicca citta samuṭṭhānam rūpa  appamāṇam dhammam paṭicca parittaḥ ca appamāṇaḥ ca dhammā uppajjanti hetu paccayā appamāṇam ekam khandham paṭicca tayaḥ khandhāḥ citta samuṭṭhānañca rūpam pe dve khandhe pe 	A great object is a condition, as root-cause condition, for three aggregates and for materiality derived from the four great primaries. … for two aggregates …🔽A great object is a condition, as root-cause condition, for a limited object. …
