segmentnr	original	analyzed	folio	translated
['PA_bu-vb_pc31:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Pāṭimokkha of the Theravāda tradition
['PA_bu-vb_pc31:0.2', 'PA_bu-vb_pc31:0.3', 'PA_bu-vb_pc31:0.4']	Mahāvibhaṅga🔽Pācittiyakaṇḍa🔽Bhojanavagga	mahāvibhaṅga  pācittiyakaṇḍa  bhojana vagga 	0	The Great Analysis🔽The chapter on offenses entailing confession🔽The sub-chapter on food
['PA_bu-vb_pc31:0.5']	31. Āvasathapiṇḍasikkhāpada	āvasatha piṇḍa sikkhāpada 	0	The training rule on almsfood in a monastery
['PA_bu-vb_pc31:1.1']	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	At one time when the Buddha was staying at Sāvatthī in Anāthapiṇḍika’s Monastery,
['PA_bu-vb_pc31:1.2']	Tena kho pana samayena sāvatthiyā avidūre aññatarassa pūgassa āvasathapiṇḍo paññatto hoti.	tena kho pana samayena sāvatthiyāḥ avidūre aññatarassa pūgassa āvasatha piṇḍo paññattaḥ hoti 	1	a certain village had been designated as almsfood for a monastery not far from Sāvatthī.
['PA_bu-vb_pc31:1.3']	Chabbaggiyā bhikkhū pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya sāvatthiṁ piṇḍāya pavisitvā piṇḍaṁ alabhamānā āvasathaṁ agamaṁsu.	chabbaggiyāḥ bhikkhū pubbaṇha samayam nivāsetvā patta cīvaram ādāya sāvatthim piṇḍāya pavisitvā piṇḍam a labhamānāḥ āvasatham agamasu 	1	On one occasion the monks from the group of six put on their robes, took their bowls and robes, and entered Sāvatthī for alms. Since they got nothing, they went to that village.
['PA_bu-vb_pc31:1.4']	Manussā—“cirassampi bhadantā āgatā”ti sakkaccaṁ parivisiṁsu.	bhadantā āgatā ati sakkaccam 	1	The people there thought, “It’s been a long time since the venerables came here,” and they served them respectfully.
['PA_bu-vb_pc31:1.5_0']	Atha kho chabbaggiyā bhikkhū dutiyampi divasaṁ …pe… tatiyampi divasaṁ pubbaṇhasamayaṁ	atha kho chabbaggiyāḥ bhikkhū dutiyam pi divasam pe tatiyam pi divasam pubbaṇhasamaya 	1	The monks from the group of six did the same thing the following day and the next.
['PA_bu-vb_pc31:1.5_1']	nivāsetvā pattacīvaramādāya sāvatthiṁ piṇḍāya pavisitvā piṇḍaṁ alabhamānā āvasathaṁ gantvā bhuñjiṁsu.	nivāsetvā patta cīvaram ādāya sāvatthim piṇḍāya pavisitvā piṇḍam a labhamānāḥ āvasatham gantvā bhuñjisu 	1	They went to that village, ate there, and then returned to Sāvatthī.
['PA_bu-vb_pc31:1.6']	Atha kho chabbaggiyānaṁ bhikkhūnaṁ etadahosi—	atha kho chabbaggiyānam bhikkhūnam etat ahosi 	1	The monks from the group of six then thought,
['PA_bu-vb_pc31:1.7']	“kiṁ mayaṁ karissāma ārāmaṁ gantvā.	kim mayam karissāmaḥ ārāmam gantvā 	1	“What’s the point of going to the monastery?
