segmentnr	original	analyzed	folio	translated
['PA_vv_24:0.1', 'PA_vv_24:0.2', 'PA_vv_24:0.3']	Vimānavatthu🔽Itthivimāna🔽Cittalatāvagga	vimāna vatthu  itthi vimāna  citta latā vagga 	0	The Mansion of the Thirty-Three🔽The Divine Maiden🔽The Cittalatā Mansion
['PA_vv_24:0.4', 'PA_vv_24:1.1']	7. Uposathāvimānavatthu🔽“Abhikkantena vaṇṇena,	uposatha vimāna vatthu  abhikkantena vaṇṇena 	0	The Divine Maiden of the Uposatha Day🔽“Divine one, you stand there
['PA_vv_24:1.2']	yā tvaṁ tiṭṭhasi devate;	yā tvam tiṭṭhasi devate 	1	with surpassing beauty,
['PA_vv_24:1.3']	Obhāsentī disā sabbā,	obhāsentī disā sabbā 	1	Shining in all directions,
['PA_vv_24:1.4']	osadhī viya tārakā.	osadhī viya tārakā 	1	like a medicinal herb, a star.
['PA_vv_24:2.1']	Kena tetādiso vaṇṇo,	kena tetādisaḥ vaṇṇaḥ 	2	What is the cause of your beauty?
['PA_vv_24:2.2']	…pe…	pe 	2	…🔽…
['PA_vv_24:2.3']	Vaṇṇo ca te sabbadisā pabhāsatī”ti.	vaṇṇaḥ ca te sabbadisā pabhāsati iti 	2	Your beauty shines in all directions.”
['PA_vv_24:3.1']	Sā devatā attamanā,	sā devatā attamanā 	3	The deity, pleased,
['PA_vv_24:3.2']	…pe…	pe 	3	…🔽…
['PA_vv_24:3.3']	yassa kammassidaṁ phalaṁ.	yassa kammassa idam 	3	is the result of that deed.
['PA_vv_24:4.1']	“Uposathāti maṁ aññaṁsu,	uposatha ati mam aññasu 	4	“They knew me as ‘Uposatha,’
['PA_vv_24:4.2']	sāketāyaṁ upāsikā;	sāketā ayam upāsikā 	4	a lay follower in Sāketa.
['PA_vv_24:4.3']	Saddhā sīlena sampannā,	saddhā sīlena sampannā 	4	I was endowed with faith and virtue,
['PA_vv_24:4.4']	saṁvibhāgaratā sadā.	savibhāga ratā sadā 	4	always delighting in sharing.
['PA_vv_24:5.1']	Acchādanañca bhattañca,	acchādanañca bhattañca 	5	I gave clothing, food,
['PA_vv_24:5.2']	senāsanaṁ padīpiyaṁ;	senāsanam padīpiya 	5	and lodgings with a lamp,
['PA_vv_24:5.3']	Adāsiṁ ujubhūtesu,	adāsim uju bhūtesu 	5	to those who were upright
['PA_vv_24:5.4']	vippasannena cetasā.	vippasannena cetasā 	5	with a serene mind.
['PA_vv_24:6.1']	Cātuddasiṁ pañcadasiṁ,	cātuddasim pañcadasi 	6	On the fourteenth, fifteenth,
['PA_vv_24:6.2']	yā ca pakkhassa aṭṭhamī;	yā ca pakkhassa aṭṭhamī 	6	and eighth of the fortnight,
['PA_vv_24:6.3', 'PA_vv_24:6.4', 'PA_vv_24:7.1']	Pāṭihāriyapakkhañca,🔽aṭṭhaṅgasusamāgataṁ.🔽Uposathaṁ upavasissaṁ,	pāṭihāriya pakkhañca  aṭṭhaṅga su samāgata  uposatham upavasissa 	6	and on the day of the full moon,🔽I observed the Uposatha with its eight factors.🔽Always restrained in the precepts,
['PA_vv_24:7.2']	sadā sīlesu saṁvutā;	sadā sīlesu savutā 	7	I was controlled and shared.
['PA_vv_24:7.3']	Saññamā saṁvibhāgā ca,	saññamā sa vibhāgā ca 	7	I dwelt in a mansion
['PA_vv_24:7.4']	vimānaṁ āvasāmahaṁ.	vimānam āvasāmaha 	7	that was the result of that deed.
['PA_vv_24:8.1']	Pāṇātipātā viratā,	pāṇa atipātā viratā 	8	I refrained from killing living creatures
['PA_vv_24:8.2']	musāvādā ca saññatā;	musāvādā ca saññatā 	8	and was controlled in speech.
['PA_vv_24:8.3']	Theyyā ca aticārā ca,	theyyā ca aticārā ca 	8	I was far from theft and sexual activity
['PA_vv_24:8.4']	majjapānā ca ārakā.	majja pānā ca ārakā 	8	and from drinking alcohol.
['PA_vv_24:9.1']	Pañcasikkhāpade ratā,	pañca sikkhāpade ratā 	9	Delighting in the five training rules,
['PA_vv_24:9.2']	ariyasaccāna kovidā;	kovidā 	9	skilled in the noble truths,
['PA_vv_24:9.3']	Upāsikā cakkhumato,	upāsikā cakkhumataḥ 	9	a lay follower of the Buddha,
['PA_vv_24:9.4']	gotamassa yasassino.	gotamassa yasassinaḥ 	9	the famous Gotama.
['PA_vv_24:10.1']	Tena metādiso vaṇṇo,	tena mā itādisaḥ vaṇṇaḥ 	10	Because of that I have such a complexion,
['PA_vv_24:10.2']	…pe…	pe 	10	…🔽…
['PA_vv_24:10.3']	Vaṇṇo ca me sabbadisā pabhāsatī”ti.	vaṇṇaḥ ca me sabbadisā pabhāsati iti 	10	and my complexion shines in all directions.”
['PA_vv_24:11.1']	“Abhikkhaṇaṁ nandanaṁ sutvā,	abhikkhaṇam nandanam sutvā 	11	“Having heard the Nandana,
['PA_vv_24:11.2']	Chando me udapajjatha;	chandaḥ me udapajjatha 	11	desire arose in me;
['PA_vv_24:11.3']	Tattha cittaṁ paṇidhāya,	tattha cittam paṇidhāya 	11	having directed my mind there,
['PA_vv_24:11.4']	Upapannāmhi nandanaṁ.	upapannā amhi nandana 	11	I was reborn in the Nandana.
['PA_vv_24:12.1']	Nākāsiṁ satthu vacanaṁ,	nākāsim satthu vacana 	12	I did not do the Teacher’s bidding,
['PA_vv_24:12.2']	buddhassādiccabandhuno;	buddhassa adiccabandhunaḥ 	12	the Buddha, the Kinsman of the Sun;
['PA_vv_24:12.3']	Hīne cittaṁ paṇidhāya,	hīne cittam paṇidhāya 	12	having directed my mind to a lowly place,
['PA_vv_24:12.4']	sāmhi pacchānutāpinī”ti.	sāmhi pacchā anutāpinī iti 	12	I am one who later repents.”
['PA_vv_24:13.1']	“Kīva ciraṁ vimānamhi,	kīva ciram 	13	“For how long in this mansion,
['PA_vv_24:13.2']	idha vacchasuposathe;	idha vaccha suposathe 	13	here on the day of the fast,
['PA_vv_24:13.3']	Devate pucchitācikkha,	devate pucchitā ācikkha 	13	Goddess, tell me if you know,
['PA_vv_24:13.4']	yadi jānāsi āyuno”ti.	yadi jānāsi āyunoti 	13	how long your life will last.”
['PA_vv_24:14.1']	“Saṭṭhi vassasahassāni,	saṭṭhi vassa sahassāni 	14	“Sixty thousand years,
['PA_vv_24:14.2']	tisso ca vassakoṭiyo;	tissaḥ ca vassa koṭiyaḥ 	14	and three hundred million years,
['PA_vv_24:14.3']	Idha ṭhatvā mahāmuni,	mahā muni 	14	having stood here, great sage,
['PA_vv_24:14.4']	ito cutā gamissāmi;	itas cutā gamissāmi 	14	from here I will go
['PA_vv_24:14.5']	Manussānaṁ sahabyatan”ti.	manussānam saha byatanti 	14	to be with human beings.”
['PA_vv_24:15.1']	“Mā tvaṁ uposathe bhāyi,	mā tvam uposathe bhāyi 	15	“Do not be afraid on the day of the fast,
['PA_vv_24:15.2']	sambuddhenāsi byākatā;	sambuddhena asi byākatā 	15	you have been declared by the Buddha
['PA_vv_24:15.3']	Sotāpannā visesayi,	sā utāpannā 	15	to be a stream-enterer, no longer subject to falling (to lower realms),
['PA_vv_24:15.4']	pahīnā tava duggatī”ti.	pahīnā tava duggatī iti 	15	and your bad destinations have been destroyed.”
['PA_vv_24:16.1']	Uposathāvimānaṁ sattamaṁ.	uposathā vimānam sattama 	16	The Seventh Mansion Discourse on the Observance Days.
