segmentnr	original	analyzed	folio	translated
['PA_cnd_10:0.1']	Cūḷaniddesa	cūḷa niddesa 	0	The Shorter Expositions
['PA_cnd_10:0.2']	Pārāyanavagganiddesa	pārāyana vagga niddesa 	0	The Exposition of the Pārāyanavagga
['PA_cnd_10:0.3']	Pucchāniddesa	pucchā niddesa 	0	The Exposition of the Questions
['PA_cnd_10:0.4']	6. Upasīvamāṇavapucchāniddesa	upasīvamāṇava pucchā niddesa 	0	The Exposition of the Questions of the Youth Upasīva
['PA_cnd_10:1.1']	Eko ahaṁ sakka mahantamoghaṁ,	ekaḥ aham sakka mahantam ogha 	1	“Alone, O Sakka, I am a great flood,
['PA_cnd_10:1.2']	(iccāyasmā upasīvo)	id ca ayasmai upasīvo 	1	(So said the venerable Upasīva)
['PA_cnd_10:1.3']	Anissito no visahāmi tārituṁ;	a nissitaḥ naḥ visahāmi tāritu 	1	Without support, I cannot cross it.
['PA_cnd_10:1.4']	Ārammaṇaṁ brūhi samantacakkhu,	ārammaṇam brūhi samanta cakkhu 	1	Tell me a support, O All-Seeing One,
['PA_cnd_10:1.5', 'PA_cnd_10:2.1']	Yaṁ nissito oghamimaṁ tareyyaṁ.🔽Eko ahaṁ sakka mahantamoghanti.	yam nissitaḥ ogham imam tareyya  ekaḥ aham sakka mahantam oghanti 	1	By which, supported, I may cross this flood.”
['PA_cnd_10:2.2_0']	Ekoti puggalo vā me dutiyo natthi, dhammo vā me dutiyo natthi, yaṁ vā puggalaṁ nissāya	ekaḥ ti puggalaḥ vā me dutiyaḥ natthi dhammaḥ vā me dutiyaḥ natthi yam vā puggalam nissāya 	2	“Alone, O Sakka, I am a great flood” means: I am alone, I have no second person or Dhamma.
['PA_cnd_10:2.2_1', 'PA_cnd_10:2.2_2']	dhammaṁ vā nissāya mahantaṁ kāmoghaṁ bhavoghaṁ diṭṭhoghaṁ avijjoghaṁ tareyyaṁ uttareyyaṁ🔽patareyyaṁ samatikkameyyaṁ vītivatteyyanti.	dhammam vā nissāya mahantam kāma ogham bhava ogham diṭṭha ogham avijja ogham tareyyam uttareyya  patareyyam samatikkameyyam vītivatteyyanti 	2	By which I may cross, may get out of, may get over, may go beyond, may go to the further shore of the great flood of sensuality, the great flood of becoming, the great flood of views, the great flood of ignorance.
['PA_cnd_10:2.3']	Sakkāti sakko.	sakkā ati sakko 	2	“Sakka” means Sakka.
['PA_cnd_10:2.4']	Bhagavā sakyakulā pabbajitotipi sakko.	bhagavā sakya kulā pabbajitaḥ tipi sakko 	2	The Blessed One is called Sakka because he went forth from the Sakyan clan.
['PA_cnd_10:2.5']	Atha vā aḍḍho mahaddhano dhanavātipi sakko.	atha vai aḍḍhaḥ mahaddhanaḥ dhanavā atipi sakkaḥ 	2	Or else, he is called Sakka because he is rich, very wealthy, and has great wealth.
['PA_cnd_10:2.6']	Tassimāni dhanāni, seyyathidaṁ—	tassa imāni dhanāni 	2	These are his kinds of wealth:
['PA_cnd_10:2.7', 'PA_cnd_10:2.8']	saddhādhanaṁ sīladhanaṁ hiridhanaṁ ottappadhanaṁ sutadhanaṁ cāgadhanaṁ paññādhanaṁ satipaṭṭhānadhanaṁ …pe…🔽nibbānadhanaṁ.	saddhā dhanam sīla dhanam hiri dhanam ottappa dhanam suta dhanam cāga dhanam paññā dhanam sati paṭṭhāna dhanam pe  nibbāna dhana 	2	He has the wealth of faith, the wealth of virtue, the wealth of a sense of shame, the wealth of a sense of compunction, the wealth of learning, the wealth of generosity, the wealth of wisdom, the wealth of the basis for spiritual power that is concentration by means of desire, the wealth of the basis for spiritual power that is concentration by means of energy, the wealth of the basis for spiritual power that is concentration by means of consciousness, the wealth of the basis for spiritual power that is concentration by means of inquiry, the wealth of the basis for spiritual power that is concentration by means of abandonment, the wealth of the basis for spiritual power that is concentration by means of volition, the wealth of the basis for spiritual power that is concentration by means of momentum, the wealth of the basis for spiritual power that is concentration by means of right resolve, the wealth of the basis for spiritual power that is concentration by means of right knowledge, the wealth of the basis for spiritual power that is concentration by means of right freedom, the wealth of the foundations of mindfulness, the wealth of the right efforts, the wealth of the bases of spiritual power, the wealth of the faculties, the wealth of the powers, the wealth of the awakening factors, the wealth of the path, the wealth of the fruits, the wealth of Nibbāna.
['PA_cnd_10:2.9']	Imehi anekehi dhanaratanehi aḍḍho mahaddhano dhanavātipi sakko.	imehi anekehi dhana ratanehi aḍḍhaḥ mahaddhanaḥ sakkaḥ 	2	He is rich, very wealthy, with great wealth, with great riches.
['PA_cnd_10:2.10']	Atha vā sakko pahu visavī alamatto sūro vīro vikkanto abhīrū achambhī anutrāsī apalāyī pahīnabhayabheravo vigatalomahaṁsotipi sakkoti—	atha vā sakkaḥ pahu visavī alamattaḥ sūraḥ vīraḥ vikkantaḥ abhīruḥ achambhī anutrāsī apalāyī pahīna bhaya bheravaḥ vigata loma hasaḥ tipi sakkaḥ ti 	2	Or alternatively, he is Sakka because he is Sakka who has much poison, who is very poisonous, who is powerful, who is a hero, who is a champion, who is confident, who is fearless, who is undaunted, who does not run away, who has abandoned fear and trembling, and whose hair does not bristle on end.
['PA_cnd_10:2.11']	eko ahaṁ sakka mahantamoghaṁ.	ekaḥ aham sakka mahantam ogha 	2	I am alone, Sakka, of great splendor.
['PA_cnd_10:3.1']	Iccāyasmā upasīvoti.	id ca ayasmai upasīva iti 	3	So said the venerable Upasīva.🔽So said: the word so is a particle …
['PA_cnd_10:3.2', 'PA_cnd_10:3.3']	Iccāti padasandhi …pe….🔽Āyasmāti piyavacanaṁ …pe….	i t ca ati pada sandhi pe  āyasmā iti piya vacanam pe 	3	Venerable: a term of affection …
['PA_cnd_10:3.4']	Upasīvoti tassa brāhmaṇassa nāmaṁ …pe… abhilāpoti—	upasīvo ti tassa brāhmaṇassa nāmam pe abhilāpo ti 	3	Upasīva: this is the brahmin’s name …
['PA_cnd_10:3.5', 'PA_cnd_10:4.1']	iccāyasmā upasīvo.🔽Anissito no visahāmi tāritunti.	id ca ayasmai upasīvo  a nissitaḥ naḥ visahāmi tāritun ti 	3	So said the venerable Upasīva.🔽I am not free from clinging, I cannot cross over.
['PA_cnd_10:4.2_0']	Anissitoti puggalaṁ vā anissito dhammaṁ vā anissito no visahāmi na ussahāmi na sakkomi	anissitoti puggalam vā a nissitaḥ dhammam vā a nissitaḥ no visahāmi na ussahāmi na sakkomi 	4	I am not free from clinging: I am not free from clinging to a person or to a doctrine. I cannot cross over: I cannot cross over, I cannot get across, I cannot emerge, I cannot pass beyond, I cannot overcome, I cannot go beyond.
['PA_cnd_10:4.2_1', 'PA_cnd_10:4.2_2']	na paṭibalo mahantaṁ kāmoghaṁ bhavoghaṁ diṭṭhoghaṁ avijjoghaṁ tarituṁ uttarituṁ patarituṁ🔽samatikkamituṁ vītivattitunti—	na paṭibalaḥ mahantam kāma ogham bhava ogham diṭṭha ogham avijja ogham taritum uttaritum pataritu  samatikkamitum vītivattitum ti 	4	the great flood of sensuality, the great flood of becoming, the great flood of views, the great flood of ignorance.
['PA_cnd_10:4.3']	anissito no visahāmi tārituṁ.	a nissitaḥ naḥ visahāmi tāritu 	4	I am not confident that I can cross over.🔽Tell me the object, O you whose vision is all-around.
['PA_cnd_10:5.1']	Ārammaṇaṁ brūhi samantacakkhūti ārammaṇaṁ ālambaṇaṁ nissayaṁ upanissayaṁ brūhi ācikkhāhi desehi paññapehi paṭṭhapehi vivarāhi vibhajāhi uttānīkarohi pakāsehi.	ārammaṇam brūhi samanta cakkhu iti ārammaṇam ālambaṇam nissayam upanissayam brūhi ācikkhāhi desehi paññapehi paṭṭhapehi vivarāhi vibhajāhi uttānīkarohi pakāsehi 	5	Tell me, teach me, declare to me, expound to me, set forth to me, open up to me, analyze to me, make plain to me the object, the support, the reliance, the dependence.
['PA_cnd_10:5.2']	Samantacakkhūti samantacakkhu vuccati sabbaññutañāṇaṁ.	samanta cakkhu iti samanta cakkhu vuccati sabbaññuta ñāṇa 	5	One whose vision is all-around: the knowledge of omniscience is called “vision all-around.”
['PA_cnd_10:5.3']	Bhagavā tena sabbaññutañāṇena upeto samupeto upāgato samupāgato upapanno samupapanno samannāgato.	bhagavā tena sabbaññuta ñāṇena upetaḥ samupetaḥ upāgataḥ samupāgataḥ upapannaḥ samupapannaḥ samannāgataḥ 	5	The Blessed One is endowed with that knowledge of omniscience, fully endowed with it, provided with it, possessed of it, furnished with it, supplied with it, in conformity with it.
['PA_cnd_10:6.1', 'PA_cnd_10:6.2']	Na tassa adiṭṭhamidhatthi kiñci,🔽Atho aviññātamajānitabbaṁ;	na tassa a diṭṭham idhatthi kiñci  atho a viññātam a jānitabba 	6	There is nothing that is not seen by him in the world;🔽There is nothing that is not known by him in the world.
['PA_cnd_10:6.3']	Sabbaṁ abhiññāsi yadatthi neyyaṁ,	sabbam abhiññāsi yat atthi na iyya 	6	He has directly known all that is to be known;
