segmentnr	original	analyzed	translated
['PA_kd_1:0.1', 'PA_kd_1:0.2']	Theravāda Vinayapiṭaka🔽Mahāvagga	thera vāda vinaya piṭaka  mahāvagga 	The Pāli Canon: Vinaya Piṭaka🔽The Great Division
['PA_kd_1:0.3']	1. Mahākhandhaka	mahākhandhaka 	The Great Chapter
['PA_kd_1:1.0.1']	1. Bodhikathā	bodhi kathā 	The Story of the Bodhi Tree
['PA_kd_1:1.0.2']	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	Homage to the Blessed One, the Worthy One, the Rightly Self-awakened One.
['PA_kd_1:1.1.1']	Tena samayena buddho bhagavā uruvelāyaṁ viharati najjā nerañjarāya tīre bodhirukkhamūle paṭhamābhisambuddho.	tena samayena buddhaḥ bhagavā uruvelāyam viharati najjā nerañjarāya tīre bodhi rukkha mūle paṭhama abhisambuddhaḥ 	At that time the Buddha, the Blessed One, was staying in Uruvelā on the bank of the Nerañjarā River, at the root of the Bodhi tree, newly self-awakened.
['PA_kd_1:1.1.2']	Atha kho bhagavā bodhirukkhamūle sattāhaṁ ekapallaṅkena nisīdi vimuttisukhapaṭisaṁvedī.	atha kho bhagavā bodhi rukkha mūle sattāham eka pallaṅkena nisīdi vimutti sukha paṭisavedī 	Then the Blessed One, for seven days, remained in one session, experiencing the bliss of freedom.
['PA_kd_1:1.2.1']	Atha kho bhagavā rattiyā paṭhamaṁ yāmaṁ paṭiccasamuppādaṁ anulomapaṭilomaṁ manasākāsi—	atha kho bhagavā rattiyā paṭhamam yāmam paṭiccasamuppādam anuloma paṭilomam manasā akāsi 	Then, in the first watch of the night, the Blessed One directed his mind to the knowledge of the arising and passing away of beings.
['PA_kd_1:1.2.2_0']	“Avijjāpaccayā saṅkhārā, saṅkhārapaccayā viññāṇaṁ, viññāṇapaccayā nāmarūpaṁ, nāmarūpapaccayā	avijjā paccayā saṅkhārā saṅkhāra paccayā viññāṇa viññāṇa paccayā nāma rūpa nāma rūpa paccayā 	“With ignorance as condition, volitional formations come to be; with volitional formations as condition, consciousness; with consciousness as condition, name-and-form;
['PA_kd_1:1.2.2_1']	saḷāyatanaṁ, saḷāyatanapaccayā phasso, phassapaccayā vedanā, vedanāpaccayā taṇhā,	saḷāyatana saḷāyatana paccayā phassaḥ phassa paccayā vedanā vedanā paccayā taṇhā 	with name-and-form as condition, the six sense bases; with the six sense bases as condition, contact; with contact as condition, feeling; with feeling as condition, craving;🔽with craving as condition, clinging; with clinging as condition, existence; with existence as condition, birth; with birth as condition, aging-and-death,
['PA_kd_1:1.2.2_2']	taṇhāpaccayā upādānaṁ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṁ	taṇhā paccayā upādāna upādāna paccayā bhavaḥ bhava paccayā jāti jāti paccayā jarā maraṇa 	and sorrow, lamentation, pain, displeasure, and despair come to be.🔽Such is the origin of this whole mass of suffering.
