segmentnr	original	analyzed	translated
['PA_patthana_17.4:0.1', 'PA_patthana_17.4:0.2']	Paṭṭhānapakaraṇa🔽Dhammānulomapaccanīya (3), Tikatikapaṭṭhānapāḷi (5)	paṭṭhāna pakaraṇa  dhamma anuloma paccanīya 	The Paṭṭhāna Treatise🔽The forward and reverse order of conditions, the Tipitaka, the Paṭṭhāna text
['PA_patthana_17.4:0.3']	17.4. Kusalattika, Saṅkiliṭṭhattika	kusala ttika saṅkiliṭṭha ttika 	The wholesome triad, the defiled triad
['PA_patthana_17.4:1.1', 'PA_patthana_17.4:2.1_0', 'PA_patthana_17.4:2.1_1', 'PA_patthana_17.4:2.1_2']	Akusalaṁ saṅkiliṭṭhasaṅkilesikaṁ dhammaṁ paṭicca naakusalo nasaṅkiliṭṭhasaṅkilesiko dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi, adhipatiyā tīṇi …pe… avigate tīṇi.🔽Abyākataṁ asaṅkiliṭṭhasaṅkilesikaṁ dhammaṁ paccayā naabyākato naasaṅkiliṭṭhasaṅkilesiko🔽dhammo uppajjati hetupaccayā. Abyākataṁ asaṅkiliṭṭhasaṅkilesikaṁ dhammaṁ paccayā🔽nakusalo naasaṅkiliṭṭhasaṅkilesiko dhammo uppajjati hetupaccayā. Abyākataṁ asaṅkiliṭṭhasaṅkilesikaṁ	akusalam saṅkiliṭṭha saṅkilesikam dhammam paṭicca na akusalaḥ na saṅkiliṭṭha saṅkilesikaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi adhipatiyā tīṇi pe avigate tīṇi  abyākatam a saṅkiliṭṭha saṅkilesikam dhammam paccayā na abyākataḥ na a saṅkiliṭṭha saṅkilesikaḥ  dhammaḥ uppajjati hetu paccayā abyākatam asaṅkiliṭṭha saṅkilesikam dhammam paccayā  na kusalaḥ na asaṅkiliṭṭha saṅkilesikaḥ dhammaḥ uppajjati hetu paccayā abyākatam asaṅkiliṭṭha saṅkilesika 	With an unwholesome, defiled, and defiling state as condition, there arises a non-unwholesome, non-defiled, and non-defiling state, as a root-cause condition. (Abbreviated.) In the case of root-cause, there are three; in the case of predominance, there are three; … in the case of non-hindrance, there are three.🔽With an indeterminate, undefiled, and non-defiling state as condition, there arises an indeterminate, undefiled, and non-defiling state, as a root-cause condition. With an indeterminate, undefiled, and non-defiling state as condition, there arises
['PA_patthana_17.4:2.1_3']	dhammaṁ paccayā naakusalo naasaṅkiliṭṭhasaṅkilesiko dhammo uppajjati hetupaccayā.	dhammam paccayā na akusalaḥ na asaṅkiliṭṭha saṅkilesikaḥ dhammaḥ uppajjati hetu paccayā 	a wholesome, undefiled, and non-defiling state, as a root-cause condition. With an indeterminate, undefiled, and non-defiling state as condition, there arises🔽a unwholesome, undefiled, and non-defiling state, as a root-cause condition.
['PA_patthana_17.4:2.1_4', 'PA_patthana_17.4:2.1_5']	Abyākataṁ asaṅkiliṭṭhasaṅkilesikaṁ dhammaṁ paccayā nakusalo naasaṅkiliṭṭhasaṅkilesiko🔽ca naabyākato naasaṅkiliṭṭhasaṅkilesiko ca dhammā uppajjanti hetupaccayā. Abyākataṁ	abyākatam asaṅkiliṭṭha saṅkilesikam dhammam paccayā na kusalaḥ na asaṅkiliṭṭha saṅkilesiko  ca na abyākataḥ na asaṅkiliṭṭha saṅkilesiko ca dhammā uppajjanti hetu paccayā abyākata 	With an unwholesome, not-corrupted-but-subject-to-corruption, …
['PA_patthana_17.4:2.1_6', 'PA_patthana_17.4:2.1_7']	asaṅkiliṭṭhasaṅkilesikaṁ dhammaṁ paccayā naakusalo naasaṅkiliṭṭhasaṅkilesiko ca naabyākato🔽naasaṅkiliṭṭhasaṅkilesiko ca dhammā uppajjanti hetupaccayā. Abyākataṁ asaṅkiliṭṭhasaṅkilesikaṁ	a saṅkiliṭṭha saṅkilesikam dhammam paccayā na akusalaḥ na a saṅkiliṭṭha saṅkilesiko ca na abyākataḥ  na asaṅkiliṭṭha saṅkilesiko ca dhammā uppajjanti hetu paccayā abyākatam asaṅkiliṭṭha saṅkilesika 	With an unwholesome, not-corrupted-but-subject-to-corruption, …🔽With an unwholesome, not-corrupted-but-subject-to-corruption, …
['PA_patthana_17.4:2.1_8', 'PA_patthana_17.4:2.1_9', 'PA_patthana_17.4:2.1_10']	dhammaṁ paccayā nakusalo naasaṅkiliṭṭhasaṅkilesiko ca naakusalo naasaṅkiliṭṭhasaṅkilesiko🔽ca dhammā uppajjanti hetupaccayā. (Saṅkhittaṁ.) Hetuyā cha, ārammaṇe cha …pe… āsevane🔽pañca …pe… vipāke tīṇi, avigate cha.	dhammam paccayā na kusalaḥ na a saṅkiliṭṭha saṅkilesiko ca na akusalaḥ na a saṅkiliṭṭha saṅkilesiko  ca dhammā uppajjanti hetu paccayā saṅkhitta hetuyā cha ārammaṇe cha pe āsevane  pañca pe vipāke tīṇi avigate cha 	With an unwholesome, not-corrupted-but-subject-to-corruption, …
['PA_patthana_17.4:3.1']	Kusalaṁ asaṅkiliṭṭhaasaṅkilesikaṁ dhammaṁ paṭicca nakusalo naasaṅkiliṭṭhaasaṅkilesiko dhammo uppajjati hetupaccayā … tīṇi.	kusalam asaṅkiliṭṭha asaṅkilesikam dhammam paṭicca na kusalaḥ na asaṅkiliṭṭha asaṅkilesikaḥ dhammaḥ uppajjati hetu paccayā tīṇi 	(In brief.) As to root cause, six; as to object, six; as to prenascence, six; as to proximity, six; as to contiguity, six; as to dissociation, six; as to presence, six; as to non-disappearance, six; as to kamma result, three; as to nutriment, five; as to faculty, five; as to jhāna, five; as to path, five; as to association, six; as to non-dissociation, six; as to presence, six; as to absence, six; as to disappearance, six; as to prerequisite, six; as to condition, six; as to non-deprivation, six.🔽With a wholesome, not-corrupted-but-subject-to-corruption, …🔽With a wholesome, not-corrupted-but-subject-to-corruption, …
['PA_patthana_17.4:4.1']	Abyākataṁ asaṅkiliṭṭhaasaṅkilesikaṁ dhammaṁ paṭicca nakusalo naasaṅkiliṭṭhaasaṅkilesiko dhammo uppajjati hetupaccayā … tīṇi. (Saṅkhittaṁ.)	abyākatam asaṅkiliṭṭha asaṅkilesikam dhammam paṭicca na kusalaḥ na asaṅkiliṭṭha asaṅkilesikaḥ dhammaḥ uppajjati hetu paccayā tīṇi 	With an unwholesome root cause as condition, a wholesome root cause arises … (Abbreviated.)🔽With an unwholesome root cause as condition, a neither-unwholesome-nor-wholesome root cause arises … (Abbreviated.)🔽With an unwholesome root cause as condition, a wholesome root cause arises … (Abbreviated.)🔽With an unwholesome root cause as condition, an unwholesome thought … an unwholesome view … an unwholesome attainment … an unwholesome wholesome attainment … an unwholesome neither-unwholesome-nor-wholesome attainment arises … (Abbreviated.)🔽With an unwholesome root cause as condition, an unwholesome thought … an unwholesome view … an unwholesome attainment … an unwholesome wholesome attainment … an unwholesome neither-unwholesome-nor-wholesome attainment arises … (Abbreviated.)🔽With an unwholesome root cause as condition, an unwholesome thought … an unwholesome view … an unwholesome attainment … an unwholesome wholesome attainment … an unwholesome neither-unwholesome-nor-wholesome attainment arises … (Abbreviated.)
['PA_patthana_17.4:5.1']	Hetuyā cha, adhipatiyā cha …pe… vipāke tīṇi …pe… avigate cha.	hetuyā cha adhipatiyā cha pe vipāke tīṇi pe avigate cha 	With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome … With an unwholesome root cause that is neither dark nor bright and has neither-painful-nor-pleasant feeling as its outcome
