segmentnr	original	analyzed	folio	translated
['PA_atk-vin02_a1:0', 'PA_atk-vin02_a1:1', 'PA_atk-vin02_a1:2']	Namo tassa bhagavato arahato sammāsambuddhassa🔽Vinayapiṭake🔽Pācittiya-aṭṭhakathā	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa  vinaya piṭake  pācittiya aṭṭhakathā 	0	Honour to that Blessed One, accomplished and fully enlightened!🔽In the Vinaya Piṭaka🔽The Commentary on the Pācittiya Rules
['PA_atk-vin02_a1:3', 'PA_atk-vin02_a1:4']	5. Pācittiyakaṇḍaṃ🔽1. Musāvādavaggo	pācittiyakaṇḍam  musā vāda vaggo 	0	The Chapter on the Pācittiya Rules🔽The First Division: On Lying
['PA_atk-vin02_a1:5']	1. Musāvādasikkhāpadavaṇṇanā	        	0	The Training Rule on Lying🔽For those whose collection is well established
['PA_atk-vin02_a1:6']	Yesaṃ navahi vaggehi, saṅgaho suppatiṭṭhito;	yesam navahi vaggehi saṅgahaḥ su patiṭṭhitaḥ 	0	In nine divisions, now this is the commentary
['PA_atk-vin02_a1:7']	Khuddakānaṃ ayaṃ dāni, tesaṃ bhavati vaṇṇanā.	khuddakānam ayam dāni tesam bhavati vaṇṇanā 	0	On those minor rules.
['PA_atk-vin02_a1:8_0']	1. Tattha musāvādavaggassa tāva paṭhamasikkhāpade hatthakoti tassa therassa nāmaṃ.	tattha musāvāda vaggassa tāva paṭhama sikkhāpade hatthako ti tassa therassa nāmaṃ 	8	Herein, as regards the first training rule in the first division on lying, the “hand” is the name of that elder.
['PA_atk-vin02_a1:8_1']	Sakyānaṃ puttoti sakyaputto. Buddhakāle kira sakyakulato asīti purisasahassāni pabbajiṃsu,	sakyānam putto ti sakya putto buddha kāle kira sakya kulataḥ asīti purisa sahassāni pabbajiṃsu 	8	“Son of the Sakyans” means a son of the Sakyan clan. At the time of the Buddha, it seems, eighty thousand men from the Sakyan clan went forth,🔽and he was one of them.
['PA_atk-vin02_a1:8_2']	tesaṃ so aññataroti. Vādakkhittoti “vādaṃ karissāmī”ti evaṃ parivitakkitena vādena	tesam so aññataraḥ ti vāda khittaḥ ti vādam karissāmi iti evam parivitakkitena vādena 	8	“Deceived by his talk” means that he was thrown, cast, flung, sent, in the presence of his opponent by talk, thinking, “I’ll make a case.”
['PA_atk-vin02_a1:8_3']	paravādisantikaṃ khitto pakkhitto pahito pesitoti attho. Vādamhi vā sakena cittena	paravādi santikam khitto pakkhitto pahito pesito ti atthaḥ vādamhi vā sakena cittena 	8	The meaning is that he was sent to his opponent. Or he was deceived by his own mind in regard to the case.🔽Or he was deceived by the case wherever there is a case, there he appears.
['PA_atk-vin02_a1:8_4']	khitto. Yatra yatra vādo tatra tatreva sandissatītipi vādakkhitto. Avajānitvā avajānātīti	khittaḥ yatra yatra vādaḥ tatra tatra iva sandissati iti pi vāda khittaḥ avajānitvā avajānāti iti 	8	“Having disrespected, he disrespects” means that he disrespects after having disrespected.
['PA_atk-vin02_a1:8_5', 'PA_atk-vin02_a1:8_6']	attano vāde kañci dosaṃ sallakkhento “nāyaṃ mama vādo”ti avajānitvā puna kathento🔽kathento niddosataṃ sallakkhetvā “mameva ayaṃ vādo”ti paṭijānāti. Paṭijānitvā avajānātīti	attanaḥ vāde kañci dosam sallakkhentaḥ na ayam mama vādaḥ iti avajānitvā puna kathentaḥ  kathentaḥ niddosa tam sallakkhetvā mama eva ayam vādaḥ iti paṭijānāti paṭijānitvā avajānāti iti 	8	He criticizes his own view, saying, “This is not my view,” and then speaks again.🔽He criticizes his own view, saying, “This is my view,” and then criticizes it again.🔽He criticizes his own view, saying, “This is not my view,” and then speaks again.
['PA_atk-vin02_a1:8_7']	kismiñcideva vacane ānisaṃsaṃ sallakkhento “ayaṃ mama vādo”ti paṭijānitvā puna kathento	kismiñcid eva vacane ānisaṃsam sallakkhentaḥ ayam mama vādo ti paṭijānitvā puna kathentaḥ 	8	He criticizes his own view, saying, “This is my view,” and then criticizes it again.
['PA_atk-vin02_a1:8_8']	kathento tattha dosaṃ sallakkhetvā “nāyaṃ mama vādo”ti avajānāti. Aññenaññaṃ paṭicaratīti	kathentaḥ tattha dosam sallakkhetvā na ayam mama vādaḥ iti avajānāti aññena aññam paṭicarati iti 	8	He criticizes his own view, saying, “This is not my view,” and then speaks again.🔽He criticizes his own view, saying, “This is my view,” and then criticizes it again.
