segmentnr	original	analyzed	folio	translated
['PA_snp_1.6:0.1']	Sutta Nipāta 1.6	sutta nipāta 	0	The Collection of Long Sayings .
['PA_snp_1.6:0.2']	Parābhavasutta	parābhavasutta 	0	The Downfall
['PA_snp_1.6:1.1']	Evaṁ me sutaṁ—	evam me suta 	1	Thus have I heard:
['PA_snp_1.6:1.2']	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	ekam samayam bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	Once the Blessed One was staying at Sāvatthī, in Jeta’s Grove, Anāthapiṇḍika’s Park.
['PA_snp_1.6:1.3']	Atha kho aññatarā devatā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṁ jetavanaṁ obhāsetvā yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ aṭṭhāsi.	atha kho aññatarā devatā abhikkantāya rattiyā abhikkanta vaṇṇā kevala kappam jetavanam obhāsetvā yena bhagavā tena upasaṅkami upasaṅkamitvā bhagavantam abhivādetvā ekamantam aṭṭhāsi 	1	Then, as the night was passing away, a certain deity, lighting up the whole of Jeta’s Grove with his surpassing beauty, approached the Blessed One, and stood on one side after saluting him.
['PA_snp_1.6:1.4', 'PA_snp_1.6:2.1']	Ekamantaṁ ṭhitā kho sā devatā bhagavantaṁ gāthāya ajjhabhāsi:🔽“Parābhavantaṁ purisaṁ,	ekamantam ṭhitā kho sā devatā bhagavantam gāthāya ajjhabhāsi  parābhavantam purisa 	1	And as she thus stood on one side, the deity addressed the Blessed One with a verse:
['PA_snp_1.6:2.2']	mayaṁ pucchāma gotama;	mayam pucchāma gotama 	2	“We ask you, Gotama, about the man who is down and out,
['PA_snp_1.6:2.3']	Bhavantaṁ puṭṭhumāgamma,	bhavantam puṭṭhum āgamma 	2	Having come to ask you, Blessed One,
['PA_snp_1.6:2.4']	kiṁ parābhavato mukhaṁ”.	kim parābhavataḥ mukha 	2	what is the cause of his downfall?”
['PA_snp_1.6:3.1']	“Suvijāno bhavaṁ hoti,	su vijānaḥ bhavam hoti 	3	“The man who is well-known,
['PA_snp_1.6:3.2']	suvijāno parābhavo;	su vijānaḥ parābhavaḥ 	3	is the one who is down and out.
['PA_snp_1.6:3.3']	Dhammakāmo bhavaṁ hoti,	dhamma kāmaḥ bhavam hoti 	3	He who loves the Dhamma,
['PA_snp_1.6:3.4']	dhammadessī parābhavo”.	dhammadessī parābhavaḥ 	3	is the one who teaches the Dhamma to the down and out.”
['PA_snp_1.6:4.1']	“Iti hetaṁ vijānāma,	iti ha itam vijānāma 	4	“So we understand this,
['PA_snp_1.6:4.2']	paṭhamo so parābhavo;	paṭhamaḥ saḥ parābhavaḥ 	4	that this is the first cause of downfall.
['PA_snp_1.6:4.3']	Dutiyaṁ bhagavā brūhi,	dutiyam bhagavā brūhi 	4	Tell us the second, Blessed One,
['PA_snp_1.6:4.4']	kiṁ parābhavato mukhaṁ”.	kim parābhavataḥ mukha 	4	what is the cause of downfall?”
['PA_snp_1.6:5.1']	“Asantassa piyā honti,	a santassa piyā honti 	5	“The man who is not good,
['PA_snp_1.6:5.2']	sante na kurute piyaṁ;	sante na kurute piya 	5	loves the good, but does not do good.
['PA_snp_1.6:5.3']	Asataṁ dhammaṁ roceti,	asatam dhammam roca iti 	5	He delights in unwholesome things,
['PA_snp_1.6:5.4']	taṁ parābhavato mukhaṁ”.	tam parābhavataḥ mukha 	5	That is the gateway to downfall.”
['PA_snp_1.6:6.1']	“Iti hetaṁ vijānāma,	iti ha itam vijānāma 	6	“Thus we know this,
['PA_snp_1.6:6.2']	dutiyo so parābhavo;	dutiyaḥ saḥ parābhavaḥ 	6	That is the second downfall.
['PA_snp_1.6:6.3']	Tatiyaṁ bhagavā brūhi,	tatiyam bhagavā brūhi 	6	Please tell us the third,
['PA_snp_1.6:6.4']	kiṁ parābhavato mukhaṁ”.	kim parābhavataḥ mukha 	6	What is the gateway to downfall?”
