segmentnr	original	analyzed	folio	translated
['PA_pv_1:0.1', 'PA_pv_1:0.2']	Petavatthu🔽Uragavagga	petavatthu  uraga vagga 	0	The Peta-Stories🔽The Book of the Reptiles
['PA_pv_1:0.3']	1. Khettūpamapetavatthu	khettu upama peta vatthu 	0	The Story of the Ghost in the Shape of a Plough
['PA_pv_1:1.1']	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 	1	Homage to him, the Blessed One, the Worthy One, the Supremely Enlightened.
['PA_pv_1:2.1', 'PA_pv_1:2.2']	“Khettūpamā arahanto,🔽dāyakā kassakūpamā;	khettu upamāḥ arahantaḥ  dāyakā kassakū pamā 	2	The Arahats are like a field,🔽The givers are like ploughmen,
['PA_pv_1:2.3']	Bījūpamaṁ deyyadhammaṁ,	bījūpamam 	2	The gift is like the seed,
['PA_pv_1:2.4', 'PA_pv_1:3.1']	etto nibbattate phalaṁ.🔽Etaṁ bījaṁ kasi khettaṁ,	ettas nibbattate phala  etam bījam kasi khetta 	2	And the fruit is produced by the rain.🔽This seed, this field, this plough,
['PA_pv_1:3.2']	petānaṁ dāyakassa ca;	petānam dāyakassa ca 	3	This giver to the ghosts,
['PA_pv_1:3.3']	Taṁ petā paribhuñjanti,	tam petā paribhuñjanti 	3	The ghosts enjoy this,
['PA_pv_1:3.4']	dātā puññena vaḍḍhati.	dātā puññena vaḍḍhati 	3	And the giver grows in merit.
['PA_pv_1:4.1']	Idheva kusalaṁ katvā,	idhā iva kusalam katvā 	4	Having done good here,
['PA_pv_1:4.2']	Pete ca paṭipūjiya;	pete ca paṭipūjiya 	4	And worshipped the ghosts,
['PA_pv_1:4.3']	Saggañca kamatiṭṭhānaṁ,	saggañca 	4	One goes to a place in heaven,
['PA_pv_1:4.4']	Kammaṁ katvāna bhaddakan”ti.	kammam katvāna bhaddakanti 	4	Having done good deeds.”
['PA_pv_1:5.1']	Khettūpamapetavatthu paṭhamaṁ.	khettu upama peta vatthu 	5	The Story of the Ghost in the Shape of a Plough, the first.
