segmentnr	original	analyzed	translated
['PA_patthana_3.12:0.1', 'PA_patthana_3.12:0.2', 'PA_patthana_3.12:0.3']	Paṭṭhānapakaraṇa🔽Dhammānuloma (1), Dukatikapaṭṭhānapāḷi (3)🔽3.12. Kilesagocchaka, Kusalattika	paṭṭhāna pakaraṇa  dhamma anuloma  kilesagocchaka kusalattika 	The Book of Conditional Relations🔽In conformity with the ideas, the triplets in the forward order🔽The unprofitable, the root-causeless, the unprofitable, the root-causeless
['PA_patthana_3.12:1.0.1']	3.12.1. Kilesaduka, Kusalattika	kilesa duka kusala ttika 	The unprofitable, the root-causeless, the profitable, the root-causeless
['PA_patthana_3.12:1.0.2']	Hetu	hetu 	Cause
['PA_patthana_3.12:1.1']	Nokilesaṁ kusalaṁ dhammaṁ paṭicca nokileso kusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	no kilesam kusalam dhammam paṭicca no kilesaḥ kusalaḥ dhammo uppajjati hetu paccayā 	With a root-causeless profitable idea as condition there arises a root-causeless profitable idea through the cause condition. (Abbreviated.)
['PA_patthana_3.12:2.1']	Hetuyā ekaṁ, ārammaṇe ekaṁ …pe… avigate ekaṁ. (Saṅkhittaṁ.)	hetuyā eka ārammaṇe ekaṃ pe avigate eka saṅkhitta 	In the cause, one; in the object, one; … in the dissociation, one. (Abbreviated.)
['PA_patthana_3.12:3.1']	(Sahajātavārepi …pe… pañhāvārepi sabbattha ekaṁ.)	sahajāta vāre pi pe pañhā vāre pi sabbattha eka 	(In the conascence, etc., and in the questions, too, there is one in each case.)
['PA_patthana_3.12:4.1', 'PA_patthana_3.12:5.1']	Kilesaṁ akusalaṁ dhammaṁ paṭicca kileso akusalo dhammo uppajjati hetupaccayā … tīṇi.🔽Nokilesaṁ akusalaṁ dhammaṁ paṭicca nokileso akusalo dhammo uppajjati hetupaccayā … tīṇi.	kilesam akusalam dhammam paṭicca kilesaḥ akusalaḥ dhammo uppajjati hetu paccayā tīṇi  no kilesam akusalam dhammam paṭicca no kilesaḥ akusalaḥ dhammo uppajjati hetu paccayā tīṇi 	With an unprofitable idea that is a corruption as condition there arises an unprofitable idea that is a corruption through the cause condition. … three.🔽With an unprofitable idea that is not a corruption as condition there arises an unprofitable idea that is not a corruption through the cause condition. … three.
['PA_patthana_3.12:6.1']	Kilesaṁ akusalañca nokilesaṁ akusalañca dhammaṁ paṭicca kileso akusalo dhammo uppajjati hetupaccayā … tīṇi. (Saṅkhittaṁ.)	kilesam akusalañca nokilesam akusalañca dhammam paṭicca kilesaḥ akusalaḥ dhammaḥ uppajjati hetu paccayā tīṇi 	With an unprofitable idea that is a corruption and an unprofitable idea that is not a corruption as condition there arises an unprofitable idea that is a corruption through the cause condition. … three. (Abbreviated.)
['PA_patthana_3.12:7.1']	Hetuyā nava, ārammaṇe nava (sabbattha nava), avigate nava. (Saṅkhittaṁ.)	hetuyā nava ārammaṇe nava sabbattha nava avigate nava 	In the cause, nine; in the object, nine; … in the dissociation, nine. (Abbreviated.)
['PA_patthana_3.12:8.1', 'PA_patthana_3.12:9.1']	Kilesaṁ akusalaṁ dhammaṁ paṭicca kileso akusalo dhammo uppajjati nahetupaccayā—vicikicchaṁ paṭicca vicikicchāsahagato moho, uddhaccaṁ paṭicca uddhaccasahagato moho.🔽Nokilesaṁ akusalaṁ dhammaṁ paṭicca kileso akusalo dhammo uppajjati nahetupaccayā—vicikicchāsahagate uddhaccasahagate khandhe paṭicca vicikicchāsahagato uddhaccasahagato moho.	kilesam akusalam dhammam paṭicca kilesaḥ akusalaḥ dhammo uppajjati na hetu paccayā vicikiccham paṭicca vicikicchā sahagataḥ mohaḥ uddhaccam paṭicca uddhacca sahagataḥ mohaḥ  no kilesam akusalam dhammam paṭicca kilesaḥ akusalaḥ dhammaḥ uppajjati na hetu paccayā vicikicchā sahagate uddhacca sahagate khandhe paṭicca vicikicchā sahagataḥ uddhacca sahagataḥ moho 	With a defiled, unwholesome state as condition, a defiled, unwholesome state arises through non-root-cause condition: With uncertainty as condition, the uncertainty aggregate of clinging arises. With agitation as condition, the agitation aggregate of clinging arises.🔽With a non-defiled, unwholesome state as condition, a defiled, unwholesome state arises through non-root-cause condition: With the aggregates of clinging associated with uncertainty and agitation as condition, the uncertainty aggregate of clinging and the agitation aggregate of clinging arise.
