segmentnr	original	analyzed	folio	translated
['PA_ps_3.6:0.1']	Paṭisambhidāmagga	paṭisambhidā magga 	0	The Path of Discrimination🔽The Section on Wisdom
['PA_ps_3.6:0.2', 'PA_ps_3.6:0.3']	3 Paññāvagga🔽3.6. Pāṭihāriyakathā	paññāvagga  pāṭihāriya kathā 	0	The Discourse on the Marvels
['PA_ps_3.6:1.1']	“Tīṇimāni, bhikkhave, pāṭihāriyāni.	tīṇi imāni bhikkhave pāṭihāriyāni 	1	“Bhikkhus, there are these three marvels.
['PA_ps_3.6:1.2']	Katamāni tīṇi?	katamāni tīṇi 	1	What are the three?
['PA_ps_3.6:1.3']	Iddhipāṭihāriyaṁ, ādesanāpāṭihāriyaṁ, anusāsanīpāṭihāriyaṁ.	iddhi pāṭihāriya ādesanā pāṭihāriya anusāsanī pāṭihāriya 	1	The marvel of spiritual power, the marvel of mind-reading, and the marvel of instruction.
['PA_ps_3.6:2.1']	Katamañca, bhikkhave, iddhipāṭihāriyaṁ?	katamat ca bhikkhave iddhi pāṭihāriya 	2	“And what, bhikkhus, is the marvel of spiritual power?
['PA_ps_3.6:2.2', 'PA_ps_3.6:2.3']	Idha, bhikkhave, ekacco anekavihitaṁ iddhividhaṁ paccanubhoti—🔽ekopi hutvā bahudhā hoti, bahudhāpi hutvā eko hoti;	idha bhikkhave ekaccaḥ aneka vihitam iddhividham paccanubhoti  ekaḥ api hutvā bahudhā hoti bahudhā api hutvā ekaḥ hoti 	2	Here, someone wields spiritual power, having attained the earth-release.🔽He wields spiritual power, having attained the water-release, the fire-release, and the air-release.
['PA_ps_3.6:2.4']	āvibhāvaṁ tirobhāvaṁ …pe…	āvibhāvam tirobhāvam pe 	2	He wields spiritual power, having attained the blue-release, the yellow-release, the red-release, and the white-release.
['PA_ps_3.6:2.5']	yāva brahmalokāpi kāyena vasaṁ vatteti.	yāva brahma lokā api kāyena vasam vatta iti 	2	He wields spiritual power, having attained the space-faring-release and the nothingness-release.🔽He wields spiritual power, having attained the sphere of neither-perception-nor-non-perception.
['PA_ps_3.6:2.6']	Idaṁ vuccati, bhikkhave, iddhipāṭihāriyaṁ.	idam vuccati bhikkhave iddhi pāṭihāriya 	2	This is called the marvel of spiritual power.
['PA_ps_3.6:3.1']	Katamañca, bhikkhave, ādesanāpāṭihāriyaṁ?	katamat ca bhikkhave ādesanā pāṭihāriya 	3	“And what, bhikkhus, is the marvel of mind-reading?
['PA_ps_3.6:3.2']	Idha, bhikkhave, ekacco nimittena ādisati—	idha bhikkhave ekaccaḥ nimittena ādisati 	3	Here, someone reads the minds of other beings, of other persons, having encompassed them with his own mind.
['PA_ps_3.6:3.3', 'PA_ps_3.6:3.4']	‘evampi te mano, itthampi te mano, itipi te cittan’ti.🔽So bahuñcepi ādisati, tatheva taṁ hoti, no aññathā.	evam pi te manaḥ ittham pi te manaḥ iti pi te cittanti 🔽saḥ bahuñca ipi ādisati tathā iva tam hoti no aññathā 	3	He knows a mind with lust as a mind with lust; and a mind without lust as a mind without lust.🔽He knows a mind with hatred as a mind with hatred … a mind without hatred as a mind without hatred … a mind with delusion as a mind with delusion … a mind without delusion as a mind without delusion … a contracted mind as contracted and a distracted mind as distracted … a developed mind as developed and an undeveloped mind as undeveloped … a surpassed mind as surpassed and an unsurpassed mind as unsurpassed … a concentrated mind as concentrated and an unconcentrated mind as unconcentrated … a liberated mind as liberated and an unliberated mind as unliberated.
['PA_ps_3.6:3.5']	Idha pana, bhikkhave, ekacco na heva kho nimittena ādisati, api ca kho manussānaṁ vā amanussānaṁ vā devatānaṁ vā saddaṁ sutvā ādisati—	idha pana bhikkhave ekaccaḥ na ha iva kho nimittena ādisati api ca kho manussānam vā amanussānam vā devatānam vā saddam sutvā ādisati 	3	“It may be that a person doesn’t read the indications of others, but after hearing a sound made by human beings or non-human beings or deities, he says,
['PA_ps_3.6:3.6']	‘evampi te mano, itthampi te mano, itipi te cittan’ti.	evam pi te manaḥ ittham pi te manaḥ iti pi te cittanti 	3	‘Your mind is like this. Your mind is like that. Your mind is such-and-such.’
['PA_ps_3.6:3.7', 'PA_ps_3.6:3.8_0']	So bahuñcepi ādisati, tatheva taṁ hoti, no aññathā.🔽Idha pana, bhikkhave, ekacco na heva kho nimittena ādisati, napi manussānaṁ vā amanussānaṁ	saḥ bahuñca ipi ādisati tathā iva tam hoti no aññathā  idha pana bhikkhave ekaccaḥ na ha iva kho nimittena ādisati na pi manussānam vā amanussāna 	3	Even if he describes many things, they turn out to be just so, not otherwise.
['PA_ps_3.6:3.8_1']	vā devatānaṁ vā saddaṁ sutvā ādisati, api ca kho vitakkayato vicārayato vitakkavipphārasaddaṁ sutvā ādisati—	vā devatānam vā saddam sutvā ādisati api ca kho vitakkayataḥ vicārayataḥ vitakka vipphāra saddam sutvā ādisati 	3	“It may be that a person doesn’t read the indications of others, nor does he hear a sound made by human beings or non-human beings or deities, but after hearing the sound of the mental processes and thought processes of one who is thinking and reflecting, he says,
['PA_ps_3.6:3.9']	‘evampi te mano, itthampi te mano, itipi te cittan’ti.	evam pi te manaḥ ittham pi te manaḥ iti pi te cittanti 	3	‘Your mind is like this. Your mind is like that. Your mind is such-and-such.’
['PA_ps_3.6:3.10']	So bahuñcepi ādisati, tatheva taṁ hoti, no aññathā.	saḥ bahuñca ipi ādisati tathā iva tam hoti no aññathā 	3	Even if he describes many things, they turn out to be just so, not otherwise.
['PA_ps_3.6:3.11_0']	Idha pana, bhikkhave, ekacco na heva kho nimittena ādisati, napi manussānaṁ vā amanussānaṁ	idha pana bhikkhave ekaccaḥ na ha iva kho nimittena ādisati na pi manussānam vā amanussāna 	3	“It may be that a person doesn’t read the indications of others, nor does he hear a sound made by human beings or non-human beings or deities,
['PA_ps_3.6:3.11_1']	vā devatānaṁ vā saddaṁ sutvā ādisati, napi vitakkayato vicārayato vitakkavipphārasaddaṁ	vā devatānam vā saddam sutvā ādisati vitakkayataḥ vicārayataḥ vitakka vipphāra sadda 	3	or he doesn’t hear a sound made by spirits, but he hears the sound of the mind’s exertion and reflection,
