segmentnr	original	analyzed	folio	translated
['PA_thi-ap_6:0.1']	Therīapadāna	therī apadāna 	0	The Elder Nuns’ Verses of the Therīs
['PA_thi-ap_6:0.2']	Sumedhāvagga	sumedhāvagga 	0	The Chapter with Sumedhā
['PA_thi-ap_6:0.3']	6. Ekapiṇḍapātadāyikātherīapadāna	       	0	The Elder Nun Who Gave a Single Bowl of Food
['PA_thi-ap_6:1.1']	“Nagare bandhumatiyā,	nagare 	1	In the city of Bandhumatī,
['PA_thi-ap_6:1.2']	bandhumā nāma khattiyo;	bandhumā nāma khattiyaḥ 	1	a noble named Bandhumā;
['PA_thi-ap_6:1.3']	Tassa rañño ahuṁ bhariyā,	tassa raññaḥ ahum bhariyā 	1	I was the king’s wife,
['PA_thi-ap_6:1.4']	ekajjhaṁ cārayāmahaṁ.	ekajjham cārayāmaha 	1	and we lived together.
['PA_thi-ap_6:2.1']	Rahogatā nisīditvā,	rahaḥ gatāḥ nisīditvā 	2	Having sat down in private,
['PA_thi-ap_6:2.2']	evaṁ cintesahaṁ tadā;	evam cintesaham tadā 	2	I thought like this at that time:
['PA_thi-ap_6:2.3']	‘Ādāya gamanīyaṁ hi,	ādāya gamanīyam hi 	2	‘What is to be taken along is indeed
['PA_thi-ap_6:2.4']	kusalaṁ natthi me kataṁ.	kusalam natthi me kata 	2	the wholesome, but I have done none.
['PA_thi-ap_6:3.1']	Mahābhitāpaṁ kaṭukaṁ,	mahā abhitāpam kaṭuka 	3	A great affliction, bitter,
['PA_thi-ap_6:3.2']	ghorarūpaṁ sudāruṇaṁ;	ghora rūpam su dāruṇa 	3	horrible, very terrible,
['PA_thi-ap_6:3.3']	Nirayaṁ nūna gacchāmi,	nirayam nūna gacchāmi 	3	I will surely go to hell,
['PA_thi-ap_6:3.4']	ettha me natthi saṁsayo’.	ettha me na atthi sa sayo 	3	I have no doubt about this.’
['PA_thi-ap_6:4.1', 'PA_thi-ap_6:4.2']	Rājānaṁ upasaṅkamma,🔽idaṁ vacanamabraviṁ;	rājānam upasaṅkamma  idam vacanam abravi 	4	Having approached the king,🔽I spoke this statement:
['PA_thi-ap_6:4.3']	‘Ekaṁ me samaṇaṁ dehi,	ekam me samaṇam dehi 	4	‘Give me a single ascetic,
['PA_thi-ap_6:4.4']	bhojayissāmi khattiya’.	bhojayissāmi khattiya 	4	I will feed him, noble.’
['PA_thi-ap_6:5.1']	Adāsi me mahārājā,	adāsi me mahā rājā 	5	The great king gave me
['PA_thi-ap_6:5.2']	samaṇaṁ bhāvitindriyaṁ;	samaṇam 	5	an ascetic with developed faculties;
['PA_thi-ap_6:5.3']	Tassa pattaṁ gahetvāna,	tassa pattam gahetvāna 	5	Having taken his bowl,
['PA_thi-ap_6:5.4']	paramannena pūrayiṁ.	param annena 	5	I filled it with choice food.
['PA_thi-ap_6:6.1']	Pūrayitvā paramannaṁ,	pūrayitvā 	6	Having filled it with choice food,
['PA_thi-ap_6:6.2']	gandhālepaṁ akāsahaṁ;	gandha ālepam 	6	I applied fragrant ointments;
['PA_thi-ap_6:6.3']	Jālena pidahitvāna,	jālena 	6	Having covered it with a cloth,
['PA_thi-ap_6:6.4']	vatthayugena chādayiṁ.	vattha yugena 	6	I covered it with a pair of garments.
['PA_thi-ap_6:7.1']	Ārammaṇaṁ mamaṁ etaṁ,	ārammaṇam mamam eta 	7	This was my support,
['PA_thi-ap_6:7.2']	sarāmi yāvajīvihaṁ;	sarāmi yāvajīviha 	7	I remember for as long as I live;
['PA_thi-ap_6:7.3']	Tattha cittaṁ pasādetvā,	tattha cittam pasādetvā 	7	Having inspired my mind there,
['PA_thi-ap_6:7.4']	tāvatiṁsamagacchahaṁ.	tau atisamagacchaha 	7	I went to the Tāvatiṃsa heaven.
['PA_thi-ap_6:8.1', 'PA_thi-ap_6:8.2']	Tiṁsānaṁ devarājūnaṁ,🔽mahesittamakārayiṁ;	tisānam devarājūna  mahesittam akārayi 	8	I made great merit for thirty kings of the gods,
['PA_thi-ap_6:8.3']	Manasā patthitaṁ mayhaṁ,	manasā patthitam mayha 	8	and whatever I wished for in my mind
['PA_thi-ap_6:8.4']	nibbattati yathicchitaṁ.	nibbattati 	8	was produced just as I desired.
['PA_thi-ap_6:9.1']	Vīsānaṁ cakkavattīnaṁ,	vīsānam cakkavattīna 	9	I made great merit for twenty Wheel-turning Monarchs,
['PA_thi-ap_6:9.2', 'PA_thi-ap_6:9.3']	mahesittamakārayiṁ;🔽Ocitattāva hutvāna,	mahesittam akārayi  hutvāna 	9	and having been well-trained,
['PA_thi-ap_6:9.4', 'PA_thi-ap_6:10.1', 'PA_thi-ap_6:10.2']	saṁsarāmi bhavesvahaṁ.🔽Sabbabandhanamuttāhaṁ,🔽apetā me upādikā;	sasarāmi bhavesu aha  sabba bandhanam utta āha  apetā me upādikā 	9	I transmigrate through existences.🔽I am freed from all bonds,🔽I have no more attachments,
['PA_thi-ap_6:10.3']	Sabbāsavā parikkhīṇā,	sabba āsavā parikkhīṇā 	10	all my pollutants are destroyed,
['PA_thi-ap_6:10.4']	natthi dāni punabbhavo.	na atthi dāni punabbhavaḥ 	10	there is no more renewed existence for me.
['PA_thi-ap_6:11.1']	Ekanavutito kappe,	ekanavutitaḥ kappe 	11	For ninety-one eons
['PA_thi-ap_6:11.2']	yaṁ dānamadadiṁ tadā;	yam tadā 	11	I gave that gift then,
['PA_thi-ap_6:11.3']	Duggatiṁ nābhijānāmi,	duggatim na abhijānāmi 	11	I do not know of a bad destination,
['PA_thi-ap_6:11.4']	piṇḍapātassidaṁ phalaṁ.	piṇḍapātaḥ sidam 	11	this is the fruit of the alms-offering.
['PA_thi-ap_6:12.1']	Kilesā jhāpitā mayhaṁ,	kilesāḥ jhāpitāḥ mayha 	12	My pollutants are destroyed,
['PA_thi-ap_6:12.2']	…pe…	pe 	12	…🔽…
['PA_thi-ap_6:12.3']	viharāmi anāsavā.	viharāmi anāsavā 	12	I live having destroyed the pollutants.
['PA_thi-ap_6:13.1']	Svāgataṁ vata me āsi,	svāgatam vata me āsi 	13	It was good for me,
['PA_thi-ap_6:13.2']	…pe…	pe 	13	…🔽…
['PA_thi-ap_6:13.3']	kataṁ buddhassa sāsanaṁ.	katam buddhassa sāsana 	13	I have done the Buddha’s bidding.
['PA_thi-ap_6:14.1']	Paṭisambhidā catasso,	paṭisambhidā catasso 	14	The four analytical insights,
['PA_thi-ap_6:14.2']	…pe…	pe 	14	…🔽…
['PA_thi-ap_6:14.3', 'PA_thi-ap_6:15.1']	kataṁ buddhassa sāsanaṁ”.🔽Itthaṁ sudaṁ ekapiṇḍapātadāyikā bhikkhunī imā gāthāyo abhāsitthāti.	katam buddhassa sāsana  ittham sudam eka piṇḍapāta dāyikā bhikkhunī imāḥ gāthāyaḥ abhāsittha ati 	14	I have done the Buddha’s bidding.”🔽Thus the nun Ekapiṇḍapātadāyikā recited these verses.
['PA_thi-ap_6:16.1']	Ekapiṇḍapātadāyikātheriyāpadānaṁ chaṭṭhaṁ.	eka piṇḍapāta dāyikā ātheriyā apadānam chaṭṭha 	16	The Story of the Elder Nun Ekapiṇḍapātadāyikā is finished.
