segmentnr	original	analyzed	translated
['PA_bu-vb_pc14:0.1']	Theravāda Vinaya	thera vāda vinaya 	The Pāṭimokkha of the Theravāda Vinaya
['PA_bu-vb_pc14:0.2', 'PA_bu-vb_pc14:0.3', 'PA_bu-vb_pc14:0.4']	Mahāvibhaṅga🔽Pācittiyakaṇḍa🔽Bhūtagāmavagga	mahāvibhaṅga  pācittiyakaṇḍa  bhūta gāma vagga 	The Great Analysis🔽The chapter on offenses entailing confession🔽The sub-chapter on plants
['PA_bu-vb_pc14:0.5']	14. Senāsanasikkhāpada	senāsana sikkhāpada 	1. The training rule on dwellings
['PA_bu-vb_pc14:1.1.1']	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	At one time when the Buddha was staying at Sāvatthī in the Jeta Grove, Anāthapiṇḍika’s Monastery,
['PA_bu-vb_pc14:1.1.2']	Tena kho pana samayena bhikkhū hemantike kāle ajjhokāse senāsanaṁ paññapetvā kāyaṁ otāpentā kāle ārocite taṁ pakkamantā neva uddhariṁsu na uddharāpesuṁ, anāpucchā pakkamiṁsu.	tena kho pana samayena bhikkhū hemantike kāle ajjhokāse senāsanam paññapetvā kāyam otāpentā kāle ārocite tam pakkamantā na iva uddharisu na uddharāpesu anāpucchā pakkamisu 	the monks had prepared dwellings outside during the cold season. While they were warming themselves, they left without putting them away, without having them put away, and without informing anyone.
['PA_bu-vb_pc14:1.1.3']	Senāsanaṁ ovaṭṭhaṁ hoti.	senāsanam ovaṭṭham hoti 	The dwellings were damaged.
['PA_bu-vb_pc14:1.1.4']	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	ye te bhikkhū appicchā pe te ujjhāyanti khiyyanti vipācenti 	The monks of few desires complained and criticized them,
['PA_bu-vb_pc14:1.1.5']	“kathaṁ hi nāma bhikkhū ajjhokāse senāsanaṁ paññapetvā taṁ pakkamantā neva uddharissanti na uddharāpessanti, anāpucchā pakkamissanti, senāsanaṁ ovaṭṭhan”ti.	katham hi nāma bhikkhū ajjhokāse senāsanam paññapetvā tam pakkamantā na iva uddharissanti na uddharāpessanti anāpucchā pakkamissanti senāsanam ovaṭṭhanti 	“How can monks do this?”
['PA_bu-vb_pc14:1.1.6']	Atha kho te bhikkhū te anekapariyāyena vigarahitvā bhagavato etamatthaṁ ārocesuṁ …pe…	atha kho te bhikkhū te aneka pariyāyena vigarahitvā bhagavato etam attham ārocesuṃ pe 	After rebuking those monks in many ways, they told the Buddha. Soon afterwards he had the Sangha gathered and addressed the monks:
['PA_bu-vb_pc14:1.1.7', 'PA_bu-vb_pc14:1.1.8']	“saccaṁ kira, bhikkhave, bhikkhū ajjhokāse …pe…🔽evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	saccam kira bhikkhave bhikkhū ajjhokāse pe  evam ca pana bhikkhave imam sikkhāpadam uddiseyyātha 	“Is it true, monks, that monks are doing this?”
['PA_bu-vb_pc14:1.1.9.1_0', 'PA_bu-vb_pc14:1.1.9.1_1']	“Yo pana bhikkhu saṅghikaṁ mañcaṁ vā pīṭhaṁ vā bhisiṁ vā kocchaṁ vā ajjhokāse santharitvā🔽vā santharāpetvā vā taṁ pakkamanto neva uddhareyya na uddharāpeyya, anāpucchaṁ vā	yaḥ pana bhikkhu saṅghikam mañcam vā pīṭham vā bhisim vā koccham vā ajjhokāse santharitvā  vā santharāpetvā vā tam pakkamantaḥ na iva uddhareyya na anāpuccham vā 	‘“If a monk spreads out or has a bed, a bench, a mattress, or a pillow belonging to the Sangha in the open air,
['PA_bu-vb_pc14:1.1.9.1_2']	gaccheyya, pācittiyan”ti.	gaccheyya pācittiyanti 	and he then departs without putting it away or having it put away or informing anyone, he commits an offense entailing confession.’”
['PA_bu-vb_pc14:1.1.10']	Evañcidaṁ bhagavatā bhikkhūnaṁ sikkhāpadaṁ paññattaṁ hoti.	evañca idam bhagavatā bhikkhūnam sikkhāpadam paññattam hoti 	The Buddha gave this teaching in order to lay down the training rules for the monks.
['PA_bu-vb_pc14:1.2.1', 'PA_bu-vb_pc14:1.2.2']	Tena kho pana samayena bhikkhū ajjhokāse vasitvā kālasseva senāsanaṁ abhiharanti.🔽Addasā kho bhagavā te bhikkhū kālasseva senāsanaṁ abhiharante.	tena kho pana samayena bhikkhū ajjhokāse vasitvā kālassa iva senāsanam abhiharanti  addasā kho bhagavā te bhikkhū kālassa iva senāsanam abhiharante 	At that time the monks used the dwellings after the night had passed.
['PA_bu-vb_pc14:1.2.3']	Disvāna etasmiṁ nidāne etasmiṁ pakaraṇe dhammiṁ kathaṁ katvā bhikkhū āmantesi—	disvānaḥ etasmim nidāne etasmim pakaraṇe dhammim katham katvā bhikkhū āmantesi 	The Buddha saw this and, after giving a teaching, addressed the monks:
['PA_bu-vb_pc14:1.2.4', 'PA_bu-vb_pc14:2.1.1', 'PA_bu-vb_pc14:2.1.2']	“anujānāmi, bhikkhave, aṭṭha māse avassikasaṅkete maṇḍape vā rukkhamūle vā yattha kākā vā kulalā vā na ūhadanti tattha senāsanaṁ nikkhipitun”ti.🔽Yo panāti🔽yo yādiso …pe…	anujānāmi bhikkhave aṭṭha māse avassika saṅkete maṇḍape vā rukkha mūle vā yattha kākāḥ vā kulalāḥ vā na tattha senāsanam nikkhipitunti  yaḥ panāti  yaḥ ya ādisaḥ pe 	“Monks, I allow you to store your dwellings in a pavilion or at the foot of a tree for eight months, as long as crows or lizards don’t contaminate it.”
['PA_bu-vb_pc14:2.1.3', 'PA_bu-vb_pc14:2.1.4']	bhikkhūti🔽…pe… ayaṁ imasmiṁ atthe adhippeto bhikkhūti.	bhikkhū ti  pe ayam imasmin atthe adhippetaḥ bhikkhu iti 	“The monk”:🔽the monk who is such and such.
['PA_bu-vb_pc14:2.1.5']	Saṅghikaṁ nāma	saṅghikam nāma 	The meaning is: the monk who is such and such.🔽Belonging to the Sangha:
['PA_bu-vb_pc14:2.1.6', 'PA_bu-vb_pc14:2.1.7']	saṅghassa dinnaṁ hoti pariccattaṁ.🔽Mañco nāma	saṅghassa dinnam hoti pariccatta  mañcaḥ nāma 	given and assigned to the Sangha.🔽A bed:
['PA_bu-vb_pc14:2.1.8']	cattāro mañcā—	cattāraḥ mañcā 	there are four kinds of beds:
['PA_bu-vb_pc14:2.1.9']	masārako, bundikābaddho, kuḷīrapādako, āhaccapādako.	masārakaḥ bundikābaddhaḥ kuḷīrapādako āhacca pādako 	one with legs and frame, one with detachable legs, one with detachable feet, and one with detachable ends.
['PA_bu-vb_pc14:2.1.10']	Pīṭhaṁ nāma	pīṭham nāma 	A bench:🔽there are four kinds of benches:
['PA_bu-vb_pc14:2.1.11']	cattāri pīṭhāni— masārakaṁ, bundikābaddhaṁ, kuḷīrapādakaṁ, āhaccapādakaṁ.	cattāri pīṭhāni masāraka bundikābaddha kuḷīrapādaka āhaccapādaka 	one with legs and frame, one with detachable legs, one with detachable feet, and one with detachable ends.
['PA_bu-vb_pc14:2.1.12']	Bhisi nāma	bhisi nāma 	A mattress:🔽there are five kinds of mattresses:
['PA_bu-vb_pc14:2.1.13']	pañca bhisiyo— uṇṇabhisi, coḷabhisi, vākabhisi, tiṇabhisi, paṇṇabhisi.	pañca bhisiyaḥ uṇṇa bhisi coḷa bhisi vāka bhisi tiṇa bhisi paṇṇa bhisi 	a mattress of wool, a mattress of cotton down, a mattress of silk, a mattress of jute, and a mattress of coir.
['PA_bu-vb_pc14:2.1.14']	Kocchaṁ nāma—	koccham nāma 	A pillow:
['PA_bu-vb_pc14:2.1.15', 'PA_bu-vb_pc14:2.1.16']	vākamayaṁ vā usīramayaṁ vā muñjamayaṁ vā pabbajamayaṁ vā anto saṁveṭhetvā baddhaṁ hoti.🔽Santharitvāti	vāka mayam vā usīra mayam vā muñja mayam vā pabbaja mayam vā antar sa veṭhetvā baddham hoti  santharitvā iti 	it is made of cotton down, of wool, of jute, or of reed, and is bound up inside a cloth cover.🔽Spreads:
['PA_bu-vb_pc14:2.1.17']	sayaṁ santharitvā.	sayam santharitvā 	he spreads them himself.
['PA_bu-vb_pc14:2.1.18']	Santharāpetvāti	santharā petvā iti 	Has spread:
['PA_bu-vb_pc14:2.1.19']	aññaṁ santharāpetvā.	aññam santharā apetvā 	he has another spread them.
['PA_bu-vb_pc14:2.1.20']	Anupasampannaṁ santharāpeti, tassa palibodho.	an upasampannam tassa palibodhaḥ 	If he has it spread out by someone who is not fully ordained, he commits an offense.
['PA_bu-vb_pc14:2.1.21', 'PA_bu-vb_pc14:2.1.22', 'PA_bu-vb_pc14:2.1.23']	Upasampannaṁ santharāpeti, santhārakassa palibodho.🔽Taṁ pakkamanto neva uddhareyyāti🔽na sayaṁ uddhareyya.	upasampannam santharā apeti santhārakassa palibodhaḥ  tam pakkamantaḥ na iva uddhareyyāti  na sayam uddhareyya 	If he has it spread out by someone who is fully ordained, the one who spreads it out commits an offense.🔽If he leaves without putting it away:🔽if he does not put it away himself,
['PA_bu-vb_pc14:2.1.24', 'PA_bu-vb_pc14:2.1.25']	Na uddharāpeyyāti🔽na aññaṁ uddharāpeyya.	na uddhara apeyya iti  na aññam uddhara āpeyya 	or does not get someone else to put it away,
['PA_bu-vb_pc14:2.1.26']	Anāpucchaṁ vā gaccheyyāti	an āpuccham vā gaccheyya iti 	If he leaves without informing anyone:
['PA_bu-vb_pc14:2.1.27']	bhikkhuṁ vā sāmaṇeraṁ vā ārāmikaṁ vā anāpucchā majjhimassa purisassa leḍḍupātaṁ atikkamantassa āpatti pācittiyassa.	bhikkhum vā sāmaṇeram vā ārāmikam vā anāpucchā majjhimassa purisassa leḍḍupātam atikkamantassa āpatti pācittiyassa 	if he goes beyond arm’s reach of a monk, a novice monk, or a monastery worker without informing any of them, he commits an offense entailing confession.
['PA_bu-vb_pc14:2.2.1']	Saṅghike saṅghikasaññī ajjhokāse santharitvā vā santharāpetvā vā taṁ pakkamanto neva uddhareyya na uddharāpeyya anāpucchaṁ vā gaccheyya, āpatti pācittiyassa.	saṅghike saṅghika saññī ajjhokāse santharitvā vā santharāpetvā vā tam pakkamantaḥ na iva uddhareyya na uddharāpeyya anāpuccham vā gaccheyya āpatti pācittiyassa 	If it belongs to the Sangha and he perceives it as such, and he spreads it out or has it spread out in the open air, and he then leaves without putting it away or getting someone else to put it away, or he leaves without informing anyone, he commits an offense entailing confession.
['PA_bu-vb_pc14:2.2.2']	Saṅghike vematiko …pe…	saṅghike vematikaḥ pe 	If it belongs to the Sangha, but he is unsure of it …
['PA_bu-vb_pc14:2.2.3']	saṅghike puggalikasaññī ajjhokāse santharitvā vā santharāpetvā vā taṁ pakkamanto neva uddhareyya na uddharāpeyya, anāpucchaṁ vā gaccheyya, āpatti pācittiyassa.	saṅghike puggalika saññī ajjhokāse santharitvā vā santharāpetvā vā tam pakkamantaḥ na iva uddhareyya na uddharāpeyya anāpuccham vā gaccheyya āpatti pācittiyassa 	If it belongs to the Sangha, but he perceives it as belonging to an individual, and he spreads it out or has it spread out in the open air, and he then leaves without putting it away or getting someone else to put it away, or he leaves without informing anyone, he commits an offense entailing confession.
['PA_bu-vb_pc14:2.2.4_0']	Cimilikaṁ vā uttarattharaṇaṁ vā bhūmattharaṇaṁ vā taṭṭikaṁ vā cammakhaṇḍaṁ vā pādapuñchaniṁ	cimilikam vā uttarattharaṇam vā bhūmattharaṇam vā taṭṭikam vā camma khaṇḍam vā pāda puñchani 	a bedspread, a sheet, a floor cover, a mat, a piece of hide, a foot-wiping cloth,
['PA_bu-vb_pc14:2.2.4_1']	vā phalakapīṭhaṁ vā ajjhokāse santharitvā vā santharāpetvā vā taṁ pakkamanto neva	vā phalaka pīṭham vā ajjhokāse santharitvā vā santharāpetvā vā tam pakkamantaḥ na iva 	a wooden bench, or a stool, and he then departs without putting it away or having it put away,
['PA_bu-vb_pc14:2.2.4_2', 'PA_bu-vb_pc14:2.2.5', 'PA_bu-vb_pc14:2.2.6']	uddhareyya na uddharāpeyya, anāpucchaṁ vā gaccheyya, āpatti dukkaṭassa.🔽Puggalike saṅghikasaññī, āpatti dukkaṭassa.🔽Puggalike vematiko, āpatti dukkaṭassa.	uddhareyya na anāpuccham vā gaccheyya āpatti dukkaṭassa  puggalike saṅghika saññī āpatti dukkaṭassa  puggalike vematikaḥ āpatti dukkaṭassa 	without informing anyone, he commits an offense of wrong conduct.🔽If it belongs to an individual, but he perceives it as belonging to the Sangha, he commits an offense of wrong conduct.
