segmentnr	original	analyzed	folio	translated
['PA_sn_19:1.0.1', 'PA_sn_19:1.0.2']	Saṁyutta Nikāya 19.1🔽1. Paṭhamavagga	sayutta nikāya  paṭhama vagga 	1	Connected Discourses With Sāriputta 19.1 🔽1. The First Chapter
['PA_sn_19:1.0.3']	Aṭṭhisutta	aṭṭhi sutta 	1	Connected Discourses With Sāriputta The First Chapter 🔽Bones 
['PA_sn_19:1.1.1']	Evaṁ me sutaṁ—	evam me suta 	1	Thus have I heard. 
['PA_sn_19:1.1.2']	ekaṁ samayaṁ bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	ekam samayam bhagavā rājagahe viharati veḷuvane kalandakanivāpe 	1	At one time the Buddha was staying at Rājagaha in the Bamboo Grove, the squirrel sanctuary. 
['PA_sn_19:1.1.3']	Tena kho pana samayena āyasmā ca lakkhaṇo āyasmā ca mahāmoggallāno gijjhakūṭe pabbate viharanti.	tena kho pana samayena āyasmā ca lakkhaṇaḥ āyasmā ca mahāmoggallānaḥ gijjhakūṭe pabbate viharanti 	1	At that time Venerable Lakkhaṇa and Venerable Mahāmoggallāna were staying on the Vulture Peak Mountain. 
['PA_sn_19:1.1.4', 'PA_sn_19:1.1.5']	Atha kho āyasmā mahāmoggallāno pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya yenāyasmā lakkhaṇo tenupasaṅkami; upasaṅkamitvā āyasmantaṁ lakkhaṇaṁ etadavoca:🔽“āyāmāvuso lakkhaṇa, rājagahaṁ piṇḍāya pavisissāmā”ti.	atha kho āyasmā mahāmoggallānaḥ pubbaṇhasamayam nivāsetvā patta cīvaram ādāya yena āyasmā lakkhaṇo tena upasaṅkami upasaṅkamitvā āyasmantam lakkhaṇam etat avoca  āyāma āvuso lakkhaṇa rājagaham piṇḍāya pavisissāma ati 	1	Then, in the morning, Venerable Mahāmoggallāna robed up, took his bowl and robe, and went to Venerable Lakkhaṇa. He said to him, “Lakkhaṇa, let’s go to Rājagaha for alms.”
['PA_sn_19:1.1.6']	“Evamāvuso”ti kho āyasmā lakkhaṇo āyasmato mahāmoggallānassa paccassosi.	evam āvuso ti kho āyasmā lakkhaṇaḥ āyasmataḥ mahāmoggallānassa paccassosi 	1	“Yes, friend,” Venerable Lakkhaṇa replied.
['PA_sn_19:1.1.7']	Atha kho āyasmā mahāmoggallāno gijjhakūṭā pabbatā orohanto aññatarasmiṁ padese sitaṁ pātvākāsi.	atha kho āyasmā mahāmoggallānaḥ gijjhakūṭā pabbatā orohantaḥ aññatarasmin padese sitam pātvā akāsi 	1	Then, as Mahāmoggallāna was coming down from the Vulture Peak Mountain, he smiled in a certain place.
['PA_sn_19:1.1.8']	Atha kho āyasmā lakkhaṇo āyasmantaṁ mahāmoggallānaṁ etadavoca:	atha khalu āyasmā lakkhaṇaḥ āyasmantam mahāmoggallānam etat avoca 	1	Lakkhaṇa said to Mahāmoggallāna,
['PA_sn_19:1.1.9']	“ko nu kho, āvuso moggallāna, hetu ko paccayo sitassa pātukammāyā”ti?	kaḥ nu kho āvuso moggallāna hetu kaḥ paccayaḥ sitassa pātukammāya ati 	1	“What was the reason, Venerable Moggallāna?”
