segmentnr	original	analyzed	translated
['PA_patthana_18.24:0.1', 'PA_patthana_18.24:0.2']	Paṭṭhānapakaraṇa🔽Dhammānulomapaccanīya (3), Dukadukapaṭṭhānapāḷi (6)	paṭṭhāna pakaraṇa  dhamma anuloma paccanīya 	The Book of Conditional Relations🔽The Chapter on the Conditions
['PA_patthana_18.24:0.3', 'PA_patthana_18.24:1.1']	18.24. Piṭṭhiduka, Hetuduka🔽Dassanena pahātabbaṁ hetuṁ dhammaṁ paṭicca nadassanena pahātabbo nahetu dhammo uppajjati hetupaccayā … tīṇi.	piṭṭhiduka hetuduka  dassanena pahātabbam hetum dhammam paṭicca na dassanena pahātabbaḥ na hetu dhammo uppajjati hetu paccayā tīṇi 	The Numerical Series of the Conditions in Pairs🔽… with a cause that is to be abandoned by vision as condition there arises what is not to be abandoned by vision that is without a cause … three.
['PA_patthana_18.24:2.1_0', 'PA_patthana_18.24:2.1_1']	Nadassanena pahātabbaṁ hetuṁ dhammaṁ paṭicca nadassanena pahātabbo nahetu dhammo🔽uppajjati hetupaccayā … ekaṁ. (Saṅkhittaṁ.) Hetuyā cattāri, ārammaṇe dve …pe… vipāke	na dassanena pahātabbam hetum dhammam paṭicca na dassanena pahātabbaḥ na hetu dhammo  uppajjati hetu paccayā eka saṅkhitta hetuyā cattāri ārammaṇe dve pe vipāke 	… with a cause that is not to be abandoned by vision as condition there arises what is not to be abandoned by vision that is without a cause … one.
['PA_patthana_18.24:2.1_2', 'PA_patthana_18.24:3.1']	ekaṁ …pe… avigate cattāri.🔽Dassanena pahātabbaṁ nahetuṁ dhammaṁ paṭicca nanadassanena pahātabbo nanahetu dhammo uppajjati hetupaccayā … ekaṁ.	ekam pe a vigate cattāri  dassanena pahātabbam na hetum dhammam paṭicca nana dassanena pahātabbaḥ nana hetu dhammo uppajjati hetu paccayā eka 	(In brief.) With a cause as condition, four; with object as condition, two; … with kamma as condition, one; … with nutriment as condition, one; … with faculty as condition, one; … with rebirth-linking as condition, one; … with ignorance as condition, one.🔽… with a cause that is not to be abandoned by vision as condition there arises what is not to be abandoned by vision that is without a cause … one.🔽… with a cause that is not to be abandoned by vision as condition there arises what is not to be abandoned by vision that is without a cause … one.
['PA_patthana_18.24:4.1']	Nadassanena pahātabbaṁ nahetuṁ dhammaṁ paṭicca nadassanena pahātabbo nanahetu dhammo uppajjati hetupaccayā … ekaṁ. (Saṅkhittaṁ.) Hetuyā dve …pe… vipāke ekaṁ …pe… avigate dve.	na dassanena pahātabbam na hetum dhammam paṭicca na dassanena pahātabbaḥ na na hetu dhammo uppajjati hetu paccayā eka saṅkhitta hetuyā dve pe vipāke ekam pe avigate dve 	(In brief.) With a cause as condition, two; … with kamma as condition, one; … with nutriment as condition, one; … with faculty as condition, one; … with jhāna as condition, one; … with path as condition, one; … with ignorance as condition, one.
['PA_patthana_18.24:5.1_0', 'PA_patthana_18.24:5.1_1', 'PA_patthana_18.24:5.1_2', 'PA_patthana_18.24:5.1_3', 'PA_patthana_18.24:6.1']	Bhāvanāya pahātabbaṁ hetuṁ dhammaṁ paṭicca nabhāvanāya pahātabbo nahetu dhammo uppajjati🔽hetupaccayā … tīṇi. Nabhāvanāya pahātabbaṁ hetuṁ dhammaṁ paṭicca nabhāvanāya pahātabbo🔽nahetu dhammo uppajjati hetupaccayā … ekaṁ. (Saṅkhittaṁ.) Hetuyā cattāri, ārammaṇe🔽dve …pe… vipāke ekaṁ …pe… avigate cattāri.🔽Bhāvanāya pahātabbaṁ nahetuṁ dhammaṁ paṭicca nanabhāvanāya pahātabbo nanahetu dhammo uppajjati hetupaccayā … ekaṁ.	bhāvanāya pahātabbam hetum dhammam paṭicca na bhāvanāya pahātabbaḥ na hetu dhammo uppajjati  hetu paccayā tīṇi na bhāvanāya pahātabbam hetum dhammam paṭicca na bhāvanāya pahātabbaḥ  na hetu dhammaḥ uppajjati hetu paccayā eka saṅkhitta hetuyā cattāri ārammaṇe  dve pe vipāke ekam pe avigate cattāri  bhāvanāya pahātabbam na hetum dhammam paṭicca na na bhāvanāya pahātabbaḥ na na hetu dhammo uppajjati hetu paccayā eka 	With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises.🔽With root-cause as condition, three. With a state that is not to be abandoned by development and that is rootless as condition, a state that is not to be abandoned by development and that is rootless arises.🔽With root-cause as condition, one. (In brief.) With root-cause as condition, four. With object as condition, two. … With result as condition, one. … With non-causality as condition, four.🔽With a state that is not to be abandoned by development and that is rootless as condition, a state that is not to be abandoned by development and that is not rootless arises.🔽With root-cause as condition, one.
['PA_patthana_18.24:7.1']	Nabhāvanāya pahātabbaṁ nahetuṁ dhammaṁ paṭicca nabhāvanāya pahātabbo nanahetu dhammo uppajjati hetupaccayā … ekaṁ. (Saṅkhittaṁ.) Hetuyā dve …pe… vipāke ekaṁ …pe… avigate dve.	na bhāvanāya pahātabbam na hetum dhammam paṭicca na bhāvanāya pahātabbaḥ na na hetu dhammo uppajjati hetu paccayā eka saṅkhitta hetuyā dve pe vipāke ekam pe avigate dve 	With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that is rootless arises … (four times) … With root-cause as condition, a state that is not to be abandoned by development and that
['PA_patthana_18.24:8.1', 'PA_patthana_18.24:9.1_0', 'PA_patthana_18.24:9.1_1', 'PA_patthana_18.24:9.1_2']	Dassanena pahātabbahetukaṁ hetuṁ dhammaṁ paṭicca nadassanena pahātabbahetuko nahetu dhammo uppajjati hetupaccayā … tīṇi.🔽Nadassanena pahātabbahetukaṁ hetuṁ dhammaṁ paṭicca nanadassanena pahātabbahetuko🔽nahetu dhammo uppajjati hetupaccayā … tīṇi. (Sabbattha pañhe. Saṅkhittaṁ.) Hetuyā🔽cha, ārammaṇe dve, adhipatiyā ekaṁ …pe… vipāke ekaṁ …pe… avigate cha.	dassanena pahātabba hetukam hetum dhammam paṭicca na dassanena pahātabba hetukaḥ na hetu dhammaḥ uppajjati hetu paccayā tīṇi  na dassanena pahātabba hetukam hetum dhammam paṭicca na na dassanena pahātabba hetukaḥ  na hetu dhammaḥ uppajjati hetu paccayā tīṇi sabbattha pañhe saṅkhitta hetuyā  cha ārammaṇe dve adhipatiyā ekam pe vipāke ekam pe avigate cha 	With a cause that is to be abandoned by vision, there arises a state that is not to be abandoned by vision, which is without cause, in dependence on a cause condition. … (All the questions in the first triad are to be elaborated in the same way as the first triad in the section on the root cause.)🔽With a cause that is not to be abandoned by vision, there arises a state that is not to be abandoned by vision, which is without cause, in dependence on a cause condition. … (All the questions in the second triad are to be elaborated in the same way as the second triad in the section on the root cause.)
['PA_patthana_18.24:10.1_0', 'PA_patthana_18.24:10.1_1', 'PA_patthana_18.24:10.1_2']	Dassanena pahātabbahetukaṁ nahetuṁ dhammaṁ paṭicca nanadassanena pahātabbahetuko🔽nanahetu dhammo uppajjati hetupaccayā. Nadassanena pahātabbahetukaṁ nahetuṁ dhammaṁ🔽paṭicca nadassanena pahātabbahetuko nanahetu dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.)	dassanena pahātabba hetukam na hetum dhammam paṭicca nana dassanena pahātabba hetukaḥ  na na hetu dhammaḥ uppajjati hetu paccayā na dassanena pahātabba hetukam na hetum dhamma  paṭicca na dassanena pahātabba hetukaḥ na na hetu dhammaḥ uppajjati hetu paccayā saṅkhitta 	With a cause that is not to be abandoned by vision, there arises a state that is to be abandoned by vision, which is without cause, in dependence on a cause condition. With a cause that is not to be abandoned by vision, there arises a state that is not to be abandoned by vision, which is without cause, in dependence on a cause condition. (The rest is to be elaborated in the same way as the first triad.)🔽With a cause that is to be abandoned by vision, there arises a state that is not to be abandoned by vision, which is without cause, in dependence on a cause condition. With a cause that is not to be abandoned by vision, there arises a state that is not to be abandoned by vision, which is without cause, in dependence on a cause condition. (The rest is to be elaborated in the same way as the second triad.)
['PA_patthana_18.24:10.1_3']	Hetuyā dve, ārammaṇe tīṇi, adhipatiyā dve …pe… vipāke ekaṁ …pe… avigate tīṇi.	hetuyā dve ārammaṇe tīṇi adhipatiyā dve pe vipāke ekam pe avigate tīṇi 	With a cause that is to be abandoned by vision, there arises a state that is to be abandoned by vision, which is without cause, in dependence on a cause condition. With a cause that is not to be abandoned by vision, there arises a state that is not to be abandoned by vision, which is without cause, in dependence on a cause condition. (The rest is to be elaborated in the same way as the third triad.)🔽With a cause that is to be abandoned by vision, there arises a state that is to be abandoned by vision, which is without cause, in dependence on a cause condition. With a cause that is not to be abandoned by vision, there arises a state that is not to be abandoned by vision, which is without cause, in dependence on a cause condition. (The rest is to be elaborated in the same way as the fourth triad.)
