segmentnr	original	analyzed	translated
['PA_patthana_21.1:0.1', 'PA_patthana_21.1:0.2']	Paṭṭhānapakaraṇa🔽Dhammapaccanīyānuloma (4), Dukatikapaṭṭhānapāḷi (3)	paṭṭhāna pakaraṇa  dhamma paccanīya anuloma duka tika paṭṭhāna pāḷi 	The Paṭṭhāna Treatise🔽The reverse order of the law of conditionality, the triplets in the Paṭṭhāna,
['PA_patthana_21.1:0.3']	21.1. Hetuduka, Kusalattika	hetu duka kusala ttika 	The section on causes, the triplets on the wholesome
['PA_patthana_21.1:1.1', 'PA_patthana_21.1:2.1_0', 'PA_patthana_21.1:2.1_1']	Namo tassa Bhagavato Arahato Sammāsambuddhassa.🔽Nahetuṁ nakusalaṁ dhammaṁ paccayā hetu kusalo dhammo uppajjati hetupaccayā. Nahetuṁ🔽nakusalaṁ dhammaṁ paccayā nahetu kusalo dhammo uppajjati hetupaccayā. Nahetuṁ nakusalaṁ	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa  na hetum na kusalam dhammam paccayā hetu kusalaḥ dhammaḥ uppajjati hetu paccayā na hetu  na kusalam dhammam paccayā na hetu kusalaḥ dhammaḥ uppajjati hetu paccayā na hetum na kusala 	Homage to that Blessed One, the Worthy One, the Rightly Self-awakened One.
['PA_patthana_21.1:2.1_2']	dhammaṁ paccayā hetu kusalo ca nahetu kusalo ca dhammā uppajjanti hetupaccayā. (Saṅkhittaṁ.)	dhammam paccayā hetu kusalo ca na hetu kusalo ca dhammā uppajjanti hetu paccayā 	With a non-cause that is unwholesome as condition there arises what is wholesome that is a cause. With a non-cause that is unwholesome as condition there arises what is unwholesome that is not a cause. With a non-cause that is unwholesome as condition there arise what is wholesome that is a cause and what is unwholesome that is not a cause. (Abbreviated.)
['PA_patthana_21.1:2.1_3']	Hetuyā tīṇi …pe… avigate tīṇi.	hetuyā tīṇi pe avigate tīṇi 	With a cause as condition, there are three … With an unobscured as condition, there are three.
['PA_patthana_21.1:3.1']	Nahetuṁ naakusalaṁ dhammaṁ paccayā hetu akusalo dhammo uppajjati hetupaccayā. (Saṅkhittaṁ.) Hetuyā tīṇi …pe… avigate tīṇi.	na hetum na akusalam dhammam paccayā hetu akusalaḥ dhammaḥ uppajjati hetu paccayā saṅkhitta hetuyā tīṇi pe avigate tīṇi 	With a non-cause that is unwholesome as condition there arises what is unwholesome that is a cause. (Abbreviated.) With a cause as condition, there are three … With an unobscured as condition, there are three.
['PA_patthana_21.1:4.1_0']	Nahetuṁ naabyākataṁ dhammaṁ paṭicca nahetu abyākato dhammo uppajjati hetupaccayā.	na hetum na abyākatam dhammam paṭicca na hetu abyākataḥ dhammaḥ uppajjati hetu paccayā 	With a non-cause that is indeterminate as condition there arises what is not a cause that is indeterminate.
['PA_patthana_21.1:4.1_1', 'PA_patthana_21.1:4.1_2']	Nanahetuṁ naabyākataṁ dhammaṁ paṭicca nahetu abyākato dhammo uppajjati hetupaccayā.🔽Nahetuṁ naabyākatañca nanahetuṁ naabyākatañca dhammaṁ paṭicca nahetu abyākato dhammo	na na hetum na abyākatam dhammam paṭicca na hetu abyākataḥ dhammaḥ uppajjati hetu paccayā  na hetum na abyākatam ca na na hetum na abyākatañca dhammam paṭicca na hetu abyākataḥ dhammaḥ 	With a condition that is not a cause and is neutral, a result that is not a cause and is neutral arises originated through a cause.
['PA_patthana_21.1:4.1_3']	uppajjati hetupaccayā. (Saṅkhittaṁ.)	uppajjati hetu paccayā 	With a condition that is not a cause and is neutral and with a condition that is a cause and is neutral, a result that is not a cause and is neutral arises originated through a cause.🔽(In brief:)
['PA_patthana_21.1:5.1']	Hetuyā tīṇi, adhipatiyā tīṇi …pe… avigate tīṇi.	hetuyā tīṇi adhipatiyā tīṇi pe avigate tīṇi 	With regard to cause, there are three; with regard to object, there are three; … with regard to absence, there are three.
